井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	DEN	RT	解释结论	层位
地201-59	2229.000	102.947	75.731	26.245	9.563	242.258	1.543	13.019	84.073	2.556	9.563		chang4+5
地201-59	2229.125	100.529	75.285	25.103	9.190	241.854	1.456	12.980	85.981	2.534	9.190		chang4+5
地201-59	2229.250	94.806	74.914	22.218	8.879	238.234	1.190	12.629	89.526	2.524	8.879		chang4+5
地201-59	2229.375	87.866	74.577	18.893	8.702	232.976	0.908	12.119	93.632	2.513	8.702		chang4+5
地201-59	2229.500	83.446	74.245	16.808	8.732	228.454	0.728	11.680	96.425	2.501	8.732		chang4+5
地201-59	2229.625	83.673	73.905	16.787	8.934	227.393	0.705	11.577	96.045	2.503	8.934		chang4+5
地201-59	2229.750	88.896	73.558	19.013	9.266	230.338	0.849	11.863	92.388	2.515	9.266		chang4+5
地201-59	2229.875	96.944	73.220	22.898	9.680	236.328	1.186	12.444	86.813	2.530	9.680		chang4+5
地201-59	2230.000	107.401	72.908	28.353	10.135	242.405	1.646	13.033	81.591	2.541	10.135		chang4+5
地201-59	2230.125	117.488	72.637	33.666	10.560	243.794	1.826	13.168	79.242	2.538	10.560		chang4+5
地201-59	2230.250	119.534	72.419	34.209	10.599	239.947	1.538	12.795	81.041	2.523	10.599		chang4+5
地201-59	2230.375	108.713	72.250	27.884	9.948	233.911	1.086	12.209	87.021	2.503	9.948		chang4+5
地201-59	2230.500	92.160	72.114	20.216	8.760	229.726	0.778	11.804	95.420	2.485	8.760		chang4+5
地201-59	2230.625	81.813	71.996	16.318	7.594	229.394	0.784	11.771	99.900	2.472	7.594		chang4+5
地201-59	2230.750	76.594	71.886	14.620	6.770	230.460	0.934	11.875	99.900	2.468	6.770		chang4+5
地201-59	2230.875	70.984	71.790	12.845	6.292	231.073	1.119	11.934	99.900	2.470	6.292	差油层	chang4+5
地201-59	2231.000	65.821	71.730	11.260	6.107	231.147	1.313	11.941	99.900	2.472	6.107	差油层	chang4+5
地201-59	2231.125	69.318	71.748	12.424	6.147	232.285	1.227	12.052	99.900	2.471	6.147	差油层	chang4+5
地201-59	2231.250	84.106	71.914	30.661	6.436	235.335	0.010	0.100	99.900	2.469	6.436	差油层	chang4+5
地201-59	2231.375	105.328	72.289	49.317	7.036	239.452	0.010	0.100	99.900	2.468	7.036	差油层	chang4+5
地201-59	2231.500	123.672	72.907	69.772	7.892	242.644	0.010	0.100	99.900	2.466	7.892	差油层	chang4+5
地201-59	2231.625	130.204	73.783	78.219	8.917	242.823	0.010	0.100	99.900	2.462	8.917	差油层	chang4+5
地201-59	2231.750	127.568	74.929	74.729	9.877	240.679	0.010	0.100	99.900	2.462	9.877	差油层	chang4+5
地201-59	2231.875	121.198	76.293	66.742	10.488	237.755	0.010	0.100	99.900	2.470	10.488	差油层	chang4+5
地201-59	2232.000	117.535	77.786	62.420	10.675	235.656	0.010	0.100	99.900	2.486	10.675		chang4+5
地201-59	2232.125	121.486	79.330	67.090	10.652	236.549	0.010	0.100	99.900	2.503	10.652		chang4+5
地201-59	2232.250	126.905	80.832	73.869	10.641	242.463	0.010	0.100	99.900	2.507	10.641		chang4+5
地201-59	2232.375	130.670	82.205	78.847	10.673	248.992	0.010	0.100	99.900	2.479	10.673		chang4+5
地201-59	2232.500	134.435	83.398	84.056	10.709	255.520	0.010	0.100	99.900	2.421	10.709		chang4+5
地201-59	2232.625	147.661	84.379	99.900	10.735	274.884	0.010	0.100	99.900	2.352	10.735		chang4+5
地201-59	2232.750	168.991	85.110	99.900	10.838	292.542	0.010	0.100	99.900	2.305	10.838		chang4+5
地201-59	2232.875	187.872	85.601	99.900	11.100	297.685	0.010	0.100	99.900	2.300	11.100		chang4+5
地201-59	2233.000	190.506	85.885	99.900	11.466	285.995	0.010	0.100	99.900	2.333	11.466		chang4+5
地201-59	2233.125	173.390	85.984	99.900	11.856	262.514	0.010	0.100	99.900	2.390	11.856		chang4+5
地201-59	2233.250	143.959	85.908	98.337	12.189	239.389	0.010	0.100	99.900	2.504	12.189		chang4+5
地201-59	2233.375	118.330	85.688	63.342	12.470	225.050	0.010	0.100	99.900	2.536	12.470		chang4+5
地201-59	2233.500	99.239	85.358	43.467	12.793	219.751	0.010	0.100	99.900	2.553	12.793		chang4+5
地201-59	2233.625	90.643	84.943	35.908	13.253	220.067	0.010	0.100	99.900	2.571	13.253		chang4+5
地201-59	2233.750	90.086	84.470	35.445	13.693	222.533	0.010	0.100	99.900	2.577	13.693		chang4+5
地201-59	2233.875	90.640	83.978	35.905	13.931	224.600	0.010	0.100	99.900	2.582	13.931	差油层	chang4+5
地201-59	2234.000	91.388	83.507	36.532	14.108	224.914	0.010	0.100	99.900	2.583	14.108	差油层	chang4+5
地201-59	2234.125	91.310	83.095	36.467	14.781	222.310	0.010	0.100	99.900	2.580	14.781	差油层	chang4+5
地201-59	2234.250	95.548	82.788	40.126	16.516	216.031	0.010	0.100	99.900	2.579	16.516	差油层	chang4+5
地201-59	2234.375	109.014	82.621	53.072	20.218	208.152	0.010	0.100	99.900	2.591	20.218	差油层	chang4+5
地201-59	2234.500	127.129	82.603	74.159	26.261	200.871	0.010	0.100	99.900	2.641	26.261	差油层	chang4+5
地201-59	2234.625	137.796	82.744	88.909	34.594	195.594	0.010	0.100	99.900	2.671	34.594	差油层	chang4+5
地201-59	2234.750	135.342	83.053	85.346	44.854	192.978	0.010	0.100	99.900	2.688	44.854	差油层	chang4+5
地201-59	2234.875	134.240	83.510	83.780	55.474	193.257	0.010	0.100	99.900	2.677	55.474	差油层	chang4+5
地201-59	2235.000	135.515	84.080	85.594	56.615	198.275	0.010	0.100	99.900	2.640	56.615	差油层	chang4+5
地201-59	2235.125	130.306	84.736	78.356	40.144	209.902	0.010	0.100	99.900	2.593	40.144	差油层	chang4+5
地201-59	2235.250	122.476	85.448	68.295	26.449	227.547	0.010	0.100	99.900	2.563	26.449	差油层	chang4+5
地201-59	2235.375	122.230	86.175	67.995	19.502	243.850	0.010	0.100	99.900	2.557	19.502	差油层	chang4+5
地201-59	2235.500	127.945	86.881	75.222	16.731	251.902	0.010	0.100	99.900	2.570	16.731	差油层	chang4+5
地201-59	2235.625	131.944	87.535	80.583	15.754	248.619	0.010	0.100	99.900	2.594	15.754		chang4+5
地201-59	2235.750	126.028	88.108	72.743	15.906	236.650	0.010	0.100	99.900	2.606	15.906		chang4+5
地201-59	2235.875	114.566	88.585	59.053	16.867	224.813	0.010	0.100	99.900	2.618	16.867		chang4+5
地201-59	2236.000	105.121	88.972	49.110	18.110	217.847	0.010	0.100	99.900	2.628	18.110		chang4+5
地201-59	2236.125	103.676	89.280	47.688	19.182	216.624	0.010	0.100	99.900	2.628	19.182		chang4+5
地201-59	2236.250	104.698	89.519	48.691	19.518	219.965	0.010	0.100	99.900	2.624	19.518		chang4+5
地201-59	2236.375	106.564	89.716	50.558	18.915	225.691	0.010	0.100	99.900	2.616	18.915		chang4+5
地201-59	2236.500	111.436	89.890	55.632	17.468	233.545	0.010	0.100	99.900	2.599	17.468		chang4+5
地201-59	2236.625	117.519	90.055	62.401	15.702	243.262	0.010	0.100	99.900	2.570	15.702		chang4+5
地201-59	2236.750	124.671	90.213	71.021	14.291	253.426	0.010	0.100	99.900	2.538	14.291		chang4+5
地201-59	2236.875	132.489	90.359	81.334	13.470	261.535	0.010	0.100	99.900	2.518	13.470		chang4+5
地201-59	2237.000	141.907	90.479	95.120	13.112	265.413	0.010	0.100	99.900	2.513	13.112		chang4+5
地201-59	2237.125	150.332	90.555	99.900	12.831	263.536	0.010	0.100	99.900	2.524	12.831		chang4+5
地201-59	2237.250	147.932	90.560	99.900	12.590	255.127	0.010	0.100	99.900	2.547	12.590		chang4+5
地201-59	2237.375	134.577	90.472	84.256	12.718	244.093	0.010	0.100	99.900	2.570	12.718		chang4+5
地201-59	2237.500	117.857	90.285	62.792	13.367	234.963	0.010	0.100	99.900	2.579	13.367		chang4+5
地201-59	2237.625	107.023	89.992	51.023	14.315	231.885	0.010	0.100	99.900	2.568	14.315		chang4+5
地201-59	2237.750	109.110	89.585	53.172	14.758	237.549	0.010	0.100	99.900	2.546	14.758		chang4+5
地201-59	2237.875	116.083	89.071	60.758	14.266	247.498	0.010	0.100	99.900	2.532	14.266		chang4+5
地201-59	2238.000	123.920	88.468	70.081	13.211	255.663	0.010	0.100	99.900	2.534	13.211		chang4+5
地201-59	2238.125	125.885	87.786	72.559	12.241	256.334	0.010	0.100	99.900	2.548	12.241		chang4+5
地201-59	2238.250	114.437	87.034	58.910	11.533	247.184	0.010	0.100	99.900	2.566	11.533		chang4+5
地201-59	2238.375	97.457	86.230	22.933	10.990	234.734	1.248	12.289	82.339	2.578	10.990		chang4+5
地201-59	2238.500	81.784	85.399	15.838	10.541	224.441	0.715	11.291	90.309	2.577	10.541		chang4+5
地201-59	2238.625	70.202	84.562	11.570	10.299	218.729	0.719	10.737	95.325	2.571	10.299		chang4+5
地201-59	2238.750	61.981	83.750	9.069	10.441	217.234	0.878	10.592	95.767	2.570	10.441		chang4+5
地201-59	2238.875	59.626	82.994	8.437	11.097	217.388	0.958	10.607	92.786	2.581	11.097		chang4+5
地201-59	2239.000	62.681	82.322	9.316	12.074	217.924	0.882	10.659	88.585	2.594	12.074		chang4+5
地201-59	2239.125	67.704	81.757	10.753	13.196	217.866	0.749	10.653	84.771	2.602	13.196		chang4+5
地201-59	2239.250	71.805	81.330	11.852	14.476	216.230	0.629	10.494	81.969	2.602	14.476		chang4+5
地201-59	2239.375	72.967	81.050	11.982	16.337	213.495	0.607	10.229	78.845	2.595	16.337		chang4+5
地201-59	2239.500	69.545	80.907	10.750	19.278	211.018	0.010	9.989	74.054	2.583	19.278		chang4+5
地201-59	2239.625	65.685	80.897	9.608	22.625	210.655	0.010	9.954	68.561	2.562	22.625		chang4+5
地201-59	2239.750	64.416	81.016	9.569	23.752	214.831	0.953	10.359	64.700	2.533	23.752		chang4+5
地201-59	2239.875	66.416	81.244	10.811	22.220	223.358	1.423	11.186	62.694	2.502	22.220		chang4+5
地201-59	2240.000	74.297	81.558	23.524	19.863	234.859	0.010	0.100	99.900	2.477	19.863		chang4+5
地201-59	2240.125	89.046	81.945	34.588	17.624	246.444	0.010	0.100	99.900	2.453	17.624		chang4+5
地201-59	2240.250	104.750	82.404	48.743	15.528	254.198	0.010	0.100	99.900	2.422	15.528		chang4+5
地201-59	2240.375	116.081	82.926	60.755	13.748	258.042	0.010	0.100	99.900	2.381	13.748		chang4+5
地201-59	2240.500	122.569	83.501	68.410	12.402	260.565	0.010	0.100	99.900	2.335	12.402		chang4+5
地201-59	2240.625	122.947	84.117	68.874	11.509	264.904	0.010	0.100	99.900	2.297	11.509		chang4+5
地201-59	2240.750	121.926	84.758	67.624	11.126	271.715	0.010	0.100	99.900	2.279	11.126		chang4+5
地201-59	2240.875	123.669	85.393	69.768	11.241	277.516	0.010	0.100	99.900	2.285	11.241		chang4+5
地201-59	2241.000	124.320	85.993	70.580	11.868	280.034	0.010	0.100	99.900	2.302	11.868		chang4+5
地201-59	2241.125	124.250	86.532	70.493	12.871	280.401	0.010	0.100	99.900	2.308	12.871		chang4+5
地201-59	2241.250	125.985	86.982	72.687	13.785	283.813	0.010	0.100	99.900	2.283	13.785		chang4+5
地201-59	2241.375	129.762	87.332	77.626	14.285	293.264	0.010	0.100	99.900	2.213	14.285		chang4+5
地201-59	2241.500	134.243	87.589	83.785	14.303	306.464	0.010	0.100	99.900	2.121	14.303		chang4+5
地201-59	2241.625	140.804	87.762	93.423	14.051	316.684	0.010	0.100	99.900	2.037	14.051		chang4+5
地201-59	2241.750	150.266	87.855	99.900	13.589	315.649	0.010	0.100	99.900	1.981	13.589		chang4+5
地201-59	2241.875	153.094	87.880	99.900	12.989	305.795	0.010	0.100	99.900	1.970	12.989		chang4+5
地201-59	2242.000	148.072	87.850	99.900	12.435	293.520	0.010	0.100	99.900	2.010	12.435		chang4+5
地201-59	2242.125	142.288	87.767	95.712	12.007	283.915	0.010	0.100	99.900	2.092	12.007		chang4+5
地201-59	2242.250	138.805	87.627	90.405	11.727	275.812	0.010	0.100	99.900	2.198	11.727		chang4+5
地201-59	2242.375	134.777	87.431	84.541	11.708	264.143	0.010	0.100	99.900	2.306	11.708		chang4+5
地201-59	2242.500	129.658	87.182	77.487	12.246	248.120	0.010	0.100	99.900	2.397	12.246		chang4+5
地201-59	2242.625	118.596	86.881	63.652	13.874	231.846	0.010	0.100	99.900	2.461	13.874		chang4+5
地201-59	2242.750	102.197	86.528	23.483	16.815	221.968	1.000	11.051	72.809	2.488	16.815		chang4+5
地201-59	2242.875	92.353	86.134	19.178	21.318	219.132	1.088	10.776	66.055	2.481	21.318		chang4+5
地201-59	2243.000	87.632	85.715	17.586	27.639	220.895	1.552	10.947	57.246	2.461	27.639		chang4+5
地201-59	2243.125	81.990	85.288	15.890	33.694	224.232	2.259	11.271	50.588	2.443	33.694		chang4+5
地201-59	2243.250	80.019	84.877	15.516	35.448	227.536	2.819	11.591	48.168	2.432	35.448		chang4+5
地201-59	2243.375	82.939	84.512	16.894	31.293	231.212	2.993	11.948	49.971	2.426	31.293		chang4+5
地201-59	2243.500	88.485	84.216	19.489	26.258	236.441	3.235	12.455	52.671	2.427	26.258		chang4+5
地201-59	2243.625	92.156	84.012	21.746	22.435	243.816	3.883	13.170	54.359	2.440	22.435		chang4+5
地201-59	2243.750	98.697	83.929	25.455	19.885	251.547	4.822	13.920	55.103	2.466	19.885		chang4+5
地201-59	2243.875	109.881	83.976	31.333	17.850	255.470	5.101	14.301	56.850	2.500	17.850		chang4+5
地201-59	2244.000	120.310	84.142	36.530	16.108	252.582	4.081	14.021	60.852	2.535	16.108		chang4+5
地201-59	2244.125	121.338	84.414	35.690	14.755	243.243	2.489	13.115	67.269	2.563	14.755		chang4+5
地201-59	2244.250	112.572	84.781	29.533	13.824	232.244	1.391	12.048	74.655	2.573	13.824		chang4+5
地201-59	2244.375	105.310	85.211	25.311	13.232	225.881	0.967	11.431	79.772	2.558	13.232		chang4+5
地201-59	2244.500	104.032	85.674	24.830	12.681	226.612	0.962	11.501	81.061	2.533	12.681		chang4+5
地201-59	2244.625	107.370	86.148	27.132	11.957	232.975	1.247	12.119	79.876	2.515	11.957		chang4+5
地201-59	2244.750	110.049	86.381	29.384	11.201	240.461	1.665	12.845	78.572	2.509	11.201		chang4+5
地201-59	2244.875	109.667	86.615	29.788	10.718	244.900	1.947	13.275	78.121	2.520	10.718		chang4+5
地201-59	2245.000	107.487	87.058	28.810	10.504	245.593	1.968	13.343	78.574	2.544	10.504		chang4+5
地201-59	2245.125	108.189	87.472	28.944	10.420	244.009	1.819	13.189	79.668	2.577	10.420		chang4+5
地201-59	2245.250	108.510	87.851	28.818	10.353	241.864	1.641	12.981	81.003	2.612	10.353		chang4+5
地201-59	2245.375	105.684	88.185	27.171	10.363	239.530	1.476	12.754	82.178	2.644	10.363		chang4+5
地201-59	2245.500	102.064	88.468	25.122	10.549	236.332	1.293	12.444	83.158	2.666	10.549		chang4+5
地201-59	2245.625	98.179	88.695	22.902	10.970	231.792	1.080	12.004	84.066	2.674	10.970		chang4+5
地201-59	2245.750	94.523	88.863	20.801	11.493	226.425	0.864	11.483	85.260	2.666	11.493		chang4+5
地201-59	2245.875	90.476	88.962	18.756	11.986	221.987	0.714	11.053	86.225	2.645	11.986		chang4+5
地201-59	2246.000	84.977	89.003	16.533	12.341	219.937	0.658	10.854	86.289	2.619	12.341		chang4+5
地201-59	2246.125	82.312	89.001	15.706	12.530	221.077	0.711	10.965	84.906	2.597	12.530		chang4+5
地201-59	2246.250	85.387	88.975	17.221	12.531	225.503	0.898	11.394	82.195	2.585	12.531		chang4+5
地201-59	2246.375	93.863	88.942	21.007	12.399	230.771	1.160	11.905	79.628	2.584	12.399		chang4+5
地201-59	2246.500	102.840	88.914	25.213	12.328	234.211	1.365	12.239	78.014	2.590	12.328		chang4+5
地201-59	2246.625	105.869	88.892	26.566	12.449	234.028	1.366	12.221	77.729	2.600	12.449		chang4+5
地201-59	2246.750	96.871	88.865	22.232	12.781	230.714	1.193	11.899	78.459	2.612	12.781		chang4+5
地201-59	2246.875	87.328	88.809	18.145	13.087	227.620	1.045	11.599	79.227	2.627	13.087		chang4+5
地201-59	2247.000	85.229	88.701	17.274	13.162	226.625	0.999	11.503	79.559	2.633	13.162		chang4+5
地201-59	2247.125	88.104	88.523	18.450	13.036	227.765	1.049	11.613	79.300	2.637	13.036		chang4+5
地201-59	2247.250	93.547	88.265	20.752	13.027	229.586	1.149	11.790	78.325	2.638	13.027		chang4+5
地201-59	2247.375	99.767	87.914	23.429	13.316	230.498	1.229	11.878	76.982	2.635	13.316		chang4+5
地201-59	2247.500	107.460	87.475	26.792	14.009	229.945	1.258	11.825	75.339	2.632	14.009		chang4+5
地201-59	2247.625	111.087	86.959	28.231	15.059	227.821	1.215	11.619	73.753	2.630	15.059		chang4+5
地201-59	2247.750	107.733	86.371	51.748	16.393	223.594	0.010	0.100	99.900	2.627	16.393		chang4+5
地201-59	2247.875	98.864	85.708	43.121	18.054	217.103	0.010	0.100	99.900	2.623	18.054		chang4+5
地201-59	2248.000	88.432	84.975	34.087	21.123	208.603	0.010	0.100	99.900	2.616	21.123		chang4+5
地201-59	2248.125	78.332	84.183	26.358	27.985	199.860	0.010	0.100	99.900	2.604	27.985		chang4+5
地201-59	2248.250	72.672	83.344	22.421	41.001	194.905	0.010	0.100	99.900	2.582	41.001		chang4+5
地201-59	2248.375	71.315	82.472	21.516	55.611	195.937	0.010	0.100	99.900	2.551	55.611		chang4+5
地201-59	2248.500	70.882	81.591	21.231	73.032	202.715	0.010	0.100	99.900	2.519	73.032		chang4+5
地201-59	2248.625	68.980	80.727	19.994	93.993	212.607	0.010	0.100	99.900	2.493	93.993		chang4+5
地201-59	2248.750	64.980	79.897	17.483	85.207	221.702	0.010	0.100	99.900	2.475	85.207		chang4+5
地201-59	2248.875	62.651	79.132	16.077	59.810	227.892	0.010	0.100	99.900	2.464	59.810		chang4+5
地201-59	2249.000	63.945	78.449	16.854	44.909	231.205	0.010	0.100	99.900	2.455	44.909		chang4+5
地201-59	2249.125	67.168	77.860	18.842	34.007	232.646	0.010	0.100	99.900	2.450	34.007		chang4+5
地201-59	2249.250	70.352	77.378	20.884	26.149	233.154	0.010	0.100	99.900	2.445	26.149		chang4+5
地201-59	2249.375	74.542	77.028	23.693	22.951	234.088	0.010	0.100	99.900	2.433	22.951		chang4+5
地201-59	2249.500	82.132	76.816	29.156	23.105	237.475	0.010	0.100	99.900	2.420	23.105		chang4+5
地201-59	2249.625	94.114	76.739	38.867	25.386	245.095	0.010	0.100	99.900	2.404	25.386		chang4+5
地201-59	2249.750	106.372	76.798	50.364	27.209	255.720	0.010	0.100	99.900	2.385	27.209		chang4+5
地201-59	2249.875	117.821	77.003	62.750	26.125	263.998	0.010	0.100	99.900	2.359	26.125		chang4+5
地201-59	2250.000	123.552	77.342	69.623	22.417	267.256	0.010	0.100	99.900	2.329	22.417		chang4+5
地201-59	2250.125	123.166	77.793	69.145	18.012	267.358	0.010	0.100	99.900	2.289	18.012		chang4+5
地201-59	2250.250	124.992	78.341	71.425	14.390	269.374	0.010	0.100	99.900	2.231	14.390		chang4+5
地201-59	2250.375	129.740	78.972	77.596	11.958	275.362	0.010	0.100	99.900	2.151	11.958		chang4+5
地201-59	2250.500	136.279	79.655	86.695	10.641	284.245	0.010	0.100	99.900	2.069	10.641		chang4+5
地201-59	2250.625	138.536	80.365	90.005	9.847	293.740	0.010	0.100	99.900	2.000	9.847		chang4+5
地201-59	2250.750	132.446	81.082	81.274	9.286	299.768	0.010	0.100	99.900	1.952	9.286		chang4+5
地201-59	2250.875	123.999	81.786	70.178	8.877	298.777	0.010	0.100	99.900	1.934	8.877		chang4+5
地201-59	2251.000	118.876	82.463	63.980	8.603	289.621	0.010	0.100	99.900	1.951	8.603		chang4+5
地201-59	2251.125	117.203	83.101	62.037	8.452	275.403	0.010	0.100	99.900	2.006	8.452		chang4+5
地201-59	2251.250	116.593	83.692	61.339	8.434	262.132	0.010	0.100	99.900	2.098	8.434		chang4+5
地201-59	2251.375	112.588	84.226	56.876	8.609	252.155	0.010	0.100	99.900	2.230	8.609		chang4+5
地201-59	2251.500	107.066	84.706	51.067	9.168	243.852	0.010	0.100	99.900	2.388	9.168		chang4+5
地201-59	2251.625	100.644	85.141	44.779	10.460	235.540	0.010	0.100	99.900	2.534	10.460		chang4+5
地201-59	2251.750	99.017	85.544	43.262	12.334	228.888	0.010	0.100	99.900	2.632	12.334		chang4+5
地201-59	2251.875	96.938	85.925	41.366	14.095	227.322	0.010	0.100	99.900	2.671	14.095		chang4+5
地201-59	2252.000	95.303	86.298	39.908	14.502	232.433	0.010	0.100	99.900	2.682	14.502		chang4+5
地201-59	2252.125	99.850	86.665	44.036	13.736	242.062	0.010	0.100	99.900	2.688	13.736		chang4+5
地201-59	2252.250	108.325	87.022	52.358	12.566	250.358	0.010	0.100	99.900	2.693	12.566		chang4+5
地201-59	2252.375	114.844	87.354	59.363	11.691	253.371	0.010	0.100	99.900	2.695	11.691		chang4+5
地201-59	2252.500	118.228	87.646	63.223	11.311	251.389	0.010	0.100	99.900	2.694	11.311		chang4+5
地201-59	2252.625	120.330	87.891	65.700	11.447	247.164	0.010	0.100	99.900	2.687	11.447		chang4+5
地201-59	2252.750	121.535	88.085	67.149	12.069	244.026	0.010	0.100	99.900	2.671	12.069		chang4+5
地201-59	2252.875	119.358	88.227	64.547	12.879	243.347	0.010	0.100	99.900	2.656	12.879		chang4+5
地201-59	2253.000	115.432	88.327	60.023	13.531	244.379	0.010	0.100	99.900	2.652	13.531		chang4+5
地201-59	2253.125	110.274	88.397	54.395	13.658	244.767	0.010	0.100	99.900	2.661	13.658		chang4+5
地201-59	2253.250	106.071	88.444	50.060	13.452	241.697	0.010	0.100	99.900	2.677	13.452		chang4+5
地201-59	2253.375	102.418	88.469	46.468	13.257	236.099	0.010	0.100	99.900	2.689	13.257		chang4+5
地201-59	2253.500	100.047	88.471	44.219	13.351	230.652	0.010	0.100	99.900	2.688	13.351		chang4+5
地201-59	2253.625	101.445	88.452	45.537	13.640	228.168	0.010	0.100	99.900	2.674	13.640		chang4+5
地201-59	2253.750	104.527	88.406	48.523	13.958	230.476	0.010	0.100	99.900	2.655	13.958		chang4+5
地201-59	2253.875	107.449	88.327	51.457	14.140	235.724	0.010	0.100	99.900	2.641	14.140		chang4+5
地201-59	2254.000	110.423	88.214	54.552	14.101	241.270	0.010	0.100	99.900	2.640	14.101		chang4+5
地201-59	2254.125	112.221	88.067	56.478	13.861	244.343	0.010	0.100	99.900	2.645	13.861		chang4+5
地201-59	2254.250	114.103	87.885	58.539	13.646	244.002	0.010	0.100	99.900	2.647	13.646		chang4+5
地201-59	2254.375	115.062	87.670	59.607	13.583	244.264	0.010	0.100	99.900	2.638	13.583		chang4+5
地201-59	2254.500	114.557	87.424	59.043	13.471	249.464	0.010	0.100	99.900	2.612	13.471		chang4+5
地201-59	2254.625	116.087	87.154	60.763	13.019	260.159	0.010	0.100	99.900	2.574	13.019		chang4+5
地201-59	2254.750	123.896	86.858	70.051	12.552	269.247	0.010	0.100	99.900	2.540	12.552		chang4+5
地201-59	2254.875	133.484	86.534	82.717	12.558	268.314	0.010	0.100	99.900	2.525	12.558		chang4+5
地201-59	2255.000	131.260	86.181	79.648	13.493	255.976	0.010	0.100	99.900	2.527	13.493		chang4+5
地201-59	2255.125	116.825	85.801	61.603	15.270	237.984	0.010	0.100	99.900	2.545	15.270		chang4+5
地201-59	2255.250	99.553	85.403	43.758	17.659	223.244	0.010	0.100	99.900	2.574	17.659		chang4+5
地201-59	2255.375	85.292	84.997	31.582	20.274	214.784	0.010	0.100	99.900	2.599	20.274		chang4+5
地201-59	2255.500	74.691	84.605	23.795	22.733	211.006	0.010	0.100	99.900	2.610	22.733		chang4+5
地201-59	2255.625	69.633	84.244	20.415	24.497	209.407	0.010	0.100	99.900	2.611	24.497		chang4+5
地201-59	2255.750	68.972	83.926	19.989	24.431	209.441	0.010	0.100	99.900	2.603	24.431		chang4+5
地201-59	2255.875	72.415	83.668	22.249	22.800	212.287	0.010	0.100	99.900	2.582	22.800		chang4+5
地201-59	2256.000	77.714	83.468	25.915	20.501	219.204	0.010	0.100	99.900	2.551	20.501		chang4+5
地201-59	2256.125	84.627	83.323	31.064	18.296	229.700	0.010	0.100	99.900	2.524	18.296		chang4+5
地201-59	2256.250	94.305	83.227	39.032	16.497	240.663	0.010	0.100	99.900	2.506	16.497		chang4+5
地201-59	2256.375	101.065	83.184	45.177	15.218	247.738	0.010	0.100	99.900	2.513	15.218		chang4+5
地201-59	2256.500	101.172	83.188	45.279	14.473	248.084	0.010	0.100	99.900	2.538	14.473		chang4+5
地201-59	2256.625	99.298	83.238	43.523	14.235	241.236	0.010	0.100	99.900	2.565	14.235		chang4+5
地201-59	2256.750	96.630	83.331	41.089	14.759	229.912	0.010	0.100	99.900	2.583	14.759		chang4+5
地201-59	2256.875	91.594	83.470	36.706	16.358	220.282	0.010	0.100	99.900	2.590	16.358		chang4+5
地201-59	2257.000	87.895	83.645	33.652	18.167	216.592	0.010	0.100	99.900	2.585	18.167		chang4+5
地201-59	2257.125	88.311	83.844	33.988	18.693	220.226	0.010	0.100	99.900	2.580	18.693		chang4+5
地201-59	2257.250	93.140	84.058	38.024	17.157	228.829	0.010	0.100	99.900	2.584	17.157		chang4+5
地201-59	2257.375	96.145	84.275	40.656	15.160	236.547	0.010	0.100	99.900	2.592	15.160		chang4+5
地201-59	2257.500	95.950	84.485	40.482	13.652	240.486	0.010	0.100	99.900	2.597	13.652		chang4+5
地201-59	2257.625	96.967	84.682	41.393	12.901	241.243	0.010	0.100	99.900	2.596	12.901		chang4+5
地201-59	2257.750	99.252	84.862	43.480	12.533	242.013	0.010	0.100	99.900	2.590	12.533		chang4+5
地201-59	2257.875	99.196	85.023	43.428	12.270	244.389	0.010	0.100	99.900	2.589	12.270		chang4+5
地201-59	2258.000	98.537	85.174	42.821	11.998	246.813	0.010	0.100	99.900	2.603	11.998		chang4+5
地201-59	2258.125	100.844	85.323	44.968	11.767	246.672	0.010	0.100	99.900	2.630	11.767		chang4+5
地201-59	2258.250	105.009	85.480	49.000	11.595	242.640	0.010	0.100	99.900	2.658	11.595		chang4+5
地201-59	2258.375	105.158	85.658	49.147	11.489	237.365	0.010	0.100	99.900	2.666	11.489		chang4+5
地201-59	2258.500	103.725	85.860	47.735	11.472	233.810	0.010	0.100	99.900	2.642	11.472		chang4+5
地201-59	2258.625	103.554	86.081	47.568	11.541	234.182	0.010	0.100	99.900	2.589	11.541		chang4+5
地201-59	2258.750	106.607	86.313	50.601	11.607	239.198	0.010	0.100	99.900	2.529	11.607		chang4+5
地201-59	2258.875	109.728	86.540	53.819	11.588	245.606	0.010	0.100	99.900	2.497	11.588		chang4+5
地201-59	2259.000	109.914	86.747	54.015	11.533	249.572	0.010	0.100	99.900	2.498	11.533		chang4+5
地201-59	2259.125	106.544	86.921	50.537	11.624	248.532	0.010	0.100	99.900	2.519	11.624		chang4+5
地201-59	2259.250	104.932	87.057	48.924	11.864	243.777	0.010	0.100	99.900	2.543	11.864		chang4+5
地201-59	2259.375	106.288	87.149	50.279	11.961	240.500	0.010	0.100	99.900	2.556	11.961		chang4+5
地201-59	2259.500	109.524	87.204	53.605	11.502	241.257	0.010	0.100	99.900	2.548	11.502		chang4+5
地201-59	2259.625	114.840	87.233	59.359	10.859	245.369	0.010	0.100	99.900	2.528	10.859		chang4+5
地201-59	2259.750	120.269	87.246	65.628	10.548	250.122	0.010	0.100	99.900	2.530	10.548		chang4+5
