井名	深度	GR	SP	SH	RT	AC	PERM	POR	SW	CNL	DEN	RT.1	解释结论	层位
地200-47	2299.000	123.65	50.738	88.243	8.924	241.855	0.01	0.1	99.9	23.571	2.65	8.901	干层	chang4+5
地200-47	2299.125	120.158	50.876	81.784	9.225	240.297	0.01	0.1	99.9	22.616	2.673	9.184	干层	chang4+5
地200-47	2299.250	116.772	51.005	76.089	9.764	235.475	0.01	0.1	99.9	21.924	2.688	9.691	干层	chang4+5
地200-47	2299.375	112.917	51.116	69.68	10.63	231.556	0.01	0.1	99.9	21.077	2.695	10.528	干层	chang4+5
地200-47	2299.500	109.983	51.207	64.878	11.739	228.45	0.01	0.1	99.9	20.083	2.696	11.629	干层	chang4+5
地200-47	2299.625	108.417	51.275	62.442	12.891	224.888	0.01	0.1	99.9	19.229	2.693	12.789	干层	chang4+5
地200-47	2299.750	107.306	51.321	60.825	13.914	222.457	0.01	0.1	99.9	18.675	2.689	13.834	干层	chang4+5
地200-47	2299.875	106.337	51.351	59.343	14.765	220.796	0.01	0.1	99.9	18.233	2.685	14.687	干层	chang4+5
地200-47	2300.000	105.867	51.367	58.654	15.662	219.264	0.01	0.1	99.9	17.64	2.683	15.561	干层	chang4+5
地200-47	2300.125	104.969	51.373	57.643	16.756	218.26	0.01	0.1	99.9	17.018	2.682	16.648	干层	chang4+5
地200-47	2300.250	102.274	51.373	54.163	17.743	217.612	0.01	0.1	99.9	16.604	2.682	17.69	干层	chang4+5
地200-47	2300.375	98.599	51.364	49.271	18.026	217.708	0.01	0.1	99.9	16.433	2.681	18.067	差油层	chang4+5
地200-47	2300.500	95.605	51.345	45.438	17.474	218.298	0.01	0.1	99.9	16.399	2.678	17.553	差油层	chang4+5
地200-47	2300.625	93.28	51.311	42.657	16.709	219.197	0.01	0.1	99.9	16.391	2.674	16.763	差油层	chang4+5
地200-47	2300.750	91.138	51.256	40.144	16.188	220.918	0.01	0.1	99.9	16.395	2.672	16.226	差油层	chang4+5
地200-47	2300.875	89.485	51.175	38.227	15.774	221.79	0.01	0.1	99.9	16.463	2.674	15.816	差油层	chang4+5
地200-47	2301.000	88.123	51.064	36.803	15.43	220.284	0.01	0.1	99.9	16.422	2.679	15.439	差油层	chang4+5
地200-47	2301.125	85.759	50.916	34.508	15.603	217.717	0.01	0.1	99.9	16.021	2.683	15.525	差油层	chang4+5
地200-47	2301.250	82.108	50.728	30.74	16.515	215.048	0.01	0.1	99.9	15.401	2.685	16.411	差油层	chang4+5
地200-47	2301.375	80.038	50.49	28.355	17.309	213.761	0.01	0.1	99.9	15.081	2.684	17.308	差油层	chang4+5
地200-47	2301.500	82.545	50.189	30.296	16.813	216.908	0.01	0.1	99.9	15.426	2.681	16.978	差油层	chang4+5
地200-47	2301.625	90.105	49.809	37.911	14.899	225.086	0.01	0.1	99.9	16.581	2.674	15.114	差油层	chang4+5
地200-47	2301.750	99.917	49.326	49.507	12.848	235.802	0.01	0.1	99.9	18.395	2.659	12.985	差油层	chang4+5
地200-47	2301.875	109.433	48.716	62.773	11.685	247.184	0.01	0.1	99.9	20.627	2.638	11.725	差油层	chang4+5
地200-47	2302.000	117.154	47.971	75.135	11.476	256.011	0.01	0.1	99.9	22.705	2.613	11.446	差油层	chang4+5
地200-47	2302.125	122.945	47.077	85.588	11.943	259.7	0.01	0.1	99.9	24.114	2.589	11.863	差油层	chang4+5
地200-47	2302.250	125.938	46.046	91.908	12.808	258.652	0.01	0.1	99.9	24.898	2.565	12.722	差油层	chang4+5
地200-47	2302.375	124.379	44.908	89.982	13.638	254.976	0.01	0.1	99.9	25.022	2.544	13.579	差油层	chang4+5
地200-47	2302.500	117.459	43.701	78.469	14.306	249.75	0.01	0.1	99.9	24.105	2.528	14.235	差油层	chang4+5
地200-47	2302.625	106.551	42.483	57.32	15.348	244.018	0.229	2.379	94.56	22.451	2.52	15.183	差油层	chang4+5
地200-47	2302.750	94.778	41.312	25.421	17.586	239.076	1.192	11.996	70.774	21.33	2.518	17.266	差油层	chang4+5
地200-47	2302.875	84.409	40.247	19.185	21.109	235.97	1.469	12.58	63.135	21.386	2.518	20.751	差油层	chang4+5
地200-47	2303.000	76.947	39.334	15.306	24.368	234.835	1.792	13.165	56.889	22.177	2.522	24.192	差油层	chang4+5
地200-47	2303.125	72.991	38.612	13.37	25.503	234.534	2.021	13.533	54.321	22.609	2.532	25.571	差油层	chang4+5
地200-47	2303.250	72.263	38.107	12.984	24.659	234.605	2.083	13.627	54.91	22.523	2.537	24.766	差油层	chang4+5
地200-47	2303.375	73.002	37.814	13.302	24.266	234.638	2.046	13.571	55.769	22.697	2.527	24.128		chang4+5
地200-47	2303.500	74.31	37.734	13.799	25.7	234.897	1.973	13.46	54.528	23.627	2.506	25.573		chang4+5
地200-47	2303.625	78.607	37.846	15.887	25.322	240.163	2.117	13.663	53.848	24.927	2.498	25.759		chang4+5
地200-47	2303.750	89.311	38.105	22.41	19.821	253.88	2.699	14.446	58.121	25.839	2.53	20.531		chang4+5
地200-47	2303.875	105.684	38.468	40.569	13.304	267.621	2.52	12.07	72.928	26.362	2.58	13.67		chang4+5
地200-47	2304.000	122.613	38.877	82.745	10.229	273.723	0.01	0.1	99.9	26.834	2.616	10.324		chang4+5
地200-47	2304.125	134.405	39.269	99.9	9.783	274.66	0.01	0.1	99.9	27.139	2.635	9.692		chang4+5
地200-47	2304.250	139.296	39.587	99.9	11.261	269.329	0.01	0.1	99.9	26.637	2.657	11.006		chang4+5
地200-47	2304.375	137.991	39.785	99.9	13.793	255.554	0.01	0.1	99.9	25.098	2.662	13.6		chang4+5
地200-47	2304.500	132.855	39.834	99.047	15.538	242.837	0.01	0.1	99.9	23.315	2.652	15.449		chang4+5
地200-47	2304.625	125.119	39.72	92.192	16.578	237.392	0.01	0.1	99.9	21.751	2.634	16.459		chang4+5
地200-47	2304.750	115.456	39.461	75.134	18.14	235.547	0.01	0.1	99.9	20.331	2.61	17.926		chang4+5
地200-47	2304.875	104.383	39.079	54.233	20.542	233.26	0.162	2.197	93.376	18.92	2.591	20.29		chang4+5
地200-47	2305.000	93.093	38.61	23.437	23.078	231.078	0.849	11.096	65.134	17.677	2.579	22.876		chang4+5
地200-47	2305.125	84.37	38.099	18.438	24.934	230.122	1.12	11.826	60.26	16.986	2.576	24.829		chang4+5
地200-47	2305.250	79.695	37.582	16.026	25.641	230.409	1.346	12.338	57.712	16.909	2.577	25.669		chang4+5
地200-47	2305.375	77.973	37.092	15.258	25.269	231.102	1.478	12.603	57.285	17.179	2.576	25.321		chang4+5
地200-47	2305.500	76.614	36.657	14.747	25.01	231.776	1.588	12.809	57.061	17.426	2.571	24.964		chang4+5
地200-47	2305.625	74.119	36.303	13.784	25.979	232.592	1.779	13.142	55.24	17.35	2.563	25.779		chang4+5
地200-47	2305.750	70.336	36.049	12.273	28.471	233.109	2.05	13.575	51.75	16.936	2.555	28.154		chang4+5
地200-47	2305.875	66.059	35.91	10.531	32.095	232.813	2.317	13.958	47.81	16.337	2.547	31.698		chang4+5
地200-47	2306.000	62.779	35.905	9.142	36.426	232.001	2.488	14.188	44.255	15.693	2.542	35.997		chang4+5
地200-47	2306.125	61.958	36.038	8.699	40.544	231.22	2.488	14.187	41.728	15.143	2.541	40.265		chang4+5
地200-47	2306.250	63.439	36.313	9.109	42.667	229.969	2.292	13.92	41.068	14.688	2.543	42.668		chang4+5
地200-47	2306.375	66.115	36.728	9.877	41.788	226.483	1.852	13.248	42.974	14.261	2.553	42.072		chang4+5
地200-47	2306.500	68.469	37.264	10.409	38.877	220.955	1.325	12.282	47.073	13.939	2.573	39.122		chang4+5
地200-47	2306.625	69.752	37.909	10.606	36.418	216.861	1.019	11.581	50.603	13.861	2.6	36.614		chang4+5
地200-47	2306.750	71.103	38.643	10.943	34.006	215.377	0.9	11.259	53.226	14.038	2.628	34.309		chang4+5
地200-47	2306.875	74.586	39.442	12.255	30.675	215.532	0.793	10.94	56.919	14.479	2.643	31.012		chang4+5
地200-47	2307.000	79.678	40.289	14.66	27.477	218.298	0.739	10.765	60.633	15.235	2.642	27.684		chang4+5
地200-47	2307.125	83.353	41.169	16.928	25.711	223.222	0.826	11.037	61.766	16.55	2.626	25.773		chang4+5
地200-47	2307.250	84.147	42.065	17.735	25.09	226.848	0.967	11.444	61.133	18.414	2.606	25.139		chang4+5
地200-47	2307.375	84.57	42.963	18.077	24.137	229.857	1.102	11.786	60.977	20.021	2.591	24.328		chang4+5
地200-47	2307.500	88.516	43.848	20.424	21.778	235.779	1.277	12.19	62.523	20.416	2.583	22.075		chang4+5
地200-47	2307.625	97.458	44.699	31.138	18.68	243.49	1.13	10.059	71.966	19.883	2.586	18.955		chang4+5
地200-47	2307.750	109.288	45.495	62.223	16.158	249.219	0.01	0.1	99.9	19.808	2.595	16.299		chang4+5
地200-47	2307.875	119.421	46.222	78.962	15.009	252.365	0.01	0.1	99.9	21.011	2.603	15.036		chang4+5
地200-47	2308.000	124.499	46.86	88.961	15.012	255.363	0.01	0.1	99.9	22.995	2.601	14.945		chang4+5
地200-47	2308.125	125.461	47.398	90.925	15.89	258.796	0.01	0.1	99.9	24.916	2.593	15.769		chang4+5
地200-47	2308.250	126.358	47.839	92.351	17.116	261.115	0.01	0.1	99.9	25.674	2.594	17.015		chang4+5
地200-47	2308.375	128.395	48.18	96.413	17.931	261.149	0.01	0.1	99.9	24.669	2.608	17.915		chang4+5
地200-47	2308.500	129.424	48.429	99.0	17.863	258.782	0.01	0.1	99.9	22.708	2.628	17.926		chang4+5
地200-47	2308.625	127.863	48.603	96.298	17.17	253.148	0.01	0.1	99.9	21.339	2.641	17.241		chang4+5
地200-47	2308.750	124.498	48.708	89.882	16.551	243.975	0.01	0.1	99.9	20.91	2.645	16.576		chang4+5
地200-47	2308.875	120.635	48.759	82.773	16.4	235.137	0.01	0.1	99.9	20.92	2.643	16.387		chang4+5
地200-47	2309.000	116.68	48.765	75.946	16.544	230.916	0.01	0.1	99.9	20.814	2.641	16.529		chang4+5
地200-47	2309.125	112.707	48.731	69.39	16.621	230.551	0.01	0.1	99.9	20.612	2.641	16.634		chang4+5
地200-47	2309.250	109.528	48.662	64.221	16.457	232.107	0.01	0.1	99.9	20.458	2.641	16.477		chang4+5
地200-47	2309.375	108.29	48.56	62.03	16.267	235.674	0.01	0.1	99.9	20.595	2.636	16.278		chang4+5
地200-47	2309.500	109.624	48.423	63.633	16.134	241.897	0.01	0.1	99.9	21.274	2.627	16.15		chang4+5
地200-47	2309.625	113.412	48.254	69.257	15.866	248.66	0.01	0.1	99.9	22.342	2.619	15.913		chang4+5
地200-47	2309.750	118.183	48.054	77.134	15.327	251.713	0.01	0.1	99.9	22.991	2.619	15.386		chang4+5
地200-47	2309.875	121.835	47.831	83.982	14.843	248.971	0.01	0.1	99.9	22.626	2.626	14.853		chang4+5
地200-47	2310.000	122.385	47.599	85.589	14.97	241.633	0.01	0.1	99.9	21.222	2.636	14.903		chang4+5
地200-47	2310.125	119.645	47.377	81.155	15.878	232.435	0.01	0.1	99.9	19.274	2.645	15.749		chang4+5
地200-47	2310.250	114.799	47.186	73.034	17.189	223.809	0.01	0.1	99.9	17.209	2.655	17.081		chang4+5
地200-47	2310.375	109.617	47.047	64.801	18.226	217.606	0.01	0.1	99.9	15.837	2.666	18.155		chang4+5
地200-47	2310.500	105.341	46.983	58.249	19.011	215.408	0.01	0.1	99.9	15.674	2.672	18.931		chang4+5
地200-47	2310.625	103.896	47.007	55.61	19.736	218.738	0.01	0.1	99.9	16.687	2.667	19.699		chang4+5
地200-47	2310.750	107.979	47.125	60.528	19.591	228.132	0.01	0.1	99.9	18.349	2.644	19.731		chang4+5
地200-47	2310.875	119.753	47.339	77.326	17.459	245.09	0.01	0.1	99.9	20.47	2.603	17.807		chang4+5
地200-47	2311.000	138.76	47.638	99.9	13.799	269.162	0.01	0.1	99.9	23.72	2.542	14.131		chang4+5
地200-47	2311.125	160.457	48.01	99.9	10.807	293.498	0.01	0.1	99.9	28.823	2.47	10.959	干层	chang4+5
地200-47	2311.250	178.694	48.439	99.9	9.675	310.039	0.01	0.1	99.9	34.586	2.404	9.666	干层	chang4+5
地200-47	2311.375	187.076	48.903	99.9	10.105	313.149	0.01	0.1	99.9	36.879	2.37	9.987	干层	chang4+5
地200-47	2311.500	184.625	49.385	99.9	11.472	303.396	0.01	0.1	99.9	34.061	2.382	11.318	干层	chang4+5
地200-47	2311.625	174.273	49.867	99.9	12.9	286.376	0.01	0.1	99.9	29.817	2.428	12.814	干层	chang4+5
地200-47	2311.750	161.631	50.333	99.9	13.692	272.57	0.01	0.1	99.9	27.105	2.468	13.646	干层	chang4+5
地200-47	2311.875	151.373	50.771	99.9	14.249	268.571	0.01	0.1	99.9	26.047	2.459	14.18	干层	chang4+5
地200-47	2312.000	146.021	51.173	99.9	15.09	273.001	0.01	0.1	99.9	26.451	2.403	14.986	干层	chang4+5
地200-47	2312.125	144.744	51.534	99.9	16.201	277.551	0.01	0.1	99.9	27.933	2.349	16.096	干层	chang4+5
地200-47	2312.250	143.218	51.853	99.9	17.23	275.99	0.01	0.1	99.9	29.052	2.336	17.156	干层	chang4+5
地200-47	2312.375	136.546	52.137	99.467	17.985	265.316	0.01	0.1	99.9	27.979	2.382	17.923	干层	chang4+5
地200-47	2312.500	124.978	52.393	92.909	18.622	248.185	0.01	0.1	99.9	24.761	2.467	18.567	干层	chang4+5
地200-47	2312.625	112.542	52.631	70.194	18.964	231.691	0.01	0.1	99.9	21.277	2.551	18.988	干层	chang4+5
地200-47	2312.750	104.847	52.863	57.504	18.38	223.499	0.01	0.1	99.9	18.762	2.603	18.512	干层	chang4+5
地200-47	2312.875	104.382	53.099	55.984	16.82	223.736	0.01	0.1	99.9	17.444	2.624	17.002	干层	chang4+5
地200-47	2313.000	109.352	53.343	62.876	15.071	229.096	0.01	0.1	99.9	17.222	2.631	15.192	干层	chang4+5
地200-47	2313.125	114.756	53.599	71.613	14.019	235.823	0.01	0.1	99.9	17.903	2.637	14.064	干层	chang4+5
地200-47	2313.250	116.975	53.864	75.848	13.722	241.134	0.01	0.1	99.9	19.032	2.641	13.708	干层	chang4+5
地200-47	2313.375	116.195	54.131	74.678	13.948	244.226	0.01	0.1	99.9	20.37	2.64	13.909		chang4+5
地200-47	2313.500	115.253	54.395	72.882	14.38	246.718	0.01	0.1	99.9	21.623	2.636	14.335		chang4+5
地200-47	2313.625	116.202	54.647	74.035	14.887	248.571	0.01	0.1	99.9	22.477	2.635	14.835		chang4+5
地200-47	2313.750	119.196	54.882	79.062	15.506	247.704	0.01	0.1	99.9	22.736	2.639	15.434		chang4+5
地200-47	2313.875	121.653	55.095	83.804	16.328	244.969	0.01	0.1	99.9	22.347	2.645	16.237		chang4+5
地200-47	2314.000	121.164	55.281	83.617	17.166	243.25	0.01	0.1	99.9	21.413	2.649	17.118		chang4+5
地200-47	2314.125	117.884	55.439	77.83	17.311	244.0	0.01	0.1	99.9	20.437	2.648	17.383		chang4+5
地200-47	2314.250	116.208	55.564	74.17	16.156	247.444	0.01	0.1	99.9	20.238	2.643	16.354		chang4+5
地200-47	2314.375	119.818	55.649	79.544	13.971	252.453	0.01	0.1	99.9	21.046	2.635	14.191		chang4+5
地200-47	2314.500	126.755	55.691	92.209	11.896	253.849	0.01	0.1	99.9	22.339	2.631	12.027		chang4+5
地200-47	2314.625	129.974	55.679	99.118	10.856	248.352	0.01	0.1	99.9	22.841	2.635	10.869		chang4+5
地200-47	2314.750	124.814	55.609	91.988	11.029	238.585	0.01	0.1	99.9	21.947	2.646	10.94		chang4+5
地200-47	2314.875	113.74	55.479	72.437	12.039	230.039	0.01	0.1	99.9	20.252	2.661	11.93		chang4+5
地200-47	2315.000	104.24	55.288	56.97	12.899	226.731	0.01	0.1	99.9	18.832	2.673	12.89		chang4+5
地200-47	2315.125	101.586	55.04	52.462	12.721	231.366	0.01	0.1	99.9	18.113	2.678	12.802		chang4+5
地200-47	2315.250	104.706	54.744	56.351	11.843	241.664	0.01	0.1	99.9	18.083	2.671	11.93		chang4+5
地200-47	2315.375	109.07	54.407	62.933	11.132	249.444	0.01	0.1	99.9	18.225	2.657	11.15		chang4+5
地200-47	2315.500	110.042	54.039	65.084	11.279	246.867	0.01	0.1	99.9	17.723	2.647	11.186		chang4+5
地200-47	2315.625	106.098	53.649	60.024	12.869	235.704	0.01	0.1	99.9	16.094	2.648	12.582		chang4+5
地200-47	2315.750	97.397	53.244	48.955	16.971	221.723	0.01	0.1	99.9	14.084	2.66	16.345		chang4+5
地200-47	2315.875	85.257	52.829	35.062	23.563	210.144	0.01	0.1	99.9	12.432	2.68	22.968		chang4+5
地200-47	2316.000	73.272	52.409	23.19	28.969	204.37	0.01	0.1	99.9	11.303	2.696	28.684		chang4+5
地200-47	2316.125	65.986	51.988	16.512	30.796	207.729	0.01	0.1	99.9	10.676	2.699	30.909		chang4+5
地200-47	2316.250	67.023	51.568	16.738	28.268	219.954	0.01	0.1	99.9	10.666	2.686	28.816		chang4+5
地200-47	2316.375	75.692	51.153	23.568	22.542	233.254	0.01	0.1	99.9	11.412	2.664	23.053	干层	chang4+5
地200-47	2316.500	87.505	50.748	35.08	17.885	239.293	0.01	0.1	99.9	13.006	2.641	18.135	干层	chang4+5
地200-47	2316.625	95.924	50.359	45.116	15.895	237.261	0.01	0.1	99.9	15.13	2.626	15.923	干层	chang4+5
地200-47	2316.750	98.359	49.992	48.749	16.307	231.004	0.01	0.1	99.9	16.827	2.621	16.103	干层	chang4+5
地200-47	2316.875	96.549	49.657	46.613	18.802	223.101	0.01	0.1	99.9	17.251	2.627	18.495	干层	chang4+5
地200-47	2317.000	94.392	49.361	43.853	21.566	217.034	0.01	0.1	99.9	16.632	2.639	21.426	干层	chang4+5
地200-47	2317.125	93.597	49.11	42.735	22.215	217.475	0.01	0.1	99.9	15.975	2.649	22.349	干层	chang4+5
地200-47	2317.250	94.373	48.907	43.487	20.456	225.489	0.01	0.1	99.9	15.966	2.651	20.699	干层	chang4+5
地200-47	2317.375	96.847	48.751	46.241	18.011	234.71	0.01	0.1	99.9	16.838	2.646	18.206	干层	chang4+5
地200-47	2317.500	101.196	48.636	51.628	16.305	240.941	0.01	0.1	99.9	18.434	2.638	16.378	干层	chang4+5
地200-47	2317.625	106.242	48.553	58.551	15.747	246.935	0.01	0.1	99.9	20.353	2.631	15.749	干层	chang4+5
地200-47	2317.750	110.423	48.493	64.897	15.761	256.358	0.01	0.1	99.9	21.974	2.624	15.753	干层	chang4+5
地200-47	2317.875	112.675	48.444	68.665	15.765	264.456	0.01	0.1	99.9	23.057	2.616	15.782	干层	chang4+5
地200-47	2318.000	113.055	48.4	69.439	15.659	264.683	0.01	0.1	99.9	23.757	2.606	15.652	干层	chang4+5
地200-47	2318.125	112.521	48.353	68.634	15.914	261.69	0.01	0.1	99.9	24.501	2.598	15.85	干层	chang4+5
地200-47	2318.250	112.096	48.301	67.823	16.458	263.103	0.01	0.1	99.9	25.568	2.588	16.44	干层	chang4+5
地200-47	2318.375	113.022	48.242	68.956	16.252	271.037	0.01	0.1	99.9	26.936	2.562	16.362	干层	chang4+5
地200-47	2318.500	116.668	48.175	74.33	14.806	286.086	0.01	0.1	99.9	28.473	2.511	15.003	干层	chang4+5
地200-47	2318.625	124.034	48.1	86.406	12.741	308.559	0.01	0.1	99.9	30.714	2.451	12.924	干层	chang4+5
地200-47	2318.750	133.907	48.015	99.9	10.862	332.856	0.01	0.1	99.9	34.238	2.424	11.02	干层	chang4+5
地200-47	2318.875	142.936	47.92	99.9	9.256	347.242	0.01	0.1	99.9	37.792	2.445	9.388	干层	chang4+5
地200-47	2319.000	147.391	47.811	99.9	7.995	341.08	0.01	0.1	99.9	38.232	2.501	8.079	干层	chang4+5
地200-47	2319.125	146.646	47.687	99.9	7.276	323.102	0.01	0.1	99.9	35.028	2.559	7.303	干层	chang4+5
地200-47	2319.250	142.296	47.545	99.9	7.151	304.79	0.01	0.1	99.9	31.186	2.604	7.127	干层	chang4+5
地200-47	2319.375	136.715	47.384	99.9	7.487	289.611	0.01	0.1	99.9	28.847	2.632	7.437	干层	chang4+5
地200-47	2319.500	131.328	47.202	99.177	8.007	281.747	0.01	0.1	99.9	27.893	2.643	7.962	干层	chang4+5
地200-47	2319.625	127.606	46.997	95.503	8.4	283.16	0.01	0.1	99.9	27.687	2.634	8.383	干层	chang4+5
地200-47	2319.750	126.273	46.77	92.623	8.562	284.178	0.01	0.1	99.9	27.512	2.62	8.552	干层	chang4+5
地200-47	2319.875	125.285	46.516	91.143	8.8	278.707	0.01	0.1	99.9	26.408	2.616	8.749	干层	chang4+5
地200-47	2320.000	121.589	46.232	84.971	9.599	266.511	0.01	0.1	99.9	23.744	2.624	9.466	干层	chang4+5
地200-47	2320.125	114.629	45.914	73.303	11.37	248.648	0.01	0.1	99.9	20.264	2.641	11.122	干层	chang4+5
地200-47	2320.250	106.307	45.555	60.452	14.435	229.55	0.01	0.1	99.9	17.563	2.663	14.049	干层	chang4+5
地200-47	2320.375	98.233	45.149	49.407	18.59	215.904	0.01	0.1	99.9	16.359	2.686	18.191	干层	chang4+5
地200-47	2320.500	91.024	44.685	40.501	22.346	210.968	0.01	0.1	99.9	16.244	2.703	22.111	干层	chang4+5
地200-47	2320.625	86.337	44.149	34.861	23.98	214.789	0.01	0.1	99.9	16.667	2.707	24.03	干层	chang4+5
地200-47	2320.750	86.265	43.528	34.341	23.038	224.113	0.01	0.1	99.9	17.455	2.693	23.221	干层	chang4+5
地200-47	2320.875	90.319	42.795	38.443	21.364	236.891	0.01	0.1	99.9	18.63	2.666	21.456	干层	chang4+5
地200-47	2321.000	96.559	41.922	45.629	20.687	251.825	0.01	0.1	99.9	20.149	2.635	20.68	干层	chang4+5
地200-47	2321.125	103.139	40.888	54.083	20.696	263.498	0.01	0.1	99.9	21.697	2.609	20.71	干层	chang4+5
地200-47	2321.250	109.199	39.65	62.761	20.346	267.528	0.01	0.1	99.9	22.933	2.591	20.426	干层	chang4+5
地200-47	2321.375	113.914	38.185	70.27	19.448	265.64	0.01	0.1	99.9	23.681	2.582	19.543	干层	chang4+5
地200-47	2321.500	116.513	36.477	74.842	18.423	262.237	0.01	0.1	99.9	23.754	2.577	18.521	干层	chang4+5
地200-47	2321.625	116.894	34.516	75.789	17.163	258.138	0.01	0.1	99.9	23.513	2.572	17.329	干层	chang4+5
地200-47	2321.750	115.422	32.326	73.594	15.14	253.036	0.01	0.1	99.9	23.549	2.566	15.387	干层	chang4+5
地200-47	2321.875	112.069	29.952	63.236	12.441	247.854	0.197	2.299	98.065	23.897	2.557	12.709	干层	chang4+5
地200-47	2322.000	105.466	27.464	32.767	9.76	243.447	1.01	11.555	91.878	23.772	2.549	9.97	干层	chang4+5
地200-47	2322.125	94.553	24.965	25.495	7.74	239.384	1.215	12.044	98.365	22.621	2.543	7.878	干层	chang4+5
地200-47	2322.250	80.878	22.58	17.742	6.438	235.576	1.609	12.827	99.9	21.092	2.537	6.52	干层	chang4+5
地200-47	2322.375	67.383	20.442	11.467	5.665	234.171	2.308	13.916	99.9	19.987	2.529	5.713	干层	chang4+5
地200-47	2322.500	56.919	18.665	7.505	5.197	235.575	3.315	15.126	99.9	19.429	2.518	5.229	干层	chang4+5
地200-47	2322.625	50.531	17.385	5.366	4.908	237.551	4.271	16.037	99.9	18.993	2.506	4.924	干层	chang4+5
地200-47	2322.750	48.679	16.687	4.768	4.79	239.354	4.828	16.496	99.9	18.584	2.495	4.788	干层	chang4+5
地200-47	2322.875	51.066	16.598	5.471	4.863	240.135	4.752	16.431	99.9	18.377	2.491	4.843	干层	chang4+5
地200-47	2323.000	56.884	17.152	7.225	5.148	238.602	3.936	15.726	99.9	18.44	2.497	5.105		chang4+5
地200-47	2323.125	65.072	18.306	9.907	5.682	235.305	2.791	14.531	99.9	18.654	2.516	5.614		chang4+5
地200-47	2323.250	74.426	19.983	13.38	6.511	231.857	1.818	13.18	99.9	18.884	2.546	6.411		chang4+5
地200-47	2323.375	84.133	22.1	17.687	7.673	230.675	1.204	12.025	99.346	19.271	2.577	7.542		chang4+5
地200-47	2323.500	93.263	24.53	22.906	9.037	235.189	1.048	11.655	95.686	19.877	2.597	8.916		chang4+5
地200-47	2323.625	101.487	27.15	33.97	10.163	244.471	0.94	9.648	91.965	20.567	2.601	10.097		chang4+5
地200-47	2323.750	108.988	29.841	62.258	10.652	253.524	0.01	0.1	99.9	21.388	2.596	10.657		chang4+5
地200-47	2323.875	115.417	32.491	72.437	10.599	257.875	0.01	0.1	99.9	22.392	2.594	10.605		chang4+5
地200-47	2324.000	119.717	35.001	80.123	10.663	256.923	0.01	0.1	99.9	23.312	2.599	10.627		chang4+5
地200-47	2324.125	121.196	37.295	83.13	11.025	251.868	0.01	0.1	99.9	23.788	2.605	10.997		chang4+5
地200-47	2324.250	120.839	39.337	82.568	11.071	247.654	0.01	0.1	99.9	23.741	2.605	11.126		chang4+5
地200-47	2324.375	120.367	41.087	81.605	10.227	249.803	0.01	0.1	99.9	23.689	2.596	10.364		chang4+5
地200-47	2324.500	120.818	42.544	82.181	8.851	258.033	0.01	0.1	99.9	23.923	2.585	8.959		chang4+5
地200-47	2324.625	122.493	43.729	85.059	7.949	266.619	0.01	0.1	99.9	24.335	2.574	7.976		chang4+5
地200-47	2324.750	124.602	44.654	89.079	8.002	271.448	0.01	0.1	99.9	24.459	2.566	7.918		chang4+5
地200-47	2324.875	125.573	45.357	91.332	9.259	269.221	0.01	0.1	99.9	23.845	2.57	9.055		chang4+5
地200-47	2325.000	123.837	45.873	88.735	11.707	259.214	0.01	0.1	99.9	22.618	2.589	11.412		chang4+5
地200-47	2325.125	118.279	46.23	79.496	14.842	245.247	0.01	0.1	99.9	21.212	2.617	14.55		chang4+5
地200-47	2325.250	109.291	46.469	65.211	17.852	232.459	0.01	0.1	99.9	19.875	2.648	17.595		chang4+5
地200-47	2325.375	99.481	46.616	51.171	20.472	222.706	0.01	0.1	99.9	18.737	2.673	20.256		chang4+5
地200-47	2325.500	91.955	46.695	41.377	22.377	216.926	0.01	0.1	99.9	17.782	2.687	22.291		chang4+5
地200-47	2325.625	88.253	46.73	36.95	22.769	215.165	0.01	0.1	99.9	16.9	2.692	22.855		chang4+5
地200-47	2325.750	86.388	46.733	34.966	21.82	214.864	0.01	0.1	99.9	16.006	2.692	21.918		chang4+5
地200-47	2325.875	84.053	46.714	32.706	21.646	213.685	0.01	0.1	99.9	15.087	2.69	21.46		chang4+5
地200-47	2326.000	80.364	46.676	29.156	25.149	210.75	0.01	0.1	99.9	14.214	2.686	24.468		chang4+5
地200-47	2326.125	76.081	46.621	25.13	31.768	206.875	0.01	0.1	99.9	13.492	2.68	31.297		chang4+5
地200-47	2326.250	72.55	46.547	21.892	35.916	204.384	0.01	0.1	99.9	13.035	2.669	35.729		chang4+5
地200-47	2326.375	70.968	46.456	20.349	36.937	205.376	0.01	0.1	99.9	13.011	2.654	37.068		chang4+5
地200-47	2326.500	72.232	46.347	21.162	35.142	209.368	0.01	0.1	99.9	13.465	2.635	35.404		chang4+5
地200-47	2326.625	75.953	46.22	24.338	31.281	214.331	0.01	0.1	99.9	14.31	2.615	31.891		chang4+5
地200-47	2326.750	79.505	46.079	27.735	25.861	218.686	0.01	0.1	99.9	15.206	2.598	26.115		chang4+5
地200-47	2326.875	81.049	45.925	29.403	23.743	221.783	0.01	0.1	99.9	15.801	2.59	23.804		chang4+5
地200-47	2327.000	81.209	45.758	29.487	23.071	223.08	0.01	0.1	99.9	16.185	2.595	23.14		chang4+5
地200-47	2327.125	83.105	45.574	30.996	22.043	223.54	0.01	0.1	99.9	16.907	2.615	22.207		chang4+5
