井名	深度	GR	SP	SH	SS	IR4A	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地92-95	2267.875	113.242	92.188	60.040	39.960	13.450	245.431	0.000	0.010	0.000	0.100	99.900	0.000	2.662	13.447		长4+5!1^(2_3)
地92-95	2268.000	121.800	92.186	67.987	32.013	13.452	250.413	0.000	0.010	0.000	0.100	99.900	0.000	2.668	13.646		长4+5!1^(2_3)
地92-95	2268.125	128.162	92.170	73.800	26.200	13.741	251.534	0.000	0.010	0.000	0.100	99.900	0.000	2.676	14.084		长4+5!1^(2_3)
地92-95	2268.250	132.329	92.139	73.259	26.741	14.247	248.952	0.000	0.010	0.000	0.100	99.900	0.000	2.683	14.540		长4+5!1^(2_3)
地92-95	2268.375	129.678	92.090	64.393	35.607	14.673	243.137	0.000	0.010	0.000	0.100	99.900	0.000	2.688	15.085		长4+5!1^(2_3)
地92-95	2268.500	119.712	92.023	52.986	47.014	15.280	235.061	0.000	0.010	0.000	0.100	99.900	0.000	2.690	15.687		长4+5!1^(2_3)
地92-95	2268.625	108.707	91.933	41.478	58.522	15.875	226.001	0.000	0.010	0.000	0.100	99.900	0.000	2.688	16.167		长4+5!1^(2_3)
地92-95	2268.750	95.547	91.819	31.638	68.362	16.299	217.651	0.000	0.010	0.000	0.100	99.900	0.000	2.683	16.359		长4+5!1^(2_3)
地92-95	2268.875	83.943	91.679	27.104	72.896	16.380	211.604	0.000	0.010	0.000	0.100	99.900	0.000	2.678	16.308		长4+5!1^(2_3)
地92-95	2269.000	80.531	91.513	28.997	71.003	16.270	209.562	0.000	0.010	0.000	0.100	99.900	0.000	2.674	16.135		长4+5!1^(2_3)
地92-95	2269.125	85.977	91.315	35.314	64.686	16.071	213.928	0.000	0.010	0.000	0.100	99.900	0.000	2.671	15.846		长4+5!1^(2_3)
地92-95	2269.250	95.467	91.086	45.654	54.346	15.740	224.139	0.000	0.010	0.000	0.100	99.900	0.000	2.666	15.590		长4+5!1^(2_3)
地92-95	2269.375	108.674	90.825	61.384	38.616	15.523	238.960	0.000	0.010	0.000	0.100	99.900	0.000	2.654	15.429		长4+5!1^(2_3)
地92-95	2269.500	125.356	90.534	80.787	19.213	15.387	256.263	0.000	0.010	0.000	0.100	99.900	0.000	2.630	14.903		长4+5!1^(2_3)
地92-95	2269.625	141.206	90.207	95.648	4.352	14.666	273.539	0.000	0.010	0.000	0.100	99.900	0.000	2.591	13.804		长4+5!1^(2_3)
地92-95	2269.750	153.413	89.848	99.900	0.100	13.394	289.072	0.000	0.010	0.000	0.100	99.900	0.000	2.541	12.775		长4+5!2^(1_1)
地92-95	2269.875	164.824	89.458	99.900	0.100	12.496	302.022	0.000	0.010	0.000	0.100	99.900	0.000	2.488	12.003		长4+5!2^(1_1)
地92-95	2270.000	172.691	89.041	99.900	0.100	11.778	311.709	0.000	0.010	0.000	0.100	99.900	0.000	2.443	11.819		长4+5!2^(1_1)
地92-95	2270.125	165.028	88.596	99.900	0.100	11.854	316.519	0.000	0.010	0.000	0.100	99.900	0.000	2.417	12.051		长4+5!2^(1_1)
地92-95	2270.250	152.368	88.129	93.135	6.865	12.145	316.349	0.000	0.010	0.000	0.100	99.900	0.000	2.412	12.377		长4+5!2^(1_1)
地92-95	2270.375	143.175	87.644	84.277	15.723	12.486	311.328	0.000	0.010	0.000	0.100	99.900	0.000	2.427	12.739		长4+5!2^(1_1)
地92-95	2270.500	137.271	87.148	81.470	18.530	12.857	302.401	0.000	0.010	0.000	0.100	99.900	0.000	2.454	13.078		长4+5!2^(1_1)
地92-95	2270.625	137.060	86.645	82.544	17.456	13.179	290.787	0.000	0.010	0.000	0.100	99.900	0.000	2.485	13.317		长4+5!2^(1_1)
地92-95	2270.750	138.242	86.142	81.277	18.723	13.378	278.296	0.000	0.010	0.000	0.100	99.900	0.000	2.514	13.523		长4+5!2^(1_1)
地92-95	2270.875	136.205	85.647	73.844	26.156	13.590	266.020	0.000	0.010	0.000	0.100	99.900	0.000	2.536	13.682		长4+5!2^(1_1)
地92-95	2271.000	128.495	85.167	59.422	40.578	13.723	254.994	0.000	0.010	0.000	0.100	99.900	0.000	2.552	13.739		长4+5!2^(1_1)
地92-95	2271.125	113.384	84.711	42.269	57.731	13.744	246.624	0.000	0.010	0.000	0.100	99.900	0.000	2.561	13.766		长4+5!2^(1_1)
地92-95	2271.250	94.292	84.288	28.415	71.585	13.776	240.960	0.000	0.010	0.000	0.100	99.900	0.000	2.563	13.861		长4+5!2^(1_1)
地92-95	2271.375	77.841	83.902	21.116	78.884	13.902	237.472	0.000	0.010	0.000	0.100	99.900	0.000	2.560	13.985		长4+5!2^(1_1)
地92-95	2271.500	70.064	83.560	18.742	81.258	14.024	235.075	0.000	0.010	0.000	0.100	99.900	0.000	2.553	14.219		长4+5!2^(1_1)
地92-95	2271.625	68.055	83.274	18.308	81.692	14.312	232.518	0.000	0.010	0.000	0.100	99.900	0.000	2.545	14.508		长4+5!2^(1_1)
地92-95	2271.750	67.851	83.046	17.983	82.017	14.599	229.109	0.000	0.010	0.000	0.100	99.900	0.000	2.541	14.858		长4+5!2^(1_1)
地92-95	2271.875	67.100	82.879	17.003	82.997	14.980	224.698	0.000	0.010	0.000	0.100	99.900	0.000	2.543	15.349		长4+5!2^(1_1)
地92-95	2272.000	64.982	82.773	15.832	84.168	15.524	219.481	0.000	0.010	0.000	0.100	99.900	0.000	2.553	15.884		长4+5!2^(1_1)
地92-95	2272.125	63.017	82.738	16.499	83.501	16.050	214.492	0.000	0.010	0.000	0.100	99.900	0.000	2.569	16.111		长4+5!2^(1_1)
地92-95	2272.250	65.717	82.771	21.306	78.694	16.130	212.106	0.000	0.010	0.000	0.100	99.900	0.000	2.582	15.029		长4+5!2^(1_1)
地92-95	2272.375	75.985	82.866	33.048	66.952	14.484	215.621	0.000	0.010	0.000	0.100	99.900	0.000	2.586	12.928		长4+5!2^(1_1)
地92-95	2272.500	95.383	83.021	60.731	39.269	12.196	227.920	0.000	0.010	0.000	0.100	99.900	0.000	2.572	11.496		长4+5!2^(1_1)
地92-95	2272.625	129.184	83.237	90.343	9.657	11.199	249.957	0.000	0.010	0.000	0.100	99.900	0.000	2.536	10.771		长4+5!2^(1_1)
地92-95	2272.750	165.035	83.506	99.900	0.100	10.580	274.864	0.000	0.010	0.000	0.100	99.900	0.000	2.487	10.882		长4+5!2^(1_1)
地92-95	2272.875	184.025	83.817	99.900	0.100	11.044	294.846	0.000	0.010	0.000	0.100	99.900	0.000	2.437	11.358		长4+5!2^(1_1)
地92-95	2273.000	178.881	84.165	99.900	0.100	11.502	303.407	0.000	0.010	0.000	0.100	99.900	0.000	2.402	11.938		长4+5!2^(1_1)
地92-95	2273.125	157.174	84.543	87.837	12.163	12.144	296.630	0.000	0.010	0.000	0.100	99.900	0.000	2.396	12.531		长4+5!2^(1_1)
地92-95	2273.250	137.582	84.940	69.986	30.014	12.709	280.846	0.000	0.010	0.000	0.100	99.900	0.000	2.419	12.902		长4+5!2^(1_1)
地92-95	2273.375	123.162	85.346	58.133	41.867	12.986	263.011	0.000	0.010	0.000	0.100	99.900	0.000	2.464	12.949		长4+5!2^(1_1)
地92-95	2273.500	114.685	85.753	55.688	44.312	12.925	249.885	0.000	0.010	0.000	0.100	99.900	0.000	2.520	12.632		长4+5!2^(1_1)
地92-95	2273.625	115.375	86.150	62.537	37.463	12.488	248.040	0.000	0.010	0.000	0.100	99.900	0.000	2.572	12.309		长4+5!2^(1_1)
地92-95	2273.750	124.256	86.528	80.459	19.541	12.230	257.078	0.000	0.010	0.000	0.100	99.900	0.000	2.606	12.265		长4+5!2^(1_1)
地92-95	2273.875	141.427	86.880	95.797	4.203	12.288	274.382	0.000	0.010	0.000	0.100	99.900	0.000	2.616	12.542		长4+5!2^(1_1)
地92-95	2274.000	162.783	87.199	99.900	0.100	12.666	295.135	0.000	0.010	0.000	0.100	99.900	0.000	2.601	12.835		长4+5!2^(1_1)
地92-95	2274.125	176.653	87.472	99.900	0.100	12.910	312.862	0.000	0.010	0.000	0.100	99.900	0.000	2.564	12.984		长4+5!2^(1_1)
地92-95	2274.250	181.409	87.694	99.900	0.100	13.016	323.603	0.000	0.010	0.000	0.100	99.900	0.000	2.520	12.894		长4+5!2^(1_1)
地92-95	2274.375	176.786	87.863	99.900	0.100	12.831	325.678	0.000	0.010	0.000	0.100	99.900	0.000	2.479	12.836		长4+5!2^(1_1)
地92-95	2274.500	163.605	87.974	99.209	0.791	12.843	318.877	0.000	0.010	0.000	0.100	99.900	0.000	2.450	13.013		长4+5!2^(1_1)
地92-95	2274.625	149.824	88.017	83.722	16.278	13.097	303.115	0.000	0.010	0.000	0.100	99.900	0.000	2.443	13.415		长4+5!2^(1_1)
地92-95	2274.750	132.957	87.990	61.950	38.050	13.566	282.536	0.000	0.010	0.000	0.100	99.900	0.000	2.456	13.697		长4+5!2^(1_1)
地92-95	2274.875	114.646	87.896	47.598	52.402	13.752	261.653	0.000	0.010	0.000	0.100	99.900	0.000	2.490	13.575		长4+5!2^(1_1)
地92-95	2275.000	103.034	87.732	43.102	56.898	13.485	245.556	0.000	0.010	0.000	0.100	99.900	0.000	2.536	13.103		长4+5!2^(1_1)
地92-95	2275.125	101.482	87.491	47.415	52.585	12.920	239.694	0.000	0.010	0.000	0.100	99.900	0.000	2.585	12.644		长4+5!2^(1_1)
地92-95	2275.250	109.010	87.177	56.206	43.794	12.520	243.184	0.000	0.010	0.000	0.100	99.900	0.000	2.623	12.452		长4+5!2^(1_1)
地92-95	2275.375	118.411	86.794	63.515	36.485	12.426	253.501	0.000	0.010	0.000	0.100	99.900	0.000	2.643	12.570		长4+5!2^(1_1)
地92-95	2275.500	124.000	86.344	69.968	30.032	12.642	266.992	0.000	0.010	0.000	0.100	99.900	0.000	2.642	13.047		长4+5!2^(1_1)
地92-95	2275.625	129.662	85.824	77.620	22.380	13.242	279.326	0.000	0.010	0.000	0.100	99.900	0.000	2.620	13.650		长4+5!2^(1_1)
地92-95	2275.750	136.082	85.240	82.799	17.201	13.839	286.976	0.000	0.010	0.000	0.100	99.900	0.000	2.591	14.517		长4+5!2^(1_1)
地92-95	2275.875	138.863	84.599	82.389	17.611	14.839	287.332	0.000	0.010	0.000	0.100	99.900	0.000	2.563	15.732		长4+5!2^(1_1)
地92-95	2276.000	137.119	83.906	73.422	26.578	16.151	279.136	0.000	0.010	0.000	0.100	99.900	0.000	2.543	16.602		长4+5!2^(1_1)
地92-95	2276.125	127.453	83.163	56.951	43.049	16.796	262.742	0.000	0.010	0.000	0.100	99.900	0.000	2.539	17.381		长4+5!2^(1_1)
地92-95	2276.250	110.314	82.377	39.189	60.811	17.657	243.494	0.000	0.010	0.000	0.100	99.900	0.000	2.549	17.895		长4+5!2^(1_1)
地92-95	2276.375	90.413	81.559	25.542	74.458	17.994	226.039	0.000	0.010	0.000	0.100	99.900	0.000	2.567	18.076		长4+5!2^(1_2)
地92-95	2276.500	73.586	80.713	13.588	86.412	18.109	213.724	0.200	0.010	9.062	6.264	75.559	0.405	2.588	18.073		长4+5!2^(1_2)
地92-95	2276.625	66.763	79.847	9.084	90.916	18.053	208.475	0.216	0.010	9.225	9.705	62.008	0.405	2.604	18.042	干层	长4+5!2^(1_2)
地92-95	2276.750	65.766	78.968	9.345	90.655	18.038	208.005	0.222	0.010	9.280	9.772	61.663	0.405	2.614	18.034	干层	长4+5!2^(1_2)
地92-95	2276.875	67.302	78.086	9.884	90.117	18.032	209.175	0.218	0.010	9.242	9.892	61.042	0.406	2.618	18.028	干层	长4+5!2^(1_2)
地92-95	2277.000	68.941	77.208	11.528	88.472	18.026	210.409	0.214	0.589	9.200	10.158	60.026	0.409	2.620	17.832	干层	长4+5!2^(1_2)
地92-95	2277.125	75.592	76.343	13.668	86.332	17.737	213.897	0.182	1.008	8.871	10.508	58.939	0.416	2.620	17.467	干层	长4+5!2^(1_2)
地92-95	2277.250	81.330	75.499	14.973	85.027	17.339	217.521	0.163	1.155	8.652	10.841	58.017	0.423	2.620	17.102	干层	长4+5!2^(1_2)
地92-95	2277.375	83.269	74.682	15.013	84.987	16.993	220.850	0.175	1.312	8.797	11.160	57.175	0.429	2.615	16.768	干层	长4+5!2^(1_2)
地92-95	2277.500	81.202	73.898	14.367	85.633	16.664	224.122	0.230	1.500	9.353	11.504	56.330	0.435	2.605	16.413	干层	长4+5!2^(1_2)
地92-95	2277.625	77.814	73.160	14.996	85.004	16.295	227.809	0.331	1.746	10.090	11.906	55.138	0.439	2.589	16.165	干层	长4+5!2^(1_2)
地92-95	2277.750	80.659	72.473	18.088	81.912	16.109	232.173	0.000	2.032	0.000	12.325	53.966	0.000	2.571	15.918	干层	长4+5!2^(1_2)
地92-95	2277.875	90.661	71.838	36.186	63.814	15.827	236.455	0.000	0.775	0.000	4.547	83.256	0.000	2.556	15.640		长4+5!2^(1_2)
地92-95	2278.000	103.962	71.262	49.510	50.490	15.555	239.523	0.000	0.010	0.000	0.100	99.900	0.000	2.548	15.387		长4+5!2^(1_2)
地92-95	2278.125	110.827	70.756	45.652	54.348	15.310	240.487	0.000	0.010	0.000	0.100	99.900	0.000	2.547	15.262		长4+5!2^(1_2)
地92-95	2278.250	101.288	70.321	25.881	74.119	15.243	239.120	0.178	1.377	8.826	8.031	71.095	0.463	2.551	15.108		长4+5!2^(1_2)
地92-95	2278.375	83.911	69.956	14.030	85.970	15.043	236.803	0.384	2.042	10.392	12.343	55.551	0.464	2.553	14.983	差油层	长4+5!2^(1_2)
地92-95	2278.500	71.286	69.663	11.960	88.040	14.957	234.582	0.653	1.917	11.474	12.167	56.494	0.466	2.551	14.842	差油层	长4+5!2^(1_2)
地92-95	2278.625	68.312	69.451	11.215	88.785	14.787	232.965	0.700	1.838	11.615	12.052	57.031	0.467	2.544	14.798	差油层	长4+5!2^(1_2)
地92-95	2278.750	66.249	69.317	10.421	89.579	14.807	231.980	0.740	1.788	11.727	11.977	57.302	0.467	2.535	14.813	差油层	长4+5!2^(1_2)
地92-95	2278.875	63.383	69.255	9.799	90.201	14.815	231.304	0.827	1.753	11.955	11.924	57.288	0.464	2.527	14.932	差油层	长4+5!2^(1_2)
地92-95	2279.000	61.690	69.262	9.511	90.489	14.990	230.809	0.880	1.728	12.080	11.884	57.078	0.459	2.523	15.127	差油层	长4+5!2^(1_2)
地92-95	2279.125	61.091	69.342	9.108	90.892	15.191	230.440	0.890	1.708	12.103	11.852	56.986	0.456	2.523	15.245	差油层	长4+5!2^(1_2)
地92-95	2279.250	59.248	69.486	8.852	91.148	15.267	230.126	0.962	1.693	12.263	11.829	56.958	0.455	2.524	15.309	差油层	长4+5!2^(1_2)
地92-95	2279.375	58.844	69.684	9.306	90.694	15.328	229.934	0.973	1.710	12.285	11.856	56.654	0.452	2.524	15.416	差油层	长4+5!2^(1_2)
地92-95	2279.500	61.441	69.931	11.074	88.926	15.458	230.431	0.000	1.822	0.000	12.027	55.967	0.000	2.523	15.421	差油层	长4+5!2^(1_2)
地92-95	2279.625	68.798	70.220	21.735	78.265	15.400	232.803	0.000	0.682	0.000	4.417	84.006	0.000	2.520	14.621		长4+5!2^(1_2)
地92-95	2279.750	81.171	70.540	33.877	66.123	14.237	238.928	0.000	0.010	0.000	0.100	99.900	0.000	2.517	13.237		长4+5!2^(1_2)
地92-95	2279.875	94.779	70.881	47.066	52.934	12.769	248.124	0.000	0.010	0.000	0.100	99.900	0.000	2.517	12.260		长4+5!2^(1_2)
地92-95	2280.000	111.048	71.233	62.267	37.733	12.040	257.900	0.000	0.010	0.000	0.100	99.900	0.000	2.523	12.107		长4+5!2^(1_2)
地92-95	2280.125	125.469	71.585	68.028	31.972	12.155	264.338	0.000	0.010	0.000	0.100	99.900	0.000	2.539	12.599		长4+5!2^(1_2)
地92-95	2280.250	126.358	71.927	59.769	40.231	12.816	262.927	0.000	0.010	0.000	0.100	99.900	0.000	2.565	13.241		长4+5!2^(1_2)
地92-95	2280.375	114.941	72.250	45.976	54.024	13.437	255.065	0.000	0.010	0.000	0.100	99.900	0.000	2.599	13.638		长4+5!2^(1_2)
地92-95	2280.500	99.928	72.547	36.564	63.436	13.724	244.625	0.000	0.010	0.000	0.100	99.900	0.000	2.634	13.848		长4+5!2^(1_2)
地92-95	2280.625	91.402	72.806	35.917	64.083	13.904	236.466	0.000	0.010	0.000	0.100	99.900	0.000	2.662	13.990		长4+5!2^(1_2)
地92-95	2280.750	94.376	73.023	42.950	57.050	14.029	234.971	0.000	0.010	0.000	0.100	99.900	0.000	2.677	14.199		长4+5!2^(1_2)
地92-95	2280.875	104.956	73.196	52.674	47.326	14.280	239.114	0.000	0.010	0.000	0.100	99.900	0.000	2.678	14.714		长4+5!2^(1_2)
地92-95	2281.000	115.120	73.323	59.770	40.230	14.924	246.128	0.000	0.010	0.000	0.100	99.900	0.000	2.666	15.611		长4+5!2^(1_2)
地92-95	2281.125	120.517	73.398	61.183	38.817	15.937	252.206	0.000	0.010	0.000	0.100	99.900	0.000	2.646	16.580		长4+5!2^(1_2)
地92-95	2281.250	119.957	73.423	54.690	45.310	16.876	252.534	0.000	0.010	0.000	0.100	99.900	0.000	2.627	18.095		长4+5!2^(1_2)
地92-95	2281.375	110.983	73.406	31.281	68.719	18.677	245.833	0.153	1.193	8.517	7.774	67.346	0.383	2.612	19.488		长4+5!2^(1_2)
地92-95	2281.500	94.453	73.349	15.189	84.811	19.850	233.129	0.186	1.333	8.913	11.124	51.932	0.368	2.607	20.539	差油层	长4+5!2^(1_2)
地92-95	2281.625	76.123	73.255	9.880	90.120	20.855	217.861	0.217	0.380	9.229	9.825	56.836	0.360	2.613	21.135	差油层	长4+5!2^(1_2)
地92-95	2281.750	64.929	73.133	7.668	92.332	21.252	205.439	0.203	0.010	9.099	9.005	61.051	0.360	2.626	21.156	差油层	长4+5!2^(1_2)
地92-95	2281.875	61.573	72.993	7.276	92.724	21.100	198.881	0.173	0.010	8.765	8.772	62.804	0.364	2.640	20.860	差油层	长4+5!2^(1_2)
地92-95	2282.000	61.763	72.843	7.569	92.431	20.745	198.408	0.167	0.010	8.696	9.009	61.883	0.368	2.649	20.551	差油层	长4+5!2^(1_2)
地92-95	2282.125	62.326	72.691	7.885	92.115	20.463	202.158	0.196	0.010	9.028	9.479	59.565	0.371	2.649	20.365	差油层	长4+5!2^(1_2)
地92-95	2282.250	61.878	72.547	8.140	91.860	20.323	207.463	0.264	0.547	9.628	9.949	57.281	0.371	2.640	20.287	差油层	长4+5!2^(1_2)
地92-95	2282.375	61.580	72.420	8.423	91.577	20.272	212.052	0.339	0.922	10.137	10.300	55.788	0.372	2.625	20.164	差油层	长4+5!2^(1_2)
地92-95	2282.500	61.843	72.316	9.131	90.869	20.112	215.204	0.393	1.008	10.438	10.513	55.133	0.375	2.609	19.941	差油层	长4+5!2^(1_2)
地92-95	2282.625	64.787	72.246	9.726	90.274	19.860	216.959	0.370	1.050	10.314	10.611	54.997	0.378	2.594	19.726	差油层	长4+5!2^(1_2)
地92-95	2282.750	66.168	72.216	9.717	90.283	19.666	217.636	0.357	1.064	10.241	10.644	55.161	0.381	2.581	19.508	差油层	长4+5!2^(1_2)
地92-95	2282.875	65.338	72.227	9.336	90.664	19.434	217.826	0.376	1.062	10.347	10.639	55.255	0.382	2.570	19.457	差油层	长4+5!2^(1_2)
地92-95	2283.000	63.704	72.285	8.706	91.294	19.473	217.664	0.405	1.038	10.501	10.585	55.311	0.380	2.564	19.585	差油层	长4+5!2^(1_2)
地92-95	2283.125	61.201	72.396	7.696	92.304	19.639	216.921	0.443	0.972	10.684	10.426	55.498	0.375	2.564	19.960	差油层	长4+5!2^(1_2)
地92-95	2283.250	57.240	72.559	7.016	92.984	20.115	214.849	0.488	0.345	10.880	10.119	56.110	0.366	2.572	20.540	差油层	长4+5!2^(1_2)
地92-95	2283.375	56.491	72.771	6.491	93.509	20.740	211.182	0.420	0.010	10.575	9.672	57.775	0.362	2.587	20.918	差油层	长4+5!2^(1_2)
地92-95	2283.500	55.482	73.032	5.754	94.246	20.992	206.143	0.342	0.010	10.156	9.169	60.349	0.361	2.605	20.988	差油层	长4+5!2^(1_2)
地92-95	2283.625	53.494	73.344	5.536	94.464	20.982	200.904	0.289	0.010	9.816	8.839	63.007	0.368	2.622	20.475	差油层	长4+5!2^(1_2)
地92-95	2283.750	54.537	73.701	6.747	93.253	20.226	198.413	0.242	0.010	9.448	8.940	64.186	0.384	2.631	19.357	差油层	长4+5!2^(1_2)
地92-95	2283.875	61.093	74.099	10.612	89.388	18.944	201.134	0.000	0.010	0.000	9.620	62.557	0.000	2.631	18.043	差油层	长4+5!2^(1_2)
地92-95	2284.000	76.437	74.533	31.761	68.239	17.625	210.151	0.000	0.010	0.000	3.637	86.123	0.000	2.623	16.680		长4+5!2^(1_2)
地92-95	2284.125	100.244	75.001	55.596	44.404	16.242	223.946	0.000	0.010	0.000	0.100	99.900	0.000	2.614	15.905		长4+5!2^(1_2)
地92-95	2284.250	120.875	75.500	67.531	32.469	15.768	237.674	0.000	0.010	0.000	0.100	99.900	0.000	2.609	15.551		长4+5!2^(1_2)
地92-95	2284.375	127.783	76.022	63.307	36.693	15.454	245.995	0.000	0.010	0.000	0.100	99.900	0.000	2.612	15.332		长4+5!2^(1_2)
地92-95	2284.500	119.041	76.564	50.619	49.381	15.278	246.551	0.000	0.010	0.000	0.100	99.900	0.000	2.623	15.149		长4+5!2^(1_2)
地92-95	2284.625	105.277	77.124	29.304	70.696	15.089	240.403	0.155	1.119	8.545	7.662	72.956	0.470	2.636	14.829		长4+5!2^(1_2)
地92-95	2284.750	94.793	77.699	18.109	81.891	14.704	231.169	0.165	1.453	8.673	11.404	60.444	0.478	2.646	14.491	干层	长4+5!2^(1_2)
地92-95	2284.875	88.148	78.285	15.399	84.601	14.394	223.054	0.153	1.129	8.519	10.778	63.735	0.483	2.650	14.319	干层	长4+5!2^(1_2)
地92-95	2285.000	82.293	78.880	13.006	86.994	14.289	217.403	0.155	0.949	8.540	10.365	65.759	0.482	2.650	14.361	干层	长4+5!2^(1_2)
地92-95	2285.125	75.686	79.484	10.903	89.097	14.398	213.776	0.180	0.329	8.849	10.081	66.812	0.476	2.647	14.576	干层	长4+5!2^(1_2)
地92-95	2285.250	69.542	80.095	9.165	90.835	14.661	211.158	0.215	0.010	9.215	9.848	67.603	0.470	2.646	14.812	干层	长4+5!2^(1_2)
地92-95	2285.375	64.158	80.711	7.818	92.182	14.881	208.827	0.252	0.010	9.533	9.651	68.476	0.467	2.648	14.937	干层	长4+5!2^(1_2)
地92-95	2285.500	59.924	81.332	7.043	92.957	14.959	206.942	0.284	0.010	9.777	9.536	69.275	0.467	2.650	14.891	干层	长4+5!2^(1_2)
地92-95	2285.625	57.868	81.958	7.150	92.850	14.856	206.095	0.302	0.010	9.902	9.612	69.445	0.474	2.650	14.621	干层	长4+5!2^(1_2)
地92-95	2285.750	59.158	82.588	8.401	91.599	14.508	207.666	0.000	0.561	0.000	9.988	68.068	0.000	2.648	14.273	干层	长4+5!2^(1_2)
地92-95	2285.875	64.154	83.220	19.052	80.948	14.165	212.627	0.000	0.319	0.000	3.718	88.194	0.000	2.644	13.927		长4+5!2^(1_2)
地92-95	2286.000	77.392	83.855	35.462	64.538	13.817	222.151	0.000	0.010	0.000	0.100	99.900	0.000	2.638	13.809		长4+5!2^(1_2)
地92-95	2286.125	99.064	84.490	52.832	47.168	13.812	237.190	0.000	0.010	0.000	0.100	99.900	0.000	2.622	13.946		长4+5!2^(1_3)
地92-95	2286.250	117.577	85.125	68.095	31.905	14.012	258.756	0.000	0.010	0.000	0.100	99.900	0.000	2.585	14.177		长4+5!2^(1_3)
地92-95	2286.375	129.968	85.757	86.973	13.027	14.254	284.152	0.000	0.010	0.000	0.100	99.900	0.000	2.522	14.130		长4+5!2^(1_3)
地92-95	2286.500	145.840	86.384	98.053	1.947	14.063	309.514	0.000	0.010	0.000	0.100	99.900	0.000	2.436	13.935		长4+5!2^(1_3)
地92-95	2286.625	162.881	87.004	99.900	0.100	13.875	329.771	0.000	0.010	0.000	0.100	99.900	0.000	2.345	13.677		长4+5!2^(1_3)
地92-95	2286.750	165.946	87.614	99.900	0.100	13.582	338.529	0.000	0.010	0.000	0.100	99.900	0.000	2.275	13.502		长4+5!2^(1_3)
地92-95	2286.875	156.250	88.211	96.373	3.627	13.468	335.926	0.000	0.010	0.000	0.100	99.900	0.000	2.242	13.462		长4+5!2^(1_3)
地92-95	2287.000	146.692	88.794	89.144	10.856	13.461	324.130	0.000	0.010	0.000	0.100	99.900	0.000	2.250	13.644		长4+5!2^(1_3)
地92-95	2287.125	140.788	89.358	84.119	15.881	13.734	306.726	0.000	0.010	0.000	0.100	99.900	0.000	2.291	14.131		长4+5!2^(1_3)
地92-95	2287.250	138.261	89.902	79.503	20.497	14.321	287.030	0.000	0.010	0.000	0.100	99.900	0.000	2.346	14.654		长4+5!2^(1_3)
地92-95	2287.375	134.230	90.423	68.860	31.140	14.806	267.749	0.000	0.010	0.000	0.100	99.900	0.000	2.404	15.130		长4+5!2^(1_3)
地92-95	2287.500	123.222	90.920	54.949	45.051	15.279	250.616	0.000	0.010	0.000	0.100	99.900	0.000	2.459	15.380		长4+5!2^(1_3)
地92-95	2287.625	109.778	91.390	49.529	50.471	15.420	237.433	0.000	0.010	0.000	0.100	99.900	0.000	2.509	15.296		长4+5!2^(1_3)
地92-95	2287.750	108.641	91.832	53.357	46.643	15.232	230.643	0.000	0.010	0.000	0.100	99.900	0.000	2.550	15.053		长4+5!2^(1_3)
地92-95	2287.875	114.689	92.247	58.814	41.186	14.969	229.582	0.000	0.010	0.000	0.100	99.900	0.000	2.582	14.874		长4+5!2^(1_3)
地92-95	2288.000	119.484	92.634	61.700	38.300	14.833	233.176	0.000	0.010	0.000	0.100	99.900	0.000	2.601	14.727		长4+5!2^(1_3)
地92-95	2288.125	121.178	92.993	63.564	36.436	14.677	239.921	0.000	0.010	0.000	0.100	99.900	0.000	2.609	14.595		长4+5!2^(1_3)
地92-95	2288.250	122.919	93.324	64.856	35.144	14.558	248.050	0.000	0.010	0.000	0.100	99.900	0.000	2.614	14.553		长4+5!2^(1_3)
地92-95	2288.375	123.772	93.630	63.949	36.051	14.554	254.973	0.000	0.010	0.000	0.100	99.900	0.000	2.622	14.613		长4+5!2^(1_3)
地92-95	2288.500	122.166	93.912	61.548	38.452	14.643	258.366	0.000	0.010	0.000	0.100	99.900	0.000	2.637	14.764		长4+5!2^(1_3)
地92-95	2288.625	119.775	94.171	58.690	41.310	14.822	256.732	0.000	0.010	0.000	0.100	99.900	0.000	2.656	14.901		长4+5!2^(1_3)
地92-95	2288.750	117.013	94.408	55.433	44.567	14.937	249.899	0.000	0.010	0.000	0.100	99.900	0.000	2.673	14.966		长4+5!2^(1_3)
地92-95	2288.875	113.718	94.627	50.497	49.503	14.978	241.027	0.000	0.010	0.000	0.100	99.900	0.000	2.682	15.038		长4+5!2^(1_3)
地92-95	2289.000	107.910	94.830	43.684	56.316	15.067	232.531	0.000	0.010	0.000	0.100	99.900	0.000	2.682	15.246		长4+5!2^(1_3)
地92-95	2289.125	99.808	95.016	36.773	63.227	15.332	225.659	0.000	0.010	0.000	0.100	99.900	0.000	2.674	15.573		长4+5!2^(1_3)
地92-95	2289.250	91.703	95.188	32.498	67.502	15.685	220.561	0.000	0.010	0.000	0.100	99.900	0.000	2.664	15.808		长4+5!2^(1_3)
地92-95	2289.375	87.671	95.348	30.259	69.741	15.862	216.551	0.000	0.010	0.000	0.100	99.900	0.000	2.655	15.919		长4+5!2^(1_3)
地92-95	2289.500	85.114	95.497	28.709	71.291	15.943	213.728	0.000	0.010	0.000	0.100	99.900	0.000	2.651	15.770		长4+5!2^(1_3)
