井名	深度	GR	SP	SH	SS	RT	RT.1	PERM2024	PERM	POR2024	POR	SW	SW2024	AC	DEN	CAL	CNL	RT.2	解释结论	层位
耿219	2452.625	130.137	84.61	81.208	18.792	10.877	13.857	0.0	0.01	0.0	0.1	99.9	0.0	271.582	2.448	23.85	39.855	10.877		长4+5!1^(2_2)
耿219	2452.750	128.431	83.83	78.236	21.764	11.645	16.148	0.0	0.01	0.0	0.1	99.9	0.0	260.397	2.507	23.665	36.685	11.645		长4+5!1^(2_2)
耿219	2452.875	128.826	82.779	78.917	21.083	12.322	17.282	0.0	0.01	0.0	0.1	99.9	0.0	252.025	2.555	23.465	34.405	12.322		长4+5!1^(2_2)
耿219	2453.000	128.308	81.84	78.026	21.974	13.181	17.643	0.0	0.01	0.0	0.1	99.9	0.0	244.512	2.569	23.191	32.884	13.181		长4+5!1^(2_2)
耿219	2453.125	123.573	81.013	70.192	29.808	14.682	17.587	0.0	0.01	0.0	0.1	99.9	0.0	237.847	2.574	22.986	31.48	14.682		长4+5!1^(2_2)
耿219	2453.250	114.478	79.931	56.659	43.341	16.939	17.771	0.0	0.01	0.0	0.1	99.9	0.0	231.957	2.571	22.905	31.025	16.939		长4+5!1^(2_2)
耿219	2453.375	107.531	78.553	47.527	52.473	18.86	18.338	0.0	0.01	0.0	0.1	99.9	0.0	230.554	2.566	22.862	30.498	18.86		长4+5!1^(2_2)
耿219	2453.500	101.323	77.383	40.153	59.847	21.109	19.277	0.0	0.01	0.0	0.1	99.9	0.0	229.99	2.559	22.846	30.009	21.109		长4+5!1^(2_2)
耿219	2453.625	96.352	76.444	19.128	80.872	23.854	21.262	0.0	2.003	0.0	11.851	64.431	0.0	230.215	2.55	22.847	29.596	23.854		长4+5!1^(2_2)
耿219	2453.750	91.616	75.308	16.988	83.012	27.055	24.497	0.0	2.083	0.0	11.957	60.048	0.0	231.306	2.533	22.858	29.604	27.055		长4+5!1^(2_2)
耿219	2453.875	88.972	73.922	15.889	84.111	28.756	26.334	0.0	2.161	0.0	12.056	57.838	0.0	232.333	2.512	22.871	29.693	28.756		长4+5!1^(2_2)
耿219	2454.000	86.878	72.78	15.088	84.912	30.2	28.314	0.281	2.262	9.754	12.183	55.943	0.276	233.639	2.499	22.895	29.912	30.2		长4+5!1^(2_2)
耿219	2454.125	84.924	71.886	14.435	85.565	31.306	30.866	0.345	2.431	10.173	12.384	54.193	0.268	235.708	2.487	22.918	30.779	31.306	差油层	长4+5!1^(2_2)
耿219	2454.250	82.27	70.798	13.645	86.355	32.787	34.02	0.476	2.754	10.831	12.739	51.704	0.258	239.374	2.473	22.932	31.323	32.787	差油层	长4+5!1^(2_2)
耿219	2454.375	81.447	69.484	13.36	86.64	33.929	35.072	0.557	2.812	11.15	12.8	50.623	0.252	241.616	2.462	22.945	31.746	33.929	差油层	长4+5!1^(2_2)
耿219	2454.500	80.301	68.444	12.891	87.109	34.719	35.764	0.657	2.812	11.485	12.8	50.044	0.247	243.684	2.458	22.962	31.939	34.719	差油层	长4+5!1^(2_2)
耿219	2454.625	80.132	67.723	12.823	87.177	35.301	36.58	0.724	2.812	11.684	12.8	49.63	0.244	245.422	2.455	22.979	31.928	35.301	差油层	长4+5!1^(2_2)
耿219	2454.750	80.159	66.968	12.834	87.166	36.186	37.503	0.777	2.812	11.828	12.8	49.019	0.239	246.838	2.453	22.989	32.093	36.186	差油层	长4+5!1^(2_2)
耿219	2454.875	79.443	66.152	12.546	87.454	36.361	37.463	0.806	2.812	11.902	12.8	48.901	0.239	246.827	2.452	22.999	32.398	36.361	差油层	长4+5!1^(2_2)
耿219	2455.000	78.517	65.587	12.177	87.823	36.145	37.18	0.832	2.812	11.967	12.8	49.047	0.24	246.531	2.452	23.01	32.655	36.145	差油层	长4+5!1^(2_2)
耿219	2455.125	77.921	65.314	11.942	88.058	35.554	36.441	0.832	2.812	11.967	12.8	49.453	0.243	245.931	2.454	23.02	32.253	35.554	差油层	长4+5!1^(2_2)
耿219	2455.250	77.395	65.202	11.737	88.263	33.998	34.797	0.791	2.812	11.865	12.8	50.572	0.251	244.427	2.461	23.024	31.503	33.998	差油层	长4+5!1^(2_2)
耿219	2455.375	79.691	65.295	12.645	87.355	32.671	33.948	0.654	2.812	11.476	12.8	51.589	0.259	242.984	2.473	23.025	30.513	32.671	差油层	长4+5!1^(2_2)
耿219	2455.500	83.742	65.567	14.319	85.681	31.183	32.888	0.48	2.812	10.845	12.8	52.805	0.268	240.975	2.486	23.016	29.403	31.183	差油层	长4+5!1^(2_2)
耿219	2455.625	86.99	65.97	15.552	84.448	29.461	31.054	0.351	2.639	10.209	12.617	54.991	0.28	238.113	2.504	22.998	27.491	29.461	差油层	长4+5!1^(2_2)
耿219	2455.750	92.396	66.639	17.489	82.511	26.656	27.759	0.202	2.191	9.085	12.094	59.914	0.303	232.725	2.538	22.981	26.782	26.656	差油层	长4+5!1^(2_2)
耿219	2455.875	95.859	67.66	18.897	81.103	25.112	26.033	0.15	2.011	8.474	11.861	62.753	0.317	230.316	2.583	22.961	26.618	25.112	差油层	长4+5!1^(2_2)
耿219	2456.000	99.983	68.661	20.779	79.221	23.628	24.138	0.0	1.893	0.0	11.7	65.444	0.0	228.655	2.611	22.927	26.734	23.628	差油层	长4+5!1^(2_2)
耿219	2456.125	104.405	69.494	43.726	56.274	22.154	22.049	0.0	0.01	0.0	0.1	99.9	0.0	227.979	2.635	22.886	26.889	22.154		长4+5!1^(2_2)
耿219	2456.250	112.86	70.484	54.445	45.555	20.147	19.559	0.0	0.01	0.0	0.1	99.9	0.0	228.979	2.652	22.851	26.886	20.147		长4+5!1^(2_2)
耿219	2456.375	115.899	71.687	58.651	41.349	19.304	18.885	0.0	0.01	0.0	0.1	99.9	0.0	230.577	2.66	22.813	27.044	19.304		长4+5!1^(2_2)
耿219	2456.500	117.829	72.646	61.427	38.573	18.641	18.489	0.0	0.01	0.0	0.1	99.9	0.0	232.853	2.656	22.754	27.656	18.641		长4+5!1^(2_2)
耿219	2456.625	120.287	73.22	65.082	34.918	18.072	18.143	0.0	0.01	0.0	0.1	99.9	0.0	235.965	2.647	22.688	30.222	18.072		长4+5!1^(2_2)
耿219	2456.750	123.271	73.712	69.713	30.287	17.283	17.735	0.0	0.01	0.0	0.1	99.9	0.0	242.539	2.632	22.643	31.884	17.283		长4+5!1^(2_2)
耿219	2456.875	123.188	74.126	69.581	30.419	17.109	17.664	0.0	0.01	0.0	0.1	99.9	0.0	244.842	2.617	22.598	32.384	17.109		长4+5!1^(2_2)
耿219	2457.000	120.656	74.324	65.644	34.356	17.037	17.765	0.0	0.01	0.0	0.1	99.9	0.0	245.274	2.611	22.545	31.652	17.037		长4+5!1^(2_2)
耿219	2457.125	116.23	74.312	59.122	40.878	17.046	18.112	0.0	0.01	0.0	0.1	99.9	0.0	243.278	2.608	22.502	28.189	17.046		长4+5!1^(2_2)
耿219	2457.250	107.635	74.202	47.656	52.344	17.353	18.751	0.0	0.01	0.0	0.1	99.9	0.0	234.017	2.605	22.493	25.624	17.353		长4+5!1^(2_2)
耿219	2457.375	103.686	73.999	42.877	57.123	17.706	18.807	0.0	0.01	0.0	0.1	99.9	0.0	228.871	2.599	22.492	23.83	17.706		长4+5!1^(2_2)
耿219	2457.500	100.649	73.811	39.394	60.606	18.142	18.755	0.0	0.01	0.0	0.1	99.9	0.0	225.188	2.591	22.49	22.725	18.142		长4+5!1^(2_2)
耿219	2457.625	100.271	73.704	38.972	61.028	18.563	18.922	0.0	0.01	0.0	0.1	99.9	0.0	223.924	2.583	22.483	23.804	18.563		长4+5!1^(2_2)
耿219	2457.750	104.153	73.639	43.428	56.572	19.495	19.696	0.0	0.01	0.0	0.1	99.9	0.0	229.65	2.572	22.473	26.413	19.495		长4+5!1^(2_2)
耿219	2457.875	105.064	73.625	44.512	55.488	19.79	19.926	0.0	0.01	0.0	0.1	99.9	0.0	235.708	2.563	22.463	29.941	19.79		长4+5!1^(2_2)
耿219	2458.000	106.389	73.675	46.117	53.883	19.89	20.038	0.0	0.01	0.0	0.1	99.9	0.0	242.336	2.56	22.455	33.405	19.89		长4+5!1^(2_2)
耿219	2458.125	109.34	73.77	49.812	50.188	19.843	20.103	0.0	0.01	0.0	0.1	99.9	0.0	248.172	2.56	22.45	34.673	19.843		长4+5!1^(2_2)
耿219	2458.250	113.473	73.892	55.277	44.723	19.261	20.005	0.0	0.01	0.0	0.1	99.9	0.0	252.942	2.568	22.451	33.111	19.261		长4+5!1^(2_2)
耿219	2458.375	116.514	74.04	59.526	40.474	18.75	19.548	0.0	0.01	0.0	0.1	99.9	0.0	251.698	2.584	22.452	30.671	18.75		长4+5!1^(2_2)
耿219	2458.500	118.928	74.168	63.045	36.955	18.165	18.943	0.0	0.01	0.0	0.1	99.9	0.0	248.439	2.6	22.453	28.714	18.165		长4+5!1^(2_2)
耿219	2458.625	117.857	74.251	61.468	38.532	17.679	18.229	0.0	0.01	0.0	0.1	99.9	0.0	244.519	2.618	22.452	27.839	17.679		长4+5!1^(2_2)
耿219	2458.750	114.326	74.328	56.449	43.551	17.005	16.787	0.0	0.01	0.0	0.1	99.9	0.0	238.903	2.636	22.451	28.297	17.005		长4+5!1^(2_2)
耿219	2458.875	113.21	74.401	54.918	45.082	16.757	16.43	0.0	0.01	0.0	0.1	99.9	0.0	237.353	2.65	22.451	29.233	16.757		长4+5!1^(2_3)
耿219	2459.000	113.361	74.456	55.124	44.876	16.597	16.356	0.0	0.01	0.0	0.1	99.9	0.0	236.857	2.657	22.454	29.757	16.597		长4+5!1^(2_3)
耿219	2459.125	114.026	74.502	56.035	43.965	16.499	16.465	0.0	0.01	0.0	0.1	99.9	0.0	236.438	2.661	22.458	28.24	16.499		长4+5!1^(2_3)
耿219	2459.250	114.321	74.582	56.442	43.558	16.681	16.914	0.0	0.01	0.0	0.1	99.9	0.0	233.53	2.661	22.459	25.946	16.681		长4+5!1^(2_3)
耿219	2459.375	112.072	74.711	53.385	46.615	16.941	17.494	0.0	0.01	0.0	0.1	99.9	0.0	230.267	2.656	22.458	23.679	16.941		长4+5!1^(2_3)
耿219	2459.500	108.764	74.841	49.077	50.923	17.308	18.271	0.0	0.01	0.0	0.1	99.9	0.0	226.263	2.65	22.452	21.55	17.308		长4+5!1^(2_3)
耿219	2459.625	107.072	74.954	46.957	53.043	17.761	19.225	0.0	0.01	0.0	0.1	99.9	0.0	221.883	2.642	22.442	19.177	17.761		长4+5!1^(2_3)
耿219	2459.750	103.039	75.097	42.121	57.879	18.812	21.485	0.0	0.01	0.0	0.1	99.9	0.0	214.849	2.634	22.435	17.89	18.812		长4+5!1^(2_3)
耿219	2459.875	99.71	75.295	38.349	61.651	19.593	22.647	0.0	0.01	0.0	0.1	99.9	0.0	211.763	2.628	22.429	17.588	19.593		长4+5!1^(2_3)
耿219	2460.000	97.78	75.491	17.797	82.203	20.465	23.493	0.0	0.01	0.0	9.925	80.791	0.0	210.364	2.627	22.422	17.497	20.465		长4+5!1^(2_3)
耿219	2460.125	96.703	75.64	17.244	82.756	21.482	24.165	0.0	0.01	0.0	9.877	79.184	0.0	209.861	2.63	22.418	17.49	21.482		长4+5!1^(2_3)
耿219	2460.250	95.51	75.785	16.75	83.25	23.52	25.643	0.0	0.01	0.0	9.932	75.316	0.0	210.436	2.636	22.42	17.574	23.52		长4+5!1^(2_3)
耿219	2460.375	95.333	75.914	16.732	83.268	24.682	26.676	0.0	0.01	0.0	9.996	73.13	0.0	211.088	2.645	22.423	17.774	24.682		长4+5!1^(2_3)
耿219	2460.500	94.473	75.984	16.391	83.609	25.588	27.653	0.0	0.968	0.0	10.046	71.52	0.0	211.606	2.65	22.428	17.997	25.588		长4+5!1^(2_3)
耿219	2460.625	91.565	75.974	15.121	84.879	26.387	28.656	0.072	0.977	6.994	10.067	70.304	0.307	211.824	2.653	22.434	17.75	26.387		长4+5!1^(2_3)
耿219	2460.750	88.376	75.921	13.665	86.335	27.499	30.642	0.08	0.01	7.21	9.96	69.494	0.297	210.717	2.652	22.436	17.025	27.499	差油层	长4+5!1^(2_3)
耿219	2460.875	87.219	75.808	13.053	86.947	28.116	32.111	0.079	0.01	7.168	9.808	69.622	0.293	209.156	2.648	22.437	16.184	28.116	差油层	长4+5!1^(2_3)
耿219	2461.000	86.219	75.67	12.497	87.503	28.59	33.446	0.076	0.01	7.087	9.636	70.083	0.289	207.38	2.646	22.436	15.481	28.59	差油层	长4+5!1^(2_3)
耿219	2461.125	84.899	75.544	11.835	88.165	29.058	34.577	0.074	0.01	7.05	9.474	70.518	0.286	205.709	2.646	22.429	15.306	29.058	差油层	长4+5!1^(2_3)
耿219	2461.250	82.745	75.388	10.899	89.101	30.036	36.145	0.078	0.01	7.136	9.345	70.166	0.278	204.382	2.649	22.416	15.706	30.036	差油层	长4+5!1^(2_3)
耿219	2461.375	82.089	75.196	10.66	89.34	30.68	37.014	0.081	0.01	7.215	9.356	69.361	0.274	204.489	2.654	22.397	16.319	30.68	差油层	长4+5!1^(2_3)
耿219	2461.500	82.495	75.018	10.885	89.115	31.351	37.749	0.083	0.01	7.267	9.443	68.079	0.27	205.388	2.658	22.368	16.824	31.351	差油层	长4+5!1^(2_3)
耿219	2461.625	83.558	74.886	11.375	88.625	31.942	38.569	0.083	0.01	7.265	9.545	66.839	0.266	206.437	2.661	22.327	16.844	31.942	差油层	长4+5!1^(2_3)
耿219	2461.750	83.042	74.745	11.239	88.761	32.519	39.726	0.088	0.01	7.398	9.618	65.815	0.262	207.197	2.663	22.304	16.3	32.519	差油层	长4+5!1^(2_3)
耿219	2461.875	81.981	74.597	10.801	89.199	32.712	40.041	0.091	0.01	7.464	9.577	65.861	0.261	206.768	2.662	22.282	15.47	32.712	差油层	长4+5!1^(2_3)
耿219	2462.000	81.434	74.475	10.487	89.513	32.717	40.092	0.087	0.01	7.379	9.444	66.634	0.261	205.403	2.657	22.254	14.548	32.717	差油层	长4+5!1^(2_3)
耿219	2462.125	81.666	74.399	10.426	89.574	32.631	39.931	0.078	0.01	7.159	9.262	67.827	0.262	203.526	2.651	22.219	13.632	32.631	差油层	长4+5!1^(2_3)
耿219	2462.250	82.655	74.33	10.55	89.45	32.091	39.094	0.0	0.01	0.0	8.96	70.334	0.0	200.416	2.643	22.208	13.267	32.091	差油层	长4+5!1^(2_3)
耿219	2462.375	83.595	74.251	10.764	89.236	31.681	38.125	0.0	0.01	0.0	8.792	71.933	0.0	198.676	2.637	22.208	13.778	31.681		长4+5!1^(2_3)
耿219	2462.500	84.916	74.192	11.231	88.769	31.176	36.745	0.0	0.01	0.0	8.75	72.807	0.0	198.242	2.635	22.221	14.685	31.176		长4+5!1^(2_3)
耿219	2462.625	85.872	74.18	11.606	88.394	30.521	34.849	0.0	0.01	0.0	8.757	73.533	0.0	198.317	2.637	22.248	16.041	30.521		长4+5!1^(2_3)
耿219	2462.750	87.614	74.175	12.392	87.608	29.125	31.371	0.0	0.01	0.0	8.874	74.434	0.0	199.527	2.64	22.259	17.224	29.125		长4+5!1^(2_3)
耿219	2462.875	90.928	74.151	13.902	86.098	28.035	29.127	0.0	0.01	0.0	9.05	74.623	0.0	201.337	2.64	22.262	17.623	28.035		长4+5!1^(2_3)
耿219	2463.000	93.706	74.126	15.31	84.69	27.177	27.789	0.0	0.01	0.0	9.283	74.181	0.0	203.74	2.64	22.253	18.019	27.177		长4+5!1^(2_3)
耿219	2463.125	95.375	74.142	16.346	83.654	26.314	26.759	0.0	0.01	0.0	9.586	73.369	0.0	206.869	2.637	22.227	18.298	26.314		长4+5!1^(2_3)
耿219	2463.250	97.035	74.18	17.646	82.354	25.046	25.407	0.0	1.0	0.0	10.12	71.843	0.0	212.369	2.634	22.209	20.071	25.046		长4+5!1^(2_3)
耿219	2463.375	97.393	74.238	18.218	81.782	24.274	24.494	0.0	1.181	0.0	10.51	70.683	0.0	216.392	2.629	22.191	21.278	24.274		长4+5!1^(2_3)
耿219	2463.500	96.267	74.269	17.861	82.139	23.976	24.095	0.0	1.269	0.0	10.682	70.153	0.0	218.164	2.625	22.169	22.415	23.976		长4+5!1^(2_3)
耿219	2463.625	95.215	74.242	17.461	82.539	24.127	24.04	0.0	1.317	0.0	10.773	69.433	0.0	219.106	2.621	22.137	23.213	24.127		长4+5!1^(2_3)
耿219	2463.750	93.176	74.16	16.569	83.431	26.046	24.602	0.0	1.343	0.0	10.821	66.577	0.0	219.599	2.616	22.12	23.026	26.046		长4+5!1^(2_3)
耿219	2463.875	89.604	73.991	14.997	85.003	27.891	25.31	0.0	1.351	0.0	10.836	64.263	0.0	219.751	2.608	22.106	22.114	27.891		长4+5!1^(2_3)
耿219	2464.000	86.132	73.768	24.821	75.179	28.966	26.192	0.0	0.01	0.0	0.1	99.9	0.0	219.611	2.6	22.099	20.904	28.966		长4+5!1^(2_3)
耿219	2464.125	84.872	73.55	23.704	76.296	29.701	27.379	0.0	0.01	0.0	0.1	99.9	0.0	219.154	2.592	22.113	19.674	29.701		长4+5!1^(2_3)
耿219	2464.250	93.861	73.274	32.174	67.826	29.69	28.499	0.0	0.01	0.0	0.1	99.9	0.0	217.258	2.577	22.142	17.959	29.69		长4+5!1^(2_3)
耿219	2464.375	109.045	72.891	49.435	50.565	28.275	28.329	0.0	0.01	0.0	0.1	99.9	0.0	215.008	2.547	22.185	17.322	28.275		长4+5!1^(2_3)
耿219	2464.500	123.781	72.531	70.526	29.474	26.001	26.716	0.0	0.01	0.0	0.1	99.9	0.0	213.746	2.512	22.243	17.195	26.001		长4+5!1^(2_3)
耿219	2464.625	137.538	72.34	95.038	4.962	23.783	23.379	0.0	0.01	0.0	0.1	99.9	0.0	214.142	2.471	22.413	17.519	23.783		长4+5!1^(2_3)
耿219	2464.750	154.447	72.189	99.9	0.1	21.177	17.406	0.0	0.01	0.0	0.1	99.9	0.0	223.429	2.397	22.53	20.197	21.177		长4+5!1^(2_3)
耿219	2464.875	169.657	72.074	99.9	0.1	19.442	13.768	0.0	0.01	0.0	0.1	99.9	0.0	239.823	2.278	22.672	23.822	19.442		长4+5!1^(2_3)
耿219	2465.000	178.849	72.014	99.9	0.1	18.768	13.322	0.0	0.01	0.0	0.1	99.9	0.0	259.153	2.158	22.842	29.421	18.768		长4+5!1^(2_3)
耿219	2465.125	184.777	72.005	99.9	0.1	18.35	13.893	0.0	0.01	0.0	0.1	99.9	0.0	282.603	2.129	23.255	38.247	18.35		长4+5!1^(2_3)
耿219	2465.250	184.575	72.026	99.9	0.1	17.931	15.719	0.0	0.01	0.0	0.1	99.9	0.0	317.214	2.131	23.467	62.82	17.931		长4+5!1^(2_3)
耿219	2465.375	177.81	72.073	99.9	0.1	17.673	17.463	0.0	0.01	0.0	0.1	99.9	0.0	345.204	2.16	23.633	78.848	17.673		长4+5!1^(2_3)
耿219	2465.500	167.24	72.08	99.9	0.1	17.776	18.84	0.0	0.01	0.0	0.1	99.9	0.0	351.305	2.198	23.699	82.385	17.776		长4+5!1^(2_3)
耿219	2465.625	155.409	71.997	99.9	0.1	18.187	21.485	0.0	0.01	0.0	0.1	99.9	0.0	347.108	2.215	23.405	76.599	18.187		长4+5!1^(2_3)
耿219	2465.750	139.104	71.884	99.9	0.1	19.183	35.862	0.0	0.01	0.0	0.1	99.9	0.0	324.621	2.227	23.079	58.373	19.183		长4+5!1^(2_3)
耿219	2465.875	122.46	71.675	75.339	24.661	20.414	55.111	0.0	0.01	0.0	0.1	99.9	0.0	295.44	2.25	22.714	45.216	20.414		长4+5!1^(2_3)
耿219	2466.000	112.445	71.389	58.961	41.039	21.846	59.61	0.0	0.01	0.0	0.1	99.9	0.0	277.195	2.292	22.384	38.569	21.846		长4+5!1^(2_3)
耿219	2466.125	103.722	71.19	46.722	53.278	24.239	49.461	0.0	0.01	0.0	0.1	99.9	0.0	262.69	2.336	22.003	33.805	24.239		长4+5!1^(2_3)
耿219	2466.250	91.021	71.003	31.744	68.256	31.74	35.992	0.0	0.01	0.0	0.1	99.9	0.0	250.215	2.382	21.952	29.158	31.74		长4+5!1^(2_3)
耿219	2466.375	77.158	70.83	18.575	81.425	44.037	29.336	0.0	0.01	0.0	0.1	99.9	0.0	241.548	2.422	21.958	26.264	44.037		长4+5!1^(2_3)
耿219	2466.500	70.382	70.778	13.144	86.856	59.787	28.911	0.0	0.01	0.0	0.1	99.9	0.0	239.145	2.439	21.999	25.018	59.787		长4+5!2^(1_1)
耿219	2466.625	66.461	70.938	10.265	89.735	78.28	29.525	0.0	0.01	0.0	0.1	99.9	0.0	237.674	2.42	22.142	24.055	78.28		长4+5!2^(1_1)
耿219	2466.750	69.156	71.225	12.224	87.776	83.395	31.21	0.0	0.01	0.0	0.1	99.9	0.0	234.547	2.376	22.235	22.881	83.395		长4+5!2^(1_1)
耿219	2466.875	74.829	71.901	16.64	83.36	68.436	32.21	0.0	0.01	0.0	0.1	99.9	0.0	232.838	2.267	22.339	22.002	68.436		长4+5!2^(1_1)
耿219	2467.000	81.24	72.93	22.149	77.851	48.757	30.049	0.0	0.01	0.0	0.1	99.9	0.0	231.003	2.109	22.454	21.87	48.757		长4+5!2^(1_1)
耿219	2467.125	88.159	73.824	28.776	71.224	34.441	24.611	0.0	0.01	0.0	0.1	99.9	0.0	229.601	2.007	22.718	22.31	34.441		长4+5!2^(1_1)
耿219	2467.250	99.647	74.808	41.575	58.425	24.133	16.585	0.0	0.01	0.0	0.1	99.9	0.0	232.018	1.942	22.874	24.335	24.133		长4+5!2^(1_1)
耿219	2467.375	106.399	76.32	50.295	49.705	17.263	10.482	0.0	0.01	0.0	0.1	99.9	0.0	238.447	1.904	23.051	27.287	17.263		长4+5!2^(1_1)
耿219	2467.500	112.756	78.154	59.431	40.569	15.065	9.05	0.0	0.01	0.0	0.1	99.9	0.0	249.886	1.891	23.26	30.054	15.065		长4+5!2^(1_1)
耿219	2467.625	118.611	79.389	68.726	31.274	13.489	8.468	0.0	0.01	0.0	0.1	99.9	0.0	266.233	1.896	23.799	33.794	13.489		长4+5!2^(1_1)
耿219	2467.750	124.737	80.527	79.449	20.551	12.701	8.345	0.0	0.01	0.0	0.1	99.9	0.0	302.786	1.905	24.138	43.473	12.701		长4+5!2^(1_1)
耿219	2467.875	124.372	81.89	78.78	21.22	10.761	8.544	0.0	0.01	0.0	0.1	99.9	0.0	316.838	1.915	24.506	57.597	10.761		长4+5!2^(1_1)
耿219	2468.000	123.785	83.291	77.712	22.288	10.175	8.532	0.0	0.01	0.0	0.1	99.9	0.0	320.667	1.925	24.852	64.906	10.175		长4+5!2^(1_1)
耿219	2468.125	123.321	84.059	76.875	23.125	9.916	8.663	0.0	0.01	0.0	0.1	99.9	0.0	314.988	1.937	25.178	65.327	9.916		长4+5!2^(1_1)
耿219	2468.250	124.159	84.673	78.392	21.608	9.832	9.379	0.0	0.01	0.0	0.1	99.9	0.0	288.717	1.964	25.033	57.833	9.832		长4+5!2^(1_1)
耿219	2468.375	124.032	85.338	78.161	21.839	10.034	13.983	0.0	0.01	0.0	0.1	99.9	0.0	274.422	2.046	24.685	47.757	10.034		长4+5!2^(1_1)
耿219	2468.500	123.296	85.98	76.831	23.169	10.348	17.63	0.0	0.01	0.0	0.1	99.9	0.0	265.305	2.188	24.21	44.167	10.348		长4+5!2^(1_1)
耿219	2468.625	121.719	86.311	74.033	25.967	10.801	20.032	0.0	0.01	0.0	0.1	99.9	0.0	259.586	2.322	23.301	41.66	10.801		长4+5!2^(1_1)
耿219	2468.750	118.53	86.564	68.592	31.408	11.479	19.816	0.0	0.01	0.0	0.1	99.9	0.0	251.732	2.441	23.014	38.771	11.479		长4+5!2^(1_1)
耿219	2468.875	118.524	86.872	68.582	31.418	13.82	17.105	0.0	0.01	0.0	0.1	99.9	0.0	247.06	2.534	22.857	34.736	13.82		长4+5!2^(1_1)
耿219	2469.000	118.459	87.206	68.474	31.526	15.573	16.785	0.0	0.01	0.0	0.1	99.9	0.0	244.39	2.571	22.795	32.625	15.573		长4+5!2^(1_1)
耿219	2469.125	120.119	87.404	71.268	28.732	17.317	17.112	0.0	0.01	0.0	0.1	99.9	0.0	245.226	2.541	22.81	31.167	17.317		长4+5!2^(1_1)
耿219	2469.250	128.084	87.56	85.779	14.221	18.698	17.433	0.0	0.01	0.0	0.1	99.9	0.0	260.797	2.476	22.846	31.215	18.698		长4+5!2^(1_1)
耿219	2469.375	131.762	87.698	93.142	6.858	19.685	16.29	0.0	0.01	0.0	0.1	99.9	0.0	276.204	2.38	22.893	34.334	19.685		长4+5!2^(1_1)
耿219	2469.500	134.049	87.805	97.948	2.052	19.344	15.686	0.0	0.01	0.0	0.1	99.9	0.0	291.593	2.277	22.945	39.17	19.344		长4+5!2^(1_1)
耿219	2469.625	136.274	87.844	99.9	0.1	18.676	15.395	0.0	0.01	0.0	0.1	99.9	0.0	305.055	2.221	23.065	46.088	18.676		长4+5!2^(1_1)
耿219	2469.750	138.555	87.86	99.9	0.1	17.966	15.216	0.0	0.01	0.0	0.1	99.9	0.0	314.917	2.204	23.131	53.399	17.966		长4+5!2^(1_1)
耿219	2469.875	137.967	87.857	99.9	0.1	16.897	15.688	0.0	0.01	0.0	0.1	99.9	0.0	312.195	2.221	23.194	57.255	16.897		长4+5!2^(1_1)
耿219	2470.000	135.306	87.84	99.9	0.1	16.664	16.376	0.0	0.01	0.0	0.1	99.9	0.0	302.12	2.277	23.243	53.284	16.664		长4+5!2^(1_1)
耿219	2470.125	130.021	87.822	89.601	10.399	16.673	17.522	0.0	0.01	0.0	0.1	99.9	0.0	288.066	2.341	23.26	48.145	16.673		长4+5!2^(1_1)
耿219	2470.250	114.746	87.801	62.491	37.509	16.881	18.991	0.0	0.01	0.0	0.1	99.9	0.0	259.61	2.41	23.222	42.426	16.881		长4+5!2^(1_1)
耿219	2470.375	104.261	87.774	47.429	52.571	17.092	22.924	0.0	0.01	0.0	0.1	99.9	0.0	241.026	2.496	23.161	32.58	17.092		长4+5!2^(1_1)
耿219	2470.500	98.007	87.74	39.598	60.402	17.15	25.172	0.0	0.01	0.0	0.1	99.9	0.0	228.131	2.591	23.087	28.038	17.15		长4+5!2^(1_1)
耿219	2470.625	94.479	87.72	35.52	64.48	17.14	26.012	0.0	0.01	0.0	0.1	99.9	0.0	217.919	2.647	22.96	24.113	17.14		长4+5!2^(1_1)
耿219	2470.750	92.731	87.702	33.585	66.415	16.834	24.922	0.0	0.01	0.0	0.1	99.9	0.0	209.415	2.669	22.929	20.88	16.834		长4+5!2^(1_1)
耿219	2470.875	92.379	87.639	33.202	66.798	15.696	19.804	0.0	0.01	0.0	0.1	99.9	0.0	208.843	2.677	22.928	17.119	15.696		长4+5!2^(1_1)
耿219	2471.000	93.852	87.549	34.819	65.181	14.983	16.805	0.0	0.01	0.0	0.1	99.9	0.0	213.645	2.677	22.958	16.753	14.983		长4+5!2^(1_1)
耿219	2471.125	96.265	87.503	37.555	62.445	14.326	14.639	0.0	0.01	0.0	0.1	99.9	0.0	221.455	2.674	23.1	17.51	14.326		长4+5!2^(1_1)
耿219	2471.250	102.329	87.469	44.925	55.075	13.664	13.091	0.0	0.01	0.0	0.1	99.9	0.0	238.44	2.672	23.198	19.454	13.664		长4+5!2^(1_1)
耿219	2471.375	107.335	87.427	51.582	48.418	12.785	11.53	0.0	0.01	0.0	0.1	99.9	0.0	251.098	2.668	23.3	26.221	12.785		长4+5!2^(1_1)
耿219	2471.500	111.001	87.408	56.814	43.186	12.417	11.083	0.0	0.01	0.0	0.1	99.9	0.0	259.874	2.658	23.395	30.452	12.417		长4+5!2^(1_1)
耿219	2471.625	114.128	87.431	61.53	38.47	12.192	11.194	0.0	0.01	0.0	0.1	99.9	0.0	267.606	2.642	23.492	34.227	12.192		长4+5!2^(1_1)
