井名	深度	GR	SP	SH	SS	RILD	RILM	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地检89-834	2521.250	86.042	54.122	21.400	78.600	19.558	18.346	228.716	0.228	0.560	9.328	11.739	48.189	0.228	2.496	38.997	油层	长4+5!2^(2_2)
地检89-834	2521.375	85.150	53.176	20.768	79.232	22.147	20.468	225.858	0.206	0.563	9.123	11.425	46.787	0.211	2.508	43.311	油层	长4+5!2^(2_2)
地检89-834	2521.500	81.168	52.316	18.898	81.102	24.799	22.804	226.499	0.261	0.629	9.604	11.460	45.553	0.203	2.517	45.455	油层	长4+5!2^(2_2)
地检89-834	2521.625	76.255	51.534	16.705	83.295	27.208	24.824	229.616	0.393	0.747	10.440	11.747	45.172	0.206	2.518	44.328	油层	长4+5!2^(2_2)
地检89-834	2521.750	74.643	50.823	16.284	83.716	29.013	26.150	233.973	0.533	0.850	11.062	12.170	45.795	0.220	2.510	40.635	油层	长4+5!2^(2_2)
地检89-834	2521.875	75.205	50.175	16.858	83.142	30.026	26.707	238.247	0.645	0.909	11.449	12.596	46.970	0.238	2.491	36.445	油层	长4+5!2^(2_2)
地检89-834	2522.000	77.786	49.589	18.340	81.660	30.386	26.620	241.329	0.662	0.910	11.501	12.911	48.158	0.255	2.474	33.255	油层	长4+5!2^(2_2)
地检89-834	2522.125	81.105	49.045	20.216	79.784	30.421	26.232	242.885	0.605	0.880	11.318	13.080	49.036	0.267	2.463	31.380	油层	长4+5!2^(2_2)
地检89-834	2522.250	83.615	48.529	21.357	78.643	30.457	25.741	242.715	0.528	0.861	11.039	13.081	49.295	0.269	2.459	31.043	油层	长4+5!2^(2_2)
地检89-834	2522.375	87.988	48.027	23.767	76.233	30.599	25.402	240.835	0.383	0.812	10.388	12.914	48.839	0.261	2.460	32.321	油层	长4+5!2^(2_2)
地检89-834	2522.500	87.776	47.521	23.555	76.445	30.817	25.601	237.656	0.329	0.814	10.079	12.608	47.607	0.244	2.468	35.423	油层	长4+5!2^(2_2)
地检89-834	2522.625	83.135	47.001	20.886	79.114	31.105	26.377	234.406	0.353	0.870	10.223	12.284	45.788	0.223	2.484	40.010	油层	长4+5!2^(2_2)
地检89-834	2522.750	76.360	46.464	17.076	82.924	31.522	27.508	231.990	0.442	0.970	10.677	12.036	43.958	0.204	2.502	44.930	油层	长4+5!2^(2_2)
地检89-834	2522.875	73.653	45.921	15.802	84.198	32.101	28.621	230.863	0.479	1.015	10.841	11.913	42.779	0.194	2.515	48.276	油层	长4+5!2^(2_2)
地检89-834	2523.000	69.862	45.397	14.054	85.946	32.760	29.409	231.046	0.586	1.108	11.254	11.922	42.344	0.191	2.523	49.205	油层	长4+5!2^(2_2)
地检89-834	2523.125	68.311	44.920	13.484	86.516	33.280	29.951	232.009	0.667	1.178	11.516	12.010	42.414	0.193	2.524	48.441	油层	长4+5!2^(2_2)
地检89-834	2523.250	66.613	44.514	13.002	86.998	33.360	30.361	233.529	0.786	1.258	11.851	12.153	42.839	0.198	2.516	46.547	油层	长4+5!2^(2_2)
地检89-834	2523.375	63.326	44.196	11.788	88.212	32.891	30.587	235.462	1.027	1.378	12.394	12.337	43.596	0.207	2.501	43.817	油层	长4+5!2^(2_2)
地检89-834	2523.500	61.811	43.981	11.208	88.792	31.989	30.337	237.690	1.243	1.456	12.784	12.552	44.726	0.220	2.484	40.436	油层	长4+5!2^(2_2)
地检89-834	2523.625	64.233	43.851	12.280	87.720	30.842	29.583	240.025	1.238	1.420	12.775	12.778	46.060	0.235	2.466	36.993	油层	长4+5!2^(2_2)
地检89-834	2523.750	67.845	43.800	14.037	85.963	29.658	28.499	242.335	1.158	1.345	12.640	13.004	47.292	0.250	2.450	34.067	油层	长4+5!2^(2_2)
地检89-834	2523.875	69.715	43.826	15.089	84.911	28.549	27.354	244.434	1.172	1.307	12.664	13.213	48.188	0.262	2.433	31.942	油层	长4+5!2^(2_2)
地检89-834	2524.000	70.060	43.939	15.569	84.431	27.492	26.343	245.995	1.247	1.289	12.791	13.372	48.816	0.271	2.423	30.504	油层	长4+5!2^(2_2)
地检89-834	2524.125	67.353	44.127	14.353	85.647	26.450	25.430	246.832	1.495	1.314	13.160	13.462	49.546	0.280	2.423	29.280	油层	长4+5!2^(2_2)
地检89-834	2524.250	67.209	44.390	14.255	85.745	25.480	24.522	246.892	1.511	1.246	13.181	13.474	50.718	0.290	2.433	27.900	油层	长4+5!2^(2_2)
地检89-834	2524.375	68.059	44.724	14.552	85.448	24.672	23.566	246.398	1.411	1.129	13.041	13.427	52.289	0.302	2.443	26.401	油层	长4+5!2^(2_2)
地检89-834	2524.500	69.033	45.122	15.044	84.956	24.047	22.603	245.753	1.299	1.007	12.873	13.364	53.962	0.315	2.452	24.988	油层	长4+5!2^(2_2)
地检89-834	2524.625	67.847	45.555	14.322	85.678	23.566	21.740	245.173	1.339	0.942	12.936	13.309	55.333	0.325	2.459	23.932	油层	长4+5!2^(2_2)
地检89-834	2524.750	70.060	46.001	15.086	84.914	23.173	21.054	244.495	1.155	0.868	12.635	13.246	56.059	0.330	2.462	23.503	油层	长4+5!2^(2_2)
地检89-834	2524.875	74.573	46.445	17.101	82.899	22.829	20.565	243.511	0.872	0.791	12.063	13.154	56.249	0.329	2.462	23.622	油层	长4+5!2^(2_2)
地检89-834	2525.000	77.297	46.868	18.381	81.619	22.543	20.270	242.285	0.713	0.736	11.652	13.033	56.397	0.327	2.469	23.866		长4+5!2^(2_2)
地检89-834	2525.125	77.896	47.258	18.551	81.449	22.375	20.103	241.268	0.656	0.699	11.483	12.929	56.817	0.327	2.482	23.835		长4+5!2^(2_2)
地检89-834	2525.250	78.834	47.603	18.855	81.145	22.397	20.041	240.739	0.609	0.666	11.331	12.874	57.271	0.330	2.496	23.629		长4+5!2^(2_2)
地检89-834	2525.375	80.627	47.888	20.078	79.922	22.586	20.072	240.535	0.550	0.638	11.123	12.856	57.267	0.329	2.505	23.686		长4+5!2^(2_2)
地检89-834	2525.500	77.039	48.090	17.989	82.011	22.817	20.216	240.061	0.645	0.683	11.447	12.816	56.589	0.322	2.511	24.386		长4+5!2^(2_2)
地检89-834	2525.625	78.583	48.210	18.582	81.418	22.952	20.479	239.119	0.568	0.695	11.188	12.725	55.452	0.310	2.510	25.704		长4+5!2^(2_2)
地检89-834	2525.750	81.083	48.241	19.663	80.337	22.859	20.830	238.239	0.478	0.699	10.836	12.631	54.285	0.297	2.504	27.160		长4+5!2^(2_2)
地检89-834	2525.875	83.635	48.167	21.275	78.725	22.510	21.133	238.300	0.420	0.689	10.577	12.619	53.666	0.292	2.496	27.833		长4+5!2^(2_2)
地检89-834	2526.000	80.996	47.958	19.985	80.015	21.954	21.118	239.972	0.524	0.727	11.026	12.769	53.894	0.298	2.483	27.051		长4+5!2^(2_2)
地检89-834	2526.125	80.775	47.629	19.867	80.133	21.229	20.711	242.714	0.610	0.733	11.335	13.030	54.992	0.315	2.467	25.109		长4+5!2^(2_2)
地检89-834	2526.250	85.615	47.199	22.614	77.386	20.341	19.987	245.855	0.559	0.675	11.158	13.337	56.671	0.339	2.451	22.735		长4+5!2^(2_2)
地检89-834	2526.375	92.029	46.705	26.629	73.371	19.328	19.088	248.810	0.469	0.600	10.799	13.630	58.531	0.366	2.437	20.544		长4+5!2^(2_2)
地检89-834	2526.500	97.690	46.181	30.487	69.513	18.288	18.092	251.116	0.395	0.535	10.450	13.862	60.361	0.392	2.426	18.775		长4+5!2^(2_2)
地检89-834	2526.625	102.726	45.650	33.946	66.054	17.346	17.027	252.574	0.329	0.474	10.078	14.014	62.349	0.418	2.423	17.275		长4+5!2^(2_2)
地检89-834	2526.750	109.305	45.105	38.681	61.319	16.639	15.954	252.991	0.240	0.403	9.437	14.066	64.663	0.444	2.424	15.960		长4+5!2^(2_2)
地检89-834	2526.875	115.984	44.532	44.591	55.409	16.231	15.007	252.242	0.164	0.333	8.664	14.008	67.192	0.469	2.425	14.886		长4+5!2^(2_2)
地检89-834	2527.000	114.677	43.928	43.516	56.484	16.112	14.383	250.161	0.158	0.307	8.584	13.818	69.284	0.482	2.425	14.328		长4+5!2^(2_2)
地检89-834	2527.125	109.802	43.330	39.223	60.777	16.249	14.136	247.023	0.173	0.311	8.764	13.521	70.036	0.477	2.423	14.544		长4+5!2^(2_2)
地检89-834	2527.250	104.351	42.792	34.613	65.387	16.613	14.309	243.172	0.187	0.353	8.930	13.149	68.522	0.445	2.419	15.927		长4+5!2^(2_2)
地检89-834	2527.375	98.796	42.379	30.747	69.253	17.199	14.908	239.285	0.204	0.431	9.103	12.763	65.155	0.398	2.420	18.524		长4+5!2^(2_2)
地检89-834	2527.500	88.763	42.162	23.841	76.159	18.069	15.898	236.273	0.292	0.586	9.833	12.459	60.597	0.345	2.426	22.306		长4+5!2^(2_2)
地检89-834	2527.625	86.320	42.124	22.002	77.998	19.348	17.084	234.411	0.300	0.713	9.893	12.268	56.373	0.304	2.436	26.453		长4+5!2^(2_2)
地检89-834	2527.750	88.928	42.230	23.012	76.988	21.209	18.399	233.464	0.250	0.761	9.523	12.172	53.609	0.280	2.447	29.643		长4+5!2^(2_2)
地检89-834	2527.875	94.921	42.420	26.821	73.179	23.660	19.902	232.913	0.179	0.724	8.842	12.118	52.118	0.267	2.459	31.598		长4+5!2^(2_2)
地检89-834	2528.000	93.034	42.626	26.162	73.838	26.493	21.802	232.365	0.192	0.758	8.981	12.064	50.538	0.253	2.469	33.859		长4+5!2^(2_2)
地检89-834	2528.125	83.239	42.792	21.027	78.973	29.407	24.116	231.977	0.310	0.910	9.959	12.020	47.753	0.231	2.478	38.161		长4+5!2^(2_2)
地检89-834	2528.250	69.208	42.899	14.374	85.626	32.076	26.662	232.290	0.646	1.207	11.452	12.038	44.054	0.205	2.484	44.726	油层	长4+5!2^(2_2)
地检89-834	2528.375	57.745	42.951	9.647	90.353	34.410	29.024	233.872	1.259	1.582	12.809	12.174	40.887	0.185	2.487	50.947	油层	长4+5!2^(2_2)
地检89-834	2528.500	53.907	42.971	8.398	91.602	36.569	30.683	237.046	1.801	1.868	13.539	12.472	39.159	0.178	2.487	53.323	油层	长4+5!2^(2_2)
地检89-834	2528.625	53.228	42.996	8.367	91.633	38.773	31.743	241.085	2.293	2.120	14.031	12.862	38.498	0.181	2.486	52.369	油层	长4+5!2^(2_2)
地检89-834	2528.750	54.893	43.044	9.200	90.800	41.202	32.545	245.088	2.585	2.297	14.275	13.261	37.899	0.183	2.478	51.324	油层	长4+5!2^(2_2)
地检89-834	2528.875	58.034	43.120	10.502	89.498	43.822	33.411	247.944	2.548	2.368	14.245	13.565	36.955	0.182	2.470	51.956	油层	长4+5!2^(2_2)
地检89-834	2529.000	62.828	43.218	12.501	87.499	46.407	34.533	248.158	0.000	2.188	0.000	13.619	35.971	0.000	2.467	54.470	油层	长4+5!2^(2_2)
地检89-834	2529.125	65.032	43.323	13.342	86.658	48.664	35.977	245.147	0.000	1.935	0.000	13.362	35.229	0.000	2.468	58.643	油层	长4+5!2^(2_2)
地检89-834	2529.250	63.543	43.432	18.609	81.391	50.249	37.852	238.876	0.000	0.010	0.000	0.100	99.900	0.000	2.477	64.807	油层	长4+5!2^(2_2)
地检89-834	2529.375	61.158	43.541	16.746	83.254	51.012	40.132	230.513	0.000	0.010	0.000	0.100	99.900	0.000	2.503	72.811	油层	长4+5!2^(2_2)
地检89-834	2529.500	58.726	43.651	14.858	85.142	51.000	42.422	222.558	0.000	0.010	0.000	0.100	99.900	0.000	2.538	80.573	油层	长4+5!2^(2_2)
地检89-834	2529.625	56.758	43.762	13.455	86.545	50.264	44.004	217.431	0.000	0.010	0.000	0.100	99.900	0.000	2.571	83.579	油层	长4+5!2^(2_2)
地检89-834	2529.750	54.785	43.880	11.770	88.230	48.788	44.366	216.090	0.000	0.010	0.000	0.100	99.900	0.000	2.593	78.838	油层	长4+5!2^(2_2)
地检89-834	2529.875	56.739	44.007	12.768	87.232	46.665	43.416	218.028	0.000	0.010	0.000	0.100	99.900	0.000	2.592	68.653	油层	长4+5!2^(2_2)
地检89-834	2530.000	63.337	44.146	17.535	82.465	44.117	41.352	221.652	0.506	0.010	10.954	0.100	99.900	0.171	2.573	56.913	油层	长4+5!2^(2_2)
地检89-834	2530.125	71.302	44.294	13.805	86.195	41.343	38.722	224.793	0.396	0.943	10.453	11.306	45.485	0.199	2.545	46.640		长4+5!2^(2_2)
地检89-834	2530.250	75.919	44.452	16.083	83.917	38.510	35.807	226.416	0.339	0.853	10.142	11.481	48.741	0.225	2.517	39.576		长4+5!2^(2_3)
地检89-834	2530.375	78.698	44.630	17.189	82.811	35.774	32.946	226.411	0.294	0.761	9.852	11.492	51.551	0.245	2.500	35.323		长4+5!2^(2_3)
地检89-834	2530.500	84.624	44.848	19.937	80.063	33.313	30.571	225.441	0.207	0.650	9.135	11.398	53.495	0.257	2.498	33.263		长4+5!2^(2_3)
地检89-834	2530.625	90.627	45.110	22.972	77.028	31.276	28.754	224.561	0.146	0.571	8.418	11.307	54.588	0.262	2.503	32.377		长4+5!2^(2_3)
地检89-834	2530.750	96.363	45.412	26.172	73.828	29.794	27.356	224.179	0.107	0.518	7.782	11.264	55.000	0.265	2.508	32.100		长4+5!2^(2_3)
地检89-834	2530.875	100.613	45.730	29.425	70.575	28.875	26.200	224.400	0.087	0.484	7.363	11.278	54.891	0.264	2.508	32.161		长4+5!2^(2_3)
地检89-834	2531.000	95.200	46.029	26.617	73.383	28.453	25.288	225.319	0.120	0.522	8.022	11.361	54.340	0.262	2.504	32.410		长4+5!2^(2_3)
地检89-834	2531.125	84.785	46.284	20.956	79.044	28.464	24.728	226.746	0.219	0.612	9.254	11.497	53.651	0.261	2.494	32.588		长4+5!2^(2_3)
地检89-834	2531.250	76.142	46.488	16.685	83.315	28.857	24.661	228.367	0.371	0.715	10.322	11.656	52.898	0.259	2.482	32.754		长4+5!2^(2_3)
地检89-834	2531.375	72.073	46.653	14.890	85.110	29.568	25.145	229.806	0.492	0.797	10.895	11.800	51.854	0.255	2.474	33.386		长4+5!2^(2_3)
地检89-834	2531.500	70.325	46.798	14.263	85.737	30.534	26.187	230.806	0.566	0.871	11.181	11.901	50.214	0.245	2.475	35.096		长4+5!2^(2_3)
地检89-834	2531.625	68.072	46.949	13.370	86.630	31.685	27.535	231.491	0.657	0.971	11.487	11.969	47.935	0.230	2.477	38.147	油层	长4+5!2^(2_3)
地检89-834	2531.750	65.910	47.118	12.614	87.386	32.905	28.986	232.125	0.758	1.084	11.778	12.027	45.043	0.211	2.480	42.850	油层	长4+5!2^(2_3)
地检89-834	2531.875	62.198	47.302	11.273	88.727	34.149	30.375	233.153	0.966	1.229	12.271	12.116	42.003	0.192	2.478	48.664	油层	长4+5!2^(2_3)
地检89-834	2532.000	57.588	47.489	9.723	90.277	35.494	31.582	235.163	1.355	1.420	12.960	12.301	39.330	0.177	2.474	54.104	油层	长4+5!2^(2_3)
地检89-834	2532.125	52.800	47.666	8.170	91.830	37.046	32.568	238.092	2.011	1.679	13.763	12.580	37.590	0.170	2.469	57.026	油层	长4+5!2^(2_3)
地检89-834	2532.250	50.244	47.831	7.442	92.558	38.825	33.303	241.417	2.717	1.934	14.376	12.906	36.965	0.171	2.462	56.479	油层	长4+5!2^(2_3)
地检89-834	2532.375	50.480	47.992	7.680	92.320	40.670	33.852	244.302	3.111	2.077	14.652	13.199	37.145	0.177	2.453	53.854	油层	长4+5!2^(2_3)
地检89-834	2532.500	52.046	48.168	8.343	91.657	42.337	34.362	245.960	3.126	2.083	14.661	13.371	37.605	0.183	2.445	51.405	油层	长4+5!2^(2_3)
地检89-834	2532.625	53.530	48.376	8.906	91.094	43.611	34.913	246.547	2.986	2.044	14.568	13.435	37.662	0.184	2.439	50.839	油层	长4+5!2^(2_3)
地检89-834	2532.750	54.804	48.628	9.444	90.556	44.347	35.436	246.494	2.790	1.983	14.430	13.433	37.100	0.180	2.436	52.410	油层	长4+5!2^(2_3)
地检89-834	2532.875	53.906	48.929	9.146	90.854	44.671	35.841	246.240	2.884	1.994	14.497	13.408	36.296	0.174	2.435	54.928	油层	长4+5!2^(2_3)
地检89-834	2533.000	52.382	49.282	8.474	91.526	44.865	36.087	246.031	3.084	2.039	14.634	13.386	35.550	0.168	2.439	57.414	油层	长4+5!2^(2_3)
地检89-834	2533.125	53.997	49.669	8.947	91.053	45.108	36.246	245.954	2.829	1.955	14.458	13.376	34.862	0.163	2.444	59.779	油层	长4+5!2^(2_3)
地检89-834	2533.250	57.662	50.074	10.250	89.750	45.423	36.383	246.135	2.368	1.794	14.096	13.389	34.132	0.159	2.445	62.257	油层	长4+5!2^(2_3)
地检89-834	2533.375	61.645	50.476	11.954	88.046	45.707	36.547	246.772	1.995	1.629	13.747	13.444	33.373	0.154	2.442	64.674	油层	长4+5!2^(2_3)
地检89-834	2533.500	62.616	50.842	12.415	87.585	45.833	36.748	248.019	2.024	1.616	13.776	13.561	32.743	0.152	2.442	66.211	油层	长4+5!2^(2_3)
地检89-834	2533.625	63.740	51.148	13.151	86.849	45.683	36.937	249.629	2.075	1.615	13.827	13.717	32.529	0.152	2.444	65.806	油层	长4+5!2^(2_3)
地检89-834	2533.750	61.717	51.378	12.538	87.462	45.116	37.066	251.252	2.500	1.757	14.207	13.878	32.854	0.157	2.452	63.252	油层	长4+5!2^(2_3)
地检89-834	2533.875	58.768	51.539	11.344	88.656	44.124	37.043	252.470	3.094	1.954	14.641	14.005	33.527	0.163	2.465	59.813	油层	长4+5!2^(2_3)
地检89-834	2534.000	59.084	51.656	11.430	88.570	42.833	36.663	252.846	3.104	1.966	14.647	14.050	34.432	0.171	2.475	56.398	油层	长4+5!2^(2_3)
地检89-834	2534.125	60.789	51.781	12.138	87.862	41.414	35.851	252.331	2.771	1.853	14.416	14.010	35.669	0.179	2.478	52.809	油层	长4+5!2^(2_3)
地检89-834	2534.250	60.409	51.949	12.053	87.947	40.107	34.637	250.854	2.619	1.747	14.301	13.878	37.424	0.190	2.479	48.747	油层	长4+5!2^(2_3)
地检89-834	2534.375	56.335	52.179	10.277	89.723	39.161	33.203	248.322	2.834	1.699	14.461	13.645	39.691	0.203	2.479	44.595		长4+5!2^(2_3)
地检89-834	2534.500	53.375	52.477	8.742	91.258	38.733	31.894	244.687	2.737	1.556	14.391	13.298	42.079	0.215	2.481	41.439		长4+5!2^(2_3)
地检89-834	2534.625	55.178	52.812	9.007	90.993	38.848	31.068	240.506	2.015	1.309	13.767	12.894	43.794	0.220	2.489	40.304		长4+5!2^(2_3)
地检89-834	2534.750	58.147	53.164	9.832	90.168	39.411	30.986	236.238	0.000	1.123	0.000	12.479	43.971	0.000	2.498	42.249		长4+5!2^(2_3)
地检89-834	2534.875	58.906	53.514	9.874	90.126	40.205	31.740	232.017	0.000	1.021	0.000	12.072	42.845	0.000	2.506	47.056		长4+5!2^(2_3)
地检89-834	2535.000	57.544	53.849	14.014	85.986	41.048	33.273	227.464	0.000	0.010	0.000	0.100	99.900	0.000	2.518	54.454		长4+5!2^(2_3)
地检89-834	2535.125	55.270	54.165	12.410	87.590	41.887	35.156	222.266	0.000	0.010	0.000	0.100	99.900	0.000	2.535	63.191		长4+5!2^(2_3)
地检89-834	2535.250	52.742	54.460	10.630	89.370	42.710	37.089	216.732	0.000	0.010	0.000	0.100	99.900	0.000	2.556	71.051		长4+5!2^(2_3)
地检89-834	2535.375	50.759	54.731	9.215	90.785	43.397	38.760	212.052	0.000	0.010	0.000	0.100	99.900	0.000	2.582	75.486		长4+5!2^(2_3)
地检89-834	2535.500	50.197	54.975	8.690	91.310	43.649	39.733	210.344	0.000	0.010	0.000	0.100	99.900	0.000	2.602	74.240		长4+5!2^(2_3)
地检89-834	2535.625	51.843	55.199	9.647	90.353	43.120	39.859	212.473	0.000	0.010	0.000	0.100	99.900	0.000	2.605	68.372		长4+5!2^(2_3)
地检89-834	2535.750	55.466	55.410	11.798	88.202	41.532	39.121	218.171	0.000	0.010	0.000	0.100	99.900	0.000	2.588	59.645		长4+5!2^(2_3)
地检89-834	2535.875	62.233	55.611	10.407	89.593	39.021	37.669	225.807	0.662	0.746	11.502	11.348	43.522	0.186	2.559	50.627		长4+5!2^(2_3)
地检89-834	2536.000	63.965	55.802	11.571	88.429	36.013	35.651	232.774	0.866	0.837	12.048	12.050	44.972	0.211	2.530	42.843	差油层	长4+5!2^(2_3)
地检89-834	2536.125	67.756	55.985	13.308	86.692	32.940	33.271	237.133	0.892	0.815	12.107	12.506	47.267	0.238	2.511	36.426	差油层	长4+5!2^(2_3)
地检89-834	2536.250	75.231	56.160	16.648	83.352	30.249	30.578	238.344	0.647	0.667	11.456	12.652	50.638	0.268	2.509	31.125	差油层	长4+5!2^(2_3)
地检89-834	2536.375	83.042	56.323	20.440	79.560	28.144	27.730	237.029	0.406	0.497	10.506	12.538	54.960	0.300	2.520	26.828	差油层	长4+5!2^(2_3)
地检89-834	2536.500	88.177	56.468	22.858	77.142	26.564	25.148	234.538	0.275	0.379	9.713	12.294	59.115	0.327	2.538	23.973	差油层	长4+5!2^(2_3)
地检89-834	2536.625	92.498	56.591	25.351	74.649	25.351	23.208	232.415	0.198	0.312	9.042	12.077	61.633	0.341	2.551	22.724	差油层	长4+5!2^(2_3)
地检89-834	2536.750	91.054	56.695	24.673	75.327	24.365	22.054	231.281	0.201	0.310	9.074	11.956	61.628	0.337	2.558	23.120	差油层	长4+5!2^(2_3)
地检89-834	2536.875	85.485	56.792	21.546	78.454	23.566	21.535	231.287	0.267	0.356	9.654	11.945	59.771	0.321	2.558	24.617	差油层	长4+5!2^(2_3)
地检89-834	2537.000	81.668	56.908	19.535	80.465	23.028	21.320	232.312	0.342	0.410	10.158	12.040	57.706	0.307	2.557	26.058	差油层	长4+5!2^(2_3)
地检89-834	2537.125	80.917	57.058	19.218	80.782	22.860	21.095	233.619	0.380	0.436	10.372	12.171	56.822	0.304	2.556	26.389	差油层	长4+5!2^(2_3)
地检89-834	2537.250	81.790	57.244	19.677	80.323	23.115	20.868	234.484	0.380	0.430	10.372	12.265	57.085	0.309	2.558	25.810	差油层	长4+5!2^(2_3)
地检89-834	2537.375	83.854	57.452	20.734	79.266	23.661	20.821	234.430	0.341	0.407	10.151	12.269	57.611	0.314	2.557	25.328	差油层	长4+5!2^(2_3)
地检89-834	2537.500	85.512	57.654	21.603	78.397	24.250	21.185	233.588	0.300	0.393	9.891	12.187	57.526	0.311	2.553	25.689	差油层	长4+5!2^(2_3)
地检89-834	2537.625	85.283	57.827	21.502	78.498	24.658	21.877	232.746	0.291	0.407	9.827	12.102	56.291	0.298	2.543	27.149	差油层	长4+5!2^(2_3)
地检89-834	2537.750	83.183	57.962	20.381	79.619	24.715	22.713	232.258	0.316	0.450	9.995	12.051	53.999	0.279	2.533	29.711	差油层	长4+5!2^(2_3)
地检89-834	2537.875	80.854	58.060	19.198	80.802	24.432	23.428	232.035	0.352	0.495	10.214	12.029	51.979	0.263	2.528	32.166	差油层	长4+5!2^(2_3)
地检89-834	2538.000	79.157	58.128	18.047	81.953	23.947	23.657	231.867	0.380	0.512	10.373	12.013	51.669	0.260	2.527	32.630	差油层	长4+5!2^(2_3)
地检89-834	2538.125	82.809	58.187	19.843	80.157	23.380	23.307	231.755	0.314	0.456	9.981	12.000	53.538	0.274	2.533	30.444	差油层	长4+5!2^(2_3)
地检89-834	2538.250	85.925	58.253	21.426	78.574	22.797	22.461	231.788	0.268	0.384	9.660	12.002	56.995	0.301	2.548	26.855	差油层	长4+5!2^(2_3)
地检89-834	2538.375	89.053	58.344	23.167	76.833	22.192	21.374	231.909	0.230	0.314	9.348	12.015	60.843	0.332	2.564	23.522	差油层	长4+5!2^(2_3)
地检89-834	2538.500	91.378	58.473	24.359	75.641	21.532	20.327	231.891	0.204	0.265	9.104	12.016	64.017	0.359	2.579	21.244	差油层	长4+5!2^(2_3)
地检89-834	2538.625	94.913	58.632	26.455	73.545	20.832	19.444	231.622	0.168	0.228	8.708	11.992	66.241	0.377	2.594	19.911	差油层	长4+5!2^(2_3)
地检89-834	2538.750	96.882	58.811	27.660	72.340	20.202	18.737	231.245	0.149	0.210	8.464	11.953	67.331	0.385	2.607	19.376	差油层	长4+5!2^(2_3)
地检89-834	2538.875	97.696	58.992	28.146	71.854	19.786	18.200	231.097	0.142	0.205	8.364	11.933	67.495	0.386	2.612	19.337	差油层	长4+5!2^(2_3)
地检89-834	2539.000	98.161	59.155	28.546	71.454	19.675	17.888	231.489	0.141	0.210	8.356	11.967	66.802	0.381	2.613	19.647	差油层	长4+5!2^(2_3)
地检89-834	2539.125	97.554	59.288	28.344	71.656	19.912	17.847	232.278	0.152	0.227	8.502	12.041	65.376	0.372	2.607	20.300	差油层	长4+5!2^(2_3)
地检89-834	2539.250	95.554	59.382	27.510	72.490	20.506	18.149	233.256	0.177	0.258	8.812	12.135	63.045	0.355	2.593	21.543	差油层	长4+5!2^(2_3)
地检89-834	2539.375	89.819	59.427	24.437	75.563	21.390	18.828	234.232	0.249	0.318	9.510	12.233	59.831	0.331	2.572	23.599	差油层	长4+5!2^(2_3)
地检89-834	2539.500	82.350	59.414	20.413	79.587	22.489	19.907	234.895	0.377	0.414	10.356	12.305	55.910	0.301	2.549	26.760	差油层	长4+5!2^(2_3)
地检89-834	2539.625	77.259	59.355	17.715	82.285	23.786	21.265	234.800	0.487	0.515	10.876	12.308	52.106	0.271	2.528	30.796	差油层	长4+5!2^(2_3)
地检89-834	2539.750	76.077	59.266	16.932	83.068	25.303	22.852	233.504	0.484	0.570	10.864	12.196	49.229	0.246	2.518	35.036	差油层	长4+5!2^(2_3)
地检89-834	2539.875	76.764	59.177	17.136	82.864	26.995	24.638	230.947	0.410	0.569	10.526	11.955	47.423	0.227	2.517	39.046	差油层	长4+5!2^(2_3)
地检89-834	2540.000	75.013	59.130	16.083	83.917	28.722	26.574	227.811	0.382	0.562	10.381	11.643	46.194	0.211	2.519	43.030	差油层	长4+5!2^(2_3)
地检89-834	2540.125	72.250	59.151	14.659	85.340	30.275	28.437	225.547	0.392	0.562	10.433	11.404	45.217	0.199	2.521	46.513	差油层	长4+5!2^(2_3)
地检89-834	2540.250	69.271	59.257	13.306	86.694	31.350	29.966	225.258	0.449	0.581	10.713	11.350	44.810	0.195	2.521	47.740	差油层	长4+5!2^(2_3)
地检89-834	2540.375	67.770	59.460	12.686	87.314	31.752	30.958	227.400	0.541	0.616	11.092	11.534	45.194	0.202	2.512	45.680	差油层	长4+5!2^(2_3)
地检89-834	2540.500	69.674	59.769	13.882	86.118	31.433	31.251	231.710	0.612	0.637	11.343	11.943	46.102	0.217	2.495	41.388	差油层	长4+5!2^(2_3)
地检89-834	2540.625	70.648	60.156	14.734	85.266	30.394	30.977	236.729	0.753	0.669	11.765	12.433	46.922	0.234	2.475	37.331	差油层	长4+5!2^(2_3)
地检89-834	2540.750	72.228	60.606	15.726	84.274	28.701	30.182	241.365	0.881	0.698	12.083	12.894	47.078	0.246	2.457	34.874	差油层	长4+5!2^(2_3)
地检89-834	2540.875	77.127	61.101	17.994	82.006	26.629	28.884	244.848	0.000	0.674	0.000	13.249	47.512	0.000	2.451	32.706	差油层	长4+5!2^(2_3)
地检89-834	2541.000	87.978	61.631	40.795	59.205	24.538	26.989	246.709	0.000	0.010	0.000	0.100	99.900	0.000	2.461	29.083		长4+5!2^(2_3)
地检89-834	2541.125	98.145	62.175	53.345	46.655	22.688	24.659	247.198	0.000	0.010	0.000	0.100	99.900	0.000	2.483	24.260		长4+5!2^(2_3)
地检89-834	2541.250	108.061	62.707	68.200	31.800	21.235	22.184	246.410	0.000	0.010	0.000	0.100	99.900	0.000	2.515	20.025		长4+5!2^(2_3)
