井名	深度	GR	SP	SH	IR4A	AC	PERM	POR	SW	DEN	RT	解释结论	层位
地211-57	2295.750	117.447	85.739	64.723	11.711	236.158	0.010	0.100	99.900	2.654	11.412		chang3
地211-57	2295.875	112.221	86.471	57.179	12.225	228.584	0.010	0.100	99.900	2.629	12.131		chang3
地211-57	2296.000	107.712	87.164	50.603	12.823	221.979	0.010	0.100	99.900	2.566	12.635		chang3
地211-57	2296.125	109.270	87.815	49.927	13.530	218.359	0.010	0.100	99.900	2.474	13.386		chang3
地211-57	2296.250	117.802	88.418	60.065	15.415	218.450	0.010	0.100	99.900	2.374	14.791		chang3
地211-57	2296.375	125.056	88.970	71.463	17.391	224.951	0.010	0.100	99.900	2.289	17.059		chang3
地211-57	2296.500	131.141	89.468	81.352	14.829	245.242	0.010	0.100	99.900	2.246	16.011		chang3
地211-57	2296.625	136.616	89.920	91.576	10.539	279.294	0.010	0.100	99.900	2.246	11.365		chang3
地211-57	2296.750	138.282	90.327	96.697	8.575	316.482	0.010	0.100	99.900	2.280	8.845		chang3
地211-57	2296.875	136.412	90.691	94.196	8.054	335.906	0.010	0.100	99.900	2.330	8.087		chang3
地211-57	2297.000	132.788	91.010	89.961	9.585	319.566	0.010	0.100	99.900	2.384	9.324		chang3
地211-57	2297.125	123.474	91.289	75.825	10.980	279.665	0.010	0.100	99.900	2.432	10.555		chang4+5
地211-57	2297.250	112.500	91.528	59.538	12.035	237.508	0.010	0.100	99.900	2.476	11.880		chang4+5
地211-57	2297.375	104.701	91.724	48.187	12.691	211.616	0.010	0.100	99.900	2.515	12.543		chang4+5
地211-57	2297.500	104.546	91.870	45.701	13.006	207.050	0.010	0.100	99.900	2.548	12.966		chang4+5
地211-57	2297.625	106.076	91.970	47.538	13.207	213.721	0.010	0.100	99.900	2.573	13.149		chang4+5
地211-57	2297.750	107.453	92.021	49.204	13.312	224.571	0.010	0.100	99.900	2.589	13.306		chang4+5
地211-57	2297.875	110.666	92.021	52.335	13.253	235.076	0.010	0.100	99.900	2.590	13.266		chang4+5
地211-57	2298.000	119.822	91.963	61.982	13.253	242.157	0.010	0.100	99.900	2.573	13.305		chang4+5
地211-57	2298.125	130.294	91.857	79.026	13.107	246.101	0.010	0.100	99.900	2.539	13.120		chang4+5
地211-57	2298.250	137.380	91.705	92.354	12.929	249.564	0.010	0.100	99.900	2.490	12.989		chang4+5
地211-57	2298.375	144.775	91.513	99.146	13.144	255.438	0.010	0.100	99.900	2.439	13.059		chang4+5
地211-57	2298.500	158.753	91.285	99.900	13.962	264.508	0.010	0.100	99.900	2.400	13.679		chang4+5
地211-57	2298.625	172.139	91.034	99.900	14.038	275.082	0.010	0.100	99.900	2.385	14.356		chang4+5
地211-57	2298.750	171.064	90.771	99.900	12.596	285.808	0.010	0.100	99.900	2.394	12.955		chang4+5
地211-57	2298.875	152.030	90.504	99.900	10.160	293.419	0.010	0.100	99.900	2.422	10.734		chang4+5
地211-57	2299.000	129.592	90.245	88.650	9.574	290.475	0.010	0.100	99.900	2.457	9.487		chang4+5
地211-57	2299.125	113.559	90.003	61.891	10.519	273.944	0.010	0.100	99.900	2.489	10.116		chang4+5
地211-57	2299.250	102.040	89.784	46.280	12.303	247.514	0.010	0.100	99.900	2.509	11.862		chang4+5
地211-57	2299.375	92.295	89.596	35.386	13.072	221.771	0.010	0.100	99.900	2.508	12.934		chang4+5
地211-57	2299.500	86.453	89.444	28.559	13.654	208.331	0.010	0.100	99.900	2.473	13.571		chang4+5
地211-57	2299.625	84.564	89.328	25.878	13.974	207.548	0.010	0.100	99.900	2.396	13.905		chang4+5
地211-57	2299.750	86.850	89.245	27.403	14.545	213.773	0.010	0.100	99.900	2.277	14.370		chang4+5
地211-57	2299.875	90.863	89.197	30.778	16.017	219.367	0.010	0.100	99.900	2.121	15.632		chang4+5
地211-57	2300.000	97.229	89.183	36.369	18.545	219.109	0.010	0.100	99.900	1.951	17.212		chang4+5
地211-57	2300.125	105.321	89.194	44.533	21.021	216.813	0.010	0.100	99.900	1.794	21.374		chang4+5
地211-57	2300.250	112.993	89.228	54.560	18.198	222.319	0.010	0.100	99.900	1.670	19.051		chang4+5
地211-57	2300.375	113.291	89.281	57.486	11.685	246.023	0.010	0.100	99.900	1.592	13.284		chang4+5
地211-57	2300.500	107.171	89.349	50.252	8.570	285.840	0.010	0.100	99.900	1.571	8.720		chang4+5
地211-57	2300.625	106.483	89.426	47.623	8.549	317.847	0.010	0.100	99.900	1.599	8.370		chang4+5
地211-57	2300.750	110.301	89.508	51.826	10.412	320.795	0.010	0.100	99.900	1.675	9.816		chang4+5
地211-57	2300.875	111.772	89.594	54.815	12.137	290.156	0.010	0.100	99.900	1.797	11.750		chang4+5
地211-57	2301.000	108.544	89.681	52.982	13.750	245.535	0.010	0.100	99.900	1.956	13.531		chang4+5
地211-57	2301.125	101.248	89.769	44.547	14.330	213.215	0.010	0.100	99.900	2.125	14.295		chang4+5
地211-57	2301.250	97.663	89.856	38.868	14.567	201.452	0.010	0.100	99.900	2.274	14.498		chang4+5
地211-57	2301.375	99.721	89.945	39.930	14.577	206.256	0.010	0.100	99.900	2.376	14.582		chang4+5
地211-57	2301.500	106.348	90.039	46.537	14.732	220.165	0.010	0.100	99.900	2.412	14.672		chang4+5
地211-57	2301.625	112.531	90.140	54.088	15.146	237.924	0.010	0.100	99.900	2.401	14.996		chang4+5
地211-57	2301.750	120.198	90.251	63.750	15.521	257.530	0.010	0.100	99.900	2.368	15.463		chang4+5
地211-57	2301.875	129.772	90.374	77.789	13.624	275.112	0.010	0.100	99.900	2.338	14.142		chang4+5
地211-57	2302.000	137.858	90.514	95.097	12.602	284.250	0.010	0.100	99.900	2.326	12.725		chang4+5
地211-57	2302.125	134.970	90.668	94.564	11.994	281.870	0.010	0.100	99.900	2.334	12.168		chang4+5
地211-57	2302.250	121.238	90.836	74.574	11.745	268.179	0.010	0.100	99.900	2.354	11.741		chang4+5
地211-57	2302.375	103.347	91.013	50.064	12.857	247.619	0.010	0.100	99.900	2.377	12.533		chang4+5
地211-57	2302.500	92.036	91.195	33.926	14.117	228.978	0.010	0.100	99.900	2.390	14.030		chang4+5
地211-57	2302.625	91.132	91.370	31.199	14.305	220.536	0.010	0.100	99.900	2.389	14.313		chang4+5
地211-57	2302.750	99.789	91.531	38.072	14.143	226.475	0.010	0.100	99.900	2.373	14.199		chang4+5
地211-57	2302.875	118.065	91.664	57.412	14.197	245.805	0.010	0.100	99.900	2.348	14.182		chang4+5
地211-57	2303.000	140.955	91.752	90.903	14.013	270.563	0.010	0.100	99.900	2.326	14.006		chang4+5
地211-57	2303.125	161.710	91.788	99.900	13.956	289.029	0.010	0.100	99.900	2.316	13.996		chang4+5
地211-57	2303.250	168.751	91.761	99.900	13.187	294.775	0.010	0.100	99.900	2.322	13.452		chang4+5
地211-57	2303.375	158.191	91.658	99.900	12.388	287.250	0.010	0.100	99.900	2.344	12.548		chang4+5
地211-57	2303.500	138.804	91.464	99.900	12.128	271.397	0.010	0.100	99.900	2.378	12.252		chang4+5
地211-57	2303.625	123.790	91.183	76.775	12.011	254.401	0.010	0.100	99.900	2.415	11.917		chang4+5
地211-57	2303.750	115.116	90.815	61.635	12.343	239.867	0.010	0.100	99.900	2.453	12.273		chang4+5
地211-57	2303.875	114.578	90.358	58.485	12.493	229.880	0.010	0.100	99.900	2.474	12.467		chang4+5
地211-57	2304.000	114.467	89.808	59.125	12.496	225.698	0.010	0.100	99.900	2.495	12.502		chang4+5
地211-57	2304.125	113.342	89.185	57.087	12.500	225.954	0.010	0.100	99.900	2.523	12.490		chang4+5
地211-57	2304.250	112.992	88.501	56.710	12.500	228.596	0.010	0.100	99.900	2.544	12.506		chang4+5
地211-57	2304.375	112.236	87.766	55.988	12.331	230.904	0.010	0.100	99.900	2.555	12.375		chang4+5
地211-57	2304.500	107.826	86.994	51.213	12.188	230.892	0.010	0.100	99.900	2.560	12.256		chang4+5
地211-57	2304.625	105.584	86.205	47.359	11.958	229.304	0.010	0.100	99.900	2.562	11.997		chang4+5
地211-57	2304.750	105.241	85.420	47.106	11.789	227.627	0.010	0.100	99.900	2.567	11.830		chang4+5
地211-57	2304.875	105.131	84.653	46.731	11.675	226.888	0.010	0.100	99.900	2.574	11.700		chang4+5
地211-57	2305.000	109.349	83.926	49.416	11.582	227.064	0.010	0.100	99.900	2.584	11.589		chang4+5
地211-57	2305.125	117.619	83.248	60.302	11.414	227.573	0.010	0.100	99.900	2.593	11.496		chang4+5
地211-57	2305.250	121.265	82.636	67.662	11.068	228.311	0.010	0.100	99.900	2.603	11.151		chang4+5
地211-57	2305.375	115.351	82.099	62.455	10.579	229.371	0.010	0.100	99.900	2.608	10.697		chang4+5
地211-57	2305.500	100.810	81.653	46.567	10.314	230.758	0.010	0.100	99.900	2.605	10.315		chang4+5
地211-57	2305.625	85.080	81.293	29.618	10.344	232.385	0.010	0.100	99.900	2.597	10.327		chang4+5
地211-57	2305.750	77.634	81.023	21.072	10.386	234.302	0.010	0.100	99.900	2.584	10.380		chang4+5
地211-57	2305.875	83.625	80.845	23.541	10.384	236.335	0.010	0.100	99.900	2.569	10.381		chang4+5
地211-57	2306.000	96.683	80.767	34.731	10.508	237.588	0.010	0.100	99.900	2.555	10.511		chang4+5
地211-57	2306.125	103.550	80.774	44.755	10.517	237.170	0.010	0.100	99.900	2.543	10.509		chang4+5
地211-57	2306.250	100.333	80.863	42.901	10.540	234.874	0.010	0.100	99.900	2.531	10.536		chang4+5
地211-57	2306.375	93.728	81.029	36.243	10.557	231.499	0.010	0.100	99.900	2.519	10.553		chang4+5
地211-57	2306.500	86.866	81.275	29.011	10.603	228.799	0.010	0.100	99.900	2.505	10.568		chang4+5
地211-57	2306.625	82.190	81.583	25.066	10.788	228.130	0.010	0.100	99.900	2.490	10.733		chang4+5
地211-57	2306.750	78.315	81.945	21.491	10.989	229.681	0.010	0.100	99.900	2.477	10.946		chang4+5
地211-57	2306.875	82.056	82.353	22.751	11.576	232.276	0.010	0.100	99.900	2.466	11.418		chang4+5
地211-57	2307.000	93.505	82.799	31.889	12.175	234.930	0.010	0.100	99.900	2.456	12.092		chang4+5
地211-57	2307.125	101.030	83.269	41.203	12.368	240.556	0.010	0.100	99.900	2.442	12.370		chang4+5
地211-57	2307.250	103.815	83.748	44.705	12.225	255.138	0.010	0.100	99.900	2.424	12.277		chang4+5
地211-57	2307.375	115.639	84.226	55.646	11.542	282.031	0.010	0.100	99.900	2.406	11.736		chang4+5
地211-57	2307.500	135.620	84.688	84.774	10.645	313.213	0.010	0.100	99.900	2.400	10.698		chang4+5
地211-57	2307.625	146.480	85.124	99.900	10.691	332.342	0.010	0.100	99.900	2.415	10.598		chang4+5
地211-57	2307.750	143.774	85.520	99.900	11.028	330.653	0.010	0.100	99.900	2.453	10.955		chang4+5
地211-57	2307.875	134.564	85.867	92.653	11.498	312.111	0.010	0.100	99.900	2.509	11.366		chang4+5
地211-57	2308.000	130.968	86.149	82.446	12.339	291.492	0.010	0.100	99.900	2.565	12.213		chang4+5
地211-57	2308.125	134.048	86.366	87.411	12.821	279.472	0.010	0.100	99.900	2.605	12.720		chang4+5
地211-57	2308.250	136.947	86.513	93.084	13.500	275.975	0.010	0.100	99.900	2.621	13.304		chang4+5
地211-57	2308.375	136.621	86.585	94.069	13.892	275.593	0.010	0.100	99.900	2.612	13.827		chang4+5
地211-57	2308.500	133.512	86.573	90.001	13.847	272.966	0.010	0.100	99.900	2.585	13.892		chang4+5
地211-57	2308.625	127.956	86.491	81.145	13.591	267.474	0.010	0.100	99.900	2.553	13.674		chang4+5
地211-57	2308.750	121.910	86.342	71.217	13.337	260.512	0.010	0.100	99.900	2.528	13.385		chang4+5
地211-57	2308.875	119.750	86.131	66.280	12.933	253.277	0.010	0.100	99.900	2.517	13.041		chang4+5
地211-57	2309.000	120.065	85.864	67.313	12.527	246.035	0.010	0.100	99.900	2.522	12.543		chang4+5
地211-57	2309.125	115.363	85.557	62.150	12.402	238.996	0.010	0.100	99.900	2.535	12.449		chang4+5
地211-57	2309.250	108.309	85.224	52.782	12.362	232.996	0.010	0.100	99.900	2.549	12.351		chang4+5
地211-57	2309.375	103.167	84.875	45.883	12.443	228.846	0.010	0.100	99.900	2.558	12.416		chang4+5
地211-57	2309.500	99.321	84.526	40.957	12.773	226.071	0.010	0.100	99.900	2.559	12.680		chang4+5
地211-57	2309.625	95.701	84.189	37.783	13.048	222.961	0.010	0.100	99.900	2.556	13.016		chang4+5
地211-57	2309.750	87.340	83.879	30.862	13.427	218.825	0.010	0.100	99.900	2.553	13.303		chang4+5
地211-57	2309.875	78.997	83.604	22.813	13.596	214.483	0.010	0.100	99.900	2.550	13.573		chang4+5
地211-57	2310.000	80.484	83.382	21.372	13.543	211.841	0.010	0.100	99.900	2.551	13.619		chang4+5
地211-57	2310.125	85.756	83.213	26.299	13.214	211.596	0.010	0.100	99.900	2.554	13.296		chang4+5
地211-57	2310.250	87.800	83.103	28.689	12.908	213.219	0.010	0.100	99.900	2.556	12.976		chang4+5
地211-57	2310.375	91.312	83.055	31.207	12.527	215.326	0.010	0.100	99.900	2.555	12.623		chang4+5
地211-57	2310.500	99.209	83.077	37.434	12.189	216.441	0.010	0.100	99.900	2.551	12.218		chang4+5
地211-57	2310.625	109.788	83.157	49.606	12.089	216.630	0.010	0.100	99.900	2.544	12.107		chang4+5
地211-57	2310.750	116.502	83.291	59.752	12.063	217.229	0.010	0.100	99.900	2.536	12.063		chang4+5
地211-57	2310.875	120.092	83.472	65.294	12.135	220.018	0.010	0.100	99.900	2.529	12.111		chang4+5
地211-57	2311.000	121.720	83.695	68.632	12.344	225.628	0.010	0.100	99.900	2.525	12.302		chang4+5
地211-57	2311.125	120.130	83.947	67.917	12.511	231.814	0.010	0.100	99.900	2.525	12.474		chang4+5
地211-57	2311.250	113.293	84.216	59.747	12.796	235.942	0.010	0.100	99.900	2.526	12.711		chang4+5
地211-57	2311.375	105.682	84.497	49.582	13.178	236.391	0.010	0.100	99.900	2.527	13.091		chang4+5
地211-57	2311.500	101.268	84.783	43.169	13.463	234.234	0.010	0.100	99.900	2.526	13.351		chang4+5
地211-57	2311.625	99.318	85.071	40.540	13.762	233.048	0.010	0.100	99.900	2.521	13.742		chang4+5
地211-57	2311.750	100.419	85.356	40.928	13.536	235.180	0.010	0.100	99.900	2.515	13.631		chang4+5
地211-57	2311.875	104.098	85.644	44.638	13.157	240.365	0.010	0.100	99.900	2.511	13.241		chang4+5
地211-57	2312.000	105.208	85.938	47.100	12.950	244.884	0.010	0.100	99.900	2.512	13.027		chang4+5
地211-57	2312.125	102.363	86.246	45.212	12.851	245.135	0.010	0.100	99.900	2.518	12.806		chang4+5
地211-57	2312.250	95.460	86.573	38.224	12.964	240.629	0.010	0.100	99.900	2.529	12.948		chang4+5
地211-57	2312.375	88.438	86.927	31.030	12.919	233.892	0.010	0.100	99.900	2.543	12.929		chang4+5
地211-57	2312.500	83.981	87.318	25.872	13.004	228.644	0.010	0.100	99.900	2.556	13.010		chang4+5
地211-57	2312.625	83.687	87.747	25.007	13.116	225.889	0.010	0.100	99.900	2.568	13.049		chang4+5
地211-57	2312.750	85.520	88.211	26.441	13.415	224.563	0.010	0.100	99.900	2.578	13.341		chang4+5
地211-57	2312.875	82.748	88.710	25.260	13.611	223.383	0.010	0.100	99.900	2.584	13.568		chang4+5
地211-57	2313.000	79.393	89.240	22.024	13.823	222.239	0.010	0.100	99.900	2.585	13.787		chang4+5
地211-57	2313.125	79.950	89.789	21.563	13.945	221.971	0.010	0.100	99.900	2.581	13.924		chang4+5
地211-57	2313.250	85.216	90.341	25.325	14.103	223.148	0.010	0.100	99.900	2.573	14.055		chang4+5
地211-57	2313.375	91.347	90.887	30.836	14.212	225.516	0.010	0.100	99.900	2.564	14.192		chang4+5
地211-57	2313.500	97.748	91.408	37.708	14.319	227.495	0.010	0.100	99.900	2.557	14.231		chang4+5
地211-57	2313.625	100.018	91.896	40.960	14.825	226.938	0.010	0.100	99.900	2.553	14.663		chang4+5
地211-57	2313.750	98.103	92.339	39.839	15.418	222.428	0.010	0.100	99.900	2.553	15.289		chang4+5
地211-57	2313.875	90.845	92.730	33.688	16.239	214.464	0.010	0.100	99.900	2.555	16.042		chang4+5
地211-57	2314.000	82.393	93.057	25.402	16.632	206.649	0.010	0.100	99.900	2.559	16.618		chang4+5
地211-57	2314.125	79.390	93.330	21.577	16.525	203.152	0.010	0.100	99.900	2.563	16.600		chang4+5
地211-57	2314.250	85.018	93.547	24.791	16.080	205.541	0.010	0.100	99.900	2.567	16.204		chang4+5
地211-57	2314.375	96.624	93.713	34.740	15.821	212.289	0.010	0.100	99.900	2.571	15.878		chang4+5
地211-57	2314.500	104.762	93.831	44.631	15.449	219.823	0.010	0.100	99.900	2.573	15.485		chang4+5
地211-57	2314.625	109.647	93.912	51.430	15.343	225.853	0.010	0.100	99.900	2.574	15.355		chang4+5
地211-57	2314.750	111.042	93.962	53.884	14.591	230.122	0.010	0.100	99.900	2.569	14.865		chang4+5
地211-57	2314.875	110.922	93.987	54.138	14.201	232.526	0.010	0.100	99.900	2.558	14.244		chang4+5
地211-57	2315.000	105.543	93.989	49.615	14.310	232.559	0.010	0.100	99.900	2.538	14.416		chang4+5
地211-57	2315.125	95.312	93.974	39.484	13.751	231.600	0.010	0.100	99.900	2.512	13.919		chang4+5
地211-57	2315.250	84.415	93.944	28.066	13.066	232.298	0.010	0.100	99.900	2.487	13.227		chang4+5
地211-57	2315.375	81.022	93.898	23.383	12.052	236.283	0.010	0.100	99.900	2.469	12.284		chang4+5
地211-57	2315.500	83.204	93.837	24.311	11.998	240.569	0.010	0.100	99.900	2.463	11.892		chang4+5
地211-57	2315.625	86.292	93.761	26.841	12.800	239.630	0.010	0.100	99.900	2.468	12.501		chang4+5
地211-57	2315.750	90.199	93.673	30.219	14.198	231.031	0.010	0.100	99.900	2.476	13.845		chang4+5
地211-57	2315.875	91.928	93.573	32.540	15.330	217.028	0.010	0.100	99.900	2.481	15.041		chang4+5
地211-57	2316.000	91.919	93.464	32.426	16.849	204.794	0.010	0.100	99.900	2.476	17.019		chang4+5
地211-57	2316.125	95.055	93.352	34.644	15.615	201.803	0.010	0.100	99.900	2.468	16.067		chang4+5
地211-57	2316.250	102.190	93.242	41.372	12.696	212.078	0.010	0.100	99.900	2.463	13.531		chang4+5
地211-57	2316.375	110.274	93.140	50.703	10.094	232.998	0.010	0.100	99.900	2.471	10.623		chang4+5
地211-57	2316.500	119.546	93.055	62.048	9.715	252.549	0.010	0.100	99.900	2.496	9.592		chang4+5
地211-57	2316.625	128.629	92.989	76.850	10.635	259.508	0.010	0.100	99.900	2.531	10.294		chang4+5
地211-57	2316.750	130.376	92.949	83.091	11.599	252.100	0.010	0.100	99.900	2.566	11.432		chang4+5
地211-57	2316.875	123.771	92.939	74.914	12.297	236.778	0.010	0.100	99.900	2.590	12.136		chang4+5
地211-57	2317.000	114.633	92.964	60.993	12.747	223.008	0.010	0.100	99.900	2.596	12.664		chang4+5
地211-57	2317.125	111.350	93.020	54.034	13.137	215.120	0.010	0.100	99.900	2.589	13.030		chang4+5
地211-57	2317.250	116.414	93.107	58.921	13.005	213.727	0.010	0.100	99.900	2.573	13.115		chang4+5
地211-57	2317.375	126.354	93.222	72.034	12.485	218.935	0.010	0.100	99.900	2.550	12.618		chang4+5
地211-57	2317.500	139.192	93.365	92.156	11.825	230.479	0.010	0.100	99.900	2.527	11.923		chang4+5
地211-57	2317.625	151.605	93.527	99.900	11.454	244.723	0.010	0.100	99.900	2.506	11.531		chang4+5
地211-57	2317.750	157.005	93.703	99.900	11.572	257.336	0.010	0.100	99.900	2.493	11.485		chang4+5
地211-57	2317.875	155.483	93.888	99.900	12.033	264.363	0.010	0.100	99.900	2.490	11.902		chang4+5
地211-57	2318.000	154.359	94.076	99.900	12.772	264.923	0.010	0.100	99.900	2.501	12.822		chang4+5
地211-57	2318.125	153.954	94.263	99.900	12.441	263.083	0.010	0.100	99.900	2.523	12.557		chang4+5
地211-57	2318.250	152.823	94.442	99.900	11.870	261.794	0.010	0.100	99.900	2.550	12.018		chang4+5
地211-57	2318.375	150.732	94.608	99.900	11.380	261.388	0.010	0.100	99.900	2.576	11.477		chang4+5
地211-57	2318.500	146.683	94.753	99.900	11.395	260.635	0.010	0.100	99.900	2.588	11.381		chang4+5
地211-57	2318.625	145.312	94.874	99.900	11.351	260.855	0.010	0.100	99.900	2.578	11.393		chang4+5
地211-57	2318.750	150.525	94.964	99.900	11.125	265.071	0.010	0.100	99.900	2.541	11.186		chang4+5
地211-57	2318.875	155.293	95.019	99.900	10.713	273.561	0.010	0.100	99.900	2.482	10.794		chang4+5
地211-57	2319.000	149.436	95.027	99.900	11.174	280.118	0.010	0.100	99.900	2.414	11.016		chang4+5
地211-57	2319.125	139.992	94.987	98.556	11.858	278.362	0.010	0.100	99.900	2.358	11.689		chang4+5
地211-57	2319.250	134.967	94.895	92.064	12.517	267.886	0.010	0.100	99.900	2.329	12.367		chang4+5
地211-57	2319.375	133.415	94.745	88.347	12.805	253.897	0.010	0.100	99.900	2.337	12.752		chang4+5
地211-57	2319.500	131.315	94.525	84.947	13.042	243.220	0.010	0.100	99.900	2.379	12.977		chang4+5
地211-57	2319.625	130.514	94.238	82.473	13.262	237.911	0.010	0.100	99.900	2.438	13.226		chang4+5
地211-57	2319.750	131.596	93.884	84.085	13.241	238.186	0.010	0.100	99.900	2.497	13.269		chang4+5
地211-57	2319.875	134.413	93.457	88.109	13.089	245.540	0.010	0.100	99.900	2.545	13.129		chang4+5
地211-57	2320.000	140.229	92.949	97.373	12.768	262.286	0.010	0.100	99.900	2.572	12.915		chang4+5
地211-57	2320.125	145.798	92.369	99.900	12.390	284.449	0.010	0.100	99.900	2.583	12.409		chang4+5
地211-57	2320.250	150.516	91.721	99.900	12.424	304.545	0.010	0.100	99.900	2.580	12.401		chang4+5
地211-57	2320.375	155.611	91.004	99.900	12.663	314.253	0.010	0.100	99.900	2.569	12.589		chang4+5
地211-57	2320.500	157.925	90.218	99.900	13.236	310.084	0.010	0.100	99.900	2.553	13.126		chang4+5
地211-57	2320.625	157.610	89.375	99.900	13.488	299.089	0.010	0.100	99.900	2.536	13.490		chang4+5
地211-57	2320.750	151.545	88.490	99.900	13.397	287.977	0.010	0.100	99.900	2.523	13.430		chang4+5
地211-57	2320.875	142.174	87.566	99.900	13.388	279.699	0.010	0.100	99.900	2.516	13.384		chang4+5
地211-57	2321.000	133.236	86.617	91.877	13.430	271.551	0.010	0.100	99.900	2.517	13.396		chang4+5
地211-57	2321.125	121.726	85.656	67.115	13.553	260.203	1.277	3.642	89.178	2.525	13.531		chang4+5
地211-57	2321.250	108.181	84.705	31.036	13.736	246.294	4.082	13.744	59.102	2.536	13.680	干层	chang4+5
地211-57	2321.375	97.840	83.775	22.810	14.082	233.157	2.182	12.430	64.579	2.548	13.996	干层	chang4+5
地211-57	2321.500	93.386	82.890	18.732	14.380	223.838	1.249	11.391	69.651	2.556	14.298	干层	chang4+5
地211-57	2321.625	89.652	82.060	16.621	14.547	218.458	0.902	10.792	72.854	2.559	14.562	干层	chang4+5
地211-57	2321.750	83.932	81.308	14.253	14.267	217.484	0.794	10.606	74.640	2.557	14.363	干层	chang4+5
地211-57	2321.875	80.173	80.649	12.679	13.554	221.743	0.910	10.903	74.211	2.550	13.753	干层	chang4+5
地211-57	2322.000	83.699	80.112	13.783	12.398	229.973	1.258	11.630	72.635	2.539	12.612	干层	chang4+5
地211-57	2322.125	91.029	79.693	17.601	11.624	237.153	1.771	12.397	70.549	2.530	11.771	干层	chang4+5
地211-57	2322.250	97.308	79.404	21.062	11.175	239.253	1.996	12.723	70.273	2.523	11.260	干层	chang4+5
地211-57	2322.375	99.972	79.255	22.533	11.003	235.278	1.717	12.461	72.500	2.521	11.031	干层	chang4+5
地211-57	2322.500	99.158	79.259	21.818	11.033	228.180	1.215	11.813	76.506	2.525	11.018	干层	chang4+5
地211-57	2322.625	97.027	79.395	20.141	11.083	222.172	0.864	11.184	80.619	2.530	11.075	干层	chang4+5
地211-57	2322.750	95.433	79.654	18.831	11.098	218.742	0.690	10.799	83.403	2.537	11.097	干层	chang4+5
地211-57	2322.875	97.579	80.026	19.138	11.172	217.324	0.625	10.627	84.554	2.544	11.147	干层	chang4+5
地211-57	2323.000	104.465	80.501	22.207	11.528	216.536	0.604	10.542	84.484	2.549	11.345	干层	chang4+5
地211-57	2323.125	105.861	81.046	23.795	12.600	215.808	0.623	10.469	81.926	2.554	12.250	干层	chang4+5
地211-57	2323.250	100.244	81.634	21.407	13.823	215.324	0.668	10.416	78.236	2.560	13.564	干层	chang4+5
地211-57	2323.375	95.509	82.246	18.686	14.768	214.752	0.697	10.368	75.814	2.565	14.572	干层	chang4+5
地211-57	2323.500	98.174	82.855	18.708	14.796	212.887	0.655	10.238	76.061	2.569	14.841	干层	chang4+5
地211-57	2323.625	103.810	83.441	21.155	14.435	209.465	0.532	9.932	79.150	2.568	14.573	干层	chang4+5
地211-57	2323.750	108.780	83.984	23.217	13.928	205.285	0.395	9.532	84.038	2.559	14.039	干层	chang4+5
地211-57	2323.875	115.368	84.471	26.017	13.827	201.410	0.297	9.144	88.324	2.529	13.803	干层	chang4+5
地211-57	2324.000	119.538	84.885	65.843	14.981	198.315	0.010	0.100	99.900	2.465	14.621		chang4+5
地211-57	2324.125	116.042	85.230	63.049	16.532	195.805	0.010	0.100	99.900	2.364	16.148		chang4+5
地211-57	2324.250	109.039	85.504	53.710	19.325	193.744	0.010	0.100	99.900	2.236	18.498		chang4+5
地211-57	2324.375	105.031	85.709	47.709	21.685	191.889	0.010	0.100	99.900	2.102	20.931		chang4+5
地211-57	2324.500	100.251	85.843	43.453	32.180	191.927	0.010	0.100	99.900	1.997	29.524		chang4+5
地211-57	2324.625	91.514	85.922	34.693	37.060	201.109	0.010	0.100	99.900	1.934	37.796		chang4+5
地211-57	2324.750	83.182	85.952	26.495	24.760	231.326	0.010	0.100	99.900	1.916	28.940		chang4+5
地211-57	2324.875	79.606	85.937	22.314	10.791	289.911	0.010	0.100	99.900	1.933	13.730		chang4+5
地211-57	2325.000	84.184	85.881	23.646	7.055	361.835	0.010	0.100	99.900	1.970	7.295		chang4+5
地211-57	2325.125	98.113	85.793	34.767	7.025	410.786	0.010	0.100	99.900	2.015	6.734		chang4+5
地211-57	2325.250	120.621	85.680	59.805	8.459	411.890	0.010	0.100	99.900	2.068	8.087		chang4+5
地211-57	2325.375	142.984	85.543	93.174	10.340	366.137	0.010	0.100	99.900	2.134	9.883		chang4+5
地211-57	2325.500	153.480	85.387	99.900	11.757	303.207	0.010	0.100	99.900	2.218	11.573		chang4+5
地211-57	2325.625	151.573	85.218	99.900	12.566	254.349	0.010	0.100	99.900	2.315	12.360		chang4+5
地211-57	2325.750	137.808	85.044	95.316	13.616	227.243	0.010	0.100	99.900	2.413	13.340		chang4+5
地211-57	2325.875	115.577	84.871	68.697	14.524	215.338	0.010	0.100	99.900	2.500	14.311		chang4+5
地211-57	2326.000	93.704	84.708	19.082	15.636	208.802	0.551	9.914	77.260	2.559	15.340	干层	chang4+5
地211-57	2326.125	76.455	84.563	11.116	16.673	202.909	0.431	9.335	79.179	2.590	16.487	干层	chang4+5
地211-57	2326.250	65.205	84.445	6.537	17.216	197.932	0.471	8.826	82.183	2.595	17.118	干层	chang4+5
地211-57	2326.375	60.122	84.362	4.434	17.498	194.970	0.535	8.488	84.637	2.581	17.444	干层	chang4+5
地211-57	2326.500	61.154	84.328	4.154	17.386	195.296	0.534	8.406	85.341	2.556	17.489	干层	chang4+5
地211-57	2326.625	65.821	84.343	5.563	16.915	199.186	0.504	8.709	83.478	2.530	17.040	干层	chang4+5
