井名	深度	GR	SP	SH	SS	RILD	RILM	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地93-91	2520.625	124.620	90.141	59.190	40.810	17.047	16.772	230.908	0.000	0.010	0.000	0.100	99.900	0.000	2.596	16.795		长4+5!1^(2_2)
地93-91	2520.750	139.702	90.464	75.558	24.442	16.417	16.131	239.042	0.000	0.010	0.000	0.100	99.900	0.000	2.587	16.210		长4+5!1^(2_2)
地93-91	2520.875	149.871	90.747	84.135	15.865	15.901	15.645	242.387	0.000	0.010	0.000	0.100	99.900	0.000	2.581	15.749		长4+5!1^(2_2)
地93-91	2521.000	150.062	90.990	78.579	21.421	15.522	15.322	241.250	0.000	0.010	0.000	0.100	99.900	0.000	2.577	15.427		长4+5!1^(2_2)
地93-91	2521.125	139.778	91.177	65.045	34.955	15.285	15.149	237.425	0.000	0.010	0.000	0.100	99.900	0.000	2.575	15.258		长4+5!1^(2_2)
地93-91	2521.250	129.647	91.313	53.765	46.235	15.216	15.115	233.567	0.000	0.010	0.000	0.100	99.900	0.000	2.580	15.235		长4+5!1^(2_2)
地93-91	2521.375	120.773	91.393	45.776	54.224	15.263	15.164	230.821	0.000	0.010	0.000	0.100	99.900	0.000	2.592	15.312		长4+5!1^(2_2)
地93-91	2521.500	115.174	91.406	42.367	57.633	15.386	15.265	229.583	0.000	0.010	0.000	0.100	99.900	0.000	2.605	15.453		长4+5!1^(2_2)
地93-91	2521.625	114.946	91.341	43.240	56.760	15.555	15.389	230.250	0.000	0.010	0.000	0.100	99.900	0.000	2.614	15.625		长4+5!1^(2_2)
地93-91	2521.750	117.536	91.208	45.920	54.080	15.730	15.516	232.225	0.000	0.010	0.000	0.100	99.900	0.000	2.616	15.789		长4+5!1^(2_2)
地93-91	2521.875	120.468	91.029	48.012	51.988	15.878	15.630	234.650	0.000	0.010	0.000	0.100	99.900	0.000	2.610	15.921		长4+5!1^(2_2)
地93-91	2522.000	121.268	90.813	48.051	51.949	15.986	15.718	236.300	0.000	0.010	0.000	0.100	99.900	0.000	2.599	16.010		长4+5!1^(2_3)
地93-91	2522.125	120.164	90.547	46.410	53.590	16.045	15.767	235.792	0.000	0.010	0.000	0.100	99.900	0.000	2.585	16.042		长4+5!1^(2_3)
地93-91	2522.250	117.764	90.250	44.122	55.878	16.037	15.765	233.450	0.000	0.010	0.000	0.100	99.900	0.000	2.572	16.013		长4+5!1^(2_3)
地93-91	2522.375	115.593	89.938	42.060	57.940	15.977	15.725	230.283	0.000	0.010	0.000	0.100	99.900	0.000	2.563	15.936		长4+5!1^(2_3)
地93-91	2522.500	113.499	89.635	40.291	59.709	15.875	15.655	227.433	0.000	0.010	0.000	0.100	99.900	0.000	2.562	15.820		长4+5!1^(2_3)
地93-91	2522.625	111.937	89.354	38.529	61.471	15.736	15.560	225.508	0.000	0.010	0.000	0.100	99.900	0.000	2.567	15.673		长4+5!1^(2_3)
地93-91	2522.750	109.461	89.104	37.778	62.222	15.579	15.435	224.175	0.000	0.010	0.000	0.100	99.900	0.000	2.575	15.518		长4+5!1^(2_3)
地93-91	2522.875	111.099	88.901	39.716	60.284	15.427	15.289	224.004	0.000	0.010	0.000	0.100	99.900	0.000	2.581	15.370		长4+5!1^(2_3)
地93-91	2523.000	113.956	88.771	44.755	55.245	15.285	15.133	227.067	0.000	0.010	0.000	0.100	99.900	0.000	2.579	15.232		长4+5!1^(2_3)
地93-91	2523.125	122.639	88.729	55.057	44.943	15.151	14.987	237.137	0.000	0.010	0.000	0.100	99.900	0.000	2.566	15.100		长4+5!1^(2_3)
地93-91	2523.250	133.989	88.755	68.841	31.159	15.025	14.868	253.458	0.000	0.010	0.000	0.100	99.900	0.000	2.542	14.977		长4+5!1^(2_3)
地93-91	2523.375	145.682	88.859	81.706	18.294	14.906	14.771	272.192	0.000	0.010	0.000	0.100	99.900	0.000	2.512	14.865		长4+5!1^(2_3)
地93-91	2523.500	152.042	89.042	88.095	11.905	14.804	14.690	286.883	0.000	0.010	0.000	0.100	99.900	0.000	2.482	14.777		长4+5!1^(2_3)
地93-91	2523.625	153.375	89.286	85.625	14.375	14.735	14.611	289.592	0.000	0.010	0.000	0.100	99.900	0.000	2.458	14.726		长4+5!1^(2_3)
地93-91	2523.750	147.167	89.594	75.953	24.047	14.712	14.535	281.100	0.000	0.010	0.000	0.100	99.900	0.000	2.454	14.722		长4+5!1^(2_3)
地93-91	2523.875	139.588	89.971	66.468	33.532	14.737	14.479	265.633	0.000	0.010	0.000	0.100	99.900	0.000	2.479	14.776		长4+5!1^(2_3)
地93-91	2524.000	132.999	90.410	60.963	39.037	14.833	14.480	249.483	0.000	0.010	0.000	0.100	99.900	0.000	2.523	14.911		长4+5!1^(2_3)
地93-91	2524.125	131.780	90.906	62.352	37.648	15.027	14.581	239.054	0.000	0.010	0.000	0.100	99.900	0.000	2.573	15.161		长4+5!1^(2_3)
地93-91	2524.250	136.427	91.449	68.856	31.144	15.361	14.858	235.383	0.000	0.010	0.000	0.100	99.900	0.000	2.609	15.544		长4+5!1^(2_3)
地93-91	2524.375	142.445	92.064	76.422	23.578	15.818	15.321	237.112	0.000	0.010	0.000	0.100	99.900	0.000	2.618	16.048		长4+5!1^(2_3)
地93-91	2524.500	147.624	92.755	80.179	19.821	16.392	15.970	241.383	0.000	0.010	0.000	0.100	99.900	0.000	2.611	16.659		长4+5!1^(2_3)
地93-91	2524.625	146.634	93.509	76.116	23.884	17.059	16.776	244.612	0.000	0.010	0.000	0.100	99.900	0.000	2.604	17.348		长4+5!1^(2_3)
地93-91	2524.750	140.769	94.298	66.942	33.058	17.780	17.675	244.733	0.000	0.010	0.000	0.100	99.900	0.000	2.606	18.063		长4+5!1^(2_3)
地93-91	2524.875	132.047	95.092	56.407	43.593	18.487	18.551	241.442	0.000	0.010	0.000	0.100	99.900	0.000	2.613	18.736		长4+5!1^(2_3)
地93-91	2525.000	123.096	95.863	46.463	53.537	19.108	19.299	235.600	0.000	0.010	0.000	0.100	99.900	0.000	2.620	19.297		长4+5!1^(2_3)
地93-91	2525.125	113.156	96.568	38.115	61.885	19.579	19.818	228.433	0.000	0.010	0.000	0.100	99.900	0.000	2.627	19.670		长4+5!1^(2_3)
地93-91	2525.250	106.338	97.206	31.947	68.053	19.807	19.982	221.417	0.000	0.010	0.000	0.100	99.900	0.000	2.634	19.803		长4+5!1^(2_3)
地93-91	2525.375	98.607	97.740	27.462	72.538	19.798	19.812	215.825	0.000	0.010	0.000	0.100	99.900	0.000	2.641	19.699		长4+5!1^(2_3)
地93-91	2525.500	96.283	98.124	28.381	71.619	19.552	19.330	213.667	0.000	0.010	0.000	0.100	99.900	0.000	2.647	19.368		长4+5!1^(2_3)
地93-91	2525.625	102.606	98.278	35.077	64.923	19.092	18.599	218.758	0.000	0.010	0.000	0.100	99.900	0.000	2.646	18.832		长4+5!1^(2_3)
地93-91	2525.750	113.270	98.200	47.135	52.865	18.443	17.704	231.167	0.000	0.010	0.000	0.100	99.900	0.000	2.632	18.149		长4+5!1^(2_3)
地93-91	2525.875	128.962	97.868	65.626	34.374	17.708	16.793	248.800	0.000	0.010	0.000	0.100	99.900	0.000	2.601	17.410		长4+5!1^(2_3)
地93-91	2526.000	146.253	97.273	84.442	15.558	16.964	15.969	266.800	0.000	0.010	0.000	0.100	99.900	0.000	2.562	16.690		长4+5!1^(2_3)
地93-91	2526.125	155.661	96.368	94.656	5.344	16.279	15.316	278.962	0.000	0.010	0.000	0.100	99.900	0.000	2.525	16.064		长4+5!1^(2_3)
地93-91	2526.250	158.365	95.196	97.406	2.594	15.743	14.917	284.658	0.000	0.010	0.000	0.100	99.900	0.000	2.500	15.597		长4+5!1^(2_3)
地93-91	2526.375	158.555	93.770	96.721	3.279	15.378	14.733	286.829	0.000	0.010	0.000	0.100	99.900	0.000	2.493	15.305		长4+5!1^(2_3)
地93-91	2526.500	157.222	92.121	94.433	5.567	15.197	14.740	289.783	0.000	0.010	0.000	0.100	99.900	0.000	2.497	15.198		长4+5!1^(2_3)
地93-91	2526.625	155.699	90.276	93.013	6.987	15.200	14.893	296.404	0.000	0.010	0.000	0.100	99.900	0.000	2.499	15.281		长4+5!1^(2_3)
地93-91	2526.750	155.775	88.325	93.427	6.573	15.401	15.155	303.992	0.000	0.010	0.000	0.100	99.900	0.000	2.489	15.540		长4+5!1^(2_3)
地93-91	2526.875	156.308	86.338	93.938	6.062	15.747	15.466	308.354	0.000	0.010	0.000	0.100	99.900	0.000	2.466	15.930		长4+5!1^(2_3)
地93-91	2527.000	156.308	84.391	89.008	10.992	16.204	15.804	305.900	0.000	0.010	0.000	0.100	99.900	0.000	2.444	16.413		长4+5!1^(2_3)
地93-91	2527.125	148.234	82.570	74.320	25.680	16.726	16.152	294.583	0.000	0.010	0.000	0.100	99.900	0.000	2.437	16.943		长4+5!1^(2_3)
地93-91	2527.250	134.522	80.903	56.266	43.734	17.267	16.513	278.442	0.000	0.010	0.000	0.100	99.900	0.000	2.449	17.471		长4+5!1^(2_3)
地93-91	2527.375	118.412	79.420	40.226	59.774	17.775	16.885	261.437	0.000	0.010	0.000	0.100	99.900	0.000	2.469	17.957		长4+5!1^(2_3)
地93-91	2527.500	103.596	78.142	24.855	75.145	18.229	17.257	247.283	0.240	3.202	9.437	5.688	77.421	0.400	2.486	18.385		长4+5!1^(2_3)
地93-91	2527.625	90.989	77.117	13.109	86.891	18.620	17.627	238.862	0.297	7.822	9.871	13.991	43.760	0.393	2.497	18.746	干层	长4+5!1^(2_3)
地93-91	2527.750	86.152	76.302	11.872	88.128	18.934	17.984	234.708	0.308	7.269	9.941	13.780	43.920	0.389	2.507	19.031	干层	长4+5!2^(1_1)
地93-91	2527.875	86.343	75.696	12.036	87.964	19.176	18.316	232.642	0.274	6.329	9.706	13.428	44.518	0.386	2.520	19.245	干层	长4+5!2^(1_1)
地93-91	2528.000	88.514	75.289	12.166	87.834	19.348	18.613	230.467	0.219	5.257	9.253	12.993	45.420	0.384	2.533	19.391	干层	长4+5!2^(1_1)
地93-91	2528.125	87.828	75.093	11.469	88.531	19.457	18.861	226.925	0.190	4.417	8.956	12.601	46.313	0.383	2.539	19.478	干层	长4+5!2^(1_1)
地93-91	2528.250	85.771	75.061	10.411	89.589	19.511	19.025	222.867	0.171	3.848	8.747	12.303	47.031	0.383	2.538	19.524	干层	长4+5!2^(1_1)
地93-91	2528.375	82.801	75.183	9.315	90.685	19.545	19.102	219.608	0.169	3.701	8.716	12.219	47.222	0.382	2.533	19.550	干层	长4+5!2^(1_1)
地93-91	2528.500	79.830	75.454	8.596	91.404	19.557	19.096	218.417	0.185	4.026	8.901	12.395	46.771	0.382	2.531	19.542	干层	长4+5!2^(1_1)
地93-91	2528.625	78.344	75.891	8.543	91.457	19.518	19.007	220.000	0.216	4.647	9.221	12.715	46.040	0.383	2.533	19.461	干层	长4+5!2^(1_1)
地93-91	2528.750	78.916	76.459	8.963	91.037	19.375	18.834	222.767	0.242	5.212	9.450	12.994	45.568	0.386	2.538	19.264	干层	长4+5!2^(1_1)
地93-91	2528.875	80.058	77.139	9.400	90.600	19.098	18.589	225.171	0.258	5.496	9.581	13.155	45.579	0.391	2.548	18.923	干层	长4+5!2^(1_1)
地93-91	2529.000	80.896	77.906	9.811	90.189	18.662	18.241	226.192	0.260	5.286	9.601	13.126	46.284	0.399	2.563	18.424	干层	长4+5!2^(1_1)
地93-91	2529.125	82.686	78.742	10.227	89.773	18.068	17.751	225.935	0.234	4.785	9.388	12.988	47.512	0.410	2.582	17.761	干层	长4+5!2^(1_1)
地93-91	2529.250	83.486	79.616	10.752	89.248	17.302	17.059	225.762	0.223	4.341	9.286	12.874	48.958	0.425	2.601	16.945	干层	长4+5!2^(1_1)
地93-91	2529.375	86.343	80.522	11.996	88.004	16.410	16.195	226.283	0.198	3.772	9.043	12.685	50.876	0.443	2.613	16.018	干层	长4+5!2^(1_1)
地93-91	2529.500	91.104	81.463	14.332	85.668	15.431	15.191	227.308	0.164	2.997	8.655	12.302	53.622	0.465	2.619	15.024	干层	长4+5!2^(1_1)
地93-91	2529.625	100.054	82.461	17.634	82.366	14.416	14.111	228.102	0.108	2.106	7.807	11.696	57.291	0.491	2.619	14.024	干层	长4+5!2^(1_1)
地93-91	2529.750	108.166	83.521	21.862	78.138	13.437	13.044	228.246	0.072	1.413	6.978	11.008	61.474	0.518	2.618	13.085	干层	长4+5!2^(1_1)
地93-91	2529.875	120.392	84.653	29.695	70.305	12.558	12.069	229.496	0.000	0.627	0.000	10.224	66.136	0.000	2.615	12.262	干层	长4+5!2^(1_1)
地93-91	2530.000	139.398	85.863	61.246	38.754	11.819	11.257	235.033	0.000	0.010	0.000	5.894	81.336	0.000	2.605	11.589		长4+5!2^(1_1)
地93-91	2530.125	159.127	87.204	99.085	0.915	11.246	10.662	248.446	0.000	0.010	0.000	0.100	99.900	0.000	2.578	11.102		长4+5!2^(1_1)
地93-91	2530.250	179.008	88.646	99.900	0.100	10.887	10.422	266.975	0.000	0.010	0.000	0.100	99.900	0.000	2.533	10.815		长4+5!2^(1_1)
地93-91	2530.375	190.091	90.139	99.900	0.100	10.707	10.433	284.954	0.000	0.010	0.000	0.100	99.900	0.000	2.483	10.702		长4+5!2^(1_1)
地93-91	2530.500	192.262	91.628	99.900	0.100	10.694	10.667	296.083	0.000	0.010	0.000	0.100	99.900	0.000	2.449	10.748		长4+5!2^(1_1)
地93-91	2530.625	180.112	93.075	99.900	0.100	10.827	11.065	295.821	0.000	0.010	0.000	0.100	99.900	0.000	2.441	10.932		长4+5!2^(1_1)
地93-91	2530.750	165.144	94.452	92.450	7.550	11.089	11.539	288.367	0.000	0.010	0.000	0.100	99.900	0.000	2.456	11.224		长4+5!2^(1_1)
地93-91	2530.875	148.005	95.742	76.026	23.974	11.426	11.985	278.025	0.000	0.010	0.000	0.100	99.900	0.000	2.480	11.580		长4+5!2^(1_1)
地93-91	2531.000	138.331	96.934	64.259	35.741	11.810	12.349	267.617	0.000	0.010	0.000	0.100	99.900	0.000	2.503	11.966		长4+5!2^(1_1)
地93-91	2531.125	130.371	98.019	56.847	43.153	12.201	12.613	257.037	0.000	0.010	0.000	0.100	99.900	0.000	2.522	12.336		长4+5!2^(1_1)
地93-91	2531.250	126.829	99.006	53.300	46.700	12.540	12.713	246.525	0.000	0.010	0.000	0.100	99.900	0.000	2.544	12.638		长4+5!2^(1_1)
地93-91	2531.375	124.201	99.879	52.899	47.101	12.786	12.744	238.600	0.000	0.010	0.000	0.100	99.900	0.000	2.572	12.833		长4+5!2^(1_1)
地93-91	2531.500	127.210	100.648	58.462	41.538	12.904	12.705	236.933	0.000	0.010	0.000	0.100	99.900	0.000	2.602	12.894		长4+5!2^(1_1)
地93-91	2531.625	134.903	101.345	69.960	30.040	12.879	12.594	245.296	0.000	0.010	0.000	0.100	99.900	0.000	2.623	12.804		长4+5!2^(1_1)
地93-91	2531.750	146.482	101.980	85.814	14.186	12.691	12.400	260.208	0.000	0.010	0.000	0.100	99.900	0.000	2.611	12.568		长4+5!2^(1_1)
地93-91	2531.875	157.489	102.546	97.469	2.531	12.384	12.150	277.446	0.000	0.010	0.000	0.100	99.900	0.000	2.561	12.225		长4+5!2^(1_1)
地93-91	2532.000	169.258	103.039	99.900	0.100	11.988	11.862	293.183	0.000	0.010	0.000	0.100	99.900	0.000	2.494	11.808		长4+5!2^(1_1)
地93-91	2532.125	178.208	103.444	99.900	0.100	11.539	11.546	304.929	0.000	0.010	0.000	0.100	99.900	0.000	2.437	11.356		长4+5!2^(1_1)
地93-91	2532.250	183.197	103.770	99.900	0.100	11.082	11.205	313.250	0.000	0.010	0.000	0.100	99.900	0.000	2.406	10.913		长4+5!2^(1_1)
地93-91	2532.375	184.645	104.012	99.900	0.100	10.660	10.858	318.508	0.000	0.010	0.000	0.100	99.900	0.000	2.397	10.519		长4+5!2^(1_1)
地93-91	2532.500	183.426	104.174	99.900	0.100	10.306	10.530	320.283	0.000	0.010	0.000	0.100	99.900	0.000	2.385	10.201		长4+5!2^(1_1)
地93-91	2532.625	175.770	104.250	99.900	0.100	10.044	10.262	316.771	0.000	0.010	0.000	0.100	99.900	0.000	2.361	9.991		长4+5!2^(1_1)
地93-91	2532.750	165.906	104.267	96.043	3.957	9.911	10.131	308.100	0.000	0.010	0.000	0.100	99.900	0.000	2.339	9.909		长4+5!2^(1_1)
地93-91	2532.875	153.985	104.240	83.567	16.433	9.905	10.171	295.167	0.000	0.010	0.000	0.100	99.900	0.000	2.345	9.954		长4+5!2^(1_1)
地93-91	2533.000	142.445	104.185	70.032	29.968	10.029	10.407	280.667	0.000	0.010	0.000	0.100	99.900	0.000	2.390	10.133		长4+5!2^(1_1)
地93-91	2533.125	135.665	104.108	63.963	36.037	10.290	10.855	269.446	0.000	0.010	0.000	0.100	99.900	0.000	2.468	10.459		长4+5!2^(1_1)
地93-91	2533.250	133.989	104.004	64.048	35.952	10.712	11.540	265.258	0.000	0.010	0.000	0.100	99.900	0.000	2.551	10.934		长4+5!2^(1_1)
地93-91	2533.375	136.655	103.862	69.523	30.477	11.266	12.387	269.121	0.000	0.010	0.000	0.100	99.900	0.000	2.611	11.533		长4+5!2^(1_1)
地93-91	2533.500	143.359	103.671	77.451	22.549	11.935	13.345	278.733	0.000	0.010	0.000	0.100	99.900	0.000	2.635	12.237		长4+5!2^(1_1)
地93-91	2533.625	148.119	103.411	82.779	17.221	12.689	14.345	288.725	0.000	0.010	0.000	0.100	99.900	0.000	2.621	13.008		长4+5!2^(1_1)
地93-91	2533.750	150.367	103.086	81.960	18.040	13.485	15.286	293.358	0.000	0.010	0.000	0.100	99.900	0.000	2.579	13.795		长4+5!2^(1_1)
地93-91	2533.875	145.530	102.695	71.347	28.653	14.260	16.090	289.554	0.000	0.010	0.000	0.100	99.900	0.000	2.523	14.539		长4+5!2^(1_1)
地93-91	2534.000	133.151	102.247	55.994	44.006	14.957	16.700	277.067	0.000	0.010	0.000	0.100	99.900	0.000	2.473	15.184		长4+5!2^(1_1)
地93-91	2534.125	120.202	101.739	42.808	57.192	15.524	17.075	258.200	0.000	0.010	0.000	0.100	99.900	0.000	2.447	15.664		长4+5!2^(1_1)
地93-91	2534.250	108.014	101.188	33.088	66.912	15.873	17.144	239.533	0.000	0.010	0.000	0.100	99.900	0.000	2.460	15.925		长4+5!2^(1_1)
地93-91	2534.375	99.483	100.603	29.095	70.905	16.002	16.959	225.942	0.000	0.010	0.000	0.100	99.900	0.000	2.508	15.962		长4+5!2^(1_1)
地93-91	2534.500	100.244	100.000	31.358	68.642	15.902	16.545	220.600	0.000	0.010	0.000	0.100	99.900	0.000	2.569	15.773		长4+5!2^(1_1)
地93-91	2534.625	106.034	99.392	37.743	62.257	15.580	15.947	225.283	0.000	0.010	0.000	0.100	99.900	0.000	2.622	15.363		长4+5!2^(1_1)
地93-91	2534.750	115.784	98.793	48.824	51.176	15.037	15.208	235.825	0.000	0.010	0.000	0.100	99.900	0.000	2.649	14.760		长4+5!2^(1_1)
地93-91	2534.875	129.533	98.210	63.913	36.087	14.345	14.395	248.692	0.000	0.010	0.000	0.100	99.900	0.000	2.645	14.026		长4+5!2^(1_1)
地93-91	2535.000	142.445	97.649	78.760	21.240	13.549	13.539	260.483	0.000	0.010	0.000	0.100	99.900	0.000	2.615	13.210		长4+5!2^(1_1)
地93-91	2535.125	151.585	97.121	88.994	11.006	12.701	12.663	268.104	0.000	0.010	0.000	0.100	99.900	0.000	2.567	12.367		长4+5!2^(1_1)
地93-91	2535.250	155.470	96.626	91.170	8.830	11.866	11.799	271.125	0.000	0.010	0.000	0.100	99.900	0.000	2.511	11.556		长4+5!2^(1_1)
地93-91	2535.375	153.185	96.163	85.187	14.813	11.091	10.984	270.121	0.000	0.010	0.000	0.100	99.900	0.000	2.465	10.817		长4+5!2^(1_1)
地93-91	2535.500	146.710	95.731	76.891	23.109	10.405	10.255	266.783	0.000	0.010	0.000	0.100	99.900	0.000	2.445	10.175		长4+5!2^(1_1)
地93-91	2535.625	142.102	95.335	71.608	28.392	9.830	9.648	264.496	0.000	0.010	0.000	0.100	99.900	0.000	2.458	9.655		长4+5!2^(1_1)
地93-91	2535.750	139.321	94.962	71.145	28.855	9.393	9.212	266.042	0.000	0.010	0.000	0.100	99.900	0.000	2.498	9.265		长4+5!2^(1_1)
地93-91	2535.875	142.597	94.598	75.505	24.495	9.075	8.931	272.412	0.000	0.010	0.000	0.100	99.900	0.000	2.543	8.995		长4+5!2^(1_1)
地93-91	2536.000	145.796	94.225	79.827	20.173	8.875	8.796	281.350	0.000	0.010	0.000	0.100	99.900	0.000	2.566	8.841		长4+5!2^(1_1)
地93-91	2536.125	148.729	93.814	80.621	19.379	8.789	8.796	286.600	0.000	0.010	0.000	0.100	99.900	0.000	2.549	8.802		长4+5!2^(1_1)
地93-91	2536.250	145.720	93.348	75.102	24.898	8.823	8.931	283.683	0.000	0.010	0.000	0.100	99.900	0.000	2.501	8.875		长4+5!2^(1_1)
地93-91	2536.375	140.312	92.813	66.671	33.329	8.954	9.164	272.242	0.000	0.010	0.000	0.100	99.900	0.000	2.458	9.043		长4+5!2^(1_1)
地93-91	2536.500	132.237	92.205	57.307	42.693	9.178	9.477	256.250	0.000	0.010	0.000	0.100	99.900	0.000	2.456	9.302		长4+5!2^(1_1)
地93-91	2536.625	124.887	91.515	49.528	50.472	9.487	9.853	242.383	0.000	0.010	0.000	0.100	99.900	0.000	2.501	9.648		长4+5!2^(1_1)
地93-91	2536.750	118.145	90.760	36.117	63.883	9.889	10.282	234.442	0.059	0.640	6.585	4.631	84.777	0.631	2.574	10.076		长4+5!2^(1_2)
地93-91	2536.875	113.461	89.956	21.834	78.166	10.355	10.750	232.112	0.067	1.744	6.830	11.563	61.094	0.609	2.640	10.561	干层	长4+5!2^(1_2)
地93-91	2537.000	110.604	89.126	21.224	78.776	10.869	11.260	233.217	0.082	2.110	7.242	11.868	58.736	0.586	2.675	11.085	干层	长4+5!2^(1_2)
地93-91	2537.125	110.680	88.295	21.585	78.415	11.410	11.812	234.892	0.089	2.350	7.409	12.003	56.989	0.565	2.681	11.629	干层	长4+5!2^(1_2)
地93-91	2537.250	111.823	87.473	21.997	78.003	11.958	12.407	235.717	0.087	2.415	7.376	11.968	55.848	0.546	2.675	12.175	干层	长4+5!2^(1_2)
地93-91	2537.375	112.280	86.669	22.081	77.919	12.499	13.023	235.117	0.083	2.305	7.266	11.783	55.259	0.529	2.669	12.706	干层	长4+5!2^(1_2)
地93-91	2537.500	112.737	85.891	21.728	78.272	13.016	13.634	233.150	0.073	2.079	7.013	11.495	55.095	0.515	2.669	13.208	干层	长4+5!2^(1_2)
地93-91	2537.625	111.442	85.140	20.905	79.095	13.496	14.212	230.208	0.067	1.855	6.841	11.199	55.089	0.502	2.672	13.666	干层	长4+5!2^(1_2)
地93-91	2537.750	110.452	84.403	20.249	79.751	13.922	14.724	227.183	0.060	1.635	6.629	10.896	55.243	0.491	2.671	14.072	干层	长4+5!2^(1_2)
地93-91	2537.875	109.804	83.687	19.758	80.242	14.298	15.165	224.633	0.055	1.469	6.431	10.645	55.357	0.482	2.663	14.430	干层	长4+5!2^(1_2)
地93-91	2538.000	109.233	83.000	19.249	80.751	14.629	15.526	222.717	0.051	1.400	6.291	10.516	55.185	0.475	2.648	14.746	干层	长4+5!2^(1_2)
地93-91	2538.125	107.938	82.357	18.271	81.729	14.922	15.806	221.817	0.052	1.513	6.332	10.623	54.360	0.468	2.632	15.022	干层	长4+5!2^(1_2)
地93-91	2538.250	104.205	81.755	16.715	83.285	15.171	15.991	221.808	0.063	1.857	6.719	10.980	52.867	0.462	2.616	15.254	干层	长4+5!2^(1_2)
地93-91	2538.375	99.787	81.212	15.466	84.534	15.378	16.105	222.650	0.083	2.304	7.266	11.387	51.337	0.458	2.603	15.446	干层	长4+5!2^(1_2)
地93-91	2538.500	97.654	80.751	15.125	84.875	15.548	16.164	223.933	0.098	2.621	7.622	11.633	50.373	0.454	2.588	15.603	干层	长4+5!2^(1_2)
地93-91	2538.625	97.883	80.405	15.084	84.916	15.686	16.192	224.933	0.102	2.805	7.702	11.756	49.826	0.451	2.574	15.730	干层	长4+5!2^(1_2)
地93-91	2538.750	96.817	80.170	14.598	85.402	15.795	16.214	225.350	0.111	3.021	7.857	11.894	49.270	0.448	2.565	15.838	干层	长4+5!2^(1_2)
地93-91	2538.875	94.950	80.046	13.614	86.386	15.901	16.255	225.304	0.121	3.331	8.046	12.081	48.588	0.446	2.568	15.948	干层	长4+5!2^(1_2)
地93-91	2539.000	90.951	80.022	11.843	88.157	16.019	16.345	224.867	0.145	3.895	8.416	12.391	47.560	0.443	2.579	16.079	差油层	长4+5!2^(1_2)
地93-91	2539.125	84.286	80.078	9.555	90.445	16.169	16.514	223.854	0.194	4.692	9.004	12.772	46.309	0.439	2.590	16.254	差油层	长4+5!2^(1_2)
地93-91	2539.250	77.011	80.170	7.473	92.527	16.382	16.798	222.292	0.260	5.467	9.598	13.083	45.186	0.433	2.593	16.489	差油层	长4+5!2^(1_2)
地93-91	2539.375	71.222	80.285	6.073	93.927	16.649	17.181	220.554	0.320	5.996	10.020	13.254	44.373	0.427	2.585	16.769	差油层	长4+5!2^(1_2)
地93-91	2539.500	68.099	80.429	5.264	94.736	16.949	17.636	219.350	0.353	6.463	10.219	13.381	43.664	0.422	2.572	17.067	差油层	长4+5!2^(1_2)
地93-91	2539.625	65.509	80.642	4.670	95.330	17.243	18.114	219.225	0.400	7.424	10.475	13.587	42.825	0.416	2.559	17.334	差油层	长4+5!2^(1_2)
地93-91	2539.750	63.453	80.957	4.304	95.696	17.471	18.524	219.783	0.457	8.635	10.748	13.784	42.129	0.413	2.549	17.518	差油层	长4+5!2^(1_2)
地93-91	2539.875	62.538	81.419	4.174	95.826	17.589	18.783	220.317	0.492	9.151	10.898	13.857	41.884	0.412	2.542	17.579	差油层	长4+5!2^(1_2)
地93-91	2540.000	62.462	82.068	4.058	95.942	17.563	18.817	220.050	0.488	9.007	10.878	13.755	42.238	0.413	2.538	17.485	差油层	长4+5!2^(1_2)
地93-91	2540.125	61.929	82.981	3.724	96.276	17.368	18.581	218.112	0.454	8.646	10.732	13.474	43.267	0.418	2.538	17.205	差油层	长4+5!2^(1_2)
地93-91	2540.250	60.786	84.137	3.321	96.679	16.960	18.022	214.450	0.399	7.758	10.469	12.992	45.091	0.428	2.546	16.730	差油层	长4+5!2^(1_2)
地93-91	2540.375	60.672	85.536	3.289	96.711	16.384	17.220	209.612	0.313	5.856	9.977	12.311	47.769	0.441	2.556	16.099	差油层	长4+5!2^(1_2)
地93-91	2540.500	63.224	87.156	4.334	95.666	15.673	16.240	205.233	0.000	3.447	0.000	11.532	51.104	0.000	2.567	15.354	差油层	长4+5!2^(1_2)
地93-91	2540.625	71.794	88.976	10.411	89.589	14.877	15.158	204.321	0.000	1.220	0.000	6.671	71.943	0.000	2.580	14.550		长4+5!2^(1_2)
地93-91	2540.750	83.715	90.898	21.685	78.315	14.060	14.085	208.325	0.000	0.010	0.000	0.100	99.900	0.000	2.597	13.749		长4+5!2^(1_2)
地93-91	2540.875	98.035	92.857	32.935	67.065	13.283	13.120	217.454	0.000	0.010	0.000	0.100	99.900	0.000	2.620	13.002		长4+5!2^(1_2)
地93-91	2541.000	113.346	94.789	46.119	53.881	12.581	12.322	230.200	0.000	0.010	0.000	0.100	99.900	0.000	2.638	12.340		长4+5!2^(1_2)
地93-91	2541.125	126.600	96.609	57.871	42.129	11.979	11.713	243.917	0.000	0.010	0.000	0.100	99.900	0.000	2.645	11.791		长4+5!2^(1_2)
