井名	深度	SH	SS	RT	RT.1	SP	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	GR	CAL	DEN	CNL	RT.2	解释结论	层位
耿60	2397.625	10.927	89.073	41.34	50.454	70.615	216.31	0.0	0.959	0.0	10.502	37.523	0.0	67.416	22.117	2.546	19.41	43.209		长4+5!1^(2_2)
耿60	2397.750	12.964	87.036	34.078	35.933	71.994	220.577	0.0	0.916	0.0	10.916	39.334	0.0	75.35	22.121	2.513	23.26	36.985		长4+5!1^(2_2)
耿60	2397.875	17.657	82.343	28.472	32.322	73.803	223.51	0.0	0.732	0.0	11.201	42.217	0.0	90.302	22.133	2.497	22.6	30.716		长4+5!1^(2_2)
耿60	2398.000	40.944	59.056	15.126	17.635	74.879	227.954	0.0	0.265	0.0	4.589	77.267	0.0	107.252	22.185	2.555	19.47	20.469		长4+5!1^(2_2)
耿60	2398.125	62.622	37.378	15.142	14.988	75.319	233.459	0.0	0.01	0.0	0.1	99.9	0.0	118.044	22.399	2.607	17.23	15.135		长4+5!1^(2_2)
耿60	2398.250	71.967	28.033	19.816	20.128	75.54	234.37	0.0	0.01	0.0	0.1	99.9	0.0	123.355	22.502	2.641	16.32	17.944		长4+5!1^(2_2)
耿60	2398.375	75.905	24.095	16.978	17.114	75.786	229.616	0.0	0.01	0.0	0.1	99.9	0.0	124.733	22.547	2.656	16.45	18.114		长4+5!1^(2_2)
耿60	2398.500	76.079	23.921	16.162	15.742	76.122	226.18	0.0	0.01	0.0	0.1	99.9	0.0	124.027	22.595	2.658	16.89	16.489		长4+5!1^(2_2)
耿60	2398.625	74.752	25.248	14.861	15.635	76.377	225.912	0.0	0.01	0.0	0.1	99.9	0.0	122.882	22.618	2.655	16.63	15.382		长4+5!1^(2_2)
耿60	2398.750	70.438	29.562	14.167	15.026	76.582	223.874	0.0	0.01	0.0	0.1	99.9	0.0	118.204	22.637	2.652	16.97	14.445		长4+5!1^(2_2)
耿60	2398.875	65.602	34.398	12.352	14.125	76.584	223.41	0.0	0.01	0.0	0.1	99.9	0.0	115.042	22.656	2.652	16.44	13.079		长4+5!1^(2_2)
耿60	2399.000	61.931	38.069	12.369	14.665	76.504	223.488	0.0	0.01	0.0	0.1	99.9	0.0	112.154	22.685	2.649	15.88	12.362		长4+5!1^(2_2)
耿60	2399.125	58.922	41.078	12.962	15.675	76.419	223.257	0.0	0.01	0.0	0.1	99.9	0.0	109.843	22.721	2.646	15.68	12.724		长4+5!1^(2_2)
耿60	2399.250	57.163	42.837	13.926	15.955	76.341	224.353	0.0	0.01	0.0	0.1	99.9	0.0	108.851	22.755	2.646	15.93	13.54		长4+5!1^(2_2)
耿60	2399.375	56.454	43.546	14.043	16.312	76.084	226.411	0.0	0.01	0.0	0.1	99.9	0.0	108.474	22.792	2.632	16.7	13.996		长4+5!1^(2_2)
耿60	2399.500	57.896	42.104	14.085	16.063	76.203	228.742	0.0	0.01	0.0	0.1	99.9	0.0	110.82	22.801	2.629	18.51	14.068		长4+5!1^(2_2)
耿60	2399.625	59.875	40.125	13.824	15.455	76.643	231.686	0.0	0.01	0.0	0.1	99.9	0.0	112.103	22.798	2.635	19.48	13.929		长4+5!1^(2_2)
耿60	2399.750	61.686	38.314	12.934	14.193	76.962	235.114	0.0	0.01	0.0	0.1	99.9	0.0	113.79	22.796	2.64	20.02	13.291		长4+5!1^(2_2)
耿60	2399.875	64.392	35.608	14.111	15.136	76.947	238.446	0.0	0.01	0.0	0.1	99.9	0.0	116.37	22.798	2.634	20.59	13.64		长4+5!1^(2_2)
耿60	2400.000	67.239	32.761	13.438	14.884	76.76	241.692	0.0	0.01	0.0	0.1	99.9	0.0	118.453	22.796	2.6	21.34	13.708		长4+5!1^(2_2)
耿60	2400.125	70.389	29.611	15.663	16.377	77.016	244.51	0.0	0.01	0.0	0.1	99.9	0.0	121.136	22.798	2.579	21.15	14.772		长4+5!1^(2_2)
耿60	2400.250	70.622	29.378	15.865	16.597	77.482	243.847	0.0	0.01	0.0	0.1	99.9	0.0	119.654	22.8	2.572	20.31	15.784		长4+5!1^(2_2)
耿60	2400.375	68.374	31.626	13.33	14.148	77.226	243.617	0.0	0.01	0.0	0.1	99.9	0.0	117.748	22.798	2.593	19.09	14.345		长4+5!1^(2_2)
耿60	2400.500	66.155	33.845	12.03	13.649	76.652	241.417	0.0	0.01	0.0	0.1	99.9	0.0	116.104	22.795	2.62	18.03	12.55		长4+5!1^(2_2)
耿60	2400.625	64.365	35.635	13.225	15.635	76.471	236.661	0.0	0.01	0.0	0.1	99.9	0.0	114.801	22.797	2.626	17.2	12.746		长4+5!1^(2_2)
耿60	2400.750	64.49	35.51	14.896	16.963	76.676	233.971	0.0	0.01	0.0	0.1	99.9	0.0	115.842	22.799	2.622	15.08	14.227		长4+5!1^(2_2)
耿60	2400.875	59.509	40.491	17.038	18.335	76.881	234.731	0.0	0.01	0.0	0.1	99.9	0.0	108.082	22.798	2.602	14.04	16.18		长4+5!1^(2_2)
耿60	2401.000	51.582	48.418	22.178	21.419	76.53	238.228	0.0	0.01	0.0	0.1	99.9	0.0	101.496	22.799	2.582	15.05	20.12		长4+5!1^(2_2)
耿60	2401.125	46.388	53.612	25.175	23.008	75.707	243.234	0.0	0.01	0.0	0.1	99.9	0.0	97.612	22.797	2.553	18.01	23.975		长4+5!1^(2_2)
耿60	2401.250	45.69	54.31	24.905	23.294	74.952	247.235	0.0	0.01	0.0	0.1	99.9	0.0	99.075	22.795	2.52	21.58	25.013		长4+5!1^(2_2)
耿60	2401.375	52.625	47.375	25.444	25.424	75.017	249.494	0.0	0.01	0.0	0.1	99.9	0.0	108.989	22.798	2.495	23.49	25.228		长4+5!1^(2_3)
耿60	2401.500	64.948	35.052	20.839	22.617	75.273	251.165	0.0	0.01	0.0	0.1	99.9	0.0	120.038	22.798	2.494	21.12	22.683		长4+5!1^(2_3)
耿60	2401.625	74.306	25.694	16.063	17.267	75.486	252.04	0.0	0.01	0.0	0.1	99.9	0.0	124.941	22.796	2.515	18.68	17.975		长4+5!1^(2_3)
耿60	2401.750	76.347	23.653	12.842	14.924	75.627	248.258	0.0	0.01	0.0	0.1	99.9	0.0	124.213	22.797	2.546	16.68	14.131		长4+5!1^(2_3)
耿60	2401.875	72.347	27.653	10.732	12.091	75.52	240.895	0.0	0.01	0.0	0.1	99.9	0.0	119.733	22.798	2.574	15.66	11.577		长4+5!1^(2_3)
耿60	2402.000	65.166	34.834	10.278	11.076	75.081	235.425	0.0	0.01	0.0	0.1	99.9	0.0	113.359	22.798	2.592	15.69	10.46		长4+5!1^(2_3)
耿60	2402.125	56.584	43.416	11.47	12.336	74.517	232.99	0.0	0.01	0.0	0.1	99.9	0.0	105.498	22.795	2.595	15.78	10.993		长4+5!1^(2_3)
耿60	2402.250	51.887	48.113	13.186	14.161	74.5	229.855	0.0	0.01	0.0	0.1	99.9	0.0	103.797	22.798	2.594	17.69	12.499		长4+5!1^(2_3)
耿60	2402.375	52.549	47.451	12.964	13.785	75.0	229.868	0.0	0.01	0.0	0.1	99.9	0.0	105.952	22.798	2.593	18.75	13.053		长4+5!1^(2_3)
耿60	2402.500	57.722	42.278	13.145	13.876	75.585	233.896	0.0	0.01	0.0	0.1	99.9	0.0	112.168	22.8	2.599	19.5	13.073		长4+5!1^(2_3)
耿60	2402.625	66.949	33.051	12.202	12.77	75.953	239.79	0.0	0.01	0.0	0.1	99.9	0.0	120.705	22.803	2.611	19.9	12.58		长4+5!1^(2_3)
耿60	2402.750	77.678	22.322	12.544	13.304	76.005	245.57	0.0	0.01	0.0	0.1	99.9	0.0	128.487	22.804	2.616	19.66	12.407		长4+5!1^(2_3)
耿60	2402.875	85.955	14.045	13.183	13.839	76.056	248.86	0.0	0.01	0.0	0.1	99.9	0.0	132.909	22.799	2.621	20.36	12.927		长4+5!1^(2_3)
耿60	2403.000	91.884	8.116	12.887	13.189	76.331	249.999	0.0	0.01	0.0	0.1	99.9	0.0	136.394	22.797	2.618	21.15	13.005		长4+5!1^(2_3)
耿60	2403.125	94.787	5.213	12.322	13.04	76.505	247.9	0.0	0.01	0.0	0.1	99.9	0.0	137.13	22.798	2.617	21.01	12.548		长4+5!1^(2_3)
耿60	2403.250	94.132	5.868	12.312	13.391	76.317	244.296	0.0	0.01	0.0	0.1	99.9	0.0	135.957	22.799	2.615	19.96	12.316		长4+5!1^(2_3)
耿60	2403.375	90.276	9.724	14.286	15.834	75.786	239.052	0.0	0.01	0.0	0.1	99.9	0.0	132.651	22.799	2.612	18.15	13.495		长4+5!1^(2_3)
耿60	2403.500	80.753	19.247	16.019	17.526	75.376	232.34	0.0	0.01	0.0	0.1	99.9	0.0	124.091	22.801	2.622	15.52	15.325		长4+5!1^(2_3)
耿60	2403.625	68.974	31.026	18.251	20.428	74.966	228.038	0.0	0.01	0.0	0.1	99.9	0.0	115.38	22.799	2.622	14.19	17.357		长4+5!1^(2_3)
耿60	2403.750	58.663	41.337	18.321	20.603	74.795	226.383	0.0	0.01	0.0	0.1	99.9	0.0	107.16	22.798	2.631	14.03	18.293		长4+5!1^(2_3)
耿60	2403.875	54.558	45.442	19.643	21.957	74.721	225.744	0.0	0.01	0.0	0.1	99.9	0.0	106.778	22.798	2.645	15.26	19.114		长4+5!1^(2_3)
耿60	2404.000	59.795	40.205	18.456	21.257	74.792	226.154	0.0	0.01	0.0	0.1	99.9	0.0	114.543	22.798	2.66	17.4	18.931		长4+5!1^(2_3)
耿60	2404.125	72.35	27.65	16.501	18.641	75.087	226.953	0.0	0.01	0.0	0.1	99.9	0.0	125.921	22.801	2.669	19.3	17.284		长4+5!1^(2_3)
耿60	2404.250	85.875	14.125	15.552	16.646	75.292	227.271	0.0	0.01	0.0	0.1	99.9	0.0	134.403	22.82	2.663	18.36	15.932		长4+5!1^(2_3)
耿60	2404.375	88.529	11.471	15.576	16.177	75.405	227.958	0.0	0.01	0.0	0.1	99.9	0.0	131.816	22.821	2.642	15.91	15.567		长4+5!1^(2_3)
耿60	2404.500	77.395	22.605	15.413	17.243	75.228	232.946	0.0	0.01	0.0	0.1	99.9	0.0	120.559	22.821	2.614	14.94	15.478		长4+5!1^(2_3)
耿60	2404.625	61.851	38.149	15.582	17.034	74.897	240.071	0.0	0.01	0.0	0.1	99.9	0.0	107.978	22.831	2.581	15.93	15.514		长4+5!1^(2_3)
耿60	2404.750	50.793	49.207	15.558	17.371	74.675	245.706	0.0	0.01	0.0	0.1	99.9	0.0	100.289	22.847	2.546	18.98	15.567		长4+5!1^(2_3)
耿60	2404.875	47.501	52.499	15.288	16.244	74.872	251.88	0.0	0.01	0.0	0.1	99.9	0.0	100.291	22.848	2.509	24.18	15.396		长4+5!1^(2_3)
耿60	2405.000	54.817	45.183	13.928	14.885	74.77	261.65	0.0	0.01	0.0	0.1	99.9	0.0	111.444	22.851	2.456	29.49	14.472		长4+5!1^(2_3)
耿60	2405.125	70.032	29.968	15.431	16.316	75.121	267.919	0.0	0.01	0.0	0.1	99.9	0.0	124.926	22.878	2.369	35.56	14.829		长4+5!1^(2_3)
耿60	2405.250	88.802	11.198	17.171	18.229	75.613	283.853	0.0	0.01	0.0	0.1	99.9	0.0	138.029	22.919	2.286	38.67	16.474		长4+5!1^(2_3)
耿60	2405.375	98.63	1.37	14.365	14.933	75.919	284.332	0.0	0.01	0.0	0.1	99.9	0.0	149.661	23.01	2.234	36.3	15.489		长4+5!1^(2_3)
耿60	2405.500	99.9	0.1	10.706	11.717	75.837	260.259	0.0	0.01	0.0	0.1	99.9	0.0	158.441	23.222	2.237	28.26	12.171		长4+5!1^(2_3)
耿60	2405.625	99.9	0.1	8.935	11.658	75.581	236.535	0.0	0.01	0.0	0.1	99.9	0.0	158.735	23.692	2.331	20.2	9.644		长4+5!1^(2_3)
耿60	2405.750	99.9	0.1	14.82	17.466	75.277	226.927	0.0	0.01	0.0	0.1	99.9	0.0	143.7	23.209	2.444	15.88	12.464		长4+5!1^(2_3)
耿60	2405.875	84.546	15.454	18.385	20.246	74.715	223.848	0.0	0.01	0.0	0.1	99.9	0.0	123.005	22.998	2.54	14.15	16.958		长4+5!1^(2_3)
耿60	2406.000	59.316	40.684	22.816	25.472	74.174	221.027	0.0	0.01	0.0	0.1	99.9	0.0	102.051	22.964	2.587	14.57	21.042		长4+5!1^(2_3)
耿60	2406.125	40.49	59.51	26.961	31.578	74.027	220.078	0.0	0.01	0.0	0.1	99.9	0.0	86.491	22.966	2.586	15.83	25.301		长4+5!1^(2_3)
耿60	2406.250	32.056	67.944	32.502	29.696	74.505	221.034	0.0	0.01	0.0	0.1	99.9	0.0	81.378	22.963	2.565	15.97	30.283		长4+5!1^(2_3)
耿60	2406.375	30.815	69.185	28.102	30.604	73.377	222.441	0.0	0.01	0.0	0.1	99.9	0.0	82.321	22.967	2.554	16.02	29.864		长4+5!1^(2_3)
耿60	2406.500	31.565	68.435	24.881	30.379	72.932	223.938	0.0	0.01	0.0	0.1	99.9	0.0	83.23	23.004	2.552	16.18	26.17		长4+5!1^(2_3)
耿60	2406.625	32.443	67.557	23.16	29.367	73.158	224.119	0.0	0.01	0.0	0.1	99.9	0.0	84.399	23.026	2.559	16.61	23.849		长4+5!1^(2_3)
耿60	2406.750	33.475	66.525	20.755	25.067	73.621	223.491	0.0	0.01	0.0	0.1	99.9	0.0	85.678	23.037	2.573	17.16	21.718		长4+5!1^(2_3)
耿60	2406.875	34.883	65.117	18.966	21.711	73.902	223.489	0.0	0.01	0.0	0.1	99.9	0.0	87.578	23.048	2.589	17.64	19.682		长4+5!1^(2_3)
耿60	2407.000	38.367	61.633	17.185	19.427	74.056	223.906	0.0	0.01	0.0	0.1	99.9	0.0	92.842	23.044	2.602	18.03	17.898		长4+5!1^(2_3)
耿60	2407.125	41.643	58.357	16.854	18.073	74.209	223.541	0.0	0.01	0.0	0.1	99.9	0.0	95.294	23.046	2.605	17.6	16.987		长4+5!1^(2_3)
耿60	2407.250	43.436	56.564	15.352	16.503	74.137	222.99	0.0	0.01	0.0	0.1	99.9	0.0	96.794	23.048	2.608	17.28	15.953		长4+5!1^(2_3)
耿60	2407.375	44.381	55.619	15.279	16.718	74.063	222.814	0.0	0.01	0.0	0.1	99.9	0.0	97.414	23.061	2.606	16.74	15.308		长4+5!1^(2_3)
耿60	2407.500	44.954	55.046	14.414	16.149	73.925	222.742	0.0	0.01	0.0	0.1	99.9	0.0	97.973	23.081	2.598	16.08	14.76		长4+5!1^(2_3)
耿60	2407.625	46.024	53.976	13.043	14.641	73.476	223.066	0.0	0.01	0.0	0.1	99.9	0.0	99.392	23.099	2.589	15.75	13.592		长4+5!1^(2_3)
耿60	2407.750	45.425	54.575	12.856	14.845	73.168	223.615	0.0	0.01	0.0	0.1	99.9	0.0	97.437	23.103	2.579	15.45	12.931		长4+5!1^(2_3)
耿60	2407.875	43.33	56.67	13.199	15.288	72.905	221.906	0.0	0.01	0.0	0.1	99.9	0.0	95.172	23.121	2.573	15.28	13.062		长4+5!2^(1_1)
耿60	2408.000	41.25	58.75	13.698	15.564	72.288	219.162	0.0	0.01	0.0	0.1	99.9	0.0	93.046	23.144	2.574	14.58	13.498		长4+5!2^(1_1)
耿60	2408.125	39.331	60.669	14.565	16.454	71.359	216.095	0.0	0.01	0.0	0.1	99.9	0.0	91.018	23.164	2.579	13.67	14.218		长4+5!2^(1_1)
耿60	2408.250	37.302	62.698	16.239	18.797	70.366	213.588	0.0	0.01	0.0	0.1	99.9	0.0	88.619	23.175	2.582	12.94	15.569		长4+5!2^(1_1)
耿60	2408.375	34.48	65.52	17.901	20.25	69.699	211.85	0.0	0.01	0.0	0.1	99.9	0.0	84.803	23.179	2.582	12.36	17.236		长4+5!2^(1_1)
耿60	2408.500	30.243	69.757	20.028	21.401	68.982	209.011	0.0	0.01	0.0	0.1	99.9	0.0	78.757	23.18	2.582	12.22	19.176		长4+5!2^(1_1)
耿60	2408.625	26.761	73.239	18.287	21.385	68.539	210.794	0.0	0.01	0.0	0.1	99.9	0.0	75.406	23.176	2.584	11.91	18.984		长4+5!2^(1_1)
耿60	2408.750	25.055	74.945	19.707	23.344	68.542	214.421	0.0	0.01	0.0	0.1	99.9	0.0	73.855	23.18	2.58	12.55	19.138		长4+5!2^(1_1)
耿60	2408.875	24.654	75.346	17.87	21.055	68.733	219.191	0.0	0.01	0.0	0.1	99.9	0.0	73.985	23.191	2.566	14.61	18.605		长4+5!2^(1_1)
耿60	2409.000	25.817	74.183	17.288	19.574	68.779	224.665	0.0	0.01	0.0	0.1	99.9	0.0	76.509	23.203	2.548	17.87	17.521		长4+5!2^(1_1)
耿60	2409.125	30.004	69.996	15.606	19.092	69.651	227.719	0.0	0.01	0.0	0.1	99.9	0.0	83.759	23.219	2.536	21.02	16.279		长4+5!2^(1_1)
耿60	2409.250	36.858	63.142	14.454	17.936	70.841	232.077	0.0	0.01	0.0	0.1	99.9	0.0	92.456	23.245	2.541	20.11	14.915		长4+5!2^(1_1)
耿60	2409.375	44.829	55.171	13.271	16.905	71.455	237.011	0.0	0.01	0.0	0.1	99.9	0.0	100.895	23.3	2.555	19.31	13.745		长4+5!2^(1_1)
耿60	2409.500	50.799	49.201	13.313	16.097	71.947	239.438	0.0	0.01	0.0	0.1	99.9	0.0	105.133	23.35	2.556	19.19	13.296		长4+5!2^(1_1)
耿60	2409.625	52.184	47.816	14.008	15.561	72.688	238.652	0.0	0.01	0.0	0.1	99.9	0.0	104.508	23.371	2.536	19.4	13.729		长4+5!2^(1_1)
耿60	2409.750	51.585	48.415	12.739	14.235	73.503	235.841	0.0	0.01	0.0	0.1	99.9	0.0	103.996	23.358	2.516	19.15	13.247		长4+5!2^(1_1)
耿60	2409.875	49.706	50.294	11.715	12.253	73.862	233.306	0.0	0.01	0.0	0.1	99.9	0.0	101.359	23.361	2.536	17.95	12.125		长4+5!2^(1_1)
耿60	2410.000	47.625	52.375	13.282	12.948	74.1	229.744	0.0	0.01	0.0	0.1	99.9	0.0	99.773	23.327	2.569	15.77	12.655		长4+5!2^(1_1)
耿60	2410.125	46.256	53.744	13.867	14.181	74.51	226.745	0.0	0.01	0.0	0.1	99.9	0.0	98.578	23.296	2.608	13.97	13.633		长4+5!2^(1_1)
耿60	2410.250	44.588	55.412	13.222	15.113	75.091	223.774	0.0	0.01	0.0	0.1	99.9	0.0	96.567	23.281	2.635	13.07	13.48		长4+5!2^(1_1)
耿60	2410.375	41.635	58.365	14.571	16.881	75.605	220.222	0.0	0.01	0.0	0.1	99.9	0.0	92.771	23.279	2.634	12.99	14.031		长4+5!2^(1_1)
耿60	2410.500	37.698	62.302	15.576	19.139	75.451	217.989	0.0	0.01	0.0	0.1	99.9	0.0	88.149	23.282	2.618	13.39	15.174		长4+5!2^(1_1)
耿60	2410.625	33.111	66.889	15.589	20.126	75.344	218.291	0.0	0.01	0.0	0.1	99.9	0.0	82.369	23.282	2.608	13.96	15.584		长4+5!2^(1_1)
耿60	2410.750	29.677	70.323	15.524	20.812	75.455	220.053	0.0	0.01	0.0	0.1	99.9	0.0	79.267	23.282	2.601	14.56	15.55		长4+5!2^(1_1)
耿60	2410.875	29.249	70.751	15.378	21.76	75.879	223.951	0.0	0.01	0.0	0.1	99.9	0.0	80.459	23.283	2.604	15.07	15.437		长4+5!2^(1_1)
耿60	2411.000	31.707	68.293	13.341	19.915	76.519	229.205	0.0	0.01	0.0	0.1	99.9	0.0	84.718	23.283	2.614	15.61	14.157		长4+5!2^(1_1)
耿60	2411.125	34.874	65.126	13.278	18.002	77.059	233.341	0.0	0.01	0.0	0.1	99.9	0.0	88.181	23.281	2.613	16.57	13.303		长4+5!2^(1_1)
耿60	2411.250	39.884	60.116	12.321	16.122	76.956	235.541	0.0	0.01	0.0	0.1	99.9	0.0	95.157	23.281	2.621	17.25	12.704		长4+5!2^(1_1)
耿60	2411.375	45.649	54.351	12.708	16.541	76.979	238.897	0.0	0.01	0.0	0.1	99.9	0.0	100.576	23.282	2.616	18.06	12.553		长4+5!2^(1_1)
耿60	2411.500	52.193	47.807	13.461	16.506	77.399	243.587	0.0	0.01	0.0	0.1	99.9	0.0	107.448	23.282	2.612	18.41	13.16		长4+5!2^(1_1)
耿60	2411.625	59.954	40.046	12.121	15.631	77.988	247.22	0.0	0.01	0.0	0.1	99.9	0.0	114.352	23.283	2.611	18.35	12.658		长4+5!2^(1_1)
耿60	2411.750	66.996	33.004	12.628	16.203	78.35	250.087	0.0	0.01	0.0	0.1	99.9	0.0	119.426	23.283	2.612	18.52	12.425		长4+5!2^(1_1)
耿60	2411.875	74.016	25.984	12.735	17.548	78.197	252.546	0.0	0.01	0.0	0.1	99.9	0.0	124.976	23.279	2.606	20.51	12.692		长4+5!2^(1_1)
耿60	2412.000	78.302	21.698	14.502	19.294	78.573	253.7	0.0	0.01	0.0	0.1	99.9	0.0	126.522	23.28	2.558	26.73	13.794		长4+5!2^(1_1)
耿60	2412.125	79.621	20.379	17.752	21.847	78.983	266.757	0.0	0.01	0.0	0.1	99.9	0.0	127.05	23.281	2.45	34.91	16.451		长4+5!2^(1_1)
耿60	2412.250	79.355	20.645	18.815	20.966	79.316	279.255	0.0	0.01	0.0	0.1	99.9	0.0	126.385	23.281	2.348	38.71	18.39		长4+5!2^(1_1)
耿60	2412.375	76.817	23.183	8.578	8.644	79.558	280.885	0.0	0.01	0.0	0.1	99.9	0.0	123.798	23.363	2.294	35.28	12.677		长4+5!2^(1_1)
耿60	2412.500	71.388	28.612	6.094	6.374	79.766	278.482	0.0	0.01	0.0	0.1	99.9	0.0	118.79	23.658	2.293	26.44	7.088		长4+5!2^(1_1)
耿60	2412.625	67.129	32.871	8.573	8.685	80.023	276.903	0.0	0.01	0.0	0.1	99.9	0.0	116.693	24.078	2.405	20.65	7.58		长4+5!2^(1_1)
耿60	2412.750	62.781	37.219	13.867	12.94	80.366	274.79	0.0	0.01	0.0	0.1	99.9	0.0	112.198	24.032	2.5	19.94	11.747		长4+5!2^(1_1)
耿60	2412.875	59.755	40.245	17.099	12.7	80.789	271.963	0.0	0.01	0.0	0.1	99.9	0.0	111.013	23.633	2.546	21.28	15.805		长4+5!2^(1_1)
耿60	2413.000	59.27	40.73	16.956	13.796	81.0	269.307	0.0	0.01	0.0	0.1	99.9	0.0	111.118	23.315	2.542	24.27	17.013		长4+5!2^(1_1)
耿60	2413.125	58.643	41.357	12.466	12.615	80.827	268.07	0.0	0.01	0.0	0.1	99.9	0.0	110.145	23.345	2.507	28.69	14.263		长4+5!2^(1_1)
耿60	2413.250	58.481	41.519	10.059	11.297	80.571	268.715	0.0	0.01	0.0	0.1	99.9	0.0	110.564	23.363	2.472	33.07	11.022		长4+5!2^(1_1)
耿60	2413.375	60.675	39.325	9.533	11.053	80.314	269.041	0.0	0.01	0.0	0.1	99.9	0.0	113.39	23.429	2.446	32.75	9.743		长4+5!2^(1_1)
耿60	2413.500	62.911	37.089	7.866	8.626	79.981	266.299	0.0	0.01	0.0	0.1	99.9	0.0	114.629	23.516	2.412	27.55	8.534		长4+5!2^(1_1)
耿60	2413.625	62.146	37.854	8.415	8.467	79.65	258.704	0.0	0.01	0.0	0.1	99.9	0.0	112.741	23.569	2.431	20.46	8.195		长4+5!2^(1_1)
耿60	2413.750	56.828	43.172	12.319	11.923	79.342	246.631	0.0	0.01	0.0	0.1	99.9	0.0	106.323	23.653	2.498	14.01	10.756		长4+5!2^(1_1)
耿60	2413.875	46.843	53.157	27.917	27.629	79.095	235.529	0.0	0.01	0.0	0.1	99.9	0.0	94.845	23.773	2.566	9.94	21.672		长4+5!2^(1_1)
耿60	2414.000	35.732	64.268	42.157	37.862	79.454	230.189	0.0	0.01	0.0	0.1	99.9	0.0	82.731	22.786	2.623	9.55	36.455		长4+5!2^(1_1)
耿60	2414.125	29.465	70.535	50.12	26.497	79.545	225.703	0.0	0.01	0.0	0.1	99.9	0.0	78.561	22.487	2.655	11.61	46.931		长4+5!2^(1_1)
耿60	2414.250	28.48	71.521	26.143	18.253	79.83	221.712	0.0	0.01	0.0	0.1	99.9	0.0	79.295	22.418	2.656	14.44	35.743		长4+5!2^(1_1)
耿60	2414.375	31.823	68.177	15.109	15.435	80.107	225.91	0.0	0.01	0.0	0.1	99.9	0.0	85.676	22.418	2.647	16.75	19.527		长4+5!2^(1_1)
耿60	2414.500	39.364	60.636	13.224	14.854	80.199	234.979	0.0	0.01	0.0	0.1	99.9	0.0	95.755	22.418	2.64	18.08	13.979		长4+5!2^(1_1)
耿60	2414.625	46.678	53.322	9.676	12.342	80.25	242.693	0.0	0.01	0.0	0.1	99.9	0.0	101.871	22.417	2.632	19.26	11.097		长4+5!2^(1_1)
耿60	2414.750	52.174	47.826	8.602	11.884	80.148	249.01	0.0	0.01	0.0	0.1	99.9	0.0	106.615	22.421	2.616	20.3	9.032		长4+5!2^(1_1)
耿60	2414.875	56.7	43.3	8.247	11.475	79.846	252.073	0.0	0.01	0.0	0.1	99.9	0.0	110.295	22.419	2.596	21.17	8.389		长4+5!2^(1_1)
耿60	2415.000	60.103	39.897	8.893	11.732	79.459	252.672	0.0	0.01	0.0	0.1	99.9	0.0	112.767	22.417	2.582	20.72	8.634		长4+5!2^(1_1)
耿60	2415.125	62.28	37.72	11.366	13.927	79.049	254.433	0.0	0.01	0.0	0.1	99.9	0.0	114.174	22.416	2.579	19.92	10.376		长4+5!2^(1_1)
耿60	2415.250	63.435	36.565	13.931	16.116	78.596	256.495	0.0	0.01	0.0	0.1	99.9	0.0	114.828	22.417	2.581	20.36	12.904		长4+5!2^(1_1)
耿60	2415.375	63.826	36.174	15.735	16.431	77.827	256.146	0.0	0.01	0.0	0.1	99.9	0.0	114.926	22.414	2.571	20.08	15.013		长4+5!2^(1_1)
耿60	2415.500	65.789	34.211	17.424	17.699	77.059	253.527	0.0	0.01	0.0	0.1	99.9	0.0	117.491	22.414	2.551	20.67	16.748		长4+5!2^(1_1)
耿60	2415.625	71.044	28.956	20.662	21.336	76.673	250.319	0.0	0.01	0.0	0.1	99.9	0.0	122.565	22.419	2.545	19.93	19.365		长4+5!2^(1_1)
耿60	2415.750	76.789	23.211	18.714	20.524	76.397	248.001	0.0	0.01	0.0	0.1	99.9	0.0	126.296	22.431	2.554	18.65	19.494		长4+5!2^(1_2)
耿60	2415.875	79.166	20.834	16.376	18.257	75.853	245.505	0.0	0.01	0.0	0.1	99.9	0.0	126.666	22.451	2.576	17.55	17.312		长4+5!2^(1_2)
耿60	2416.000	78.108	21.892	15.251	16.918	74.724	240.463	0.0	0.01	0.0	0.1	99.9	0.0	125.164	22.47	2.608	16.44	15.702		长4+5!2^(1_2)
耿60	2416.125	72.139	27.861	14.387	16.06	73.545	232.232	0.0	0.01	0.0	0.1	99.9	0.0	118.784	22.481	2.621	15.67	14.733		长4+5!2^(1_2)
耿60	2416.250	64.505	35.495	15.885	17.907	72.571	226.008	0.0	0.01	0.0	0.1	99.9	0.0	113.124	22.457	2.623	14.43	15.285		长4+5!2^(1_2)
耿60	2416.375	56.48	43.52	16.369	18.114	71.649	222.268	0.0	0.01	0.0	0.1	99.9	0.0	105.512	22.417	2.622	13.94	16.175		长4+5!2^(1_2)
耿60	2416.500	48.1	51.9	16.226	18.042	70.782	219.344	0.0	0.01	0.0	0.1	99.9	0.0	97.622	22.388	2.62	14.09	16.283		长4+5!2^(1_2)
耿60	2416.625	41.95	58.05	14.48	15.615	70.028	215.275	0.0	0.01	0.0	0.1	99.9	0.0	92.593	22.388	2.62	14.49	15.179		长4+5!2^(1_2)
耿60	2416.750	39.531	60.469	16.594	18.469	69.361	209.357	0.0	0.01	0.0	0.1	99.9	0.0	91.692	22.38	2.626	16.21	15.748		长4+5!2^(1_2)
