井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	DEN	RT	解释结论	层位
地213-67	2248.625	115.797	103.957	72.146	13.460	244.040	0.010	0.100	99.900	2.570	13.246		chang4+5
地213-67	2248.750	116.428	104.055	73.937	14.509	239.276	0.010	0.100	99.900	2.579	14.140		chang4+5
地213-67	2248.875	115.459	104.096	71.386	15.992	234.602	0.010	0.100	99.900	2.578	15.675		chang4+5
地213-67	2249.000	118.136	104.087	74.313	16.940	232.764	0.010	0.100	99.900	2.549	16.995		chang4+5
地213-67	2249.125	126.659	104.049	89.013	16.284	235.137	0.010	0.100	99.900	2.495	16.767		chang4+5
地213-67	2249.250	137.953	104.004	99.900	14.160	241.032	0.010	0.100	99.900	2.436	14.756		chang4+5
地213-67	2249.375	143.147	103.971	99.900	11.827	247.564	0.010	0.100	99.900	2.388	12.275		chang4+5
地213-67	2249.500	136.531	103.968	99.900	10.138	252.904	0.010	0.100	99.900	2.353	10.410		chang4+5
地213-67	2249.625	126.062	104.003	93.570	9.156	256.115	0.010	0.100	99.900	2.330	9.276		chang4+5
地213-67	2249.750	121.121	104.076	82.366	8.755	256.787	0.010	0.100	99.900	2.324	8.776		chang4+5
地213-67	2249.875	120.054	104.184	80.254	8.758	255.302	0.010	0.100	99.900	2.343	8.690		chang4+5
地213-67	2250.000	118.910	104.320	78.889	9.148	251.740	0.010	0.100	99.900	2.388	8.973		chang4+5
地213-67	2250.125	115.304	104.474	73.090	10.008	246.296	0.010	0.100	99.900	2.444	9.702		chang4+5
地213-67	2250.250	109.700	104.637	64.027	11.483	239.383	0.010	0.100	99.900	2.497	10.975		chang4+5
地213-67	2250.375	103.028	104.800	54.415	13.926	232.213	0.010	0.100	99.900	2.544	13.090		chang4+5
地213-67	2250.500	94.682	104.955	43.380	17.431	226.340	0.010	0.100	99.900	2.579	16.569		chang4+5
地213-67	2250.625	87.263	105.092	33.019	20.274	224.096	0.010	0.100	99.900	2.597	20.157		chang4+5
地213-67	2250.750	89.360	105.200	33.377	19.751	228.217	0.010	0.100	99.900	2.581	20.645		chang4+5
地213-67	2250.875	101.204	105.271	46.963	16.018	237.831	0.010	0.100	99.900	2.504	16.926		chang4+5
地213-67	2251.000	114.944	105.285	68.138	12.562	249.889	0.010	0.100	99.900	2.380	13.147		chang4+5
地213-67	2251.125	124.608	105.241	87.159	10.447	259.697	0.010	0.100	99.900	2.284	10.711		chang4+5
地213-67	2251.250	129.474	105.140	97.612	9.500	263.291	0.010	0.100	99.900	2.246	9.614		chang4+5
地213-67	2251.375	132.236	104.990	99.900	9.052	262.105	0.010	0.100	99.900	2.238	9.141		chang4+5
地213-67	2251.500	129.859	104.802	99.900	8.642	259.308	0.010	0.100	99.900	2.244	8.773		chang4+5
地213-67	2251.625	124.247	104.605	90.208	8.140	257.428	0.010	0.100	99.900	2.260	8.229		chang4+5
地213-67	2251.750	118.305	104.422	77.386	7.899	256.367	0.010	0.100	99.900	2.284	7.859		chang4+5
地213-67	2251.875	117.174	104.275	74.061	8.235	254.120	0.010	0.100	99.900	2.313	8.027		chang4+5
地213-67	2252.000	119.999	104.183	78.967	9.120	250.445	0.010	0.100	99.900	2.352	8.893		chang4+5
地213-67	2252.125	122.972	104.146	85.140	9.889	247.593	0.010	0.100	99.900	2.399	9.840		chang4+5
地213-67	2252.250	123.721	104.161	87.784	9.872	248.784	0.010	0.100	99.900	2.437	10.042		chang4+5
地213-67	2252.375	120.609	104.219	83.102	9.175	253.539	0.010	0.100	99.900	2.466	9.334		chang4+5
地213-67	2252.500	114.179	104.314	70.957	8.629	258.799	0.010	0.100	99.900	2.488	8.672		chang4+5
地213-67	2252.625	109.994	104.433	63.210	8.584	260.746	0.010	0.100	99.900	2.507	8.492		chang4+5
地213-67	2252.750	108.872	104.569	61.167	9.039	257.021	0.010	0.100	99.900	2.532	8.874		chang4+5
地213-67	2252.875	108.662	104.716	60.966	9.757	249.663	0.010	0.100	99.900	2.564	9.559		chang4+5
地213-67	2253.000	108.207	104.869	60.006	10.604	241.194	0.010	0.100	99.900	2.597	10.383		chang4+5
地213-67	2253.125	108.534	105.019	60.697	11.526	233.711	0.010	0.100	99.900	2.636	11.303		chang4+5
地213-67	2253.250	107.772	105.156	60.191	12.398	228.548	0.010	0.100	99.900	2.671	12.228		chang4+5
地213-67	2253.375	104.965	105.266	55.699	13.013	225.940	0.010	0.100	99.900	2.675	12.936	差油层	chang4+5
地213-67	2253.500	103.488	105.331	53.255	13.272	226.236	0.010	0.100	99.900	2.663	13.256	差油层	chang4+5
地213-67	2253.625	103.546	105.343	52.870	13.256	229.668	0.010	0.100	99.900	2.641	13.324	差油层	chang4+5
地213-67	2253.750	105.656	105.297	55.434	12.819	236.356	0.010	0.100	99.900	2.610	13.040	差油层	chang4+5
地213-67	2253.875	109.002	105.195	61.035	11.825	245.319	0.010	0.100	99.900	2.567	12.118	差油层	chang4+5
地213-67	2254.000	110.099	105.036	62.929	10.641	255.632	0.010	0.100	99.900	2.517	10.896	差油层	chang4+5
地213-67	2254.125	110.816	104.837	63.658	9.704	265.828	0.010	0.100	99.900	2.461	9.834	差油层	chang4+5
地213-67	2254.250	113.567	104.612	66.957	9.281	273.884	0.010	0.100	99.900	2.417	9.293	差油层	chang4+5
地213-67	2254.375	120.669	104.375	78.029	9.315	278.697	0.010	0.100	99.900	2.408	9.244	差油层	chang4+5
地213-67	2254.500	131.864	104.139	99.213	9.630	280.044	0.010	0.100	99.900	2.410	9.542	差油层	chang4+5
地213-67	2254.625	144.860	103.914	99.900	10.004	278.568	0.010	0.100	99.900	2.416	9.910	差油层	chang4+5
地213-67	2254.750	151.343	103.707	99.900	10.476	275.397	0.010	0.100	99.900	2.426	10.301	差油层	chang4+5
地213-67	2254.875	147.795	103.525	99.900	11.330	272.089	0.010	0.100	99.900	2.437	11.030	差油层	chang4+5
地213-67	2255.000	139.554	103.378	99.900	12.463	269.614	0.010	0.100	99.900	2.441	12.281	差油层	chang4+5
地213-67	2255.125	133.064	103.269	99.900	12.868	268.500	0.010	0.100	99.900	2.430	13.040	差油层	chang4+5
地213-67	2255.250	132.124	103.204	99.900	11.950	268.405	0.010	0.100	99.900	2.393	12.327	差油层	chang4+5
地213-67	2255.375	131.088	103.187	99.900	10.477	267.781	0.010	0.100	99.900	2.345	10.756		chang4+5
地213-67	2255.500	124.435	103.229	91.448	9.466	265.361	0.010	0.100	99.900	2.326	9.593		chang4+5
地213-67	2255.625	115.653	103.323	73.770	9.070	260.759	0.010	0.100	99.900	2.326	9.065		chang4+5
地213-67	2255.750	110.461	103.462	64.238	9.165	254.737	0.010	0.100	99.900	2.345	9.086		chang4+5
地213-67	2255.875	108.282	103.633	60.420	9.543	248.904	0.010	0.100	99.900	2.381	9.414		chang4+5
地213-67	2256.000	107.613	103.817	59.247	10.118	244.004	0.010	0.100	99.900	2.433	9.949		chang4+5
地213-67	2256.125	107.742	103.994	59.047	10.853	239.978	0.010	0.100	99.900	2.492	10.653		chang4+5
地213-67	2256.250	108.618	104.146	61.341	11.715	236.291	0.010	0.100	99.900	2.550	11.485		chang4+5
地213-67	2256.375	105.620	104.261	57.678	12.706	232.519	0.010	0.100	99.900	2.602	12.441		chang4+5
地213-67	2256.500	99.791	104.331	49.150	13.831	228.863	0.010	0.100	99.900	2.635	13.543		chang4+5
地213-67	2256.625	95.550	104.363	42.990	15.014	226.009	0.010	0.100	99.900	2.644	14.740		chang4+5
地213-67	2256.750	93.847	104.367	41.115	16.060	224.879	0.010	0.100	99.900	2.649	15.882		chang4+5
地213-67	2256.875	91.737	104.350	37.983	16.677	225.404	0.010	0.100	99.900	2.652	16.624		chang4+5
地213-67	2257.000	93.171	104.319	38.740	16.820	226.876	0.010	0.100	99.900	2.657	16.847		chang4+5
地213-67	2257.125	98.147	104.276	45.577	16.722	228.149	0.010	0.100	99.900	2.663	16.737		chang4+5
地213-67	2257.250	99.258	104.221	48.100	16.717	228.168	0.010	0.100	99.900	2.672	16.677		chang4+5
地213-67	2257.375	95.858	104.152	43.982	16.918	226.926	0.010	0.100	99.900	2.685	16.842		chang4+5
地213-67	2257.500	91.769	104.062	38.459	17.221	224.844	0.010	0.100	99.900	2.691	17.155		chang4+5
地213-67	2257.625	89.969	103.954	36.492	17.465	222.517	0.010	0.100	99.900	2.685	17.428		chang4+5
地213-67	2257.750	87.810	103.831	33.909	17.590	220.533	0.010	0.100	99.900	2.672	17.582		chang4+5
地213-67	2257.875	86.857	103.698	32.434	17.592	219.188	0.010	0.100	99.900	2.659	17.614		chang4+5
地213-67	2258.000	88.761	103.562	33.721	17.503	218.434	0.010	0.100	99.900	2.648	17.521		chang4+5
地213-67	2258.125	93.631	103.428	40.199	17.489	217.821	0.010	0.100	99.900	2.641	17.446		chang4+5
地213-67	2258.250	93.267	103.303	41.113	17.808	216.680	0.010	0.100	99.900	2.641	17.626		chang4+5
地213-67	2258.375	86.781	103.188	33.900	18.695	214.933	0.010	0.100	99.900	2.650	18.384		chang4+5
地213-67	2258.500	79.847	103.090	25.938	20.035	213.169	0.010	0.100	99.900	2.663	19.677		chang4+5
地213-67	2258.625	78.160	103.008	23.318	21.397	212.357	0.010	0.100	99.900	2.670	21.170		chang4+5
地213-67	2258.750	82.033	102.943	27.142	22.114	213.388	0.010	0.100	99.900	2.669	22.114		chang4+5
地213-67	2258.875	85.538	102.899	30.363	21.883	216.028	0.010	0.100	99.900	2.666	22.115		chang4+5
地213-67	2259.000	91.297	102.879	35.999	20.733	219.786	0.010	0.100	99.900	2.662	21.149		chang4+5
地213-67	2259.125	99.423	102.879	46.569	18.994	224.076	0.010	0.100	99.900	2.655	19.415		chang4+5
地213-67	2259.250	103.467	102.895	53.514	17.365	228.263	0.010	0.100	99.900	2.646	17.660		chang4+5
地213-67	2259.375	101.304	102.923	51.358	16.338	231.519	0.010	0.100	99.900	2.638	16.432		chang4+5
地213-67	2259.500	95.581	102.952	44.185	16.121	232.845	0.010	0.100	99.900	2.637	16.043		chang4+5
地213-67	2259.625	88.601	102.971	35.506	16.622	231.362	0.010	0.100	99.900	2.646	16.367		chang4+5
地213-67	2259.750	83.315	102.966	29.703	17.899	226.944	0.010	0.100	99.900	2.660	17.430		chang4+5
地213-67	2259.875	78.492	102.929	25.058	19.914	221.616	0.010	0.100	99.900	2.670	19.382		chang4+5
地213-67	2260.000	73.475	102.847	20.047	21.879	217.549	0.010	0.100	99.900	2.674	21.597		chang4+5
地213-67	2260.125	72.321	102.722	17.934	22.505	216.353	0.010	0.100	99.900	2.673	22.769		chang4+5
地213-67	2260.250	79.031	102.557	23.002	21.213	218.072	0.010	0.100	99.900	2.669	21.671		chang4+5
地213-67	2260.375	89.600	102.362	34.718	19.453	220.188	0.010	0.100	99.900	2.666	19.766		chang4+5
地213-67	2260.500	94.088	102.145	40.797	18.514	220.420	0.010	0.100	99.900	2.665	18.464		chang4+5
地213-67	2260.625	93.583	101.923	41.417	19.083	217.524	0.010	0.100	99.900	2.664	18.671		chang4+5
地213-67	2260.750	87.274	101.706	34.633	21.127	212.081	0.010	0.100	99.900	2.660	20.387		chang4+5
地213-67	2260.875	78.945	101.496	25.547	24.241	207.023	0.010	0.100	99.900	2.658	23.469		chang4+5
地213-67	2261.000	74.460	101.278	20.173	26.826	204.839	0.010	0.100	99.900	2.660	26.685		chang4+5
地213-67	2261.125	78.819	101.028	22.640	26.604	206.812	0.010	0.100	99.900	2.666	27.272		chang4+5
地213-67	2261.250	90.706	100.715	35.557	23.642	212.257	0.010	0.100	99.900	2.674	24.491	干层	chang4+5
地213-67	2261.375	96.368	100.308	44.462	20.434	217.924	0.010	0.100	99.900	2.680	20.956	干层	chang4+5
地213-67	2261.500	91.678	99.767	39.868	18.633	221.387	0.010	0.100	99.900	2.677	18.782	干层	chang4+5
地213-67	2261.625	82.262	99.103	18.101	18.331	221.634	2.122	11.052	63.142	2.655	18.164	干层	chang4+5
地213-67	2261.750	74.316	98.338	14.538	19.167	219.428	1.952	10.844	62.967	2.622	18.860	干层	chang4+5
地213-67	2261.875	66.036	97.510	11.108	20.444	217.075	1.765	10.599	62.121	2.602	20.138	干层	chang4+5
地213-67	2262.000	59.169	96.676	8.372	21.595	215.815	1.662	10.456	60.945	2.585	21.410	干层	chang4+5
地213-67	2262.125	56.831	95.894	7.456	22.304	215.856	1.656	10.446	59.925	2.571	22.179	干层	chang4+5
地213-67	2262.250	56.975	95.212	7.598	22.867	216.619	1.709	10.521	58.877	2.559	22.700	干层	chang4+5
地213-67	2262.375	56.010	94.663	7.472	23.620	217.251	1.758	10.589	57.681	2.550	23.395	干层	chang4+5
地213-67	2262.500	53.046	94.289	6.533	24.459	217.454	1.777	10.615	56.446	2.543	24.329	干层	chang4+5
地213-67	2262.625	51.787	94.082	5.852	24.805	217.279	1.767	10.602	55.890	2.542	24.868	干层	chang4+5
地213-67	2262.750	55.913	94.032	7.019	24.421	216.884	1.741	10.566	56.348	2.540	24.606	干层	chang4+5
地213-67	2262.875	60.176	94.131	8.581	23.706	216.311	1.705	10.515	57.487	2.536	23.834	干层	chang4+5
地213-67	2263.000	59.989	94.384	8.624	23.314	215.389	1.647	10.434	58.524	2.535	23.301		chang4+5
地213-67	2263.125	56.832	94.761	7.612	23.578	213.929	1.558	10.303	59.080	2.540	23.357		chang4+5
地213-67	2263.250	52.140	95.244	5.987	24.728	211.835	1.432	10.107	58.897	2.548	24.277		chang4+5
地213-67	2263.375	48.577	95.816	4.731	26.910	209.302	0.010	9.865	57.912	2.560	26.157		chang4+5
地213-67	2263.500	46.451	96.471	3.939	30.550	206.614	0.010	9.598	56.007	2.576	29.291		chang4+5
地213-67	2263.625	45.225	97.185	5.399	36.340	204.640	0.010	0.100	99.900	2.591	34.532		chang4+5
地213-67	2263.750	45.162	97.939	5.183	43.623	205.457	0.010	0.100	99.900	2.586	42.058		chang4+5
地213-67	2263.875	48.051	98.720	6.103	47.113	211.080	0.010	0.100	99.900	2.548	48.573		chang4+5
地213-67	2264.000	59.633	99.511	12.001	39.390	222.843	0.010	0.100	99.900	2.492	42.495		chang4+5
地213-67	2264.125	82.960	100.298	29.375	27.177	240.172	0.010	0.100	99.900	2.426	29.571		chang4+5
地213-67	2264.250	110.596	101.064	62.498	18.347	259.871	0.010	0.100	99.900	2.366	19.609		chang4+5
地213-67	2264.375	128.499	101.800	95.266	13.664	276.470	0.010	0.100	99.900	2.315	14.356		chang4+5
地213-67	2264.500	133.445	102.492	99.900	11.131	285.932	0.010	0.100	99.900	2.272	11.478		chang4+5
地213-67	2264.625	132.146	103.139	99.900	9.961	286.067	0.010	0.100	99.900	2.249	10.037		chang4+5
地213-67	2264.750	129.572	103.741	99.900	9.879	276.820	0.010	0.100	99.900	2.260	9.723		chang4+5
地213-67	2264.875	125.388	104.300	93.685	10.789	262.699	0.010	0.100	99.900	2.321	10.375		chang4+5
地213-67	2265.000	116.885	104.815	79.629	12.772	247.612	0.010	0.100	99.900	2.407	12.101		chang4+5
地213-67	2265.125	105.869	105.294	62.953	15.505	235.436	0.010	0.100	99.900	2.482	14.895		chang4+5
地213-67	2265.250	95.623	105.738	48.212	17.572	229.673	0.010	0.100	99.900	2.545	17.438		chang4+5
地213-67	2265.375	92.726	106.142	43.297	17.530	230.466	0.010	0.100	99.900	2.584	17.998		chang4+5
地213-67	2265.500	97.252	106.494	48.204	15.495	236.542	0.010	0.100	99.900	2.598	16.053		chang4+5
地213-67	2265.625	103.065	106.787	55.603	13.377	244.872	0.010	0.100	99.900	2.596	13.732		chang4+5
地213-67	2265.750	107.881	107.013	62.454	12.242	251.482	0.010	0.100	99.900	2.586	12.252		chang4+5
地213-67	2265.875	111.087	107.166	67.326	12.477	254.517	0.010	0.100	99.900	2.577	12.211		chang4+5
地213-67	2266.000	113.037	107.235	70.591	13.670	254.914	0.010	0.100	99.900	2.567	13.319		chang4+5
地213-67	2266.125	114.131	107.233	71.669	14.768	255.142	0.010	0.100	99.900	2.547	14.782		chang4+5
地213-67	2266.250	116.850	107.173	76.561	14.380	257.018	0.010	0.100	99.900	2.521	14.725		chang4+5
地213-67	2266.375	116.786	107.067	77.558	12.955	259.185	0.010	0.100	99.900	2.497	13.289		chang4+5
地213-67	2266.500	112.555	106.930	71.808	11.788	259.007	0.010	0.100	99.900	2.487	11.898		chang4+5
地213-67	2266.625	105.738	106.781	61.205	11.480	254.631	0.010	0.100	99.900	2.495	11.440		chang4+5
地213-67	2266.750	101.634	106.630	55.373	11.706	246.478	0.010	0.100	99.900	2.524	11.608		chang4+5
地213-67	2266.875	98.423	106.482	51.889	12.117	237.836	0.010	0.100	99.900	2.572	12.015		chang4+5
地213-67	2267.000	92.525	106.337	45.143	12.570	230.895	0.010	0.100	99.900	2.620	12.441		chang4+5
地213-67	2267.125	85.425	106.188	37.326	13.139	226.436	0.010	0.100	99.900	2.636	12.978		chang4+5
地213-67	2267.250	79.730	106.027	30.817	13.789	224.122	0.010	0.100	99.900	2.626	13.649		chang4+5
地213-67	2267.375	79.578	105.845	30.044	14.313	222.936	0.010	0.100	99.900	2.615	14.233		chang4+5
地213-67	2267.500	83.194	105.631	33.274	14.597	222.863	0.010	0.100	99.900	2.609	14.566		chang4+5
地213-67	2267.625	87.559	105.386	38.017	14.696	224.756	0.010	0.100	99.900	2.608	14.697		chang4+5
地213-67	2267.750	89.890	105.110	40.704	14.640	230.430	0.010	0.100	99.900	2.605	14.696		chang4+5
地213-67	2267.875	91.472	104.808	42.096	14.282	240.774	0.010	0.100	99.900	2.589	14.463		chang4+5
地213-67	2268.000	95.091	104.483	45.675	13.349	255.940	0.010	0.100	99.900	2.526	13.708		chang4+5
地213-67	2268.125	101.445	104.141	52.830	11.826	274.280	0.010	0.100	99.900	2.410	12.214		chang4+5
地213-67	2268.250	110.497	103.788	64.238	10.322	291.927	0.010	0.100	99.900	2.305	10.601		chang4+5
地213-67	2268.375	121.814	103.423	82.642	9.348	304.603	0.010	0.100	99.900	2.227	9.443		chang4+5
地213-67	2268.500	129.156	103.041	98.079	9.081	310.005	0.010	0.100	99.900	2.183	9.047		chang4+5
地213-67	2268.625	130.321	102.632	99.887	9.294	308.025	0.010	0.100	99.900	2.170	9.189		chang4+5
地213-67	2268.750	133.219	102.184	99.900	9.736	300.156	0.010	0.100	99.900	2.184	9.626		chang4+5
地213-67	2268.875	138.167	101.682	99.900	10.186	289.664	0.010	0.100	99.900	2.224	10.084		chang4+5
地213-67	2269.000	138.673	101.104	99.900	10.642	278.041	0.010	0.100	99.900	2.282	10.508		chang4+5
地213-67	2269.125	136.208	100.449	99.900	11.271	266.097	0.010	0.100	99.900	2.370	11.067		chang4+5
地213-67	2269.250	131.848	99.724	99.900	12.150	254.519	0.010	0.100	99.900	2.465	11.915		chang4+5
地213-67	2269.375	122.090	98.943	89.476	13.145	244.009	0.010	0.100	99.900	2.512	12.896		chang4+5
地213-67	2269.500	107.802	98.131	34.452	14.250	235.049	3.568	12.437	65.259	2.544	13.931		chang4+5
地213-67	2269.625	93.962	97.331	24.702	15.711	227.741	2.730	11.703	65.634	2.560	15.262		chang4+5
地213-67	2269.750	85.024	96.581	19.381	17.699	221.995	2.187	11.128	64.642	2.562	17.131		chang4+5
地213-67	2269.875	78.328	95.917	15.824	20.112	217.345	1.813	10.663	62.815	2.556	19.496		chang4+5
地213-67	2270.000	73.291	95.388	13.293	22.699	213.513	1.546	10.284	60.887	2.547	22.058		chang4+5
地213-67	2270.125	70.630	95.004	11.770	25.479	210.030	0.010	9.950	59.133	2.542	24.728		chang4+5
地213-67	2270.250	71.180	94.771	11.618	28.847	206.295	0.010	9.595	57.449	2.550	27.854		chang4+5
地213-67	2270.375	72.492	94.691	11.760	33.217	202.120	0.010	9.192	55.586	2.565	31.986		chang4+5
地213-67	2270.500	73.328	94.774	11.890	38.556	197.928	0.010	8.776	53.667	2.580	37.109		chang4+5
地213-67	2270.625	71.584	94.990	10.995	44.855	194.541	0.010	8.422	51.539	2.592	43.135		chang4+5
地213-67	2270.750	69.387	95.315	10.016	52.194	192.810	0.010	8.228	48.674	2.599	50.296		chang4+5
地213-67	2270.875	67.899	95.729	9.464	59.497	192.695	0.010	8.194	45.409	2.604	58.198		chang4+5
地213-67	2271.000	67.576	96.208	9.119	62.267	194.044	0.010	8.304	42.949	2.607	63.605		chang4+5
地213-67	2271.125	73.819	96.718	10.928	55.004	196.750	0.010	8.544	43.895	2.612	58.034		chang4+5
地213-67	2271.250	88.180	97.228	36.872	42.698	200.810	0.010	0.100	99.900	2.617	45.423	差油层	chang4+5
地213-67	2271.375	99.929	97.715	51.951	32.479	205.702	0.010	0.100	99.900	2.620	34.078	差油层	chang4+5
地213-67	2271.500	102.206	98.156	56.343	26.520	210.771	0.010	0.100	99.900	2.617	27.421	差油层	chang4+5
地213-67	2271.625	98.619	98.550	51.476	23.201	215.157	0.010	0.100	99.900	2.614	23.674	差油层	chang4+5
地213-67	2271.750	96.883	98.904	48.623	21.517	218.019	0.010	0.100	99.900	2.613	21.708	差油层	chang4+5
地213-67	2271.875	98.360	99.231	50.385	20.886	219.397	0.010	0.100	99.900	2.617	20.914	差油层	chang4+5
地213-67	2272.000	99.753	99.547	52.332	20.868	219.650	0.010	0.100	99.900	2.626	20.799	差油层	chang4+5
地213-67	2272.125	99.817	99.866	52.883	21.131	219.410	0.010	0.100	99.900	2.638	21.086	差油层	chang4+5
地213-67	2272.250	97.907	100.196	50.517	21.187	219.452	0.010	0.100	99.900	2.651	21.274	差油层	chang4+5
地213-67	2272.375	96.530	100.536	48.195	20.700	220.304	0.010	0.100	99.900	2.662	20.915	差油层	chang4+5
地213-67	2272.500	98.120	100.880	49.989	19.778	222.029	0.010	0.100	99.900	2.668	20.021	差油层	chang4+5
地213-67	2272.625	99.904	101.213	52.589	18.826	224.108	0.010	0.100	99.900	2.669	19.008	差油层	chang4+5
地213-67	2272.750	99.771	101.523	52.714	18.162	225.466	0.010	0.100	99.900	2.671	18.251	差油层	chang4+5
地213-67	2272.875	98.963	101.798	51.029	17.919	225.468	0.010	0.100	99.900	2.673	17.882	差油层	chang4+5
地213-67	2273.000	100.604	102.023	53.605	18.171	224.519	0.010	0.100	99.900	2.675	18.038	差油层	chang4+5
地213-67	2273.125	100.100	102.199	52.901	18.748	224.205	0.010	0.100	99.900	2.676	18.591		chang4+5
地213-67	2273.250	100.757	102.327	52.611	19.330	226.839	0.010	0.100	99.900	2.671	19.243		chang4+5
地213-67	2273.375	106.213	102.414	59.541	19.658	232.938	0.010	0.100	99.900	2.651	19.606		chang4+5
地213-67	2273.500	111.441	102.463	68.332	19.934	241.345	0.010	0.100	99.900	2.621	19.824		chang4+5
地213-67	2273.625	111.487	102.487	68.553	20.540	249.414	0.010	0.100	99.900	2.595	20.281		chang4+5
地213-67	2273.750	111.083	102.498	67.823	21.745	254.083	0.010	0.100	99.900	2.573	21.360		chang4+5
地213-67	2273.875	110.911	102.504	67.912	23.351	254.933	0.010	0.100	99.900	2.557	22.962		chang4+5
地213-67	2274.000	109.180	102.510	65.883	24.595	253.385	0.010	0.100	99.900	2.548	24.580		chang4+5
地213-67	2274.125	106.449	102.520	60.892	24.125	251.789	0.010	0.100	99.900	2.541	24.641		chang4+5
地213-67	2274.250	108.975	102.532	62.971	21.704	251.725	0.010	0.100	99.900	2.533	22.496		chang4+5
地213-67	2274.375	116.990	102.548	74.786	18.550	251.858	0.010	0.100	99.900	2.527	19.199		chang4+5
地213-67	2274.500	123.701	102.569	88.987	16.148	249.590	0.010	0.100	99.900	2.531	16.498		chang4+5
地213-67	2274.625	118.985	102.594	84.701	15.004	242.922	0.010	0.100	99.900	2.551	15.038		chang4+5
地213-67	2274.750	102.887	102.626	59.268	15.184	232.148	0.010	0.100	99.900	2.582	14.896		chang4+5
地213-67	2274.875	90.850	102.671	42.929	16.576	221.049	0.010	0.100	99.900	2.614	16.094		chang4+5
地213-67	2275.000	85.901	102.734	37.149	18.635	212.736	0.010	0.100	99.900	2.643	18.102		chang4+5
地213-67	2275.125	83.352	102.822	34.544	20.718	208.834	0.010	0.100	99.900	2.663	20.320		chang4+5
地213-67	2275.250	80.997	102.940	32.223	22.185	209.144	0.010	0.100	99.900	2.670	21.978		chang4+5
地213-67	2275.375	79.087	103.096	30.149	22.873	211.308	0.010	0.100	99.900	2.663	22.841		chang4+5
地213-67	2275.500	78.830	103.302	29.805	22.891	213.959	0.010	0.100	99.900	2.649	22.976		chang4+5
地213-67	2275.625	79.493	103.555	30.126	22.521	216.421	0.010	0.100	99.900	2.640	22.625		chang4+5
地213-67	2275.750	82.007	103.850	32.312	22.104	218.437	0.010	0.100	99.900	2.642	22.191		chang4+5
地213-67	2275.875	85.782	104.178	35.781	21.765	219.964	0.010	0.100	99.900	2.648	21.830		chang4+5
地213-67	2276.000	90.635	104.527	41.080	21.519	220.944	0.010	0.100	99.900	2.655	21.559		chang4+5
地213-67	2276.125	93.830	104.875	45.269	21.390	221.421	0.010	0.100	99.900	2.659	21.391		chang4+5
地213-67	2276.250	93.724	105.200	45.583	21.391	221.614	0.010	0.100	99.900	2.660	21.387		chang4+5
地213-67	2276.375	92.199	105.486	43.206	21.309	221.998	0.010	0.100	99.900	2.658	21.404		chang4+5
地213-67	2276.500	94.507	105.710	44.870	20.766	223.006	0.010	0.100	99.900	2.652	21.006		chang4+5
地213-67	2276.625	100.826	105.868	52.874	19.702	224.912	0.010	0.100	99.900	2.645	20.006		chang4+5
地213-67	2276.750	104.972	105.963	58.637	18.501	227.672	0.010	0.100	99.900	2.644	18.738		chang4+5
地213-67	2276.875	107.787	105.998	62.248	17.632	230.670	0.010	0.100	99.900	2.647	17.752		chang4+5
地213-67	2277.000	111.394	105.973	67.603	17.236	233.400	0.010	0.100	99.900	2.654	17.255		chang4+5
地213-67	2277.125	113.917	105.904	72.018	17.135	235.593	0.010	0.100	99.900	2.661	17.177		chang4+5
地213-67	2277.250	114.154	105.798	72.581	16.861	237.284	0.010	0.100	99.900	2.667	17.002		chang4+5
地213-67	2277.375	114.681	105.659	71.914	16.246	238.677	0.010	0.100	99.900	2.668	16.414		chang4+5
地213-67	2277.500	120.813	105.482	80.808	15.685	239.545	0.010	0.100	99.900	2.661	15.713		chang4+5
地213-67	2277.625	128.230	105.269	97.090	15.802	239.273	0.010	0.100	99.900	2.640	15.596		chang4+5
地213-67	2277.750	124.339	105.018	94.067	16.936	237.285	0.010	0.100	99.900	2.617	16.451		chang4+5
地213-67	2277.875	108.701	104.729	67.734	19.066	234.433	0.010	0.100	99.900	2.613	18.470		chang4+5
地213-67	2278.000	96.115	104.401	48.536	21.407	232.433	0.010	0.100	99.900	2.619	20.949		chang4+5
地213-67	2278.125	94.652	104.047	45.164	22.990	233.678	0.010	0.100	99.900	2.631	22.855		chang4+5
地213-67	2278.250	101.284	103.675	52.318	23.420	240.631	0.010	0.100	99.900	2.644	23.417		chang4+5
地213-67	2278.375	111.351	103.294	65.868	23.430	252.634	0.010	0.100	99.900	2.652	23.426		chang4+5
地213-67	2278.500	121.176	102.908	81.596	23.438	267.550	0.010	0.100	99.900	2.639	23.442		chang4+5
地213-67	2278.625	128.988	102.514	96.699	23.331	281.759	0.010	0.100	99.900	2.596	23.426		chang4+5
地213-67	2278.750	132.758	102.101	99.900	22.805	291.283	0.010	0.100	99.900	2.514	23.029		chang4+5
地213-67	2278.875	131.942	101.649	99.900	21.747	295.285	0.010	0.100	99.900	2.431	22.095		chang4+5
地213-67	2279.000	124.524	101.124	91.935	20.279	294.608	0.010	0.100	99.900	2.405	20.648		chang4+5
地213-67	2279.125	117.521	100.507	78.956	18.856	290.718	0.010	0.100	99.900	2.400	19.113		chang4+5
地213-67	2279.250	113.192	99.788	71.944	18.087	284.321	0.010	0.100	99.900	2.411	18.043	差油层	chang4+5
