井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	#DEPTH	CNL	DEN	RT	解释结论	层位
塬3	2313.125	143.537	55.709	78.241	12.559	260.598	0.01	0.1	99.9	2313.13	24.723	2.516	12.86	水层	chang4+5
塬3	2313.250	127.496	55.428	61.037	14.073	247.251	0.01	0.1	99.9	2313.25	23.1	2.554	14.522	水层	chang4+5
塬3	2313.375	115.762	55.081	50.556	16.238	235.337	0.01	0.1	99.9	2313.38	22.053	2.581	16.868	水层	chang4+5
塬3	2313.500	107.53	54.692	43.844	19.057	226.098	0.01	0.1	99.9	2313.5	20.954	2.591	19.851	水层	chang4+5
塬3	2313.625	101.308	54.299	39.001	22.19	221.034	0.01	0.1	99.9	2313.63	19.806	2.59	23.016	水层	chang4+5
塬3	2313.750	97.968	53.948	37.108	24.617	220.812	0.01	0.1	99.9	2313.75	19.2	2.585	25.13	水层	chang4+5
塬3	2313.875	97.612	53.684	37.344	25.142	225.467	0.01	0.1	99.9	2313.88	19.423	2.575	25.051	水层	chang4+5
塬3	2314.000	99.049	53.543	38.76	23.975	234.509	0.01	0.1	99.9	2314.0	20.028	2.548	23.543	水层	chang4+5
塬3	2314.125	102.975	53.558	42.673	22.706	246.501	0.01	0.1	99.9	2314.13	20.727	2.532	22.439	水层	chang4+5
塬3	2314.250	109.109	53.709	48.412	22.582	258.699	0.01	0.1	99.9	2314.25	21.979	2.522	22.693	水层	chang4+5
塬3	2314.375	115.484	53.945	54.248	23.566	268.248	0.01	0.1	99.9	2314.38	23.918	2.519	23.91		chang4+5
塬3	2314.500	117.323	54.209	54.267	24.28	273.112	0.01	0.1	99.9	2314.5	25.989	2.523	24.37		chang4+5
塬3	2314.625	113.045	54.441	48.885	23.398	272.107	0.01	0.1	99.9	2314.63	28.017	2.527	22.975		chang4+5
塬3	2314.750	106.531	54.615	43.116	21.121	266.786	0.01	0.1	99.9	2314.75	29.775	2.516	20.427		chang4+5
塬3	2314.875	102.029	54.734	40.08	18.476	260.242	0.01	0.1	99.9	2314.88	30.016	2.488	17.794		chang4+5
塬3	2315.000	101.253	54.815	40.282	16.122	255.668	0.01	0.1	99.9	2315.0	28.319	2.452	15.553		chang4+5
塬3	2315.125	103.942	54.874	43.212	14.24	256.288	0.01	0.1	99.9	2315.13	27.18	2.421	13.8		chang4+5
塬3	2315.250	109.029	54.919	48.116	12.771	262.691	0.01	0.1	99.9	2315.25	28.888	2.401	12.425		chang4+5
塬3	2315.375	116.538	54.95	55.906	11.655	273.05	0.01	0.1	99.9	2315.38	32.233	2.393	11.399		chang4+5
塬3	2315.500	124.338	54.972	63.63	10.878	284.193	0.01	0.1	99.9	2315.5	34.389	2.398	10.708		chang4+5
塬3	2315.625	129.391	54.999	68.106	10.481	291.418	0.01	0.1	99.9	2315.63	34.04	2.419	10.418		chang4+5
塬3	2315.750	130.891	55.043	68.774	10.54	291.3	0.01	0.1	99.9	2315.75	31.987	2.453	10.603		chang4+5
塬3	2315.875	130.623	55.105	68.256	11.279	282.635	0.01	0.1	99.9	2315.88	29.251	2.494	11.548		chang4+5
塬3	2316.000	129.802	55.17	67.208	13.082	266.236	0.01	0.1	99.9	2316.0	26.535	2.54	13.67		chang4+5
塬3	2316.125	128.602	55.21	65.781	17.013	244.91	0.01	0.1	99.9	2316.13	24.49	2.584	18.296		chang4+5
塬3	2316.250	125.391	55.202	61.495	25.987	223.367	0.01	0.1	99.9	2316.25	22.704	2.616	28.952		chang4+5
塬3	2316.375	116.654	55.148	51.071	50.557	206.024	0.01	0.1	99.9	2316.38	20.139	2.636	59.006		chang4+5
塬3	2316.500	99.619	55.067	34.875	107.666	195.818	0.01	0.1	99.9	2316.5	16.544	2.647	126.364		chang4+5
塬3	2316.625	80.015	55.0	21.741	160.168	194.772	0.01	0.1	99.9	2316.63	12.98	2.646	170.745		chang4+5
塬3	2316.750	68.518	54.976	16.774	169.131	201.515	0.01	0.1	99.9	2316.75	10.783	2.63	166.47		chang4+5
塬3	2316.875	68.402	55.007	18.294	141.495	212.961	0.01	0.1	99.9	2316.88	10.411	2.602	131.583		chang4+5
塬3	2317.000	76.705	55.089	24.45	84.965	225.953	0.01	0.1	99.9	2317.0	11.76	2.575	67.393		chang4+5
塬3	2317.125	93.003	55.208	37.756	38.033	237.12	0.01	0.1	99.9	2317.13	14.822	2.559	29.097		chang4+5
塬3	2317.250	113.134	55.344	55.792	18.822	244.547	0.01	0.1	99.9	2317.25	18.93	2.557	16.219		chang4+5
塬3	2317.375	127.308	55.483	67.78	13.52	248.033	0.01	0.1	99.9	2317.38	22.377	2.561	12.885		chang4+5
塬3	2317.500	132.162	55.615	70.623	12.159	248.527	0.01	0.1	99.9	2317.5	23.98	2.568	11.977		chang4+5
塬3	2317.625	128.424	55.736	64.034	11.855	247.811	0.01	0.1	99.9	2317.63	24.197	2.571	11.839		chang4+5
塬3	2317.750	123.387	55.846	59.53	11.984	247.774	0.01	0.1	99.9	2317.75	24.113	2.567	12.047		chang4+5
塬3	2317.875	123.478	55.946	61.347	12.306	249.512	0.01	0.1	99.9	2317.88	24.326	2.558	12.402		chang4+5
塬3	2318.000	126.394	56.031	64.649	12.654	253.166	0.01	0.1	99.9	2318.0	24.961	2.548	12.74		chang4+5
塬3	2318.125	127.624	56.089	65.103	12.865	258.215	0.01	0.1	99.9	2318.13	25.507	2.536	12.9		chang4+5
塬3	2318.250	128.145	56.116	65.885	12.822	263.703	0.01	0.1	99.9	2318.25	25.791	2.519	12.783		chang4+5
塬3	2318.375	130.72	56.115	69.609	12.44	268.949	0.01	0.1	99.9	2318.38	26.428	2.494	12.305		chang4+5
塬3	2318.500	133.757	56.088	72.832	11.719	273.79	0.01	0.1	99.9	2318.5	27.635	2.461	11.5		chang4+5
塬3	2318.625	138.333	56.035	79.366	10.757	278.357	0.01	0.1	99.9	2318.63	28.849	2.424	10.489		chang4+5
塬3	2318.750	147.077	55.953	92.646	9.719	282.707	0.01	0.1	99.9	2318.75	29.611	2.393	9.449		chang4+5
塬3	2318.875	157.154	55.841	99.244	8.781	286.431	0.01	0.1	99.9	2318.88	29.826	2.376	8.554		chang4+5
塬3	2319.000	164.394	55.701	99.9	8.049	288.571	0.01	0.1	99.9	2319.0	29.936	2.376	7.881		chang4+5
塬3	2319.125	171.487	55.543	99.9	7.577	287.456	0.01	0.1	99.9	2319.13	30.921	2.395	7.482		chang4+5
塬3	2319.250	181.468	55.395	99.9	7.384	282.253	0.01	0.1	99.9	2319.25	32.375	2.433	7.362		chang4+5
塬3	2319.375	193.172	55.29	99.9	7.487	273.277	0.01	0.1	99.9	2319.38	32.548	2.477	7.543		chang4+5
塬3	2319.500	200.052	55.258	99.9	7.883	261.854	0.01	0.1	99.9	2319.5	30.719	2.518	8.014		chang4+5
塬3	2319.625	191.393	55.333	99.9	8.568	250.596	0.01	0.1	99.9	2319.63	27.668	2.547	8.774		chang4+5
塬3	2319.750	170.505	55.504	99.9	9.443	242.26	0.01	0.1	99.9	2319.75	24.774	2.557	9.683		chang4+5
塬3	2319.875	152.789	55.737	90.573	10.301	238.562	0.01	0.1	99.9	2319.88	22.901	2.55	10.514		chang4+5
塬3	2320.000	145.183	55.99	84.99	10.893	239.751	0.01	0.1	99.9	2320.0	22.248	2.535	11.011		chang4+5
塬3	2320.125	144.408	56.222	85.561	11.061	244.614	0.01	0.1	99.9	2320.13	23.222	2.522	11.059		chang4+5
塬3	2320.250	145.462	56.41	86.996	10.893	250.341	0.01	0.1	99.9	2320.25	25.748	2.518	10.824		chang4+5
塬3	2320.375	147.977	56.546	91.223	10.654	254.203	0.01	0.1	99.9	2320.38	28.287	2.521	10.596		chang4+5
塬3	2320.500	149.759	56.632	92.769	10.581	254.635	0.01	0.1	99.9	2320.5	28.745	2.525	10.586		chang4+5
塬3	2320.625	145.504	56.672	84.208	10.819	251.247	0.01	0.1	99.9	2320.63	26.503	2.538	10.916		chang4+5
塬3	2320.750	137.102	56.683	73.237	11.419	245.695	0.01	0.1	99.9	2320.75	23.164	2.556	11.61		chang4+5
塬3	2320.875	129.633	56.687	65.462	12.37	240.404	0.01	0.1	99.9	2320.88	20.561	2.572	12.65		chang4+5
塬3	2321.000	124.856	56.695	61.099	13.543	237.401	0.01	0.1	99.9	2321.0	19.451	2.582	13.863		chang4+5
塬3	2321.125	124.22	56.716	61.779	14.564	238.309	0.01	0.1	99.9	2321.13	19.868	2.58	14.797		chang4+5
塬3	2321.250	125.35	56.745	62.931	14.93	242.912	0.01	0.1	99.9	2321.25	21.261	2.568	14.942		chang4+5
塬3	2321.375	124.031	56.782	60.497	14.349	249.847	0.01	0.1	99.9	2321.38	23.153	2.547	14.1		chang4+5
塬3	2321.500	121.998	56.834	58.712	13.068	257.523	0.01	0.1	99.9	2321.5	25.356	2.527	12.685		chang4+5
塬3	2321.625	126.864	56.91	66.805	11.608	264.155	0.01	0.1	99.9	2321.63	27.128	2.516	11.231		chang4+5
塬3	2321.750	136.802	57.001	79.104	10.355	268.64	0.01	0.1	99.9	2321.75	27.899	2.517	10.061		chang4+5
塬3	2321.875	146.126	57.078	90.563	9.502	270.633	0.01	0.1	99.9	2321.88	28.048	2.53	9.324		chang4+5
塬3	2322.000	155.231	57.106	98.961	9.055	270.232	0.01	0.1	99.9	2322.0	28.033	2.546	8.976		chang4+5
塬3	2322.125	163.252	57.048	99.9	8.979	267.769	0.01	0.1	99.9	2322.13	27.676	2.559	8.995		chang4+5
塬3	2322.250	165.584	56.906	99.9	9.227	264.128	0.01	0.1	99.9	2322.25	26.899	2.564	9.32		chang4+5
塬3	2322.375	163.04	56.704	99.9	9.727	260.365	0.01	0.1	99.9	2322.38	26.118	2.565	9.879		chang4+5
塬3	2322.500	160.561	56.467	99.9	10.35	257.474	0.01	0.1	99.9	2322.5	25.765	2.563	10.518		chang4+5
塬3	2322.625	160.311	56.195	99.9	10.879	256.547	0.01	0.1	99.9	2322.63	25.947	2.563	10.998		chang4+5
塬3	2322.750	162.102	55.862	99.9	11.139	257.807	0.01	0.1	99.9	2322.75	26.269	2.564	11.175		chang4+5
塬3	2322.875	163.032	55.428	99.9	11.104	260.522	0.01	0.1	99.9	2322.88	26.29	2.561	11.068		chang4+5
塬3	2323.000	158.666	54.869	99.9	10.93	263.235	0.01	0.1	99.9	2323.0	26.093	2.55	10.879		chang4+5
塬3	2323.125	148.833	54.211	87.027	10.851	263.551	0.01	0.1	99.9	2323.13	26.061	2.536	10.848		chang4+5
塬3	2323.250	140.431	53.548	78.033	11.062	259.783	0.01	0.1	99.9	2323.25	26.121	2.53	11.152		chang4+5
塬3	2323.375	134.923	52.982	71.903	11.755	251.684	0.01	0.1	99.9	2323.38	25.531	2.535	11.989		chang4+5
塬3	2323.500	130.014	52.559	66.326	13.013	240.502	0.01	0.1	99.9	2323.5	23.996	2.545	13.396		chang4+5
塬3	2323.625	124.854	52.258	60.677	14.776	229.318	0.01	0.1	99.9	2323.63	22.218	2.556	15.28		chang4+5
塬3	2323.750	118.936	51.995	54.465	16.607	221.702	0.01	0.1	99.9	2323.75	20.727	2.562	17.065		chang4+5
塬3	2323.875	113.501	51.714	49.646	17.577	220.053	0.01	0.1	99.9	2323.88	19.216	2.554	17.704		chang4+5
塬3	2324.000	110.772	51.429	47.981	17.054	224.834	0.01	0.1	99.9	2324.0	17.546	2.532	16.759		chang4+5
塬3	2324.125	110.34	51.222	47.956	15.378	234.439	0.01	0.1	99.9	2324.13	16.645	2.504	14.858		chang4+5
塬3	2324.250	114.938	51.161	54.012	13.508	244.971	0.01	0.1	99.9	2324.25	17.607	2.482	13.043		chang4+5
塬3	2324.375	125.37	51.258	66.222	12.082	252.641	0.01	0.1	99.9	2324.38	20.795	2.476	11.768		chang4+5
塬3	2324.500	135.154	51.477	76.275	11.237	255.402	0.01	0.1	99.9	2324.5	25.318	2.481	11.074		chang4+5
塬3	2324.625	135.155	51.751	72.152	10.942	253.14	0.01	0.1	99.9	2324.63	28.266	2.493	10.918		chang4+5
塬3	2324.750	126.574	52.015	61.05	11.101	248.587	0.01	0.1	99.9	2324.75	27.345	2.501	11.182		chang4+5
塬3	2324.875	118.952	52.239	54.618	11.617	245.137	0.01	0.1	99.9	2324.88	23.656	2.495	11.783		chang4+5
塬3	2325.000	120.706	52.425	59.505	12.353	244.938	0.01	0.1	99.9	2325.0	20.753	2.479	12.56		chang4+5
塬3	2325.125	128.022	52.595	67.85	13.169	248.306	0.01	0.1	99.9	2325.13	21.664	2.466	13.384		chang4+5
塬3	2325.250	133.483	52.766	72.909	13.968	252.716	0.01	0.1	99.9	2325.25	24.773	2.467	14.171		chang4+5
塬3	2325.375	135.171	52.923	73.776	14.745	254.608	0.01	0.1	99.9	2325.38	26.091	2.488	14.946		chang4+5
塬3	2325.500	134.12	53.017	71.87	15.629	251.274	0.01	0.1	99.9	2325.5	24.659	2.519	15.875		chang4+5
塬3	2325.625	130.571	52.959	67.043	16.865	241.513	0.01	0.1	99.9	2325.63	22.357	2.551	17.232		chang4+5
塬3	2325.750	123.676	52.718	58.683	18.316	227.881	0.01	0.1	99.9	2325.75	20.529	2.574	18.7		chang4+5
塬3	2325.875	115.366	52.335	50.582	18.985	214.947	0.01	0.1	99.9	2325.88	19.375	2.582	19.032		chang4+5
塬3	2326.000	108.259	51.907	44.64	17.948	207.183	0.01	0.1	99.9	2326.0	19.277	2.579	17.488		chang4+5
塬3	2326.125	105.014	51.567	42.963	15.721	208.811	0.01	0.1	99.9	2326.13	20.362	2.566	15.071		chang4+5
塬3	2326.250	108.876	51.388	48.267	13.565	219.843	0.01	0.1	99.9	2326.25	21.733	2.544	13.06		chang4+5
塬3	2326.375	118.686	51.351	58.876	12.156	237.096	0.01	0.1	99.9	2326.38	22.61	2.506	11.875		chang4+5
塬3	2326.500	129.406	51.374	70.125	11.399	256.128	0.01	0.1	99.9	2326.5	23.538	2.451	11.254		chang4+5
塬3	2326.625	136.783	51.327	77.416	11.041	271.186	0.01	0.1	99.9	2326.63	25.903	2.395	10.979		chang4+5
塬3	2326.750	138.189	51.111	76.955	10.893	278.441	0.01	0.1	99.9	2326.75	29.428	2.371	10.869		chang4+5
塬3	2326.875	135.611	50.674	73.15	10.838	276.856	0.01	0.1	99.9	2326.88	32.022	2.393	10.83		chang4+5
塬3	2327.000	135.512	49.998	74.683	10.82	267.614	0.01	0.1	99.9	2327.0	32.59	2.443	10.818		chang4+5
塬3	2327.125	137.001	49.065	76.261	10.816	253.811	0.01	0.1	99.9	2327.13	31.13	2.497	10.816		chang4+5
塬3	2327.250	133.19	47.898	69.336	10.782	239.984	0.01	0.1	99.9	2327.25	28.011	2.54	10.767		chang4+5
塬3	2327.375	123.364	46.535	57.535	10.614	229.907	0.01	0.1	99.9	2327.38	24.332	2.555	10.553		chang4+5
塬3	2327.500	110.766	45.01	39.476	10.211	225.529	0.066	8.661	76.107	2327.5	21.382	2.549	10.08		chang4+5
塬3	2327.625	98.054	43.374	30.056	9.546	227.208	0.089	9.083	72.429	2327.63	19.736	2.539	9.348		chang4+5
塬3	2327.750	87.273	41.713	24.006	8.719	232.413	0.098	9.251	74.362	2327.75	19.163	2.535	8.495		chang4+5
塬3	2327.875	81.139	40.111	21.425	7.896	237.56	0.098	9.23	78.154	2327.88	19.199	2.535	7.689		chang4+5
塬3	2328.000	78.376	38.623	20.2	7.198	239.734	0.095	9.168	82.226	2328.0	19.388	2.536	7.033		chang4+5
塬3	2328.125	76.585	37.294	19.317	6.695	237.072	0.097	9.233	84.496	2328.13	19.371	2.535	6.585		chang4+5
塬3	2328.250	75.857	36.129	19.132	6.412	231.05	0.117	9.657	82.561	2328.25	19.147	2.526	6.361		chang4+5
塬3	2328.375	77.076	35.128	20.08	6.371	225.724	0.155	10.325	77.284	2328.38	19.05	2.512	6.385		chang4+5
塬3	2328.500	77.971	34.318	20.293	6.582	225.591	0.196	10.876	71.71	2328.5	19.406	2.499	6.661		chang4+5
塬3	2328.625	77.45	33.765	19.863	7.079	231.475	0.224	11.182	66.731	2328.63	20.021	2.491	7.237		chang4+5
塬3	2328.750	78.186	33.5	20.626	7.869	243.86	0.238	11.316	62.212	2328.75	20.388	2.488	8.103		chang4+5
塬3	2328.875	79.044	33.538	20.885	8.939	258.178	0.287	11.854	55.857	2328.88	20.742	2.476	9.244		chang4+5
塬3	2329.000	77.269	33.894	22.102	10.185	269.365	0.043	0.1	94.648	2329.0	22.572	2.433	10.52		chang4+5
塬3	2329.125	76.064	34.593	22.209	11.338	278.182	0.01	0.1	99.9	2329.13	27.958	2.344	11.616		chang4+5
塬3	2329.250	82.86	35.56	28.542	12.034	284.514	0.01	0.1	99.9	2329.25	36.205	2.234	12.157		chang4+5
塬3	2329.375	98.131	36.662	41.524	11.976	285.891	0.01	0.1	99.9	2329.38	43.036	2.166	11.878		chang4+5
塬3	2329.500	116.625	37.756	58.849	11.324	283.547	0.01	0.1	99.9	2329.5	44.572	2.157	11.111		chang4+5
塬3	2329.625	132.251	38.7	74.552	10.511	277.266	0.01	0.1	99.9	2329.63	39.822	2.199	10.301		chang4+5
塬3	2329.750	139.82	39.445	80.618	9.909	266.742	0.01	0.1	99.9	2329.75	32.176	2.288	9.785		chang4+5
塬3	2329.875	136.195	40.031	72.43	9.72	256.368	0.01	0.1	99.9	2329.88	25.908	2.407	9.717		chang4+5
塬3	2330.000	123.641	40.519	56.936	9.943	251.088	0.01	0.1	99.9	2330.0	22.019	2.499	10.038		chang4+5
塬3	2330.125	112.138	40.968	47.418	10.424	252.526	0.01	0.1	99.9	2330.13	19.969	2.54	10.567	干层	chang4+5
塬3	2330.250	107.746	41.405	45.288	10.918	257.768	0.01	0.1	99.9	2330.25	19.651	2.542	11.038	干层	chang4+5
塬3	2330.375	108.042	41.837	46.183	11.245	262.647	0.01	0.1	99.9	2330.38	20.822	2.528	11.308	干层	chang4+5
塬3	2330.500	109.4	42.267	47.394	11.39	264.509	0.01	0.1	99.9	2330.5	22.07	2.515	11.412	干层	chang4+5
塬3	2330.625	111.531	42.705	49.621	11.461	262.632	0.01	0.1	99.9	2330.63	22.024	2.511	11.477	干层	chang4+5
塬3	2330.750	112.831	43.156	50.319	11.613	258.724	0.01	0.1	99.9	2330.75	21.299	2.518	11.666	干层	chang4+5
塬3	2330.875	112.257	43.615	49.37	12.045	254.906	0.01	0.1	99.9	2330.88	21.415	2.533	12.193	干层	chang4+5
塬3	2331.000	110.819	44.07	47.987	12.929	252.142	0.01	0.1	99.9	2331.0	22.603	2.551	13.209	干层	chang4+5
塬3	2331.125	110.593	44.51	48.284	14.47	249.887	0.01	0.1	99.9	2331.13	23.254	2.569	14.943	干层	chang4+5
塬3	2331.250	113.698	44.933	52.145	16.899	246.556	0.01	0.1	99.9	2331.25	22.561	2.586	17.626		chang4+5
塬3	2331.375	118.402	45.338	56.756	20.546	240.988	0.01	0.1	99.9	2331.38	21.83	2.6	21.627		chang4+5
塬3	2331.500	121.844	45.715	59.686	25.335	233.44	0.01	0.1	99.9	2331.5	21.539	2.61	26.678		chang4+5
塬3	2331.625	123.004	46.033	60.241	28.704	226.155	0.01	0.1	99.9	2331.63	20.343	2.617	29.296		chang4+5
塬3	2331.750	120.939	46.271	57.151	26.961	222.203	0.01	0.1	99.9	2331.75	17.909	2.618	25.876		chang4+5
塬3	2331.875	116.199	46.422	52.025	21.264	223.665	0.01	0.1	99.9	2331.88	15.851	2.611	19.545		chang4+5
塬3	2332.000	114.692	46.495	52.163	15.856	230.565	0.01	0.1	99.9	2332.0	16.015	2.6	14.641		chang4+5
塬3	2332.125	119.596	46.505	58.652	12.577	240.337	0.01	0.1	99.9	2332.13	19.149	2.592	11.945		chang4+5
塬3	2332.250	125.94	46.473	64.901	11.032	248.394	0.01	0.1	99.9	2332.25	23.552	2.588	10.77		chang4+5
塬3	2332.375	128.936	46.403	66.913	10.713	250.797	0.01	0.1	99.9	2332.38	26.555	2.588	10.738		chang4+5
塬3	2332.500	128.643	46.284	65.841	11.365	246.017	0.01	0.1	99.9	2332.5	27.023	2.59	11.622		chang4+5
塬3	2332.625	125.238	46.097	61.242	13.075	235.464	0.01	0.1	99.9	2332.63	25.23	2.587	13.633		chang4+5
塬3	2332.750	116.256	45.857	50.657	16.227	224.122	0.01	0.1	99.9	2332.75	22.112	2.58	17.204		chang4+5
塬3	2332.875	102.433	45.617	38.021	21.347	217.476	0.01	0.1	99.9	2332.88	18.774	2.57	22.891		chang4+5
塬3	2333.000	87.954	45.454	27.621	27.18	219.076	0.01	0.1	99.9	2333.0	16.467	2.559	28.678		chang4+5
塬3	2333.125	81.913	45.474	25.745	28.15	230.193	0.01	0.1	99.9	2333.13	16.575	2.544	27.648		chang4+5
塬3	2333.250	86.34	45.725	30.376	23.491	247.305	0.01	0.1	99.9	2333.25	19.284	2.521	21.852		chang4+5
塬3	2333.375	99.55	46.189	42.381	17.852	264.983	0.01	0.1	99.9	2333.38	23.545	2.491	16.493		chang4+5
塬3	2333.500	119.584	46.814	62.918	13.785	278.708	0.01	0.1	99.9	2333.5	27.748	2.461	12.912		chang4+5
塬3	2333.625	138.781	47.514	83.983	11.211	285.216	0.01	0.1	99.9	2333.63	30.123	2.437	10.665		chang4+5
塬3	2333.750	147.875	48.201	91.339	9.553	285.361	0.01	0.1	99.9	2333.75	30.79	2.424	9.192		chang4+5
塬3	2333.875	146.622	48.817	86.628	8.472	282.436	0.01	0.1	99.9	2333.88	31.165	2.427	8.241		chang4+5
塬3	2334.000	140.89	49.345	78.603	7.776	279.821	0.01	0.1	99.9	2334.0	31.432	2.435	7.625		chang4+5
塬3	2334.125	133.669	49.78	69.653	7.365	280.215	0.01	0.1	99.9	2334.13	30.762	2.439	7.285		chang4+5
塬3	2334.250	127.46	50.143	63.428	7.194	283.53	0.01	0.1	99.9	2334.25	29.762	2.437	7.172		chang4+5
塬3	2334.375	124.564	50.455	61.415	7.246	287.551	0.01	0.1	99.9	2334.38	30.241	2.427	7.281		chang4+5
塬3	2334.500	124.673	50.726	62.203	7.516	289.499	0.01	0.1	99.9	2334.5	32.532	2.421	7.607		chang4+5
塬3	2334.625	124.968	50.965	62.187	8.034	286.534	0.01	0.1	99.9	2334.63	34.474	2.427	8.195	干层	chang4+5
塬3	2334.750	124.662	51.181	61.796	8.852	278.258	0.01	0.1	99.9	2334.75	33.976	2.449	9.096	干层	chang4+5
塬3	2334.875	125.991	51.376	63.987	10.224	266.261	0.01	0.1	99.9	2334.88	31.324	2.487	10.649	干层	chang4+5
塬3	2335.000	126.396	51.547	63.536	13.018	252.916	0.01	0.1	99.9	2335.0	28.015	2.533	13.926	干层	chang4+5
塬3	2335.125	125.451	51.679	62.455	18.747	241.196	0.01	0.1	99.9	2335.13	25.287	2.575	20.586	干层	chang4+5
塬3	2335.250	127.368	51.767	65.87	26.528	233.098	0.01	0.1	99.9	2335.25	23.664	2.604	28.66	干层	chang4+5
塬3	2335.375	130.685	51.817	69.398	32.176	229.369	0.01	0.1	99.9	2335.38	23.045	2.616	33.241	干层	chang4+5
塬3	2335.500	131.28	51.839	68.893	33.521	229.989	0.01	0.1	99.9	2335.5	22.914	2.615	33.438	干层	chang4+5
塬3	2335.625	129.425	51.837	66.376	29.569	234.698	0.01	0.1	99.9	2335.63	22.719	2.604	27.971	干层	chang4+5
塬3	2335.750	127.13	51.809	63.929	22.96	242.318	0.01	0.1	99.9	2335.75	22.425	2.586	21.171	干层	chang4+5
塬3	2335.875	126.683	51.752	64.24	17.32	251.323	0.01	0.1	99.9	2335.88	22.656	2.554	16.051	干层	chang4+5
塬3	2336.000	130.553	51.661	70.081	13.405	260.069	0.01	0.1	99.9	2336.0	23.457	2.509	12.54	干层	chang4+5
塬3	2336.125	137.282	51.541	78.568	10.92	266.141	0.01	0.1	99.9	2336.13	24.654	2.457	10.407	干层	chang4+5
塬3	2336.250	140.6	51.402	80.624	9.531	267.683	0.01	0.1	99.9	2336.25	25.787	2.414	9.263	干层	chang4+5
塬3	2336.375	138.512	51.256	76.484	8.872	263.921	0.01	0.1	99.9	2336.38	26.434	2.397	8.76	干层	chang4+5
塬3	2336.500	136.06	51.106	74.253	8.651	255.255	0.01	0.1	99.9	2336.5	26.242	2.409	8.627	干层	chang4+5
塬3	2336.625	135.639	50.964	74.32	8.877	243.488	0.01	0.1	99.9	2336.63	24.441	2.444	8.986	干层	chang4+5
塬3	2336.750	133.591	50.851	70.788	9.711	231.767	0.01	0.1	99.9	2336.75	21.775	2.494	9.993	干层	chang4+5
塬3	2336.875	129.154	50.798	65.346	11.302	222.959	0.01	0.1	99.9	2336.88	19.853	2.548	11.795	干层	chang4+5
塬3	2337.000	124.802	50.83	60.988	13.632	218.687	0.01	0.1	99.9	2337.0	19.108	2.589	14.305	干层	chang4+5
塬3	2337.125	124.1	50.965	61.658	15.916	219.556	0.01	0.1	99.9	2337.13	18.735	2.613	16.461	干层	chang4+5
塬3	2337.250	126.991	51.175	65.506	16.173	224.19	0.01	0.1	99.9	2337.25	19.062	2.623	15.951	干层	chang4+5
塬3	2337.375	130.087	51.406	68.584	13.82	230.795	0.01	0.1	99.9	2337.38	20.046	2.623	12.973	干层	chang4+5
塬3	2337.500	129.949	51.608	67.134	10.822	238.375	0.01	0.1	99.9	2337.5	20.661	2.61	10.085	干层	chang4+5
塬3	2337.625	126.917	51.728	63.272	8.777	246.893	0.01	0.1	99.9	2337.63	20.849	2.584	8.371	干层	chang4+5
塬3	2337.750	123.833	51.755	60.316	7.681	256.74	0.01	0.1	99.9	2337.75	21.041	2.547	7.47	干层	chang4+5
塬3	2337.875	123.297	51.707	60.679	7.173	267.936	0.01	0.1	99.9	2337.88	21.674	2.504	7.088	干层	chang4+5
塬3	2338.000	125.361	51.616	63.445	7.025	279.481	0.01	0.1	99.9	2338.0	23.141	2.463	7.014	干层	chang4+5
塬3	2338.125	127.597	51.523	65.589	7.116	288.528	0.01	0.1	99.9	2338.13	25.746	2.427	7.161		chang4+5
塬3	2338.250	128.866	51.459	66.713	7.394	291.93	0.01	0.1	99.9	2338.25	28.835	2.404	7.483		chang4+5
塬3	2338.375	130.521	51.436	68.922	7.893	287.568	0.01	0.1	99.9	2338.38	30.701	2.407	8.047		chang4+5
塬3	2338.500	131.631	51.454	69.709	8.754	275.101	0.01	0.1	99.9	2338.5	29.811	2.428	9.02		chang4+5
塬3	2338.625	128.407	51.505	64.409	10.445	256.407	0.01	0.1	99.9	2338.63	26.373	2.463	10.989		chang4+5
塬3	2338.750	120.601	51.577	55.375	13.904	236.216	0.01	0.1	99.9	2338.75	22.563	2.508	15.018		chang4+5
塬3	2338.875	112.276	51.661	47.872	19.63	219.443	0.01	0.1	99.9	2338.88	19.801	2.552	21.343		chang4+5
塬3	2339.000	105.839	51.753	42.737	24.959	209.292	0.01	0.1	99.9	2339.0	17.638	2.582	26.144		chang4+5
塬3	2339.125	99.643	51.85	37.501	27.541	207.34	0.01	0.1	99.9	2339.13	15.254	2.6	27.9		chang4+5
塬3	2339.250	92.197	51.951	31.625	29.503	211.431	0.01	0.1	99.9	2339.25	12.977	2.605	30.103		chang4+5
塬3	2339.375	85.722	52.057	27.536	32.1	217.932	0.01	0.1	99.9	2339.38	12.105	2.603	32.82		chang4+5
塬3	2339.500	84.737	52.17	28.15	32.129	223.93	0.01	0.1	99.9	2339.5	13.291	2.6	31.706		chang4+5
塬3	2339.625	90.86	52.296	33.835	26.021	227.648	0.01	0.1	99.9	2339.63	15.471	2.595	23.73		chang4+5
塬3	2339.750	99.061	52.436	40.037	18.075	229.637	0.01	0.1	99.9	2339.75	16.817	2.583	16.149		chang4+5
塬3	2339.875	102.642	52.586	41.483	13.304	231.71	0.01	0.1	99.9	2339.88	17.089	2.561	12.481		chang4+5
