井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	DEN	RT	解释结论	层位
地209-43	2333.125	125.915	80.547	92.284	14.202	286.167	0.010	0.100	99.900	2.449	14.202		chang4+5
地209-43	2333.250	125.692	81.143	91.875	13.838	278.704	0.010	0.100	99.900	2.460	13.838		chang4+5
地209-43	2333.375	118.189	81.646	78.891	13.084	269.864	0.010	0.100	99.900	2.478	13.084		chang4+5
地209-43	2333.500	111.524	82.066	68.490	12.094	262.343	0.010	0.100	99.900	2.499	12.094		chang4+5
地209-43	2333.625	106.741	82.406	61.625	11.367	257.691	0.010	0.100	99.900	2.517	11.367		chang4+5
地209-43	2333.750	103.130	82.678	56.751	11.321	255.900	0.010	0.100	99.900	2.527	11.321		chang4+5
地209-43	2333.875	101.559	82.892	54.709	11.965	255.914	0.010	0.100	99.900	2.526	11.965		chang4+5
地209-43	2334.000	103.474	83.047	57.204	12.751	257.508	0.010	0.100	99.900	2.517	12.751		chang4+5
地209-43	2334.125	104.855	83.134	59.048	13.119	261.909	0.010	0.100	99.900	2.505	13.119		chang4+5
地209-43	2334.250	107.574	83.155	62.787	13.297	270.145	0.010	0.100	99.900	2.491	13.297		chang4+5
地209-43	2334.375	125.118	83.107	90.832	13.596	280.749	0.010	0.100	99.900	2.475	13.596		chang4+5
地209-43	2334.500	141.286	82.984	99.900	13.488	290.164	0.010	0.100	99.900	2.460	13.488		chang4+5
地209-43	2334.625	147.943	82.771	99.900	12.644	295.946	0.010	0.100	99.900	2.448	12.644		chang4+5
地209-43	2334.750	150.309	82.472	99.900	11.641	297.510	0.010	0.100	99.900	2.443	11.641		chang4+5
地209-43	2334.875	154.350	82.088	99.900	11.049	296.143	0.010	0.100	99.900	2.446	11.049		chang4+5
地209-43	2335.000	156.771	81.621	99.900	10.799	293.255	0.010	0.100	99.900	2.458	10.799		chang4+5
地209-43	2335.125	153.961	81.064	99.900	10.643	288.721	0.010	0.100	99.900	2.476	10.643		chang4+5
地209-43	2335.250	147.156	80.432	99.900	10.586	281.729	0.010	0.100	99.900	2.499	10.586		chang4+5
地209-43	2335.375	140.200	79.733	99.900	10.800	272.079	0.010	0.100	99.900	2.528	10.800		chang4+5
地209-43	2335.500	134.762	78.976	99.900	11.407	261.230	0.010	0.100	99.900	2.561	11.407		chang4+5
地209-43	2335.625	128.054	78.164	96.267	12.285	250.893	0.010	0.100	99.900	2.590	12.285		chang4+5
地209-43	2335.750	118.817	77.310	79.924	13.280	242.563	0.010	0.100	99.900	2.610	13.280		chang4+5
地209-43	2335.875	113.351	76.426	71.241	13.991	236.715	0.010	0.100	99.900	2.614	13.991		chang4+5
地209-43	2336.000	109.258	75.521	65.178	14.154	232.538	0.010	0.100	99.900	2.604	14.154		chang4+5
地209-43	2336.125	101.147	74.604	54.181	13.956	229.411	0.010	0.100	99.900	2.587	13.956		chang4+5
地209-43	2336.250	92.672	73.687	44.001	13.771	227.124	0.010	0.100	99.900	2.569	13.771		chang4+5
地209-43	2336.375	88.848	72.781	39.804	13.651	225.933	0.010	0.100	99.900	2.557	13.651		chang4+5
地209-43	2336.500	87.328	71.898	20.282	13.469	225.959	1.129	11.438	73.917	2.551	13.469		chang4+5
地209-43	2336.625	85.298	71.056	19.444	13.120	227.122	1.168	11.551	74.279	2.548	13.120		chang4+5
地209-43	2336.750	86.312	70.267	20.130	12.642	229.088	1.243	11.742	74.629	2.545	12.642		chang4+5
地209-43	2336.875	88.712	69.540	21.539	12.153	231.344	1.337	11.960	74.939	2.537	12.153		chang4+5
地209-43	2337.000	89.812	68.885	22.314	11.926	233.375	1.449	12.157	74.615	2.526	11.926		chang4+5
地209-43	2337.125	86.694	68.321	20.923	12.057	234.755	1.566	12.291	73.526	2.516	12.057		chang4+5
地209-43	2337.250	76.085	67.847	16.126	12.398	235.075	1.636	12.322	72.352	2.510	12.398		chang4+5
地209-43	2337.375	66.031	67.462	12.033	12.681	234.105	1.597	12.228	72.005	2.512	12.681		chang4+5
地209-43	2337.500	60.594	67.167	9.917	12.943	232.088	1.593	12.033	72.249	2.519	12.943		chang4+5
地209-43	2337.625	57.691	66.973	8.733	13.377	229.410	1.638	11.773	72.388	2.526	13.377		chang4+5
地209-43	2337.750	54.816	66.870	7.617	13.926	226.847	1.701	11.524	72.236	2.528	13.926		chang4+5
地209-43	2337.875	52.237	66.855	6.728	14.142	225.585	1.840	11.402	72.332	2.524	14.142		chang4+5
地209-43	2338.000	51.861	66.929	6.657	13.877	226.235	1.922	11.465	72.680	2.515	13.877		chang4+5
地209-43	2338.125	55.897	67.109	8.093	13.405	228.676	1.730	11.702	72.683	2.506	13.405		chang4+5
地209-43	2338.250	59.918	67.391	9.680	12.852	232.035	1.635	12.027	72.531	2.498	12.852		chang4+5
地209-43	2338.375	61.094	67.780	10.330	12.143	235.148	1.737	12.329	73.071	2.493	12.143		chang4+5
地209-43	2338.500	59.915	68.285	10.111	11.573	237.622	1.985	12.569	73.643	2.487	11.573		chang4+5
地209-43	2338.625	58.814	68.928	9.888	11.455	239.688	2.231	12.770	73.038	2.479	11.455		chang4+5
地209-43	2338.750	56.483	69.702	9.243	11.639	241.659	2.640	12.961	71.557	2.468	11.639		chang4+5
地209-43	2338.875	56.179	70.600	9.275	11.655	243.456	2.840	13.135	70.707	2.456	11.655		chang4+5
地209-43	2339.000	58.099	71.108	10.027	11.566	244.681	2.711	13.254	70.440	2.445	11.566		chang4+5
地209-43	2339.125	60.045	71.617	10.734	11.719	244.965	2.516	13.282	69.855	2.439	11.719		chang4+5
地209-43	2339.250	60.942	72.748	10.995	12.078	244.216	2.433	13.209	69.129	2.438	12.078		chang4+5
地209-43	2339.375	60.128	73.961	10.609	12.120	243.020	2.355	13.093	69.526	2.440	12.120		chang4+5
地209-43	2339.500	57.608	75.224	9.689	11.756	242.493	2.580	13.042	70.826	2.443	11.756		chang4+5
地209-43	2339.625	55.692	76.503	9.111	11.383	243.449	2.903	13.135	71.547	2.446	11.383		chang4+5
地209-43	2339.750	55.497	77.758	9.217	11.232	245.734	3.153	13.356	71.017	2.450	11.232		chang4+5
地209-43	2339.875	58.190	78.952	10.276	11.275	247.477	2.952	13.525	70.134	2.459	11.275		chang4+5
地209-43	2340.000	66.214	80.054	19.232	11.518	246.534	0.010	0.100	99.900	2.476	11.518		chang4+5
地209-43	2340.125	78.124	81.038	29.209	11.986	241.995	0.010	0.100	99.900	2.501	11.986		chang4+5
地209-43	2340.250	88.176	81.862	39.091	12.601	234.729	0.010	0.100	99.900	2.534	12.601		chang4+5
地209-43	2340.375	95.033	82.526	46.712	13.046	227.449	0.010	0.100	99.900	2.568	13.046		chang4+5
地209-43	2340.500	96.432	83.028	48.363	13.182	222.531	0.010	0.100	99.900	2.597	13.182		chang4+5
地209-43	2340.625	92.617	83.367	43.939	13.228	220.845	0.010	0.100	99.900	2.616	13.228		chang4+5
地209-43	2340.750	92.213	83.526	43.485	13.427	222.087	0.010	0.100	99.900	2.623	13.427		chang4+5
地209-43	2340.875	95.532	83.535	47.297	13.543	225.001	0.010	0.100	99.900	2.621	13.543		chang4+5
地209-43	2341.000	97.592	83.408	49.757	13.348	228.107	0.010	0.100	99.900	2.617	13.348		chang4+5
地209-43	2341.125	99.703	83.159	52.358	13.065	230.479	0.010	0.100	99.900	2.615	13.065		chang4+5
地209-43	2341.250	103.584	82.789	57.350	13.091	231.406	0.010	0.100	99.900	2.618	13.091		chang4+5
地209-43	2341.375	106.526	82.325	61.329	13.640	230.363	0.010	0.100	99.900	2.625	13.640		chang4+5
地209-43	2341.500	104.828	81.788	59.011	15.688	227.254	0.010	0.100	99.900	2.631	15.688		chang4+5
地209-43	2341.625	100.791	81.191	53.729	21.802	221.959	0.010	0.100	99.900	2.634	21.802		chang4+5
地209-43	2341.750	97.227	80.546	49.317	34.714	214.793	0.010	0.100	99.900	2.632	34.714		chang4+5
地209-43	2341.875	88.262	79.876	39.182	41.289	207.091	0.010	0.100	99.900	2.628	41.289		chang4+5
地209-43	2342.000	76.138	79.197	27.423	37.306	200.659	0.010	0.100	99.900	2.625	37.306		chang4+5
地209-43	2342.125	64.354	78.523	17.824	38.295	196.767	0.010	0.100	99.900	2.628	38.295		chang4+5
地209-43	2342.250	57.187	77.873	12.744	48.140	195.972	0.010	0.100	99.900	2.635	48.140		chang4+5
地209-43	2342.375	54.691	77.262	11.096	42.855	197.794	0.010	0.100	99.900	2.643	42.855		chang4+5
地209-43	2342.500	54.443	76.701	10.935	23.952	200.999	0.010	0.100	99.900	2.646	23.952		chang4+5
地209-43	2342.625	56.827	76.203	6.720	16.045	204.904	0.010	9.396	79.955	2.642	16.045		chang4+5
地209-43	2342.750	61.269	75.789	8.423	13.328	209.159	0.010	9.809	84.600	2.630	13.328		chang4+5
地209-43	2342.875	68.772	75.462	11.347	12.184	213.486	0.569	10.228	85.408	2.613	12.184		chang4+5
地209-43	2343.000	76.813	75.228	14.792	11.326	217.472	0.603	10.615	85.854	2.593	11.326		chang4+5
地209-43	2343.125	78.732	75.096	15.882	10.743	220.636	0.680	10.922	86.059	2.574	10.743		chang4+5
地209-43	2343.250	73.999	75.086	14.114	10.603	222.554	0.744	11.108	85.398	2.556	10.603		chang4+5
地209-43	2343.375	71.541	75.189	13.207	10.886	223.243	0.792	11.175	83.855	2.541	10.886		chang4+5
地209-43	2343.500	70.772	75.403	12.920	11.282	223.363	0.826	11.186	82.298	2.528	11.282		chang4+5
地209-43	2343.625	68.837	75.725	12.195	11.617	223.481	0.856	11.198	81.033	2.518	11.617		chang4+5
地209-43	2343.750	69.695	76.163	12.547	11.869	223.811	0.890	11.230	79.975	2.507	11.869		chang4+5
地209-43	2343.875	71.341	76.694	13.202	12.109	224.083	0.921	11.256	79.023	2.494	12.109		chang4+5
地209-43	2344.000	71.550	77.303	13.297	12.290	224.247	0.943	11.272	78.342	2.478	12.290		chang4+5
地209-43	2344.125	70.938	77.974	13.135	12.233	225.112	0.982	11.356	78.038	2.462	12.233		chang4+5
地209-43	2344.250	71.367	78.692	13.586	11.956	228.372	1.134	11.672	77.125	2.448	11.956		chang4+5
地209-43	2344.375	72.379	79.430	14.617	11.604	235.412	1.556	12.355	74.620	2.442	11.604		chang4+5
地209-43	2344.500	75.637	80.170	16.892	11.326	245.063	2.369	13.291	71.013	2.441	11.326		chang4+5
地209-43	2344.625	85.169	80.895	35.981	11.244	254.932	0.010	0.100	99.900	2.446	11.244		chang4+5
地209-43	2344.750	96.645	81.585	48.617	11.474	262.276	0.010	0.100	99.900	2.452	11.474		chang4+5
地209-43	2344.875	103.861	82.232	57.717	12.095	265.934	0.010	0.100	99.900	2.457	12.095		chang4+5
地209-43	2345.000	110.096	82.832	66.390	12.971	267.388	0.010	0.100	99.900	2.461	12.971		chang4+5
地209-43	2345.125	116.340	83.382	75.903	14.007	267.884	0.010	0.100	99.900	2.465	14.007		chang4+5
地209-43	2345.250	121.686	83.879	84.767	15.243	267.299	0.010	0.100	99.900	2.469	15.243		chang4+5
地209-43	2345.375	123.745	84.334	88.369	17.118	264.064	0.010	0.100	99.900	2.478	17.118		chang4+5
地209-43	2345.500	120.315	84.753	82.427	20.496	257.559	0.010	0.100	99.900	2.491	20.496		chang4+5
地209-43	2345.625	110.739	85.145	67.331	25.253	248.591	0.010	0.100	99.900	2.507	25.253		chang4+5
地209-43	2345.750	101.099	85.512	54.120	26.108	239.326	0.010	0.100	99.900	2.525	26.108		chang4+5
地209-43	2345.875	95.303	85.862	47.028	21.967	232.179	0.010	0.100	99.900	2.545	21.967		chang4+5
地209-43	2346.000	91.169	86.197	42.323	18.877	227.773	0.010	0.100	99.900	2.564	18.877		chang4+5
地209-43	2346.125	88.743	86.519	39.692	17.915	225.888	0.010	0.100	99.900	2.581	17.915		chang4+5
地209-43	2346.250	88.169	86.823	39.083	17.406	226.471	0.010	0.100	99.900	2.593	17.406		chang4+5
地209-43	2346.375	89.160	87.108	40.138	16.142	229.872	0.010	0.100	99.900	2.597	16.142		chang4+5
地209-43	2346.500	93.161	87.371	44.555	15.012	235.478	0.010	0.100	99.900	2.590	15.012		chang4+5
地209-43	2346.625	100.734	87.610	53.656	14.510	241.847	0.010	0.100	99.900	2.569	14.510		chang4+5
地209-43	2346.750	106.318	87.816	61.041	14.354	246.984	0.010	0.100	99.900	2.535	14.354		chang4+5
地209-43	2346.875	108.930	87.990	64.708	14.188	249.964	0.010	0.100	99.900	2.488	14.188		chang4+5
地209-43	2347.000	111.967	88.131	69.150	14.098	252.036	0.010	0.100	99.900	2.439	14.098		chang4+5
地209-43	2347.125	111.749	88.239	68.826	14.187	254.447	0.010	0.100	99.900	2.397	14.187		chang4+5
地209-43	2347.250	107.311	88.310	62.419	14.366	257.128	0.010	0.100	99.900	2.370	14.366		chang4+5
地209-43	2347.375	109.855	88.348	66.040	14.666	258.426	0.010	0.100	99.900	2.363	14.666		chang4+5
地209-43	2347.500	113.070	88.357	70.814	15.086	257.626	0.010	0.100	99.900	2.372	15.086		chang4+5
地209-43	2347.625	114.217	88.340	72.571	15.134	255.834	0.010	0.100	99.900	2.389	15.134		chang4+5
地209-43	2347.750	108.931	88.298	64.709	14.421	255.190	0.010	0.100	99.900	2.407	14.421		chang4+5
地209-43	2347.875	107.031	88.240	62.029	13.261	256.659	0.010	0.100	99.900	2.419	13.261		chang4+5
地209-43	2348.000	113.129	88.169	70.903	12.151	258.694	0.010	0.100	99.900	2.424	12.151		chang4+5
地209-43	2348.125	124.849	88.092	90.345	11.040	259.666	0.010	0.100	99.900	2.422	11.040		chang4+5
地209-43	2348.250	135.089	88.014	99.900	9.817	259.247	0.010	0.100	99.900	2.417	9.817		chang4+5
地209-43	2348.375	138.277	87.940	99.900	8.656	258.914	0.010	0.100	99.900	2.413	8.656		chang4+5
地209-43	2348.500	135.610	87.875	99.900	7.733	260.017	0.010	0.100	99.900	2.414	7.733		chang4+5
地209-43	2348.625	133.876	87.820	99.900	7.172	262.480	0.010	0.100	99.900	2.422	7.172		chang4+5
地209-43	2348.750	133.013	87.780	99.900	6.930	264.986	0.010	0.100	99.900	2.437	6.930		chang4+5
地209-43	2348.875	127.978	87.751	96.122	6.967	265.808	0.010	0.100	99.900	2.460	6.967		chang4+5
地209-43	2349.000	121.821	87.730	84.999	7.230	264.398	0.010	0.100	99.900	2.487	7.230		chang4+5
地209-43	2349.125	114.256	87.714	72.632	7.629	260.943	0.010	0.100	99.900	2.515	7.629		chang4+5
地209-43	2349.250	109.524	87.695	65.562	8.177	256.098	0.010	0.100	99.900	2.541	8.177		chang4+5
地209-43	2349.375	111.715	87.665	68.774	9.001	250.928	0.010	0.100	99.900	2.563	9.001		chang4+5
地209-43	2349.500	111.531	87.615	68.501	10.127	246.421	0.010	0.100	99.900	2.582	10.127		chang4+5
地209-43	2349.625	108.385	87.535	63.931	11.358	243.062	0.010	0.100	99.900	2.600	11.358		chang4+5
地209-43	2349.750	105.559	87.410	60.002	12.091	240.808	0.010	0.100	99.900	2.616	12.091		chang4+5
地209-43	2349.875	103.452	87.236	57.176	12.165	239.019	0.010	0.100	99.900	2.630	12.165		chang4+5
地209-43	2350.000	103.540	87.006	57.292	11.962	237.093	0.010	0.100	99.900	2.641	11.962		chang4+5
地209-43	2350.125	106.006	86.718	60.612	11.952	235.086	0.010	0.100	99.900	2.648	11.952		chang4+5
地209-43	2350.250	107.670	86.359	62.921	12.198	233.495	0.010	0.100	99.900	2.650	12.198		chang4+5
地209-43	2350.375	106.980	85.937	61.957	12.666	232.470	0.010	0.100	99.900	2.643	12.666		chang4+5
地209-43	2350.500	107.393	85.456	62.534	13.451	231.161	0.010	0.100	99.900	2.630	13.451		chang4+5
地209-43	2350.625	109.565	84.921	65.621	14.578	228.554	0.010	0.100	99.900	2.613	14.578		chang4+5
地209-43	2350.750	113.537	84.331	71.525	15.933	224.245	0.010	0.100	99.900	2.599	15.933		chang4+5
地209-43	2350.875	112.773	83.698	70.363	17.283	219.221	0.010	0.100	99.900	2.593	17.283		chang4+5
地209-43	2351.000	103.723	83.029	57.534	18.482	215.174	0.010	0.100	99.900	2.596	18.482		chang4+5
地209-43	2351.125	91.192	82.327	42.349	19.317	213.149	0.010	0.100	99.900	2.607	19.317		chang4+5
地209-43	2351.250	86.673	81.592	37.519	19.313	213.397	0.010	0.100	99.900	2.635	19.313		chang4+5
地209-43	2351.375	89.529	80.827	40.534	18.623	215.449	0.010	0.100	99.900	2.644	18.623		chang4+5
地209-43	2351.500	96.591	80.037	48.553	17.656	218.497	0.010	0.100	99.900	2.650	17.656		chang4+5
地209-43	2351.625	99.628	79.220	52.264	16.678	221.951	0.010	0.100	99.900	2.651	16.678		chang4+5
地209-43	2351.750	102.456	78.370	55.870	15.769	224.897	0.010	0.100	99.900	2.650	15.769		chang4+5
地209-43	2351.875	107.390	77.491	62.529	15.120	226.137	0.010	0.100	99.900	2.647	15.120		chang4+5
地209-43	2352.000	110.589	76.585	67.111	15.022	225.390	0.010	0.100	99.900	2.642	15.022		chang4+5
地209-43	2352.125	107.322	75.654	62.434	15.350	223.254	0.010	0.100	99.900	2.637	15.350		chang4+5
地209-43	2352.250	102.249	74.699	55.600	15.859	221.158	0.010	0.100	99.900	2.631	15.859		chang4+5
地209-43	2352.375	98.764	73.735	51.191	16.466	220.545	0.010	0.100	99.900	2.626	16.466		chang4+5
地209-43	2352.500	98.654	72.768	51.056	17.459	221.177	0.010	0.100	99.900	2.619	17.459		chang4+5
地209-43	2352.625	100.172	71.808	52.945	19.123	221.623	0.010	0.100	99.900	2.612	19.123		chang4+5
地209-43	2352.750	99.583	70.867	52.208	21.473	219.905	0.010	0.100	99.900	2.600	21.473		chang4+5
地209-43	2352.875	87.034	69.955	37.893	23.710	214.934	0.010	0.100	99.900	2.583	23.710		chang4+5
地209-43	2353.000	70.924	69.080	22.972	24.785	208.174	0.010	0.100	99.900	2.561	24.785		chang4+5
地209-43	2353.125	56.509	68.244	12.290	23.661	202.178	0.010	0.100	99.900	2.533	23.661		chang4+5
地209-43	2353.250	45.987	67.461	5.796	21.052	200.062	0.010	0.100	99.900	2.500	21.052		chang4+5
地209-43	2353.375	41.465	66.722	3.298	17.966	203.837	0.010	0.100	99.900	2.468	17.966		chang4+5
地209-43	2353.500	42.183	66.024	3.061	16.596	212.209	1.938	10.104	73.937	2.442	16.596		chang4+5
地209-43	2353.625	46.675	65.363	4.928	14.616	223.045	2.260	11.156	72.472	2.428	14.616		chang4+5
地209-43	2353.750	53.418	64.735	7.659	13.091	233.702	2.328	12.189	71.061	2.431	13.091		chang4+5
地209-43	2353.875	61.060	64.131	10.818	12.158	241.474	2.163	12.943	70.095	2.447	12.158		chang4+5
地209-43	2354.000	70.594	63.543	14.757	11.660	244.947	2.426	13.280	70.040	2.471	11.660		chang4+5
地209-43	2354.125	80.947	62.967	19.117	11.605	243.467	2.260	13.136	70.851	2.496	11.605		chang4+5
地209-43	2354.250	82.879	62.405	19.403	11.962	237.561	1.776	12.564	72.463	2.514	11.962		chang4+5
地209-43	2354.375	71.460	61.855	13.751	12.484	229.831	1.274	11.814	74.713	2.523	12.484		chang4+5
地209-43	2354.500	58.711	61.319	8.649	12.999	223.696	1.267	11.219	76.483	2.523	12.999		chang4+5
地209-43	2354.625	56.019	60.799	7.590	13.290	221.066	1.291	10.963	77.125	2.518	13.290		chang4+5
地209-43	2354.750	63.207	60.303	10.046	13.150	222.035	0.988	11.058	76.978	2.510	13.150		chang4+5
地209-43	2354.875	68.847	59.831	12.308	12.564	224.777	0.991	11.323	77.189	2.500	12.564		chang4+5
地209-43	2355.000	72.030	59.383	13.751	11.834	227.285	1.062	11.567	78.119	2.488	11.834		chang4+5
地209-43	2355.125	70.810	59.292	13.425	11.201	229.036	1.099	11.737	79.314	2.471	11.201		chang4+5
地209-43	2355.250	69.685	58.880	13.119	10.614	230.549	1.123	11.883	80.627	2.452	10.614		chang4+5
地209-43	2355.375	70.055	58.484	13.442	10.043	232.610	1.176	12.083	81.728	2.437	10.043		chang4+5
地209-43	2355.500	69.716	58.100	13.531	9.650	235.148	1.278	12.329	81.971	2.433	9.650		chang4+5
地209-43	2355.625	67.868	57.721	13.016	9.555	237.496	1.450	12.557	81.114	2.441	9.555		chang4+5
地209-43	2355.750	64.506	57.336	11.856	9.763	238.809	1.718	12.685	79.564	2.462	9.763		chang4+5
地209-43	2355.875	64.193	56.937	11.723	10.169	238.599	1.727	12.664	78.063	2.487	10.169		chang4+5
地209-43	2356.000	70.406	56.517	13.989	10.833	237.250	1.585	12.533	76.302	2.508	10.833		chang4+5
地209-43	2356.125	80.909	56.072	18.269	11.923	235.341	1.593	12.348	73.649	2.517	11.923		chang4+5
地209-43	2356.250	89.074	55.598	21.961	13.312	233.532	1.630	12.173	70.548	2.514	13.312		chang4+5
地209-43	2356.375	89.465	55.102	22.030	14.754	232.391	1.709	12.062	67.529	2.503	14.754		chang4+5
地209-43	2356.500	82.638	54.594	18.719	16.022	232.021	1.823	12.026	64.967	2.490	16.022		chang4+5
地209-43	2356.625	71.516	54.084	13.980	16.961	232.178	1.944	12.041	63.075	2.480	16.961		chang4+5
地209-43	2356.750	62.753	53.591	10.689	17.261	232.260	1.987	12.049	62.490	2.472	17.261		chang4+5
地209-43	2356.875	56.666	53.131	8.559	16.547	231.637	1.858	11.989	64.094	2.465	16.547		chang4+5
地209-43	2357.000	54.123	52.722	7.653	15.102	230.464	2.006	11.875	67.634	2.453	15.102		chang4+5
地209-43	2357.125	52.995	52.379	7.229	13.301	229.466	2.044	11.778	72.566	2.439	13.301		chang4+5
地209-43	2357.250	50.767	52.130	6.554	11.645	229.605	2.301	11.792	77.481	2.424	11.645		chang4+5
地209-43	2357.375	47.089	51.974	5.579	10.407	231.366	3.000	11.963	80.972	2.413	10.407		chang4+5
地209-43	2357.500	47.029	51.919	5.737	9.579	234.067	3.311	12.225	82.869	2.409	9.579		chang4+5
地209-43	2357.625	51.682	51.969	7.326	9.009	236.746	2.821	12.484	83.946	2.412	9.009		chang4+5
地209-43	2357.750	56.145	52.142	8.887	8.554	238.420	2.407	12.647	85.213	2.418	8.554		chang4+5
地209-43	2357.875	56.759	52.419	9.096	8.255	238.471	2.345	12.652	86.718	2.424	8.255		chang4+5
地209-43	2358.000	55.332	52.798	8.527	8.203	237.172	2.396	12.526	87.726	2.427	8.203		chang4+5
地209-43	2358.125	54.758	53.274	8.192	8.340	235.154	2.296	12.330	88.169	2.425	8.340		chang4+5
地209-43	2358.250	55.881	53.859	8.431	8.589	233.408	2.050	12.161	87.899	2.423	8.589		chang4+5
地209-43	2358.375	57.072	54.534	8.784	8.910	232.872	1.906	12.109	86.619	2.425	8.910		chang4+5
地209-43	2358.500	56.720	55.296	8.709	9.284	233.436	1.975	12.163	84.532	2.433	9.284		chang4+5
地209-43	2358.625	55.386	56.144	8.332	9.704	234.270	2.162	12.244	82.220	2.449	9.704		chang4+5
地209-43	2358.750	51.724	57.085	7.155	10.235	234.097	2.569	12.227	80.152	2.469	10.235		chang4+5
地209-43	2358.875	47.372	58.103	5.705	11.050	232.031	3.022	12.027	78.223	2.489	11.050		chang4+5
地209-43	2359.000	45.859	59.194	5.056	12.265	228.727	2.932	11.707	75.960	2.506	12.265		chang4+5
地209-43	2359.125	46.423	60.352	5.010	13.666	225.472	2.514	11.391	73.640	2.517	13.666		chang4+5
地209-43	2359.250	47.295	61.575	5.151	14.821	223.790	2.243	11.228	71.579	2.525	14.821		chang4+5
地209-43	2359.375	48.302	62.842	5.496	15.885	224.655	2.189	11.312	68.708	2.534	15.885		chang4+5
地209-43	2359.500	50.230	64.143	6.249	17.487	227.473	2.190	11.585	64.177	2.546	17.487		chang4+5
地209-43	2359.625	54.135	65.456	7.702	19.256	231.098	2.093	11.937	59.634	2.563	19.256		chang4+5
地209-43	2359.750	57.844	66.767	9.130	20.058	234.065	2.521	12.224	57.268	2.585	20.058		chang4+5
地209-43	2359.875	61.567	68.057	10.506	19.431	235.267	2.587	12.341	57.719	2.607	19.431		chang4+5
地209-43	2360.000	67.174	69.310	19.973	18.469	234.898	0.010	0.100	99.900	2.626	18.469		chang4+5
地209-43	2360.125	75.134	70.512	26.539	17.529	233.604	0.010	0.100	99.900	2.638	17.529		chang4+5
地209-43	2360.250	78.078	71.637	29.167	16.698	232.059	0.010	0.100	99.900	2.641	16.698		chang4+5
地209-43	2360.375	77.952	72.686	29.053	16.131	230.595	0.010	0.100	99.900	2.638	16.131		chang4+5
地209-43	2360.500	80.119	73.651	31.057	15.697	229.337	0.010	0.100	99.900	2.632	15.697		chang4+5
地209-43	2360.625	81.567	74.526	32.432	14.993	228.737	0.010	0.100	99.900	2.626	14.993		chang4+5
地209-43	2360.750	79.704	75.292	30.668	14.284	229.799	0.010	0.100	99.900	2.623	14.284		chang4+5
地209-43	2360.875	76.900	75.967	28.102	14.074	233.717	0.010	0.100	99.900	2.619	14.074		chang4+5
地209-43	2361.000	80.337	76.550	31.262	14.415	240.558	0.010	0.100	99.900	2.613	14.415		chang4+5
地209-43	2361.125	91.243	77.045	42.406	14.699	249.625	0.010	0.100	99.900	2.601	14.699		chang4+5
地209-43	2361.250	100.890	77.443	53.854	14.808	258.943	0.010	0.100	99.900	2.581	14.808		chang4+5
地209-43	2361.375	105.960	77.765	60.550	15.111	265.251	0.010	0.100	99.900	2.557	15.111		chang4+5
地209-43	2361.500	107.927	78.017	63.283	15.533	266.724	0.010	0.100	99.900	2.532	15.533		chang4+5
地209-43	2361.625	104.864	78.209	59.059	15.658	263.585	0.010	0.100	99.900	2.509	15.658		chang4+5
地209-43	2361.750	99.334	78.343	51.897	15.433	258.212	0.010	0.100	99.900	2.491	15.433		chang4+5
地209-43	2361.875	94.364	78.438	45.935	15.288	254.063	0.010	0.100	99.900	2.481	15.288		chang4+5
地209-43	2362.000	96.169	78.506	48.049	15.122	252.448	0.010	0.100	99.900	2.479	15.122		chang4+5
地209-43	2362.125	102.065	78.559	55.362	14.562	252.515	0.010	0.100	99.900	2.486	14.562		chang4+5
地209-43	2362.250	104.564	78.608	58.656	14.078	252.397	0.010	0.100	99.900	2.501	14.078		chang4+5
地209-43	2362.375	97.910	78.665	50.144	14.282	250.506	0.010	0.100	99.900	2.520	14.282		chang4+5
地209-43	2362.500	87.782	78.738	38.675	15.314	246.623	0.010	0.100	99.900	2.541	15.314		chang4+5
地209-43	2362.625	81.709	78.832	32.569	16.503	240.883	0.010	0.100	99.900	2.562	16.503		chang4+5
地209-43	2362.750	84.272	78.955	35.080	17.636	233.749	0.010	0.100	99.900	2.581	17.636		chang4+5
地209-43	2362.875	84.227	79.105	35.035	18.825	226.760	0.010	0.100	99.900	2.597	18.825		chang4+5
地209-43	2363.000	80.312	79.279	31.239	19.210	222.094	0.010	0.100	99.900	2.607	19.210		chang4+5
地209-43	2363.125	78.626	79.473	29.669	17.936	221.431	0.010	0.100	99.900	2.608	17.936		chang4+5
地209-43	2363.250	79.981	79.679	30.927	15.623	225.469	0.010	0.100	99.900	2.599	15.623		chang4+5
地209-43	2363.375	87.393	79.887	38.267	13.410	233.328	0.010	0.100	99.900	2.584	13.410		chang4+5
地209-43	2363.500	99.909	80.087	52.615	11.551	242.591	0.010	0.100	99.900	2.567	11.551		chang4+5
地209-43	2363.625	109.772	80.267	65.920	10.268	250.842	0.010	0.100	99.900	2.554	10.268		chang4+5
地209-43	2363.750	112.171	80.411	69.456	9.576	255.270	0.010	0.100	99.900	2.548	9.576		chang4+5
地209-43	2363.875	113.025	80.509	70.745	9.359	253.886	0.010	0.100	99.900	2.546	9.359		chang4+5
地209-43	2364.000	110.345	80.551	66.753	9.403	248.080	0.010	0.100	99.900	2.545	9.403		chang4+5
地209-43	2364.125	102.228	80.527	55.574	9.537	240.618	0.010	0.100	99.900	2.544	9.537		chang4+5
