井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	CNL	DEN	RT	解释结论	层位
涧39	2312.125	87.994	63.898	52.067	18.787	222.381	0.01	0.1	99.9	18.529	2.609	18.721		chang4+5
涧39	2312.250	89.592	63.52	56.238	20.026	222.52	0.01	0.1	99.9	18.589	2.612	19.96		chang4+5
涧39	2312.375	95.444	63.183	67.75	21.214	224.086	0.01	0.1	99.9	19.321	2.612	21.219		chang4+5
涧39	2312.500	103.738	62.857	83.28	21.058	226.452	0.01	0.1	99.9	20.585	2.605	21.13		chang4+5
涧39	2312.625	109.795	62.495	92.397	19.699	228.5	0.01	0.1	99.9	21.881	2.592	19.777		chang4+5
涧39	2312.750	107.229	62.034	79.946	18.261	229.166	0.01	0.1	99.9	22.665	2.574	18.297		chang4+5
涧39	2312.875	96.566	61.465	25.823	17.64	228.676	0.075	8.246	79.151	22.707	2.556	17.605		chang4+5
涧39	2313.000	89.757	60.793	23.918	18.391	227.637	0.101	8.809	72.742	22.086	2.544	18.267	干层	chang4+5
涧39	2313.125	92.391	60.048	27.14	20.819	226.789	0.108	8.944	67.428	21.058	2.542	20.623	干层	chang4+5
涧39	2313.250	97.866	59.283	30.139	24.451	226.889	0.094	8.681	63.939	20.214	2.549	24.343	干层	chang4+5
涧39	2313.375	96.877	58.564	27.661	26.34	227.715	0.078	8.313	64.126	20.058	2.557	26.393	干层	chang4+5
涧39	2313.500	89.522	57.939	22.805	25.307	228.319	0.065	7.967	68.214	20.391	2.565	25.39	干层	chang4+5
涧39	2313.625	83.711	57.431	20.706	23.761	227.844	0.053	7.628	73.583	20.399	2.573	23.806	干层	chang4+5
涧39	2313.750	82.351	57.047	20.762	22.904	226.413	0.042	7.207	79.341	19.821	2.582	22.939	干层	chang4+5
涧39	2313.875	82.633	56.743	20.949	22.266	224.717	0.032	6.773	85.653	19.058	2.592	22.284	干层	chang4+5
涧39	2314.000	80.856	56.493	19.502	22.002	222.2	0.027	6.522	89.635	18.365	2.596	21.945	干层	chang4+5
涧39	2314.125	77.104	56.287	17.493	23.195	218.114	0.03	6.679	85.461	17.617	2.587	23.022	干层	chang4+5
涧39	2314.250	73.595	56.126	16.037	26.523	213.787	0.09	8.596	62.129	16.909	2.546	26.298	干层	chang4+5
涧39	2314.375	71.834	55.997	15.572	30.623	212.488	0.155	9.714	51.006	16.594	2.522	30.549	干层	chang4+5
涧39	2314.500	72.116	55.901	16.017	31.803	215.513	0.211	10.422	46.486	16.87	2.507	31.953	含油水层	chang4+5
涧39	2314.625	72.34	55.852	15.935	28.887	221.017	0.22	10.527	48.223	17.611	2.506	29.103	含油水层	chang4+5
涧39	2314.750	72.288	55.884	15.943	24.849	225.154	0.201	10.309	53.119	18.446	2.511	25.013	含油水层	chang4+5
涧39	2314.875	72.568	56.011	16.134	21.81	226.396	0.17	9.924	58.964	19.087	2.521	21.905	含油水层	chang4+5
涧39	2315.000	72.718	56.244	16.137	20.079	225.686	0.134	9.398	64.99	19.363	2.533	20.105	含油水层	chang4+5
涧39	2315.125	71.148	56.584	15.047	19.67	224.342	0.096	8.708	71.007	19.047	2.549	19.614	含油水层	chang4+5
涧39	2315.250	67.559	57.034	13.198	20.814	222.268	0.064	7.949	75.769	18.125	2.566	20.677	含油水层	chang4+5
涧39	2315.375	64.006	57.558	11.842	23.496	218.736	0.042	7.226	78.569	16.915	2.582	23.271	含油水层	chang4+5
涧39	2315.500	65.317	58.127	13.42	27.811	214.519	0.03	6.684	78.087	15.991	2.594	27.533	含油水层	chang4+5
涧39	2315.625	71.404	58.708	16.707	33.018	212.38	0.027	6.506	73.48	16.159	2.597	32.814		chang4+5
涧39	2315.750	78.885	59.266	20.324	36.636	215.415	0.01	0.1	99.9	17.573	2.596	36.681		chang4+5
涧39	2315.875	85.631	59.782	23.549	35.596	221.615	0.01	0.1	99.9	19.515	2.596	35.831		chang4+5
涧39	2316.000	91.839	60.24	26.877	31.149	227.609	0.01	0.1	99.9	21.002	2.6	31.375		chang4+5
涧39	2316.125	98.426	60.621	30.793	26.923	231.394	0.01	0.1	99.9	21.656	2.601	27.098		chang4+5
涧39	2316.250	103.96	60.879	33.733	23.605	233.494	0.01	0.1	99.9	22.194	2.591	23.788		chang4+5
涧39	2316.375	103.806	61.003	32.006	20.134	235.11	0.01	0.1	99.9	23.297	2.568	20.314		chang4+5
涧39	2316.500	96.55	60.98	26.449	16.775	235.425	0.01	0.1	99.9	24.668	2.537	16.9		chang4+5
涧39	2316.625	87.34	60.819	21.681	14.487	233.491	0.21	10.411	69.02	25.122	2.504	14.525	干层	chang4+5
涧39	2316.750	79.084	60.54	17.825	13.856	230.339	0.336	11.582	63.654	24.385	2.479	13.799	干层	chang4+5
涧39	2316.875	73.986	60.223	16.14	15.076	228.681	0.432	12.266	57.873	23.023	2.465	14.885	干层	chang4+5
涧39	2317.000	73.59	59.948	16.749	18.772	229.347	0.467	12.487	50.977	21.59	2.461	18.51	干层	chang4+5
涧39	2317.125	77.204	59.803	19.037	23.624	231.29	0.44	12.321	45.882	20.412	2.469	23.468	干层	chang4+5
涧39	2317.250	82.212	59.907	21.566	26.522	232.604	0.233	10.661	49.973	19.673	2.505	26.425	干层	chang4+5
涧39	2317.375	84.345	60.279	21.846	28.604	231.798	0.163	9.834	52.377	19.284	2.524	28.268	干层	chang4+5
涧39	2317.500	82.642	60.92	20.384	35.289	227.745	0.106	8.905	52.253	18.851	2.547	34.637	干层	chang4+5
涧39	2317.625	82.589	61.805	45.913	47.182	220.382	0.01	0.1	99.9	18.001	2.577	47.0		chang4+5
涧39	2317.750	86.769	62.901	53.53	49.913	211.985	0.01	0.1	99.9	16.899	2.594	50.456		chang4+5
涧39	2317.875	91.907	64.107	60.722	39.669	206.653	0.01	0.1	99.9	16.193	2.595	40.162		chang4+5
涧39	2318.000	97.029	65.356	69.134	30.561	207.239	0.01	0.1	99.9	16.003	2.577	30.812		chang4+5
涧39	2318.125	104.524	66.578	84.735	25.85	214.866	0.01	0.1	99.9	16.995	2.54	26.046		chang4+5
涧39	2318.250	112.646	67.74	99.9	22.055	228.5	0.01	0.1	99.9	19.451	2.532	22.336		chang4+5
涧39	2318.375	117.842	68.795	99.9	16.735	243.342	0.01	0.1	99.9	22.76	2.524	17.005		chang4+5
涧39	2318.500	118.328	69.736	99.9	11.704	257.068	0.01	0.1	99.9	26.976	2.512	11.879		chang4+5
涧39	2318.625	116.893	70.572	99.9	8.484	269.566	0.01	0.1	99.9	29.415	2.501	8.569		chang4+5
涧39	2318.750	117.291	71.27	99.9	6.939	279.275	0.01	0.1	99.9	30.882	2.496	6.959		chang4+5
涧39	2318.875	120.438	71.837	99.9	6.621	282.436	0.01	0.1	99.9	32.233	2.497	6.586		chang4+5
涧39	2319.000	122.072	72.262	99.9	7.326	278.219	0.01	0.1	99.9	32.522	2.503	7.264		chang6
涧39	2229.625--2319.000(平均)	88.107	57.348	41.296	18.204	234.648	0.056	3.749	85.812	22.592	2.553	18.204		
涧39	2229.625--2319.000(最大)	159.125	76.318	99.9	129.957	348.303	0.591	13.17	99.9	54.071	2.695	130.259		
涧39	2229.625--2319.000(最小)	47.101	31.337	4.983	5.979	194.192	0.01	0.1	21.883	12.175	2.172	5.956		
