井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	DEN	RT	解释结论	层位
地308-61	2284.875	112.232	66.379	57.566	10.723	244.442	0.010	0.100	99.900	2.656	10.588	干层	chang4+5
地308-61	2285.000	116.056	65.886	62.549	10.446	248.052	0.010	0.100	99.900	2.639	10.367	干层	chang4+5
地308-61	2285.125	119.101	65.300	65.208	10.412	252.730	0.010	0.100	99.900	2.617	10.437	干层	chang4+5
地308-61	2285.250	124.710	64.584	74.509	10.809	256.819	0.010	0.100	99.900	2.595	11.018	干层	chang4+5
地308-61	2285.375	130.207	63.704	80.362	11.706	258.329	0.010	0.100	99.900	2.580	12.091		chang4+5
地308-61	2285.500	133.230	62.635	83.502	13.082	256.520	0.010	0.100	99.900	2.571	13.638		chang4+5
地308-61	2285.625	131.311	61.356	77.648	14.853	252.329	0.010	0.100	99.900	2.561	15.535		chang4+5
地308-61	2285.750	118.662	59.855	56.699	16.825	247.661	0.010	0.100	99.900	2.539	17.549		chang4+5
地308-61	2285.875	102.423	58.177	41.254	18.746	244.183	0.010	0.100	99.900	2.507	19.417		chang4+5
地308-61	2286.000	91.590	56.394	20.155	20.504	242.489	1.019	13.005	49.045	2.476	21.114		chang4+5
地308-61	2286.125	86.415	54.569	18.781	22.362	241.993	1.013	12.987	46.984	2.458	23.063		chang4+5
地308-61	2286.250	83.588	52.779	17.791	24.830	241.448	0.988	12.915	44.612	2.457	25.822		chang4+5
地308-61	2286.375	81.112	51.082	16.739	27.101	240.229	0.941	12.770	43.391	2.463	27.818		chang4+5
地308-61	2286.500	79.042	49.526	15.890	30.197	238.342	0.876	12.566	41.316	2.469	31.531		chang4+5
地308-61	2286.625	78.083	48.157	15.432	33.498	235.559	0.786	12.259	40.271	2.475	34.602		chang4+5
地308-61	2286.750	79.147	47.042	15.636	36.289	231.260	0.659	11.780	40.148	2.485	37.235		chang4+5
地308-61	2286.875	79.580	46.188	14.963	39.839	225.783	0.532	11.220	39.723	2.504	41.299		chang4+5
地308-61	2287.000	75.582	45.562	12.556	45.488	220.474	0.437	10.730	38.325	2.524	47.837		chang4+5
地308-61	2287.125	69.107	45.122	10.315	50.949	217.005	0.394	10.479	37.252	2.535	52.696		chang4+5
地308-61	2287.250	64.783	44.843	9.567	49.672	216.924	0.416	10.608	38.642	2.526	47.977		chang4+5
地308-61	2287.375	61.619	44.696	8.935	42.598	219.784	0.482	10.969	41.358	2.510	39.581		chang4+5
地308-61	2287.500	59.902	44.656	9.026	35.691	223.908	0.569	11.391	43.540	2.499	33.509		chang4+5
地308-61	2287.625	60.740	44.701	9.804	31.460	227.821	0.651	11.747	44.607	2.501	30.311		chang4+5
地308-61	2287.750	65.279	44.819	11.789	29.592	230.671	0.710	11.979	44.712	2.508	29.188		chang4+5
地308-61	2287.875	71.594	44.991	13.945	29.443	232.384	0.744	12.108	44.010	2.510	29.586		chang4+5
地308-61	2288.000	75.839	45.207	14.978	30.686	233.061	0.752	12.138	42.696	2.505	31.303		chang4+5
地308-61	2288.125	76.458	45.476	14.672	32.599	232.741	0.734	12.073	41.569	2.498	33.325		chang4+5
地308-61	2288.250	75.295	45.834	14.055	34.358	231.442	0.693	11.912	41.059	2.500	34.938		chang4+5
地308-61	2288.375	75.267	46.311	14.117	35.476	229.524	0.643	11.712	41.160	2.514	35.778		chang4+5
地308-61	2288.500	77.453	46.930	14.935	34.938	227.487	0.597	11.516	42.537	2.535	34.467		chang4+5
地308-61	2288.625	85.129	47.700	18.414	31.822	225.451	0.553	11.318	46.008	2.561	30.338		chang4+5
地308-61	2288.750	96.027	48.609	22.582	27.684	222.978	0.498	11.054	50.507	2.592	26.194		chang4+5
地308-61	2288.875	102.747	49.607	23.993	25.213	219.907	0.438	10.737	53.347	2.620	24.663		chang4+5
地308-61	2289.000	100.276	50.656	21.035	24.960	216.691	0.386	10.428	54.171	2.636	25.126		chang4+5
地308-61	2289.125	89.104	51.740	15.580	24.678	214.016	0.349	10.196	55.994	2.637	24.427		chang4+5
地308-61	2289.250	78.663	52.854	12.729	22.468	212.766	0.340	10.137	60.160	2.628	21.370		chang4+5
地308-61	2289.375	76.176	53.987	13.115	19.527	213.371	0.359	10.262	64.005	2.623	18.493		chang4+5
地308-61	2289.500	81.934	55.123	16.220	17.746	215.617	0.403	10.532	64.692	2.625	17.326		chang4+5
地308-61	2289.625	89.600	56.250	19.236	17.108	218.983	0.467	10.890	63.519	2.634	16.986		chang4+5
地308-61	2289.750	94.256	57.366	40.009	16.764	223.410	0.010	0.100	99.900	2.638	16.639		chang4+5
地308-61	2289.875	99.802	58.484	46.318	16.239	229.069	0.010	0.100	99.900	2.634	16.015		chang4+5
地308-61	2290.000	108.948	59.607	56.996	15.504	235.547	0.010	0.100	99.900	2.624	15.217		chang4+5
地308-61	2290.125	118.410	60.718	67.246	14.638	241.565	0.010	0.100	99.900	2.615	14.313		chang4+5
地308-61	2290.250	125.232	61.776	74.330	13.764	245.176	0.010	0.100	99.900	2.614	13.455		chang4+5
地308-61	2290.375	126.159	62.743	72.121	13.170	245.845	0.010	0.100	99.900	2.615	13.010		chang4+5
地308-61	2290.500	122.274	63.599	65.834	13.249	244.597	0.010	0.100	99.900	2.615	13.383		chang4+5
地308-61	2290.625	116.927	64.335	59.488	14.267	242.807	0.010	0.100	99.900	2.613	14.764		chang4+5
地308-61	2290.750	114.206	64.940	58.188	16.227	241.338	0.010	0.100	99.900	2.610	17.048		chang4+5
地308-61	2290.875	113.475	65.427	57.655	18.518	240.430	0.010	0.100	99.900	2.609	19.342		chang4+5
地308-61	2291.000	111.638	65.813	54.851	20.061	240.012	0.010	0.100	99.900	2.605	20.465		chang4+5
地308-61	2291.125	108.299	66.112	50.948	20.647	239.487	0.010	0.100	99.900	2.600	20.749		chang4+5
地308-61	2291.250	108.246	66.328	53.030	20.753	237.670	0.010	0.100	99.900	2.593	20.756		chang4+5
地308-61	2291.375	108.527	66.477	52.307	20.674	234.286	0.010	0.100	99.900	2.588	20.628		chang4+5
地308-61	2291.500	105.572	66.586	48.058	20.495	230.027	0.010	0.100	99.900	2.590	20.421		chang4+5
地308-61	2291.625	99.259	66.676	41.034	20.368	225.777	0.010	0.100	99.900	2.600	20.338		chang4+5
地308-61	2291.750	94.320	66.766	37.953	20.288	222.804	0.010	0.100	99.900	2.612	20.260		chang4+5
地308-61	2291.875	93.327	66.866	38.315	19.946	222.700	0.010	0.100	99.900	2.615	19.770		chang4+5
地308-61	2292.000	96.618	66.979	42.675	19.039	227.165	0.010	0.100	99.900	2.600	18.629		chang4+5
地308-61	2292.125	102.445	67.115	48.719	17.461	236.761	0.010	0.100	99.900	2.568	16.806		chang4+5
地308-61	2292.250	111.664	67.287	60.162	15.249	249.387	0.010	0.100	99.900	2.528	14.376		chang4+5
地308-61	2292.375	125.905	67.488	80.263	12.762	260.814	0.010	0.100	99.900	2.499	11.857		chang4+5
地308-61	2292.500	141.686	67.704	99.900	10.621	267.681	0.010	0.100	99.900	2.503	9.927		chang4+5
地308-61	2292.625	151.426	67.921	99.900	9.211	268.175	0.010	0.100	99.900	2.546	8.809		chang4+5
地308-61	2292.750	149.786	68.122	99.900	8.692	261.336	0.010	0.100	99.900	2.605	8.626		chang4+5
地308-61	2292.875	143.213	68.292	93.377	9.111	249.660	0.010	0.100	99.900	2.647	9.383		chang4+5
地308-61	2293.000	135.902	68.414	82.278	10.586	237.041	0.010	0.100	99.900	2.663	11.261		chang4+5
地308-61	2293.125	127.269	68.474	70.130	13.204	226.270	0.010	0.100	99.900	2.663	14.294		chang4+5
地308-61	2293.250	114.901	68.461	53.914	16.942	219.798	0.010	0.100	99.900	2.656	18.428		chang4+5
地308-61	2293.375	102.507	68.395	42.699	20.692	219.395	0.010	0.100	99.900	2.642	21.961		chang4+5
地308-61	2293.500	96.843	68.301	40.497	21.673	225.715	0.010	0.100	99.900	2.617	21.512		chang4+5
地308-61	2293.625	102.578	68.190	50.278	18.657	237.521	0.010	0.100	99.900	2.578	17.055		chang4+5
地308-61	2293.750	118.749	68.051	72.375	14.080	252.043	0.010	0.100	99.900	2.538	12.411		chang4+5
地308-61	2293.875	137.522	67.865	98.610	10.569	265.707	0.010	0.100	99.900	2.510	9.536		chang4+5
地308-61	2294.000	147.787	67.625	99.900	8.835	274.733	0.010	0.100	99.900	2.503	8.442		chang4+5
地308-61	2294.125	150.035	67.342	99.900	8.478	275.981	0.010	0.100	99.900	2.518	8.498		chang4+5
地308-61	2294.250	146.449	67.052	99.000	9.186	268.454	0.010	0.100	99.900	2.552	9.572		chang4+5
地308-61	2294.375	136.751	66.794	81.313	10.763	255.971	0.010	0.100	99.900	2.593	11.431		chang4+5
地308-61	2294.500	123.174	66.582	62.908	12.807	243.587	0.010	0.100	99.900	2.628	13.579		chang4+5
地308-61	2294.625	110.202	66.392	49.841	14.462	235.393	0.010	0.100	99.900	2.644	14.958		chang4+5
地308-61	2294.750	102.342	66.191	44.524	14.607	234.840	0.010	0.100	99.900	2.637	14.410		chang4+5
地308-61	2294.875	100.454	65.982	44.644	13.502	240.357	0.010	0.100	99.900	2.616	12.993		chang4+5
地308-61	2295.000	102.035	65.805	46.928	12.506	246.873	0.010	0.100	99.900	2.594	12.233		chang4+5
地308-61	2295.125	105.337	65.688	50.702	12.700	250.027	0.010	0.100	99.900	2.580	12.961		chang4+5
地308-61	2295.250	107.223	65.608	51.522	14.456	248.673	0.010	0.100	99.900	2.579	15.294		chang4+5
地308-61	2295.375	107.024	65.493	50.746	17.018	245.496	0.010	0.100	99.900	2.582	17.984		chang4+5
地308-61	2295.500	107.145	65.297	51.373	18.482	243.232	0.010	0.100	99.900	2.576	18.761		chang4+5
地308-61	2295.625	108.261	65.021	52.810	18.409	242.642	0.010	0.100	99.900	2.559	18.211		chang4+5
地308-61	2295.750	107.219	64.688	50.346	18.116	242.483	0.010	0.100	99.900	2.542	18.063		chang4+5
地308-61	2295.875	100.138	64.314	41.108	18.847	240.713	0.010	0.100	99.900	2.538	19.287	差油层	chang4+5
地308-61	2296.000	87.740	63.888	17.179	21.050	236.634	0.798	12.303	50.308	2.547	22.039	差油层	chang4+5
地308-61	2296.125	75.434	63.399	12.838	24.283	231.548	0.664	11.799	48.409	2.558	25.542	差油层	chang4+5
地308-61	2296.250	68.434	62.858	11.161	27.265	227.506	0.586	11.470	47.160	2.559	28.231	差油层	chang4+5
地308-61	2296.375	64.887	62.308	10.113	28.732	224.910	0.541	11.261	47.246	2.552	29.012	差油层	chang4+5
地308-61	2296.500	63.245	61.796	9.720	28.397	222.977	0.505	11.086	48.690	2.543	28.051	差油层	chang4+5
地308-61	2296.625	63.278	61.363	9.742	27.296	221.211	0.472	10.917	50.395	2.539	26.872	差油层	chang4+5
地308-61	2296.750	66.329	61.064	10.924	26.909	219.683	0.446	10.780	50.879	2.548	26.930	差油层	chang4+5
地308-61	2296.875	71.376	60.916	12.473	27.861	218.479	0.427	10.675	49.973	2.567	28.383	差油层	chang4+5
地308-61	2297.000	75.928	60.917	13.717	28.883	217.636	0.415	10.606	49.569	2.588	29.163	差油层	chang4+5
地308-61	2297.125	78.671	61.062	14.363	27.898	217.318	0.414	10.596	51.377	2.603	27.189	差油层	chang4+5
地308-61	2297.250	79.575	61.363	14.532	25.142	217.781	0.427	10.672	54.363	2.608	23.994	差油层	chang4+5
地308-61	2297.375	81.486	61.806	15.613	22.735	218.916	0.450	10.802	56.162	2.609	22.028	差油层	chang4+5
地308-61	2297.500	85.499	62.366	17.501	21.828	220.875	0.493	11.025	55.594	2.612	21.716	差油层	chang4+5
地308-61	2297.625	92.686	63.024	40.326	21.859	225.122	0.010	0.100	99.900	2.614	21.939	差油层	chang4+5
地308-61	2297.750	106.239	63.760	56.357	20.772	234.454	0.010	0.100	99.900	2.599	20.117	差油层	chang4+5
地308-61	2297.875	123.952	64.540	78.747	17.059	248.110	0.010	0.100	99.900	2.562	15.344	干层	chang4+5
地308-61	2298.000	143.439	65.318	99.900	12.294	261.494	0.010	0.100	99.900	2.518	10.583	干层	chang4+5
地308-61	2298.125	161.039	66.049	99.900	8.950	269.690	0.010	0.100	99.900	2.498	8.033	干层	chang4+5
地308-61	2298.250	163.170	66.686	99.900	7.791	269.703	0.010	0.100	99.900	2.521	7.654	干层	chang4+5
地308-61	2298.375	147.618	67.227	92.288	8.475	263.887	0.010	0.100	99.900	2.557	8.935	干层	chang4+5
地308-61	2298.500	125.937	67.684	62.975	10.393	257.210	0.010	0.100	99.900	2.574	11.211	干层	chang4+5
地308-61	2298.625	111.828	68.054	52.391	11.898	253.889	0.010	0.100	99.900	2.566	12.283	干层	chang4+5
地308-61	2298.750	109.823	68.332	54.787	11.913	255.566	0.010	0.100	99.900	2.556	11.705	干层	chang4+5
地308-61	2298.875	113.027	68.539	58.829	11.344	259.681	0.010	0.100	99.900	2.562	11.142	干层	chang4+5
地308-61	2299.000	115.970	68.717	61.655	11.253	262.862	0.010	0.100	99.900	2.581	11.316	干层	chang4+5
地308-61	2299.125	118.829	68.905	65.221	11.729	263.668	0.010	0.100	99.900	2.602	11.961	干层	chang4+5
地308-61	2299.250	120.882	69.134	67.008	12.517	262.621	0.010	0.100	99.900	2.612	12.829	干层	chang4+5
地308-61	2299.375	120.601	69.395	65.478	13.527	260.687	0.010	0.100	99.900	2.612	13.920	干层	chang4+5
地308-61	2299.500	118.188	69.652	61.909	14.686	257.347	0.010	0.100	99.900	2.605	15.116	干层	chang4+5
地308-61	2299.625	116.621	69.880	61.069	15.787	251.485	0.010	0.100	99.900	2.597	16.163	干层	chang4+5
地308-61	2299.750	111.901	70.058	53.476	16.749	243.341	0.010	0.100	99.900	2.595	17.078	干层	chang4+5
地308-61	2299.875	104.421	70.175	45.711	17.661	235.022	0.010	0.100	99.900	2.603	17.989	干层	chang4+5
地308-61	2300.000	98.074	70.230	40.598	18.370	228.776	0.010	0.100	99.900	2.618	18.583		chang4+5
地308-61	2300.125	94.335	70.225	38.210	18.415	225.855	0.010	0.100	99.900	2.632	18.321		chang4+5
地308-61	2300.250	94.686	70.157	40.023	17.592	226.112	0.010	0.100	99.900	2.640	17.184		chang4+5
地308-61	2300.375	97.795	70.041	43.358	16.389	227.742	0.010	0.100	99.900	2.644	15.942		chang4+5
地308-61	2300.500	101.866	69.909	47.424	15.474	229.318	0.010	0.100	99.900	2.644	15.211		chang4+5
地308-61	2300.625	104.381	69.786	48.919	15.076	230.369	0.010	0.100	99.900	2.642	15.000		chang4+5
地308-61	2300.750	103.740	69.703	47.101	15.025	230.322	0.010	0.100	99.900	2.637	15.039		chang4+5
地308-61	2300.875	102.073	69.674	45.601	15.131	228.557	0.010	0.100	99.900	2.634	15.183		chang4+5
地308-61	2301.000	100.178	69.700	43.644	15.538	224.955	0.010	0.100	99.900	2.637	15.737		chang4+5
地308-61	2301.125	97.607	69.772	41.049	16.583	220.143	0.010	0.100	99.900	2.648	17.058		chang4+5
地308-61	2301.250	91.924	69.888	34.804	18.525	215.508	0.010	0.100	99.900	2.659	19.347		chang4+5
地308-61	2301.375	85.774	70.036	30.418	21.103	212.513	0.010	0.100	99.900	2.663	22.088		chang4+5
地308-61	2301.500	84.942	70.208	31.814	22.862	212.008	0.010	0.100	99.900	2.663	23.297		chang4+5
地308-61	2301.625	89.401	70.397	36.660	22.597	213.835	0.010	0.100	99.900	2.663	22.205		chang4+5
地308-61	2301.750	93.895	70.602	39.831	21.141	216.805	0.010	0.100	99.900	2.664	20.544		chang4+5
地308-61	2301.875	96.373	70.819	41.443	20.056	219.231	0.010	0.100	99.900	2.663	19.783		chang4+5
地308-61	2302.000	99.238	71.040	44.625	19.756	219.889	0.010	0.100	99.900	2.658	19.741		chang4+5
地308-61	2302.125	102.984	71.255	48.386	19.811	218.537	0.010	0.100	99.900	2.654	19.850		chang4+5
地308-61	2302.250	102.770	71.452	45.935	20.226	216.112	0.010	0.100	99.900	2.657	20.437		chang4+5
地308-61	2302.375	99.550	71.627	42.560	21.311	214.120	0.010	0.100	99.900	2.666	21.801		chang4+5
地308-61	2302.500	95.750	71.786	39.069	22.411	213.549	0.010	0.100	99.900	2.673	22.753		chang4+5
地308-61	2302.625	92.092	71.934	36.061	21.894	215.035	0.010	0.100	99.900	2.675	21.411		chang4+5
地308-61	2302.750	91.935	72.063	37.524	19.388	219.827	0.010	0.100	99.900	2.672	18.253		chang4+5
地308-61	2302.875	96.364	72.168	42.786	16.234	228.359	0.010	0.100	99.900	2.666	15.101		chang4+5
地308-61	2303.000	102.861	72.252	49.297	13.466	240.053	0.010	0.100	99.900	2.653	12.548		chang4+5
地308-61	2303.125	108.602	72.320	54.580	11.270	253.642	0.010	0.100	99.900	2.625	10.553		chang4+5
地308-61	2303.250	114.885	72.384	62.232	9.686	266.516	0.010	0.100	99.900	2.588	9.199		chang4+5
地308-61	2303.375	121.121	72.446	69.216	8.688	275.481	0.010	0.100	99.900	2.558	8.401		chang4+5
地308-61	2303.500	125.168	72.507	73.038	8.219	278.408	0.010	0.100	99.900	2.549	8.116		chang4+5
地308-61	2303.625	125.467	72.561	71.464	8.253	275.227	0.010	0.100	99.900	2.564	8.329		chang4+5
地308-61	2303.750	122.854	72.603	67.275	8.851	267.623	0.010	0.100	99.900	2.594	9.144		chang4+5
地308-61	2303.875	120.290	72.630	64.754	9.887	258.835	0.010	0.100	99.900	2.622	10.303		chang4+5
地308-61	2304.000	118.119	72.641	62.179	10.972	251.867	0.010	0.100	99.900	2.637	11.346		chang4+5
地308-61	2304.125	116.621	72.631	60.920	11.837	248.016	0.010	0.100	99.900	2.641	12.112		chang4+5
地308-61	2304.250	117.362	72.587	62.957	12.796	245.999	0.010	0.100	99.900	2.634	13.180		chang4+5
地308-61	2304.375	116.739	72.500	60.700	14.568	243.064	0.010	0.100	99.900	2.623	15.346		chang4+5
地308-61	2304.500	110.853	72.365	51.969	18.019	238.225	0.010	0.100	99.900	2.616	19.519		chang4+5
地308-61	2304.625	101.395	72.185	42.073	22.851	233.031	0.010	0.100	99.900	2.615	24.721		chang4+5
地308-61	2304.750	93.108	71.978	35.806	26.455	230.447	0.010	0.100	99.900	2.612	27.428		chang4+5
地308-61	2304.875	92.442	71.767	38.352	26.321	232.140	0.010	0.100	99.900	2.598	25.700		chang4+5
地308-61	2305.000	98.516	71.556	45.417	23.458	238.151	0.010	0.100	99.900	2.573	22.201		chang4+5
地308-61	2305.125	106.002	71.332	52.672	20.455	247.133	0.010	0.100	99.900	2.547	19.476		chang4+5
地308-61	2305.250	111.034	71.092	56.653	18.451	255.864	0.010	0.100	99.900	2.535	17.877		chang4+5
地308-61	2305.375	114.664	70.853	60.600	17.181	261.303	0.010	0.100	99.900	2.536	16.791		chang4+5
地308-61	2305.500	116.735	70.635	62.010	16.306	262.836	0.010	0.100	99.900	2.545	16.034		chang4+5
地308-61	2305.625	115.483	70.443	59.015	15.657	262.200	0.010	0.100	99.900	2.557	15.446		chang4+5
地308-61	2305.750	113.509	70.266	57.255	14.958	261.748	0.010	0.100	99.900	2.566	14.684		chang4+5
地308-61	2305.875	115.666	70.087	62.031	13.955	262.251	0.010	0.100	99.900	2.570	13.545		chang4+5
地308-61	2306.000	119.644	69.896	66.522	12.718	263.079	0.010	0.100	99.900	2.574	12.253		chang4+5
地308-61	2306.125	122.101	69.698	68.582	11.515	263.292	0.010	0.100	99.900	2.586	11.101		chang4+5
地308-61	2306.250	121.566	69.490	66.413	10.474	261.929	0.010	0.100	99.900	2.608	10.122		chang4+5
地308-61	2306.375	118.771	69.261	62.452	9.593	259.156	0.010	0.100	99.900	2.627	9.295		chang4+5
地308-61	2306.500	115.147	68.997	58.195	8.899	256.178	0.010	0.100	99.900	2.635	8.676		chang4+5
地308-61	2306.625	113.041	68.689	56.911	8.442	254.037	0.010	0.100	99.900	2.635	8.310		chang4+5
地308-61	2306.750	112.317	68.321	56.398	8.342	252.499	0.010	0.100	99.900	2.637	8.360		chang4+5
地308-61	2306.875	113.185	67.888	58.167	8.724	250.275	0.010	0.100	99.900	2.644	8.928		chang4+5
地308-61	2307.000	112.861	67.387	56.621	9.678	246.381	0.010	0.100	99.900	2.652	10.098		chang4+5
地308-61	2307.125	109.705	66.817	52.249	11.167	240.701	0.010	0.100	99.900	2.655	11.766		chang4+5
地308-61	2307.250	107.126	66.168	50.505	13.054	234.077	0.010	0.100	99.900	2.652	13.777		chang4+5
地308-61	2307.375	105.422	65.442	48.803	15.125	227.906	0.010	0.100	99.900	2.648	15.882		chang4+5
地308-61	2307.500	104.059	64.640	47.650	17.238	223.051	0.010	0.100	99.900	2.644	17.998		chang4+5
地308-61	2307.625	101.729	63.763	44.794	19.531	219.596	0.010	0.100	99.900	2.637	20.391		chang4+5
地308-61	2307.750	97.016	62.810	39.617	22.261	217.480	0.010	0.100	99.900	2.622	23.311		chang4+5
地308-61	2307.875	87.856	61.802	30.474	25.273	216.450	0.010	0.100	99.900	2.606	26.374		chang4+5
地308-61	2308.000	75.590	60.773	11.585	27.547	216.170	0.395	10.487	50.888	2.595	28.205		chang4+5
地308-61	2308.125	66.243	59.750	9.472	27.916	216.425	0.402	10.528	51.129	2.593	27.755		chang4+5
地308-61	2308.250	66.941	58.762	11.062	26.336	217.244	0.419	10.629	52.872	2.594	25.540		chang4+5
地308-61	2308.375	77.719	57.822	15.677	24.141	218.683	0.448	10.790	54.590	2.590	23.357		chang4+5
地308-61	2308.500	93.989	56.939	22.627	22.510	220.684	0.488	11.003	55.286	2.579	22.034		chang4+5
地308-61	2308.625	106.883	56.125	27.501	21.777	223.122	0.539	11.253	54.750	2.561	21.632		chang4+5
地308-61	2308.750	108.933	55.408	26.636	21.817	225.709	0.594	11.504	53.385	2.540	21.920		chang4+5
地308-61	2308.875	101.862	54.801	22.627	22.311	227.847	0.637	11.687	51.961	2.524	22.531		chang4+5
地308-61	2309.000	88.980	54.312	16.957	23.032	228.882	0.650	11.741	50.882	2.515	23.313		chang4+5
地308-61	2309.125	77.125	53.949	13.376	23.961	228.468	0.627	11.648	50.149	2.514	24.324		chang4+5
地308-61	2309.250	71.081	53.742	12.007	25.236	226.556	0.573	11.411	49.598	2.518	25.747		chang4+5
地308-61	2309.375	69.687	53.705	11.716	26.927	223.685	0.509	11.109	49.009	2.525	27.589		chang4+5
地308-61	2309.500	69.652	53.845	11.486	28.799	220.756	0.456	10.835	48.423	2.535	29.478		chang4+5
地308-61	2309.625	70.708	54.173	11.883	30.177	218.933	0.434	10.713	48.009	2.552	30.569		chang4+5
地308-61	2309.750	74.036	54.705	13.417	29.715	219.911	0.474	10.929	48.268	2.578	29.236		chang4+5
地308-61	2309.875	81.036	55.419	16.873	26.678	224.547	0.595	11.510	49.727	2.607	25.243		chang4+5
地308-61	2310.000	92.645	56.269	23.019	21.883	232.372	0.817	12.369	52.575	2.631	19.998		chang4+5
地308-61	2310.125	107.103	57.205	31.183	17.087	241.349	1.105	13.246	56.446	2.641	15.454		chang4+5
地308-61	2310.250	120.289	58.161	38.517	13.629	247.600	1.281	13.701	60.745	2.639	12.606		chang4+5
地308-61	2310.375	125.764	59.067	39.305	11.944	248.297	1.221	13.551	63.985	2.634	11.573		chang4+5
地308-61	2310.500	122.525	59.863	34.697	12.287	242.930	0.957	12.822	64.032	2.628	12.687		chang4+5
地308-61	2310.625	111.102	60.508	25.970	14.760	233.072	0.649	11.739	61.578	2.620	15.923		chang4+5
地308-61	2310.750	96.801	60.968	18.841	19.082	222.176	0.431	10.697	58.200	2.609	20.853		chang4+5
地308-61	2310.875	84.289	61.264	14.076	23.260	213.815	0.323	10.015	56.634	2.598	24.611		chang4+5
地308-61	2311.000	76.811	61.438	12.224	24.345	209.873	0.010	9.801	58.171	2.589	24.196		chang4+5
地308-61	2311.125	72.415	61.538	11.184	22.393	210.342	0.010	9.992	60.879	2.586	21.382		chang4+5
地308-61	2311.250	71.232	61.618	11.694	20.041	214.185	0.392	10.467	61.635	2.590	19.289		chang4+5
地308-61	2311.375	75.459	61.726	14.265	18.836	219.966	0.503	11.076	59.870	2.596	18.582		chang4+5
地308-61	2311.500	84.126	61.895	18.476	18.678	226.894	0.660	11.783	56.594	2.597	18.732		chang4+5
地308-61	2311.625	92.785	62.139	22.362	18.888	233.948	0.842	12.454	53.660	2.590	18.976		chang4+5
地308-61	2311.750	101.262	62.453	26.600	19.178	238.510	0.940	12.769	52.111	2.580	19.292		chang4+5
地308-61	2311.875	108.078	62.800	29.177	19.792	238.976	0.906	12.663	51.448	2.575	20.072		chang4+5
地308-61	2312.000	108.138	63.139	27.218	20.768	236.258	0.800	12.311	51.317	2.578	21.158		chang4+5
地308-61	2312.125	100.724	63.444	22.561	21.164	233.345	0.733	12.067	52.179	2.580	21.167		chang4+5
地308-61	2312.250	94.174	63.690	37.459	19.806	235.658	0.010	0.100	99.900	2.556	19.042		chang4+5
地308-61	2312.375	96.482	63.874	42.995	16.969	246.674	0.010	0.100	99.900	2.501	15.806		chang4+5
地308-61	2312.500	109.622	63.999	60.362	14.095	264.632	0.010	0.100	99.900	2.426	13.136		chang4+5
地308-61	2312.625	129.424	64.073	87.893	12.280	282.890	0.010	0.100	99.900	2.365	11.801		chang4+5
地308-61	2312.750	150.957	64.100	99.900	11.903	292.751	0.010	0.100	99.900	2.367	11.961		chang4+5
地308-61	2312.875	166.110	64.092	99.900	12.558	291.144	0.010	0.100	99.900	2.431	12.893		chang4+5
地308-61	2313.000	166.537	64.054	99.900	13.465	279.854	0.010	0.100	99.900	2.527	13.785		chang4+5
地308-61	2313.125	159.597	63.986	99.900	14.088	262.999	0.010	0.100	99.900	2.610	14.257		chang4+5
地308-61	2313.250	149.925	63.891	99.900	14.526	246.532	0.010	0.100	99.900	2.651	14.677		chang4+5
地308-61	2313.375	142.887	63.781	93.916	15.147	234.277	0.010	0.100	99.900	2.661	15.411		chang4+5
地308-61	2313.500	134.438	63.664	78.869	16.089	226.371	0.010	0.100	99.900	2.659	16.469		chang4+5
地308-61	2313.625	125.464	63.545	68.367	17.156	221.405	0.010	0.100	99.900	2.657	17.541		chang4+5
地308-61	2313.750	120.528	63.426	64.599	18.171	218.379	0.010	0.100	99.900	2.657	18.525		chang4+5
地308-61	2313.875	120.181	63.314	66.045	19.277	216.332	0.010	0.100	99.900	2.658	19.699		chang4+5
地308-61	2314.000	121.679	63.220	68.048	20.878	214.425	0.010	0.100	99.900	2.655	21.540		chang4+5
地308-61	2314.125	121.120	63.149	65.871	23.181	212.405	0.010	0.100	99.900	2.650	24.101		chang4+5
地308-61	2314.250	116.429	63.110	58.602	25.730	210.691	0.010	0.100	99.900	2.645	26.644		chang4+5
地308-61	2314.375	111.148	63.106	53.536	27.439	209.833	0.010	0.100	99.900	2.645	27.886	干层	chang4+5
地308-61	2314.500	107.810	63.141	50.883	27.334	210.213	0.010	0.100	99.900	2.650	27.024	干层	chang4+5
地308-61	2314.625	106.808	63.224	50.761	25.547	211.990	0.010	0.100	99.900	2.653	24.719	干层	chang4+5
地308-61	2314.750	109.102	63.368	54.541	23.169	215.007	0.010	0.100	99.900	2.652	22.300	干层	chang4+5
地308-61	2314.875	115.428	63.567	63.238	21.217	218.416	0.010	0.100	99.900	2.650	20.610	干层	chang4+5
地308-61	2315.000	120.760	63.807	67.924	20.134	221.104	0.010	0.100	99.900	2.652	19.868	干层	chang4+5
地308-61	2315.125	123.257	64.077	70.012	19.869	222.245	0.010	0.100	99.900	2.656	19.870	油层	chang4+5
地308-61	2315.250	124.332	64.373	70.925	20.370	221.701	0.010	0.100	99.900	2.654	20.650	油层	chang4+5
地308-61	2315.375	121.914	64.696	65.796	21.520	220.446	0.010	0.100	99.900	2.645	22.008	油层	chang4+5
地308-61	2315.500	114.516	65.047	55.389	22.724	219.546	0.010	0.100	99.900	2.635	23.125	油层	chang4+5
