井名	深度	GR	SP	SH	AT90	AC	PERM	POR	SW	CNL	DEN	RT	解释结论	层位
罗160	2438.875	67.254	51.939	9.74	142.343	226.923	0.443	11.61	23.498	17.408	2.484	147.801	油层	chang4+5
罗160	2439.000	69.895	53.574	10.625	135.525	223.107	0.315	10.744	27.703	16.725	2.505	124.172	油层	chang4+5
罗160	2439.125	76.382	55.27	13.936	89.917	220.17	0.195	9.636	45.1	15.732	2.531	58.239	油层	chang4+5
罗160	2439.250	88.167	56.996	20.621	40.14	221.968	0.105	8.372	81.888	15.251	2.56	23.403	油层	chang4+5
罗160	2439.375	103.11	58.717	70.677	17.846	231.326	0.01	0.1	99.9	16.155	2.59	12.708		chang4+5
罗160	2439.500	115.355	60.403	88.281	11.194	246.116	0.01	0.1	99.9	18.605	2.617	9.794		chang4+5
罗160	2439.625	119.678	62.028	88.227	9.39	259.739	0.01	0.1	99.9	21.756	2.636	9.016		chang4+5
罗160	2439.750	116.704	63.572	76.793	9.028	267.046	0.01	0.1	99.9	24.482	2.642	9.038		chang4+5
罗160	2439.875	109.826	65.008	62.592	9.173	266.516	0.01	0.1	99.9	26.003	2.632	9.298		chang4+5
罗160	2440.000	103.258	66.338	54.214	9.58	257.719	0.01	0.1	99.9	25.885	2.602	9.841		chang4+5
罗160	2440.125	99.816	67.555	51.603	10.206	243.408	0.01	0.1	99.9	24.053	2.558	10.543		chang4+5
罗160	2440.250	99.743	68.648	53.801	10.38	230.904	0.01	0.1	99.9	21.647	2.515	10.228		chang4+5
罗160	2440.375	102.359	69.595	59.526	9.282	228.438	0.01	0.1	99.9	20.636	2.49	8.406		chang4+5
罗160	2440.500	107.213	70.403	69.607	7.431	239.392	0.01	0.1	99.9	22.583	2.493	6.53		chang4+5
罗160	2440.625	112.842	71.059	79.576	6.14	255.751	0.01	0.1	99.9	27.104	2.512	5.78		chang4+5
罗160	2440.750	115.786	71.548	81.019	6.185	265.223	0.01	0.1	99.9	31.166	2.539	6.56		chang4+5
罗160	2440.875	114.553	71.871	75.131	8.0	262.899	0.01	0.1	99.9	32.173	2.567	9.332		chang4+5
罗160	2441.000	111.387	72.082	69.152	12.399	252.78	0.01	0.1	99.9	30.233	2.589	15.235		chang4+5
罗160	2441.125	110.016	72.198	69.84	17.877	242.994	0.01	0.1	99.9	27.453	2.602	20.321		chang4+5
罗160	2441.250	113.049	72.237	80.122	19.772	238.656	0.01	0.1	99.9	25.586	2.609	19.265		chang4+5
罗160	2441.375	119.08	72.214	93.732	17.904	238.578	0.01	0.1	99.9	24.798	2.614	16.646		chang4+5
罗160	2441.500	120.885	72.162	88.191	16.703	240.156	0.01	0.1	99.9	24.545	2.619	16.755		chang4+5
罗160	2441.625	116.594	72.09	76.42	18.41	241.798	0.01	0.1	99.9	24.415	2.626	19.941		chang4+5
罗160	2441.750	112.653	72.003	72.411	22.48	241.843	0.01	0.1	99.9	24.22	2.635	24.828		chang4+5
罗160	2441.875	112.489	71.913	75.516	26.775	239.63	0.01	0.1	99.9	24.046	2.64	28.576		chang4+5
罗160	2442.000	109.913	71.791	63.914	30.27	235.033	0.01	0.1	99.9	23.886	2.64	31.837		chang4+5
罗160	2442.125	100.339	71.633	45.094	34.749	228.293	0.01	0.1	99.9	23.309	2.633	37.442		chang4+5
罗160	2442.250	89.787	71.442	33.963	41.632	220.07	0.01	0.1	99.9	21.633	2.623	45.507		chang4+5
罗160	2442.375	86.112	71.207	35.254	46.862	213.876	0.01	0.1	99.9	19.21	2.611	48.116		chang4+5
罗160	2442.500	91.616	70.95	47.64	42.659	213.802	0.01	0.1	99.9	17.427	2.601	37.612		chang4+5
罗160	2442.625	99.169	70.675	56.011	32.07	218.483	0.01	0.1	99.9	17.161	2.596	26.946		chang4+5
罗160	2442.750	102.226	70.367	56.997	24.152	224.13	0.01	0.1	99.9	17.761	2.592	21.569		chang4+5
罗160	2442.875	101.959	69.996	55.293	20.909	228.482	0.01	0.1	99.9	18.483	2.588	20.299		chang4+5
罗160	2443.000	98.503	69.605	47.048	21.048	230.242	0.01	0.1	99.9	19.634	2.581	21.741		chang4+5
罗160	2443.125	92.189	69.189	21.283	22.998	229.477	0.064	7.48	90.204	20.794	2.573	24.161	差油层	chang4+5
罗160	2443.250	86.974	68.743	18.879	25.114	227.447	0.079	7.857	82.79	21.25	2.565	25.996	差油层	chang4+5
罗160	2443.375	84.194	68.281	17.563	26.734	225.605	0.098	8.244	76.832	20.933	2.556	27.416	差油层	chang4+5
罗160	2443.500	80.853	67.778	15.203	28.328	225.102	0.122	8.654	70.954	20.325	2.546	29.171	差油层	chang4+5
罗160	2443.625	77.131	67.239	13.88	30.055	226.033	0.149	9.067	65.834	19.937	2.537	30.872	差油层	chang4+5
罗160	2443.750	76.862	66.702	15.07	30.687	227.694	0.177	9.422	63.719	19.8	2.529	30.516	差油层	chang4+5
罗160	2443.875	79.772	66.166	16.892	29.713	228.931	0.202	9.709	63.47	19.404	2.523	28.97	差油层	chang4+5
罗160	2444.000	83.344	65.596	18.824	28.166	229.616	0.226	9.96	63.586	18.585	2.517	27.424	差油层	chang4+5
罗160	2444.125	87.053	64.997	20.975	25.602	230.128	0.253	10.218	66.37	18.033	2.511	23.917	差油层	chang4+5
罗160	2444.250	88.379	64.377	20.309	22.831	230.137	0.284	10.496	67.639	17.762	2.505	21.827	差油层	chang4+5
罗160	2444.375	87.17	63.745	19.4	21.444	229.718	0.32	10.781	66.99	17.772	2.498	21.09	差油层	chang4+5
罗160	2444.500	85.489	63.081	18.27	21.159	229.356	0.355	11.038	65.224	18.162	2.493	21.223	差油层	chang4+5
罗160	2444.625	81.842	62.388	15.616	21.723	229.623	0.379	11.209	62.822	18.617	2.49	22.185	差油层	chang4+5
罗160	2444.750	76.167	61.7	12.86	22.843	230.699	0.387	11.262	60.815	18.903	2.489	23.451	差油层	chang4+5
罗160	2444.875	72.368	61.016	12.254	23.683	232.142	0.379	11.205	60.547	18.947	2.49	23.897	差油层	chang4+5
罗160	2445.000	73.632	60.356	14.191	24.106	233.234	0.36	11.072	60.766	19.026	2.494	24.3	差油层	chang4+5
罗160	2445.125	76.398	59.757	14.951	25.685	233.237	0.32	10.783	59.231	19.488	2.502	26.965	差油层	chang4+5
罗160	2445.250	75.561	59.214	13.336	30.521	231.813	0.256	10.246	55.673	20.008	2.515	33.809	差油层	chang4+5
罗160	2445.375	72.442	58.695	11.666	39.885	228.735	0.176	9.413	52.235	19.772	2.535	45.504	差油层	chang4+5
罗160	2445.500	70.38	58.232	10.732	52.097	223.413	0.104	8.345	52.097	18.967	2.559	58.196	差油层	chang4+5
罗160	2445.625	70.055	57.827	10.188	63.168	215.477	0.057	7.294	55.236	18.087	2.582	67.766	差油层	chang4+5
罗160	2445.750	70.028	57.473	9.358	73.834	206.629	0.036	6.556	56.757	16.768	2.597	79.445	差油层	chang4+5
罗160	2445.875	70.624	57.204	9.611	82.478	200.32	0.032	6.402	56.098	15.461	2.597	85.282	差油层	chang4+5
罗160	2446.000	73.687	57.011	11.6	73.256	199.286	0.047	6.989	60.199	14.674	2.582	62.134	差油层	chang4+5
罗160	2446.125	75.566	56.878	11.959	48.158	204.202	0.085	7.97	70.11	14.557	2.559	35.234	差油层	chang4+5
罗160	2446.250	73.783	56.811	11.377	28.866	212.468	0.144	9.0	76.882	15.148	2.537	22.977	差油层	chang4+5
罗160	2446.375	72.18	56.849	11.759	21.371	220.317	0.213	9.832	75.642	16.077	2.519	19.886	差油层	chang4+5
罗160	2446.500	73.337	57.026	13.22	20.212	225.681	0.27	10.378	70.559	17.326	2.507	20.514	差油层	chang4+5
罗160	2446.625	75.211	57.31	13.894	21.538	228.356	0.314	10.734	65.161	18.161	2.5	22.485	差油层	chang4+5
罗160	2446.750	76.237	57.645	14.376	23.069	229.635	0.334	10.892	62.667	18.361	2.498	23.61	差油层	chang4+5
罗160	2446.875	78.495	58.063	16.28	23.777	230.7	0.314	10.734	63.162	18.327	2.503	23.931	差油层	chang4+5
罗160	2447.000	81.92	58.563	18.198	24.366	231.584	0.237	10.067	66.198	18.411	2.52	24.769	差油层	chang4+5
罗160	2447.125	86.027	59.128	21.019	25.513	231.519	0.143	8.981	72.143	18.739	2.546	26.202	差油层	chang4+5
罗160	2447.250	92.731	59.752	26.289	26.242	230.336	0.07	7.643	84.654	19.054	2.577	26.278	差油层	chang4+5
罗160	2447.375	103.392	60.409	68.619	24.927	229.428	0.01	0.1	99.9	19.082	2.606	23.678		chang4+5
罗160	2447.500	114.806	61.021	88.299	21.771	230.767	0.01	0.1	99.9	18.983	2.625	20.007		chang4+5
罗160	2447.625	120.573	61.614	91.895	18.641	234.783	0.01	0.1	99.9	19.358	2.634	17.378		chang4+5
罗160	2447.750	120.549	62.193	88.466	16.905	238.823	0.01	0.1	99.9	20.467	2.634	16.468		chang4+5
罗160	2447.875	119.203	62.715	86.151	16.819	239.976	0.01	0.1	99.9	21.971	2.63	17.145		chang4+5
罗160	2448.000	119.241	63.153	88.442	17.542	238.539	0.01	0.1	99.9	23.452	2.626	17.909		chang4+5
罗160	2448.125	121.956	63.494	97.663	17.563	237.449	0.01	0.1	99.9	24.764	2.618	17.244		chang4+5
罗160	2448.250	123.751	63.741	96.668	16.394	238.145	0.01	0.1	99.9	25.901	2.601	15.608		chang4+5
罗160	2448.375	119.256	63.913	79.359	15.106	238.967	0.01	0.1	99.9	26.692	2.578	14.642		chang4+5
罗160	2448.500	106.604	64.07	51.004	14.92	238.287	0.01	0.1	99.9	26.719	2.561	15.177		chang4+5
罗160	2448.625	92.329	64.193	35.159	16.358	236.629	0.01	0.1	99.9	25.968	2.543	17.45		chang4+5
罗160	2448.750	83.694	64.292	28.916	18.881	235.268	0.01	0.1	99.9	24.473	2.516	20.205		chang4+5
罗160	2448.875	80.533	64.392	27.865	20.988	234.031	0.01	0.1	99.9	22.654	2.502	21.712		chang4+5
罗160	2449.000	83.372	64.537	35.011	21.726	232.079	0.01	0.1	99.9	21.479	2.506	21.739		chang4+5
罗160	2449.125	92.803	64.757	51.186	21.435	230.265	0.01	0.1	99.9	21.452	2.525	21.154		chang4+5
罗160	2449.250	103.928	65.076	67.313	20.797	230.699	0.01	0.1	99.9	22.257	2.548	20.467		chang4+5
罗160	2449.375	109.933	65.479	71.293	20.34	233.919	0.01	0.1	99.9	23.299	2.566	20.223		chang4+5
罗160	2449.500	109.161	65.862	65.04	20.75	237.79	0.01	0.1	99.9	23.959	2.577	21.238		chang4+5
罗160	2449.625	104.138	66.297	54.745	22.895	238.662	0.01	0.1	99.9	23.584	2.582	24.427		chang4+5
罗160	2449.750	96.797	66.848	43.037	27.428	234.99	0.01	0.1	99.9	21.714	2.589	30.203		chang4+5
罗160	2449.875	90.425	67.481	37.122	33.992	228.55	0.01	0.1	99.9	18.996	2.601	37.497		chang4+5
罗160	2450.000	90.441	68.118	42.617	39.372	222.55	0.01	0.1	99.9	16.949	2.617	41.106		chang4+5
罗160	2450.125	96.257	68.721	52.689	37.456	221.14	0.01	0.1	99.9	16.573	2.63	34.08		chang4+5
罗160	2450.250	105.19	69.334	69.942	28.302	227.472	0.01	0.1	99.9	19.615	2.635	22.958		chang4+5
罗160	2450.375	117.625	69.973	98.705	18.677	241.631	0.01	0.1	99.9	23.276	2.632	14.718		chang4+5
罗160	2450.500	130.215	70.684	99.9	12.452	258.922	0.01	0.1	99.9	25.888	2.625	10.356		chang4+5
罗160	2450.625	135.748	71.405	99.9	9.426	273.406	0.01	0.1	99.9	28.377	2.621	8.565		chang6
罗160	2450.750	133.692	72.065	99.9	8.212	282.716	0.01	0.1	99.9	30.766	2.623	7.886		chang6
罗160	2450.875	129.636	72.656	99.9	7.671	286.971	0.01	0.1	99.9	32.366	2.628	7.472		chang6
罗160	2451.000	127.266	73.216	99.9	7.389	286.939	0.01	0.1	99.9	32.449	2.631	7.313		chang6
罗160	2451.125	127.301	73.753	99.9	7.631	283.795	0.01	0.1	99.9	31.299	2.626	7.925		chang6
罗160	2451.250	129.215	74.195	99.9	8.754	279.005	0.01	0.1	99.9	30.289	2.611	9.52		chang6
罗160	2359.625--2451.250(平均)	100.652	60.276	44.662	30.351	236.542	0.08	3.422	88.323	22.522	2.567	30.349		
罗160	2359.625--2451.250(最大)	160.854	74.195	99.9	533.394	332.297	0.689	12.836	99.9	47.63	2.685	535.6		
罗160	2359.625--2451.250(最小)	54.215	38.389	4.98	4.733	184.63	0.01	0.1	16.776	8.249	2.197	4.539		
