井名	深度	GR	SP	SH	SS	IR4A	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地93-80	2213.625	148.464	92.994	69.196	30.804	11.381	258.925	0.000	0.010	0.000	0.100	99.900	0.000	2.574	11.364		长4+5!1^(1_2)
地93-80	2213.750	140.402	92.833	62.809	37.191	11.338	248.848	0.000	0.010	0.000	0.100	99.900	0.000	2.586	11.395		长4+5!1^(1_2)
地93-80	2213.875	137.670	92.650	63.462	36.538	11.483	243.418	0.000	0.010	0.000	0.100	99.900	0.000	2.585	11.554		长4+5!1^(1_2)
地93-80	2214.000	143.389	92.461	72.151	27.849	11.663	243.901	0.000	0.010	0.000	0.100	99.900	0.000	2.562	11.797		长4+5!1^(1_2)
地93-80	2214.125	154.733	92.289	87.051	12.949	12.002	252.314	0.000	0.010	0.000	0.100	99.900	0.000	2.516	12.066		长4+5!1^(1_2)
地93-80	2214.250	168.528	92.148	98.703	1.297	12.164	269.427	0.000	0.010	0.000	0.100	99.900	0.000	2.456	12.184		长4+5!1^(1_2)
地93-80	2214.375	182.135	92.055	99.900	0.100	12.214	289.699	0.000	0.010	0.000	0.100	99.900	0.000	2.399	12.185		长4+5!1^(1_2)
地93-80	2214.500	184.358	92.028	99.573	0.427	12.140	301.531	0.000	0.010	0.000	0.100	99.900	0.000	2.363	12.074		长4+5!1^(1_2)
地93-80	2214.625	169.345	92.072	86.183	13.817	11.973	296.705	0.000	0.010	0.000	0.100	99.900	0.000	2.363	11.926		长4+5!1^(1_2)
地93-80	2214.750	142.774	92.188	57.445	42.555	11.854	276.429	0.000	0.010	0.000	0.100	99.900	0.000	2.400	11.918		长4+5!1^(1_2)
地93-80	2214.875	118.551	92.371	40.553	59.447	12.018	252.206	0.000	0.010	0.000	0.100	99.900	0.000	2.459	12.163		长4+5!1^(1_2)
地93-80	2215.000	108.307	92.615	36.010	63.990	12.386	235.879	0.000	0.010	0.000	0.100	99.900	0.000	2.525	12.475		长4+5!1^(1_2)
地93-80	2215.125	109.279	92.896	39.380	60.620	12.612	230.727	0.000	0.010	0.000	0.100	99.900	0.000	2.581	12.823		长4+5!1^(1_2)
地93-80	2215.250	118.776	93.196	48.276	51.724	13.146	233.560	0.000	0.010	0.000	0.100	99.900	0.000	2.618	13.264		长4+5!1^(1_2)
地93-80	2215.375	131.408	93.501	58.353	41.647	13.444	240.707	0.000	0.010	0.000	0.100	99.900	0.000	2.635	13.542		长4+5!1^(1_2)
地93-80	2215.500	139.977	93.792	64.172	35.828	13.691	249.726	0.000	0.010	0.000	0.100	99.900	0.000	2.638	13.781		长4+5!1^(1_2)
地93-80	2215.625	141.684	94.056	64.170	35.830	13.919	258.215	0.000	0.010	0.000	0.100	99.900	0.000	2.633	13.939		长4+5!1^(1_2)
地93-80	2215.750	139.046	94.283	60.258	39.742	13.970	262.334	0.000	0.010	0.000	0.100	99.900	0.000	2.627	13.920		长4+5!1^(1_2)
地93-80	2215.875	133.275	94.468	54.282	45.718	13.842	258.193	0.000	0.010	0.000	0.100	99.900	0.000	2.623	13.804		长4+5!1^(1_2)
地93-80	2216.000	126.405	94.605	48.586	51.414	13.746	248.395	0.000	0.010	0.000	0.100	99.900	0.000	2.624	13.742		长4+5!1^(1_2)
地93-80	2216.125	121.030	94.703	44.164	55.836	13.737	237.538	0.000	0.010	0.000	0.100	99.900	0.000	2.628	13.801		长4+5!1^(1_2)
地93-80	2216.250	116.102	94.767	39.999	60.001	13.900	228.497	0.000	0.010	0.000	0.100	99.900	0.000	2.636	13.979		长4+5!1^(1_2)
地93-80	2216.375	110.515	94.801	35.707	64.293	14.099	222.265	0.000	0.010	0.000	0.100	99.900	0.000	2.642	14.234		长4+5!1^(1_2)
地93-80	2216.500	104.747	94.806	33.064	66.936	14.440	219.381	0.000	0.010	0.000	0.100	99.900	0.000	2.646	14.517		长4+5!1^(1_2)
地93-80	2216.625	104.426	94.789	34.935	65.065	14.636	221.697	0.000	0.010	0.000	0.100	99.900	0.000	2.645	14.751		长4+5!1^(1_2)
地93-80	2216.750	111.368	94.755	41.718	58.282	14.928	230.054	0.000	0.010	0.000	0.100	99.900	0.000	2.639	14.988		长4+5!1^(1_2)
地93-80	2216.875	122.948	94.709	50.638	49.362	15.080	241.547	0.000	0.010	0.000	0.100	99.900	0.000	2.632	15.014		长4+5!1^(1_2)
地93-80	2217.000	132.038	94.653	55.427	44.573	14.912	249.653	0.000	0.010	0.000	0.100	99.900	0.000	2.625	14.753		长4+5!1^(1_2)
地93-80	2217.125	131.540	94.586	51.430	48.570	14.509	249.682	0.000	0.010	0.000	0.100	99.900	0.000	2.620	14.436		长4+5!1^(1_2)
地93-80	2217.250	120.996	94.508	41.679	58.321	14.324	242.020	0.000	0.010	0.000	0.100	99.900	0.000	2.617	14.310		长4+5!1^(1_2)
地93-80	2217.375	107.941	94.416	34.345	65.655	14.289	232.789	0.000	0.010	0.000	0.100	99.900	0.000	2.614	14.326		长4+5!1^(1_2)
地93-80	2217.500	104.017	94.304	33.791	66.209	14.382	227.980	0.000	0.010	0.000	0.100	99.900	0.000	2.608	14.521		长4+5!1^(1_2)
地93-80	2217.625	108.081	94.168	37.286	62.714	14.734	228.699	0.000	0.010	0.000	0.100	99.900	0.000	2.592	14.830		长4+5!1^(1_2)
地93-80	2217.750	113.855	93.998	41.671	58.329	14.978	233.675	0.000	0.010	0.000	0.100	99.900	0.000	2.561	14.957		长4+5!1^(1_2)
地93-80	2217.875	119.325	93.788	48.012	51.988	14.926	244.082	0.000	0.010	0.000	0.100	99.900	0.000	2.514	14.883		长4+5!1^(1_2)
地93-80	2218.000	129.948	93.527	59.799	40.201	14.818	261.231	0.000	0.010	0.000	0.100	99.900	0.000	2.453	14.799		长4+5!1^(1_2)
地93-80	2218.125	145.398	93.222	75.963	24.037	14.771	283.771	0.000	0.010	0.000	0.100	99.900	0.000	2.388	14.761		长4+5!1^(1_3)
地93-80	2218.250	159.828	92.878	89.707	10.293	14.745	306.512	0.000	0.010	0.000	0.100	99.900	0.000	2.333	14.687		长4+5!1^(1_3)
地93-80	2218.375	166.376	92.506	92.855	7.145	14.598	321.809	0.000	0.010	0.000	0.100	99.900	0.000	2.298	14.460		长4+5!1^(1_3)
地93-80	2218.500	162.420	92.120	84.575	15.425	14.247	326.224	0.000	0.010	0.000	0.100	99.900	0.000	2.289	13.965		长4+5!1^(1_3)
地93-80	2218.625	152.066	91.745	70.429	29.571	13.533	320.212	0.000	0.010	0.000	0.100	99.900	0.000	2.306	13.451		长4+5!1^(1_3)
地93-80	2218.750	137.220	91.404	54.623	45.377	13.323	308.350	0.000	0.010	0.000	0.100	99.900	0.000	2.345	13.283		长4+5!1^(1_3)
地93-80	2218.875	120.540	91.115	41.188	58.812	13.222	298.056	0.000	0.010	0.000	0.100	99.900	0.000	2.393	13.271		长4+5!1^(1_3)
地93-80	2219.000	107.045	90.902	34.043	65.957	13.346	292.858	0.000	0.010	0.000	0.100	99.900	0.000	2.441	13.452		长4+5!1^(1_3)
地93-80	2219.125	104.354	90.765	36.005	63.995	13.616	290.516	0.000	0.010	0.000	0.100	99.900	0.000	2.479	13.571		长4+5!1^(1_3)
地93-80	2219.250	114.966	90.706	46.654	53.346	13.503	287.575	0.000	0.010	0.000	0.100	99.900	0.000	2.502	13.467		长4+5!1^(1_3)
地93-80	2219.375	132.050	90.722	60.311	39.689	13.414	283.929	0.000	0.010	0.000	0.100	99.900	0.000	2.514	13.398		长4+5!1^(1_3)
地93-80	2219.500	143.804	90.813	67.708	32.292	13.374	280.229	0.000	0.010	0.000	0.100	99.900	0.000	2.521	13.350		长4+5!1^(1_3)
地93-80	2219.625	144.286	90.959	64.186	35.814	13.313	274.088	0.000	0.010	0.000	0.100	99.900	0.000	2.529	13.231		长4+5!1^(1_3)
地93-80	2219.750	134.826	91.146	52.693	47.307	13.105	261.816	0.000	0.010	0.000	0.100	99.900	0.000	2.544	12.986		长4+5!1^(1_3)
地93-80	2219.875	119.029	91.365	39.299	60.701	12.805	244.065	0.000	0.010	0.000	0.100	99.900	0.000	2.565	12.754		长4+5!1^(1_3)
地93-80	2220.000	103.026	91.613	29.492	70.508	12.677	227.817	0.000	0.010	0.000	0.100	99.900	0.000	2.589	12.772		长4+5!1^(1_3)
地93-80	2220.125	93.640	91.878	25.606	74.394	12.917	218.503	0.000	0.010	0.000	0.100	99.900	0.000	2.611	13.056		长4+5!1^(1_3)
地93-80	2220.250	93.150	92.155	26.800	73.200	13.270	216.684	0.000	0.010	0.000	0.100	99.900	0.000	2.628	13.370		长4+5!1^(1_3)
地93-80	2220.375	98.574	92.441	29.561	70.439	13.522	218.882	0.000	0.010	0.000	0.100	99.900	0.000	2.638	13.592		长4+5!1^(1_3)
地93-80	2220.500	100.996	92.730	30.022	69.978	13.699	220.804	0.000	0.010	0.000	0.100	99.900	0.000	2.642	13.705		长4+5!1^(1_3)
地93-80	2220.625	99.022	93.019	29.226	70.774	13.715	221.631	0.000	0.010	0.000	0.100	99.900	0.000	2.638	13.694		长4+5!1^(1_3)
地93-80	2220.750	99.060	93.298	31.682	68.318	13.663	223.180	0.000	0.010	0.000	0.100	99.900	0.000	2.628	13.656		长4+5!1^(1_3)
地93-80	2220.875	107.901	93.559	40.715	59.285	13.646	228.496	0.000	0.010	0.000	0.100	99.900	0.000	2.613	13.677		长4+5!1^(1_3)
地93-80	2221.000	124.597	93.790	54.092	45.908	13.724	237.814	0.000	0.010	0.000	0.100	99.900	0.000	2.598	13.756		长4+5!1^(1_3)
地93-80	2221.125	138.708	93.985	64.265	35.735	13.805	248.661	0.000	0.010	0.000	0.100	99.900	0.000	2.585	13.756		长4+5!1^(1_3)
地93-80	2221.250	143.784	94.142	66.290	33.710	13.681	257.028	0.000	0.010	0.000	0.100	99.900	0.000	2.578	13.533		长4+5!1^(1_3)
地93-80	2221.375	140.932	94.259	62.419	37.581	13.306	259.149	0.000	0.010	0.000	0.100	99.900	0.000	2.574	13.153		长4+5!1^(1_3)
地93-80	2221.500	135.831	94.330	57.164	42.836	12.918	256.225	0.000	0.010	0.000	0.100	99.900	0.000	2.569	12.760		长4+5!1^(1_3)
地93-80	2221.625	130.225	94.364	51.878	48.122	12.516	251.776	0.000	0.010	0.000	0.100	99.900	0.000	2.557	12.481		长4+5!1^(1_3)
地93-80	2221.750	124.518	94.370	47.919	52.081	12.428	249.839	0.000	0.010	0.000	0.100	99.900	0.000	2.535	12.494		长4+5!1^(1_3)
地93-80	2221.875	122.054	94.356	48.236	51.764	12.594	253.852	0.000	0.010	0.000	0.100	99.900	0.000	2.505	12.750		长4+5!1^(1_3)
地93-80	2222.000	126.712	94.335	53.724	46.276	12.991	262.766	0.000	0.010	0.000	0.100	99.900	0.000	2.474	13.082		长4+5!1^(1_3)
地93-80	2222.125	134.892	94.320	61.840	38.160	13.222	273.727	0.000	0.010	0.000	0.100	99.900	0.000	2.453	13.318		长4+5!1^(1_3)
地93-80	2222.250	143.500	94.320	71.174	28.826	13.466	283.593	0.000	0.010	0.000	0.100	99.900	0.000	2.450	13.416		长4+5!1^(1_3)
地93-80	2222.375	152.506	94.341	79.862	20.138	13.338	288.294	0.000	0.010	0.000	0.100	99.900	0.000	2.464	13.166		长4+5!1^(1_3)
地93-80	2222.500	157.838	94.388	82.510	17.490	12.901	284.841	0.000	0.010	0.000	0.100	99.900	0.000	2.491	12.683		长4+5!1^(1_3)
地93-80	2222.625	155.220	94.460	75.306	24.694	12.348	272.624	0.000	0.010	0.000	0.100	99.900	0.000	2.524	12.300		长4+5!1^(1_3)
地93-80	2222.750	143.565	94.555	61.186	38.814	12.226	254.736	0.000	0.010	0.000	0.100	99.900	0.000	2.556	12.293		长4+5!1^(1_3)
地93-80	2222.875	128.023	94.668	46.948	53.052	12.396	236.839	0.000	0.010	0.000	0.100	99.900	0.000	2.582	12.524		长4+5!1^(1_3)
地93-80	2223.000	113.128	94.793	36.036	63.964	12.720	222.844	0.000	0.010	0.000	0.100	99.900	0.000	2.598	12.902		长4+5!1^(1_3)
地93-80	2223.125	101.543	94.919	29.570	70.430	13.182	213.884	0.000	0.010	0.000	0.100	99.900	0.000	2.604	13.425		长4+5!1^(1_3)
地93-80	2223.250	96.409	95.038	28.760	71.240	13.798	210.349	0.000	0.010	0.000	0.100	99.900	0.000	2.598	13.988		长4+5!1^(1_3)
地93-80	2223.375	101.218	95.148	35.348	64.652	14.280	213.605	0.000	0.010	0.000	0.100	99.900	0.000	2.581	14.495		长4+5!1^(1_3)
地93-80	2223.500	117.063	95.244	48.178	51.822	14.824	224.289	0.000	0.010	0.000	0.100	99.900	0.000	2.552	14.915		长4+5!1^(1_3)
地93-80	2223.625	133.402	95.327	61.196	38.804	15.054	243.068	0.000	0.010	0.000	0.100	99.900	0.000	2.516	15.088		长4+5!1^(1_3)
地93-80	2223.750	144.046	95.394	70.164	29.836	15.140	268.378	0.000	0.010	0.000	0.100	99.900	0.000	2.476	15.162		长4+5!1^(1_3)
地93-80	2223.875	149.526	95.445	77.015	22.985	15.195	293.278	0.000	0.010	0.000	0.100	99.900	0.000	2.439	15.106		长4+5!1^(1_3)
地93-80	2224.000	156.298	95.479	85.555	14.445	14.970	309.468	0.000	0.010	0.000	0.100	99.900	0.000	2.409	14.848		长4+5!1^(1_3)
地93-80	2224.125	163.599	95.498	92.594	7.406	14.661	314.219	0.000	0.010	0.000	0.100	99.900	0.000	2.389	14.574		长4+5!1^(1_3)
地93-80	2224.250	166.218	95.507	93.456	6.544	14.442	311.147	0.000	0.010	0.000	0.100	99.900	0.000	2.379	14.337		长4+5!1^(1_3)
地93-80	2224.375	163.823	95.503	87.539	12.461	14.176	305.525	0.000	0.010	0.000	0.100	99.900	0.000	2.378	14.203		长4+5!1^(1_3)
地93-80	2224.500	155.959	95.485	76.391	23.609	14.244	298.224	0.000	0.010	0.000	0.100	99.900	0.000	2.387	14.335		长4+5!1^(1_3)
地93-80	2224.625	144.832	95.449	64.454	35.546	14.474	287.524	0.000	0.010	0.000	0.100	99.900	0.000	2.405	14.600		长4+5!1^(2_1)
地93-80	2224.750	134.592	95.393	56.526	43.474	14.792	273.853	0.000	0.010	0.000	0.100	99.900	0.000	2.432	14.871		长4+5!1^(2_1)
地93-80	2224.875	130.492	95.314	55.638	44.362	14.991	262.007	0.000	0.010	0.000	0.100	99.900	0.000	2.462	15.084		长4+5!1^(2_1)
地93-80	2225.000	134.428	95.205	60.485	39.515	15.227	256.278	0.000	0.010	0.000	0.100	99.900	0.000	2.491	15.281		长4+5!1^(2_1)
地93-80	2225.125	140.909	95.060	66.715	33.285	15.362	256.971	0.000	0.010	0.000	0.100	99.900	0.000	2.516	15.482		长4+5!1^(2_1)
地93-80	2225.250	146.286	94.871	70.171	29.829	15.665	260.309	0.000	0.010	0.000	0.100	99.900	0.000	2.538	15.662		长4+5!1^(2_1)
地93-80	2225.375	146.201	94.631	66.479	33.521	15.659	259.978	0.000	0.010	0.000	0.100	99.900	0.000	2.560	15.405		长4+5!1^(2_1)
地93-80	2225.500	137.452	94.322	56.868	43.132	15.017	254.051	0.000	0.010	0.000	0.100	99.900	0.000	2.583	14.831		长4+5!1^(2_1)
地93-80	2225.625	126.688	93.942	47.953	52.047	14.544	245.165	0.000	0.010	0.000	0.100	99.900	0.000	2.606	14.333		长4+5!1^(2_1)
地93-80	2225.750	118.636	93.491	42.501	57.499	14.008	237.147	0.000	0.010	0.000	0.100	99.900	0.000	2.625	13.979		长4+5!1^(2_1)
地93-80	2225.875	114.646	92.963	39.564	60.436	13.935	231.367	0.000	0.010	0.000	0.100	99.900	0.000	2.638	13.991		长4+5!1^(2_1)
地93-80	2226.000	111.400	92.338	36.818	63.182	14.076	225.842	0.000	0.010	0.000	0.100	99.900	0.000	2.641	14.148		长4+5!1^(2_1)
地93-80	2226.125	107.233	91.618	34.565	65.435	14.258	221.115	0.000	0.010	0.000	0.100	99.900	0.000	2.634	14.426		长4+5!1^(2_1)
地93-80	2226.250	105.918	90.796	35.790	64.210	14.683	221.619	0.000	0.010	0.000	0.100	99.900	0.000	2.618	14.857		长4+5!1^(2_1)
地93-80	2226.375	112.069	89.866	42.687	57.313	15.123	231.360	0.000	0.010	0.000	0.100	99.900	0.000	2.601	15.314		长4+5!1^(2_1)
地93-80	2226.500	124.828	88.805	52.886	47.114	15.607	244.489	0.000	0.010	0.000	0.100	99.900	0.000	2.587	15.803		长4+5!1^(2_1)
地93-80	2226.625	135.343	87.621	59.866	40.134	16.103	251.658	0.000	0.010	0.000	0.100	99.900	0.000	2.582	16.124		长4+5!1^(2_1)
地93-80	2226.750	138.044	86.315	59.839	40.161	16.157	247.908	0.000	0.010	0.000	0.100	99.900	0.000	2.586	16.144		长4+5!1^(2_1)
地93-80	2226.875	133.797	84.893	54.964	45.036	16.124	237.176	0.000	0.010	0.000	0.100	99.900	0.000	2.597	16.079		长4+5!1^(2_1)
地93-80	2227.000	127.469	83.364	51.007	48.993	16.010	228.819	0.000	0.010	0.000	0.100	99.900	0.000	2.608	15.942		长4+5!1^(2_1)
地93-80	2227.125	126.408	81.779	52.244	47.756	15.839	226.930	0.000	0.010	0.000	0.100	99.900	0.000	2.613	15.803		长4+5!1^(2_1)
地93-80	2227.250	131.419	80.191	55.072	44.928	15.748	229.387	0.000	0.010	0.000	0.100	99.900	0.000	2.610	15.763		长4+5!1^(2_1)
地93-80	2227.375	131.537	78.660	42.619	57.381	15.787	231.941	0.026	0.220	4.931	4.508	80.017	0.452	2.598	15.811		长4+5!1^(2_1)
地93-80	2227.500	117.772	77.275	20.751	79.249	15.848	233.043	0.056	0.682	6.478	11.807	48.048	0.450	2.579	15.855	差油层	长4+5!1^(2_1)
地93-80	2227.625	98.832	76.099	15.110	84.890	15.866	233.492	0.151	1.022	8.495	12.988	44.946	0.447	2.558	15.851	差油层	长4+5!1^(2_1)
地93-80	2227.750	85.820	75.192	11.956	88.044	15.828	234.009	0.302	1.305	9.903	13.749	43.136	0.447	2.537	15.818	差油层	长4+5!1^(2_1)
地93-80	2227.875	78.900	74.607	10.217	89.783	15.802	234.226	0.435	1.515	10.645	14.228	42.086	0.447	2.520	15.772	差油层	长4+5!1^(2_1)
地93-80	2228.000	73.161	74.431	8.946	91.054	15.727	233.761	0.569	1.659	11.194	14.528	41.455	0.447	2.510	15.738	差油层	长4+5!1^(2_1)
地93-80	2228.125	69.695	74.636	8.699	91.301	15.754	233.019	0.654	1.642	11.477	14.492	41.559	0.447	2.509	15.722	差油层	长4+5!1^(2_1)
地93-80	2228.250	73.017	75.199	10.233	89.767	15.673	232.220	0.530	1.412	11.048	13.987	42.817	0.449	2.516	15.655	差油层	长4+5!1^(2_1)
地93-80	2228.375	83.284	76.090	13.009	86.991	15.627	230.798	0.292	1.083	9.832	13.161	44.910	0.452	2.527	15.584	差油层	长4+5!1^(2_1)
地93-80	2228.500	93.587	77.288	15.973	84.027	15.518	228.873	0.000	0.794	0.000	12.259	47.378	0.000	2.538	15.484	差油层	长4+5!1^(2_1)
地93-80	2228.625	103.557	78.700	26.305	73.695	15.433	228.747	0.000	0.391	0.000	7.123	69.054	0.000	2.543	15.226		长4+5!1^(2_1)
地93-80	2228.750	113.078	80.245	44.403	55.597	14.907	234.373	0.000	0.010	0.000	0.100	99.900	0.000	2.538	14.467		长4+5!1^(2_1)
地93-80	2228.875	128.355	81.858	56.914	43.086	13.792	248.771	0.000	0.010	0.000	0.100	99.900	0.000	2.526	13.679		长4+5!1^(2_1)
地93-80	2229.000	140.650	83.467	65.509	34.491	13.507	279.810	0.000	0.010	0.000	0.100	99.900	0.000	2.511	13.240		长4+5!1^(2_1)
地93-80	2229.125	143.864	85.014	66.558	33.442	12.831	294.136	0.000	0.010	0.000	0.100	99.900	0.000	2.496	12.592		长4+5!1^(2_1)
地93-80	2229.250	141.454	86.456	65.467	34.533	12.226	299.684	0.000	0.010	0.000	0.100	99.900	0.000	2.482	12.054		长4+5!1^(2_1)
地93-80	2229.375	142.556	87.759	68.415	31.585	11.791	301.759	0.000	0.010	0.000	0.100	99.900	0.000	2.469	11.761		长4+5!1^(2_1)
地93-80	2229.500	147.769	88.878	71.685	28.315	11.715	298.271	0.000	0.010	0.000	0.100	99.900	0.000	2.459	11.740		长4+5!1^(2_1)
地93-80	2229.625	147.376	89.816	67.285	32.715	11.778	286.934	0.000	0.010	0.000	0.100	99.900	0.000	2.455	11.837		长4+5!1^(2_1)
地93-80	2229.750	137.494	90.576	57.143	42.857	11.928	270.308	0.000	0.010	0.000	0.100	99.900	0.000	2.460	11.985		长4+5!1^(2_1)
地93-80	2229.875	127.393	91.159	50.329	49.671	12.073	256.120	0.000	0.010	0.000	0.100	99.900	0.000	2.476	12.142		长4+5!1^(2_1)
地93-80	2230.000	124.585	91.549	49.054	50.946	12.248	249.014	0.000	0.010	0.000	0.100	99.900	0.000	2.501	12.258		长4+5!1^(2_1)
地93-80	2230.125	125.267	91.769	49.367	50.633	12.272	248.066	0.000	0.010	0.000	0.100	99.900	0.000	2.529	12.206		长4+5!1^(2_1)
地93-80	2230.250	125.122	91.830	49.471	50.529	12.105	249.609	0.000	0.010	0.000	0.100	99.900	0.000	2.554	11.957		长4+5!1^(2_1)
地93-80	2230.375	125.643	91.740	50.484	49.516	11.729	251.716	0.000	0.010	0.000	0.100	99.900	0.000	2.570	11.538		长4+5!1^(2_1)
地93-80	2230.500	127.720	91.477	53.216	46.784	11.245	255.232	0.000	0.010	0.000	0.100	99.900	0.000	2.577	11.144		长4+5!1^(2_1)
地93-80	2230.625	132.109	91.057	58.013	41.987	10.988	260.777	0.000	0.010	0.000	0.100	99.900	0.000	2.576	10.943		长4+5!1^(2_1)
地93-80	2230.750	138.139	90.478	62.844	37.156	10.873	267.047	0.000	0.010	0.000	0.100	99.900	0.000	2.571	10.800		长4+5!1^(2_1)
地93-80	2230.875	141.224	89.732	63.677	36.323	10.689	272.600	0.000	0.010	0.000	0.100	99.900	0.000	2.565	10.550		长4+5!1^(2_1)
地93-80	2231.000	138.545	88.789	60.499	39.501	10.337	277.497	0.000	0.010	0.000	0.100	99.900	0.000	2.560	10.152		长4+5!1^(2_1)
地93-80	2231.125	134.715	87.662	57.984	42.016	9.868	282.532	0.000	0.010	0.000	0.100	99.900	0.000	2.557	9.780		长4+5!1^(2_1)
地93-80	2231.250	134.180	86.359	57.414	42.586	9.643	287.170	0.000	0.010	0.000	0.100	99.900	0.000	2.555	9.645		长4+5!1^(2_1)
地93-80	2231.375	133.515	84.890	55.134	44.866	9.648	288.496	0.000	0.010	0.000	0.100	99.900	0.000	2.553	9.701		长4+5!1^(2_1)
地93-80	2231.500	128.404	83.265	49.388	50.612	9.784	284.146	0.000	0.010	0.000	0.100	99.900	0.000	2.549	9.861		长4+5!1^(2_1)
地93-80	2231.625	120.150	81.532	42.431	57.569	9.979	275.208	0.000	0.010	0.000	0.100	99.900	0.000	2.545	10.072		长4+5!1^(2_1)
地93-80	2231.750	111.938	79.739	31.856	68.144	10.215	266.650	0.422	1.123	10.587	6.533	78.697	0.611	2.539	10.368		长4+5!1^(2_2)
地93-80	2231.875	104.408	77.934	20.516	79.484	10.602	260.867	0.462	2.772	10.767	16.325	46.002	0.594	2.533	10.758	差油层	长4+5!1^(2_2)
地93-80	2232.000	97.313	76.181	17.577	82.423	10.996	255.771	0.511	2.620	10.975	16.118	45.864	0.583	2.527	11.040	差油层	长4+5!1^(2_2)
地93-80	2232.125	90.552	74.532	14.911	85.089	11.108	248.822	0.506	2.387	10.954	15.773	46.488	0.579	2.522	11.124	差油层	长4+5!1^(2_2)
地93-80	2232.250	84.221	73.033	12.626	87.374	11.148	241.292	0.476	2.012	10.828	15.166	47.950	0.580	2.520	11.119	差油层	长4+5!1^(2_2)
地93-80	2232.375	79.905	71.716	11.274	88.726	11.075	237.131	0.479	1.700	10.843	14.607	49.595	0.584	2.521	11.001	差油层	长4+5!1^(2_2)
地93-80	2232.500	78.599	70.630	11.237	88.763	10.887	238.120	0.539	1.614	11.082	14.438	50.378	0.590	2.523	10.845	差油层	长4+5!1^(2_2)
地93-80	2232.625	81.084	69.762	12.355	87.645	10.780	242.846	0.604	1.738	11.316	14.677	50.053	0.595	2.523	10.722	差油层	长4+5!1^(2_2)
地93-80	2232.750	84.960	69.104	13.586	86.414	10.634	247.182	0.619	1.980	11.365	15.119	49.172	0.599	2.521	10.623	差油层	长4+5!1^(2_2)
地93-80	2232.875	86.365	68.649	13.903	86.097	10.605	248.099	0.604	2.158	11.314	15.423	48.383	0.598	2.515	10.640	差油层	长4+5!1^(2_2)
地93-80	2233.000	85.145	68.402	13.654	86.346	10.694	246.265	0.585	2.117	11.250	15.354	48.416	0.596	2.505	10.700	差油层	长4+5!1^(2_2)
地93-80	2233.125	85.496	68.316	14.280	85.720	10.709	245.494	0.553	1.905	11.133	14.987	49.318	0.596	2.494	10.702	差油层	长4+5!1^(2_2)
地93-80	2233.250	91.224	68.356	16.449	83.551	10.692	248.909	0.491	1.776	10.893	14.755	49.848	0.596	2.485	10.724	差油层	长4+5!1^(2_2)
地93-80	2233.375	98.721	68.490	18.657	81.343	10.773	254.196	0.439	1.931	10.664	15.030	48.886	0.591	2.477	10.847	差油层	长4+5!1^(2_2)
地93-80	2233.500	100.686	68.694	18.873	81.127	10.961	257.317	0.466	2.297	10.785	15.634	46.585	0.575	2.472	11.244	差油层	长4+5!1^(2_2)
地93-80	2233.625	96.204	68.929	17.141	82.859	11.680	256.537	0.563	2.613	11.170	16.107	43.737	0.542	2.470	12.143	差油层	长4+5!1^(2_2)
地93-80	2233.750	89.446	69.160	14.898	85.102	12.852	253.237	0.671	2.684	11.529	16.207	41.602	0.508	2.468	13.225	差油层	长4+5!1^(2_2)
地93-80	2233.875	83.844	69.350	13.365	86.635	13.796	251.703	0.826	2.640	11.952	16.147	40.102	0.480	2.466	14.268	差油层	长4+5!1^(2_2)
地93-80	2234.000	81.578	69.453	13.465	86.535	14.991	255.750	1.141	2.792	12.609	16.348	38.071	0.452	2.460	15.424	差油层	长4+5!1^(2_2)
地93-80	2234.125	84.817	69.448	15.808	84.192	16.088	265.702	1.609	3.311	13.309	16.981	35.620	0.431	2.453	16.407	差油层	长4+5!1^(2_2)
地93-80	2234.250	93.481	69.325	19.638	80.362	16.896	275.171	1.678	4.021	13.394	17.758	33.437	0.418	2.446	17.085	差油层	长4+5!1^(2_2)
地93-80	2234.375	101.799	69.084	22.180	77.820	17.375	276.277	1.161	4.318	12.644	18.056	32.388	0.410	2.443	17.585	差油层	长4+5!1^(2_2)
地93-80	2234.500	103.259	68.723	20.996	79.004	17.906	267.053	0.672	3.814	11.531	17.531	32.816	0.403	2.447	18.045	差油层	长4+5!1^(2_2)
地93-80	2234.625	96.222	68.284	16.592	83.408	18.258	252.226	0.451	2.890	10.719	16.447	34.483	0.399	2.459	18.311	差油层	长4+5!1^(2_2)
地93-80	2234.750	83.509	67.808	11.503	88.497	18.393	239.725	0.455	2.190	10.739	15.464	36.162	0.397	2.474	18.480	差油层	长4+5!1^(2_2)
地93-80	2234.875	70.185	67.344	7.745	92.255	18.613	232.898	0.634	1.928	11.414	15.032	36.693	0.391	2.487	18.786	差油层	长4+5!1^(2_2)
地93-80	2235.000	60.807	66.961	5.782	94.218	19.052	230.653	0.913	1.909	12.155	14.999	36.216	0.383	2.495	19.311	差油层	长4+5!1^(2_2)
地93-80	2235.125	56.773	66.706	5.314	94.686	19.708	230.030	1.087	1.902	12.510	14.987	35.654	0.374	2.498	19.891	差油层	长4+5!1^(2_2)
地93-80	2235.250	58.338	66.617	5.924	94.076	20.173	228.214	0.914	1.721	12.158	14.640	35.980	0.369	2.499	20.272	差油层	长4+5!1^(2_2)
