井名	深度	GR	SP	SH	RT	AC	PERM	POR	SW	CNL	DEN	RT.1	解释结论	层位
地199-48	2235.625	111.13	9.426	55.89	9.047	253.94	0.01	0.1	99.9	20.509	2.615	9.035		chang3
地199-48	2235.750	108.022	9.488	53.791	9.084	254.96	0.01	0.1	99.9	20.392	2.624	9.126		chang3
地199-48	2235.875	110.598	9.576	58.11	8.754	256.527	0.01	0.1	99.9	20.987	2.622	8.816		chang3
地199-48	2236.000	118.118	9.68	69.13	8.326	259.879	0.01	0.1	99.9	23.077	2.615	8.368		chang3
地199-48	2236.125	126.423	9.8	81.941	7.977	265.16	0.01	0.1	99.9	25.84	2.587	8.061		chang4+5
地199-48	2236.250	135.194	9.947	94.401	7.292	270.966	0.01	0.1	99.9	27.783	2.537	7.443		chang4+5
地199-48	2236.375	139.729	10.122	99.9	6.255	275.667	0.01	0.1	99.9	28.433	2.468	6.341		chang4+5
地199-48	2236.500	143.89	10.314	99.9	5.743	277.937	0.01	0.1	99.9	28.064	2.42	5.716		chang4+5
地199-48	2236.625	152.591	10.501	99.9	6.015	277.454	0.01	0.1	99.9	26.74	2.446	5.912		chang4+5
地199-48	2236.750	162.583	10.681	99.9	6.755	275.288	0.01	0.1	99.9	25.34	2.536	6.663		chang4+5
地199-48	2236.875	164.869	10.873	99.9	7.386	273.069	0.01	0.1	99.9	23.894	2.612	7.341		chang4+5
地199-48	2237.000	161.756	11.104	99.9	7.697	270.095	0.01	0.1	99.9	23.031	2.64	7.671		chang4+5
地199-48	2237.125	162.463	11.38	99.9	7.889	264.392	0.01	0.1	99.9	22.501	2.646	7.858		chang4+5
地199-48	2237.250	163.666	11.673	99.9	8.12	258.846	0.01	0.1	99.9	21.923	2.655	8.085		chang4+5
地199-48	2237.375	163.061	11.943	99.9	8.355	254.287	0.01	0.1	99.9	21.838	2.648	8.34		chang4+5
地199-48	2237.500	163.949	12.168	99.9	8.419	252.345	0.01	0.1	99.9	22.25	2.63	8.451		chang4+5
地199-48	2237.625	166.686	12.342	99.9	8.14	254.562	0.01	0.1	99.9	23.43	2.605	8.22		chang4+5
地199-48	2237.750	166.974	12.469	99.9	7.581	258.836	0.01	0.1	99.9	25.27	2.576	7.633		chang4+5
地199-48	2237.875	164.467	12.548	99.9	7.288	263.898	0.01	0.1	99.9	26.763	2.545	7.25		chang4+5
地199-48	2238.000	167.343	12.591	99.9	7.633	269.358	0.01	0.1	99.9	27.604	2.536	7.525		chang4+5
地199-48	2238.125	174.06	12.62	99.9	8.414	275.233	0.01	0.1	99.9	28.601	2.542	8.317		chang4+5
地199-48	2238.250	177.013	12.654	99.9	9.061	280.989	0.01	0.1	99.9	29.939	2.526	9.021		chang4+5
地199-48	2238.375	176.351	12.692	99.9	9.306	285.181	0.01	0.1	99.9	30.417	2.5	9.31		chang4+5
地199-48	2238.500	175.226	12.721	99.9	9.308	286.65	0.01	0.1	99.9	29.516	2.502	9.286		chang4+5
地199-48	2238.625	165.985	12.727	99.9	9.51	285.122	0.01	0.1	99.9	27.395	2.56	9.442		chang4+5
地199-48	2238.750	148.53	12.707	99.9	10.068	280.923	0.01	0.1	99.9	24.26	2.621	9.942		chang4+5
地199-48	2238.875	134.655	12.658	87.874	11.017	274.715	0.01	0.1	99.9	21.031	2.655	10.863		chang4+5
地199-48	2239.000	128.829	12.583	80.287	12.139	267.46	0.01	0.1	99.9	18.777	2.658	11.989		chang4+5
地199-48	2239.125	121.501	12.505	66.986	13.226	259.544	0.01	0.1	99.9	17.205	2.662	13.086		chang4+5
地199-48	2239.250	110.43	12.467	53.757	14.25	251.087	0.01	0.1	99.9	15.444	2.67	14.111		chang4+5
地199-48	2239.375	101.367	12.5	44.926	15.216	243.503	0.01	0.1	99.9	14.55	2.669	15.13		chang4+5
地199-48	2239.500	97.323	12.601	42.311	15.706	239.141	0.01	0.1	99.9	16.183	2.644	15.76		chang4+5
地199-48	2239.625	102.218	12.746	50.19	15.196	239.456	0.01	0.1	99.9	18.287	2.613	15.365		chang4+5
地199-48	2239.750	114.758	12.908	66.766	13.931	243.839	0.01	0.1	99.9	20.391	2.582	14.129		chang4+5
地199-48	2239.875	125.017	13.07	78.616	12.573	250.073	0.01	0.1	99.9	25.356	2.474	12.677		chang4+5
地199-48	2240.000	127.559	13.228	79.455	11.912	256.646	0.01	0.1	99.9	28.013	2.407	11.915		chang4+5
地199-48	2240.125	125.966	13.375	76.142	11.934	262.088	0.01	0.1	99.9	26.657	2.437	11.891		chang4+5
地199-48	2240.250	123.069	13.497	71.843	12.243	265.309	0.01	0.1	99.9	23.805	2.493	12.205		chang4+5
地199-48	2240.375	118.556	13.583	65.962	12.501	265.592	0.01	0.1	99.9	21.939	2.516	12.484		chang4+5
地199-48	2240.500	116.118	13.643	64.497	12.611	263.902	0.01	0.1	99.9	20.915	2.525	12.614		chang4+5
地199-48	2240.625	123.043	13.69	77.196	12.595	262.127	0.01	0.1	99.9	21.062	2.564	12.594		chang4+5
地199-48	2240.750	139.039	13.714	99.9	12.628	262.633	0.01	0.1	99.9	23.09	2.592	12.605		chang4+5
地199-48	2240.875	157.558	13.691	99.9	12.822	265.943	0.01	0.1	99.9	26.716	2.55	12.779		chang4+5
地199-48	2241.000	163.046	13.597	99.9	13.155	271.107	0.01	0.1	99.9	30.494	2.466	13.097		chang4+5
地199-48	2241.125	155.554	13.437	99.9	13.603	275.99	0.01	0.1	99.9	31.534	2.409	13.524		chang4+5
地199-48	2241.250	137.346	13.233	86.018	14.199	278.331	0.01	0.1	99.9	27.92	2.43	14.103		chang4+5
地199-48	2241.375	115.704	12.993	56.615	14.872	277.411	0.01	0.1	99.9	22.699	2.498	14.807		chang4+5
地199-48	2241.500	101.517	12.72	43.629	15.27	273.004	0.01	0.1	99.9	18.445	2.566	15.284		chang4+5
地199-48	2241.625	97.922	12.416	43.717	15.086	266.66	0.01	0.1	99.9	17.445	2.598	15.186		chang4+5
地199-48	2241.750	103.735	12.093	51.692	14.305	260.398	0.01	0.1	99.9	18.97	2.598	14.452		chang4+5
地199-48	2241.875	113.131	11.773	63.642	13.254	256.338	0.01	0.1	99.9	21.842	2.574	13.374		chang4+5
地199-48	2242.000	119.186	11.462	68.479	12.44	255.773	0.01	0.1	99.9	24.115	2.555	12.496		chang4+5
地199-48	2242.125	118.535	11.145	66.385	12.057	258.257	0.01	0.1	99.9	24.879	2.551	12.083		chang4+5
地199-48	2242.250	117.698	10.79	66.608	11.872	261.703	0.01	0.1	99.9	24.834	2.552	11.893		chang4+5
地199-48	2242.375	118.557	10.376	67.08	11.717	264.334	0.01	0.1	99.9	24.56	2.547	11.734		chang4+5
地199-48	2242.500	117.925	9.886	66.296	11.614	264.608	0.01	0.1	99.9	23.445	2.553	11.614		chang4+5
地199-48	2242.625	116.852	9.315	65.049	11.624	262.262	0.01	0.1	99.9	21.199	2.581	11.608		chang4+5
地199-48	2242.750	116.523	8.661	64.17	11.737	257.952	0.01	0.1	99.9	19.919	2.613	11.722		chang4+5
地199-48	2242.875	112.811	7.936	58.426	11.837	252.544	0.01	0.1	99.9	20.001	2.629	11.83		chang4+5
地199-48	2243.000	105.174	7.167	48.715	11.888	247.443	0.01	0.1	99.9	19.917	2.632	11.882		chang4+5
地199-48	2243.125	98.413	6.382	41.987	11.927	243.374	0.01	0.1	99.9	19.62	2.629	11.923		chang4+5
地199-48	2243.250	94.895	5.59	40.047	11.954	240.436	0.01	0.1	99.9	19.65	2.628	11.951		chang4+5
地199-48	2243.375	93.945	4.764	39.212	11.97	238.569	0.01	0.1	99.9	19.725	2.625	11.968		chang4+5
地199-48	2243.500	93.558	3.866	38.778	12.001	237.46	0.01	0.1	99.9	19.424	2.618	11.986		chang4+5
地199-48	2243.625	91.695	2.895	36.514	12.123	236.556	0.01	0.1	99.9	19.055	2.614	12.096		chang4+5
地199-48	2243.750	89.57	1.905	34.94	12.307	235.699	0.01	0.1	99.9	18.916	2.612	12.296		chang4+5
地199-48	2243.875	90.792	0.945	37.083	12.36	234.896	0.01	0.1	99.9	18.736	2.615	12.372		chang4+5
地199-48	2244.000	93.177	0.039	39.143	12.258	234.313	0.01	0.1	99.9	18.669	2.619	12.286		chang4+5
地199-48	2244.125	92.677	-0.802	37.537	12.059	233.913	0.01	0.1	99.9	18.969	2.619	12.083		chang4+5
地199-48	2244.250	89.908	-1.562	19.491	11.896	233.465	2.477	12.35	59.089	19.225	2.615	11.905		chang4+5
地199-48	2244.375	85.021	-2.233	17.014	11.85	232.898	2.371	12.273	59.566	18.367	2.606	11.84		chang4+5
地199-48	2244.500	78.301	-2.839	14.413	11.931	232.427	2.292	12.191	59.707	17.248	2.596	11.917		chang4+5
地199-48	2244.625	75.289	-3.444	13.746	12.015	232.595	2.304	12.185	59.466	16.431	2.583	12.025		chang4+5
地199-48	2244.750	80.88	-4.121	17.228	11.902	233.716	2.446	12.316	59.105	15.725	2.578	11.953		chang4+5
地199-48	2244.875	92.693	-4.922	22.606	11.517	235.498	2.662	12.554	59.081	15.942	2.575	11.584		chang4+5
地199-48	2245.000	102.28	-5.826	26.844	11.043	237.474	2.914	12.831	59.26	17.244	2.568	11.096		chang4+5
地199-48	2245.125	107.138	-6.762	29.125	10.686	239.265	3.168	13.085	59.333	18.336	2.565	10.709		chang4+5
地199-48	2245.250	110.086	-7.654	30.703	10.529	240.761	3.455	13.308	58.958	18.706	2.58	10.541		chang4+5
地199-48	2245.375	110.124	-8.442	30.376	10.431	241.619	3.668	13.457	58.648	19.113	2.605	10.454		chang4+5
地199-48	2245.500	106.162	-9.086	27.568	10.236	241.4	3.62	13.464	59.099	19.353	2.62	10.286		chang4+5
地199-48	2245.625	98.234	-9.571	23.247	9.853	240.024	3.24	13.299	60.806	19.44	2.621	9.921		chang4+5
地199-48	2245.750	87.344	-9.929	17.654	9.364	237.984	2.702	13.018	63.519	19.32	2.606	9.426		chang4+5
地199-48	2245.875	74.105	-10.212	12.702	8.941	236.085	2.252	12.738	66.32	18.769	2.58	8.97		chang4+5
地199-48	2246.000	64.151	-10.418	9.585	8.774	234.768	2.036	12.539	68.013	17.995	2.557	8.758		chang4+5
地199-48	2246.125	63.077	-10.508	10.447	8.946	234.032	1.91	12.418	68.098	17.529	2.54	8.881		chang4+5
地199-48	2246.250	71.793	-10.436	13.855	9.45	234.054	1.984	12.388	66.467	17.042	2.53	9.359		chang4+5
地199-48	2246.375	82.987	-10.169	18.085	10.123	235.032	2.253	12.508	63.706	17.151	2.535	10.024		chang4+5
地199-48	2246.500	92.572	-9.712	22.166	10.843	236.475	2.65	12.699	60.734	18.571	2.559	10.751		chang4+5
地199-48	2246.625	99.169	-9.098	25.085	11.479	238.284	3.139	12.928	58.04	20.075	2.571	11.422		chang4+5
地199-48	2246.750	100.871	-8.406	25.385	11.821	240.798	3.782	13.253	55.841	21.346	2.558	11.833		chang4+5
地199-48	2246.875	101.113	-7.761	26.358	11.674	244.007	4.552	13.679	54.574	22.468	2.541	11.745		chang4+5
地199-48	2247.000	110.288	-7.321	33.298	11.174	247.749	5.424	14.183	54.134	22.516	2.539	11.229		chang4+5
地199-48	2247.125	126.968	-7.214	46.116	10.825	251.732	6.622	14.744	53.361	22.152	2.536	10.824		chang4+5
地199-48	2247.250	143.505	-7.459	51.695	10.837	255.177	8.142	15.251	51.839	23.471	2.54	10.833		chang4+5
地199-48	2247.375	153.655	-8.019	99.9	10.841	257.462	0.01	0.1	99.9	24.748	2.545	10.863		chang4+5
地199-48	2247.500	157.01	-8.806	99.9	10.668	258.155	0.01	0.1	99.9	24.576	2.545	10.702		chang4+5
地199-48	2247.625	152.73	-9.739	99.9	10.407	257.175	0.01	0.1	99.9	23.663	2.543	10.451		chang4+5
地199-48	2247.750	141.12	-10.753	50.788	10.07	254.524	7.914	15.349	53.325	22.399	2.558	10.127		chang4+5
地199-48	2247.875	126.739	-11.787	39.827	9.654	250.763	6.187	14.844	56.03	20.563	2.591	9.706		chang4+5
地199-48	2248.000	114.368	-12.818	32.154	9.3	246.797	4.686	14.275	59.077	19.287	2.602	9.326		chang4+5
地199-48	2248.125	102.788	-13.855	25.327	9.143	243.762	3.744	13.805	61.394	18.769	2.584	9.138		chang4+5
地199-48	2248.250	87.813	-14.907	17.959	9.204	242.347	3.39	13.572	62.158	19.201	2.544	9.174		chang4+5
地199-48	2248.375	72.563	-15.943	12.444	9.44	242.093	3.379	13.512	61.654	19.636	2.5	9.395		chang4+5
地199-48	2248.500	67.47	-16.9	12.107	9.802	242.633	3.586	13.566	60.376	19.625	2.465	9.73		chang4+5
地199-48	2248.625	78.745	-17.701	18.255	10.364	243.68	4.036	13.714	58.278	19.647	2.456	10.255		chang4+5
地199-48	2248.750	96.317	-18.277	25.729	11.177	244.44	4.617	13.849	55.68	19.741	2.478	11.05		chang4+5
地199-48	2248.875	105.213	-18.607	28.805	12.111	244.186	4.995	13.843	53.485	19.791	2.524	11.984		chang4+5
地199-48	2249.000	105.989	-18.736	28.277	13.036	243.013	5.058	13.702	51.961	19.752	2.561	12.919		chang4+5
地199-48	2249.125	101.796	-18.715	25.408	13.886	241.224	4.854	13.467	51.061	19.182	2.565	13.775		chang4+5
地199-48	2249.250	94.3	-18.607	21.463	14.695	239.017	4.502	13.176	50.539	18.665	2.54	14.588		chang4+5
地199-48	2249.375	88.333	-18.476	18.937	15.481	236.315	4.017	12.821	50.377	17.911	2.52	15.375		chang4+5
地199-48	2249.500	84.422	-18.337	17.35	16.26	233.079	3.418	12.385	50.613	17.046	2.523	16.149		chang4+5
地199-48	2249.625	79.451	-18.167	14.636	17.094	229.539	2.816	11.9	51.073	16.29	2.552	16.965		chang4+5
地199-48	2249.750	72.864	-17.927	12.137	18.064	225.847	2.288	11.399	51.544	15.251	2.586	17.911		chang4+5
地199-48	2249.875	68.165	-17.594	10.354	19.207	221.857	1.809	10.859	52.097	14.079	2.604	19.028		chang4+5
地199-48	2250.000	65.748	-17.181	9.554	20.539	217.583	1.375	10.268	52.833	13.041	2.601	20.335		chang4+5
地199-48	2250.125	64.649	-16.718	9.051	22.036	213.435	0.01	9.684	53.584	12.023	2.596	21.824		chang4+5
地199-48	2250.250	66.581	-16.223	9.612	23.568	209.731	0.01	9.154	54.296	11.048	2.602	23.372		chang4+5
地199-48	2250.375	70.017	-15.696	10.539	24.956	206.618	0.01	8.709	54.969	9.779	2.613	24.804		chang4+5
地199-48	2250.500	69.62	-15.119	9.623	26.009	203.997	0.01	8.335	55.809	8.829	2.618	25.915		chang4+5
地199-48	2250.625	63.273	-14.473	7.163	26.65	201.829	0.01	8.019	56.903	8.417	2.621	26.609		chang4+5
地199-48	2250.750	57.057	-13.759	5.773	26.9	200.269	0.01	7.781	58.046	8.266	2.63	26.905		chang4+5
地199-48	2250.875	54.886	-12.985	5.288	26.824	199.501	0.01	7.648	58.94	8.499	2.632	26.869		chang4+5
地199-48	2251.000	54.064	-12.159	5.091	26.457	200.061	0.01	7.641	59.352	8.975	2.621	26.535		chang4+5
地199-48	2251.125	55.794	-11.289	5.991	25.879	202.669	0.01	8.02	57.592	9.531	2.602	25.969		chang4+5
地199-48	2251.250	62.596	-10.375	8.562	25.191	204.736	0.01	8.31	56.617	10.35	2.591	25.308		chang4+5
地199-48	2251.375	72.676	-9.434	11.97	24.294	206.673	0.01	8.579	56.068	11.303	2.583	24.456		chang4+5
地199-48	2251.500	82.72	-8.496	15.511	23.05	208.605	0.01	8.842	56.035	11.711	2.583	23.269		chang4+5
地199-48	2251.625	91.814	-7.587	39.307	21.396	210.705	0.01	0.1	99.9	11.686	2.59	21.664		chang4+5
地199-48	2251.750	101.925	-6.722	50.767	19.426	213.142	0.01	0.1	99.9	11.459	2.601	19.702		chang4+5
地199-48	2251.875	113.736	-5.917	64.989	17.439	215.974	0.01	0.1	99.9	12.118	2.611	17.68		chang4+5
地199-48	2252.000	125.893	-5.196	82.062	15.728	219.019	0.01	0.1	99.9	14.036	2.619	15.919		chang4+5
地199-48	2252.125	132.753	-4.582	88.807	14.392	222.322	0.01	0.1	99.9	16.1	2.626	14.523		chang4+5
地199-48	2252.250	131.247	-4.091	83.356	13.473	225.7	0.01	0.1	99.9	17.805	2.629	13.561		chang4+5
地199-48	2252.375	125.162	-3.737	74.946	12.862	228.609	0.01	0.1	99.9	18.886	2.632	12.916		chang4+5
地199-48	2252.500	120.382	-3.516	68.721	12.488	230.767	0.01	0.1	99.9	18.834	2.638	12.518		chang4+5
地199-48	2252.625	115.642	-3.442	61.061	12.282	231.803	0.01	0.1	99.9	18.537	2.648	12.295		chang4+5
地199-48	2252.750	109.067	-3.52	53.784	12.198	231.772	0.01	0.1	99.9	18.598	2.658	12.195		chang4+5
地199-48	2252.875	104.223	-3.748	48.758	12.226	231.038	0.01	0.1	99.9	18.718	2.657	12.217		chang4+5
地199-48	2253.000	101.767	-4.123	46.792	12.29	230.001	0.01	0.1	99.9	18.579	2.644	12.288		chang4+5
地199-48	2253.125	100.1	-4.618	45.115	12.288	228.931	0.01	0.1	99.9	18.008	2.627	12.302		chang4+5
地199-48	2253.250	100.389	-5.18	45.886	12.185	227.936	0.01	0.1	99.9	17.391	2.623	12.203		chang4+5
地199-48	2253.375	103.513	-5.765	50.777	12.059	227.107	0.01	0.1	99.9	16.941	2.626	12.074		chang4+5
地199-48	2253.500	108.068	-6.353	55.006	11.936	226.631	0.01	0.1	99.9	16.803	2.622	11.963		chang4+5
地199-48	2253.625	108.75	-6.935	54.221	11.719	226.627	0.01	0.1	99.9	16.922	2.614	11.766		chang4+5
地199-48	2253.750	104.732	-7.503	49.291	11.363	226.931	0.01	0.1	99.9	17.123	2.611	11.42		chang4+5
地199-48	2253.875	100.451	-8.041	44.269	10.966	227.368	0.01	0.1	99.9	17.433	2.609	11.005		chang4+5
地199-48	2254.000	95.224	-8.519	39.176	10.711	227.827	0.01	0.1	99.9	17.852	2.601	10.72		chang4+5
地199-48	2254.125	88.946	-8.912	33.184	10.675	228.179	0.01	0.1	99.9	18.021	2.593	10.657		chang4+5
地199-48	2254.250	83.788	-9.197	29.677	10.813	228.266	0.01	0.1	99.9	17.885	2.588	10.787		chang4+5
地199-48	2254.375	83.991	-9.349	30.768	10.988	227.972	0.01	0.1	99.9	17.33	2.584	10.972		chang4+5
地199-48	2254.500	86.718	-9.345	33.662	11.092	227.5	0.01	0.1	99.9	16.51	2.581	11.087		chang4+5
地199-48	2254.625	87.088	-9.194	32.676	11.126	227.053	0.01	0.1	99.9	16.292	2.582	11.124		chang4+5
地199-48	2254.750	85.523	-8.922	31.09	11.141	226.739	0.01	0.1	99.9	16.249	2.581	11.136		chang4+5
地199-48	2254.875	86.019	-8.571	32.609	11.174	226.629	0.01	0.1	99.9	16.215	2.583	11.169		chang4+5
地199-48	2255.000	89.886	-8.182	36.291	11.216	226.809	0.01	0.1	99.9	16.59	2.593	11.21		chang4+5
地199-48	2255.125	94.246	-7.769	40.938	11.262	227.383	0.01	0.1	99.9	17.018	2.605	11.252		chang4+5
地199-48	2255.250	99.462	-7.345	45.845	11.346	228.291	0.01	0.1	99.9	17.226	2.608	11.327		chang4+5
地199-48	2255.375	103.36	-6.915	49.575	11.487	229.334	0.01	0.1	99.9	17.468	2.608	11.464		chang4+5
地199-48	2255.500	104.818	-6.483	50.85	11.651	230.369	0.01	0.1	99.9	17.546	2.613	11.63		chang4+5
地199-48	2255.625	105.9	-6.048	52.748	11.8	231.439	0.01	0.1	99.9	17.884	2.616	11.784		chang4+5
地199-48	2255.750	107.422	-5.613	53.384	11.905	232.415	0.01	0.1	99.9	18.595	2.619	11.899		chang4+5
地199-48	2255.875	107.047	-5.196	52.826	11.938	233.12	0.01	0.1	99.9	18.848	2.62	11.943		chang4+5
地199-48	2256.000	106.774	-4.814	54.209	11.892	233.499	0.01	0.1	99.9	18.779	2.619	11.906		chang4+5
地199-48	2256.125	110.02	-4.476	57.088	11.796	233.666	0.01	0.1	99.9	18.459	2.618	11.808		chang4+5
地199-48	2256.250	109.181	-4.17	54.54	11.724	234.565	0.01	0.1	99.9	17.985	2.615	11.726		chang4+5
地199-48	2256.375	102.696	-3.883	46.767	11.705	237.97	0.01	0.1	99.9	17.372	2.601	11.713		chang4+5
地199-48	2256.500	105.953	-3.607	53.933	11.604	245.434	0.01	0.1	99.9	17.379	2.588	11.654		chang4+5
地199-48	2256.625	128.081	-3.33	95.177	11.174	254.372	0.01	0.1	99.9	19.754	2.583	11.285		chang4+5
地199-48	2256.750	161.558	-3.025	99.9	10.351	263.878	0.01	0.1	99.9	24.515	2.547	10.474		chang4+5
地199-48	2256.875	182.236	-2.669	99.9	9.51	273.348	0.01	0.1	99.9	29.645	2.452	9.577		chang4+5
地199-48	2257.000	174.395	-2.264	99.9	9.12	282.414	0.01	0.1	99.9	32.604	2.368	9.085		chang4+5
地199-48	2257.125	152.659	-1.848	99.9	9.448	290.396	0.01	0.1	99.9	31.709	2.383	9.346		chang4+5
地199-48	2257.250	142.764	-1.464	99.9	10.16	295.729	0.01	0.1	99.9	30.43	2.441	10.096		chang4+5
地199-48	2257.375	143.718	-1.133	99.9	10.502	297.95	0.01	0.1	99.9	31.033	2.44	10.56		chang4+5
地199-48	2257.500	141.369	-0.854	99.597	10.05	298.337	0.01	0.1	99.9	33.434	2.384	10.139		chang4+5
地199-48	2257.625	136.217	-0.617	90.467	9.449	297.101	0.01	0.1	99.9	34.263	2.369	9.49		chang4+5
地199-48	2257.750	138.404	-0.416	99.787	9.216	295.191	0.01	0.1	99.9	31.878	2.419	9.193		chang4+5
地199-48	2257.875	143.95	-0.258	99.9	9.394	292.851	0.01	0.1	99.9	29.908	2.471	9.361		chang4+5
地199-48	2258.000	144.849	-0.15	99.9	9.62	289.548	0.01	0.1	99.9	28.981	2.511	9.607		chang4+5
地199-48	2258.125	141.545	-0.094	99.541	9.702	285.202	0.01	0.1	99.9	28.509	2.545	9.702		chang4+5
地199-48	2258.250	136.113	-0.1	91.634	9.749	280.42	0.01	0.1	99.9	27.679	2.579	9.706		chang4+5
地199-48	2258.375	132.103	-0.186	85.672	10.125	276.069	0.01	0.1	99.9	26.637	2.596	10.019		chang4+5
地199-48	2258.500	129.33	-0.366	82.107	10.88	272.831	0.01	0.1	99.9	25.73	2.598	10.794		chang4+5
地199-48	2258.625	128.978	-0.657	81.901	11.512	271.206	0.01	0.1	99.9	24.653	2.598	11.428		chang4+5
地199-48	2258.750	128.837	-1.066	81.79	12.122	271.629	0.01	0.1	99.9	23.984	2.602	12.041		chang4+5
地199-48	2258.875	130.722	-1.594	84.761	12.633	274.947	0.01	0.1	99.9	24.457	2.605	12.632		chang4+5
地199-48	2259.000	133.59	-2.257	91.785	12.559	280.561	0.01	0.1	99.9	27.403	2.577	12.637		chang4+5
地199-48	2259.125	140.109	-3.044	99.9	11.982	286.988	0.01	0.1	99.9	30.96	2.516	12.067		chang4+5
地199-48	2259.250	143.447	-3.919	99.9	11.41	292.627	0.01	0.1	99.9	33.512	2.457	11.445	干层	chang4+5
地199-48	2259.375	137.635	-4.823	91.957	11.167	295.145	0.01	0.1	99.9	35.332	2.404	11.187	干层	chang4+5
地199-48	2259.500	125.624	-5.687	72.743	10.998	293.278	0.01	0.1	99.9	35.269	2.325	11.037	干层	chang4+5
地199-48	2259.625	111.534	-6.44	53.672	10.694	286.839	0.01	0.1	99.9	33.053	2.299	10.749	干层	chang4+5
地199-48	2259.750	98.464	-7.02	27.045	10.283	277.257	27.013	18.713	44.636	27.75	2.377	10.345	干层	chang4+5
地199-48	2259.875	88.371	-7.41	21.753	9.844	265.915	15.258	17.162	49.097	21.571	2.507	9.895	差油层	chang4+5
地199-48	2260.000	80.77	-7.608	17.417	9.497	254.418	8.04	15.546	54.413	18.662	2.571	9.519	差油层	chang4+5
地199-48	2260.125	74.698	-7.613	14.219	9.373	244.294	4.293	14.064	59.737	17.727	2.57	9.353	差油层	chang4+5
地199-48	2260.250	71.395	-7.428	12.829	9.572	237.255	2.667	12.973	63.449	17.165	2.564	9.502	差油层	chang4+5
地199-48	2260.375	70.964	-7.049	12.67	10.12	233.803	2.172	12.435	64.063	16.656	2.564	10.011	差油层	chang4+5
地199-48	2260.500	72.752	-6.485	13.45	10.937	232.077	2.067	12.18	62.742	16.177	2.566	10.809	差油层	chang4+5
地199-48	2260.625	77.901	-5.758	15.345	11.865	230.866	2.055	12.004	60.936	16.141	2.572	11.745	差油层	chang4+5
地199-48	2260.750	84.314	-4.887	17.657	12.727	230.034	2.063	11.87	59.327	16.334	2.585	12.627	差油层	chang4+5
地199-48	2260.875	91.337	-3.92	20.504	13.434	229.923	2.133	11.824	57.864	16.805	2.597	13.36	差油层	chang4+5
地199-48	2261.000	99.144	-2.934	45.974	13.95	230.897	0.01	0.1	99.9	17.275	2.607	13.905	差油层	chang4+5
地199-48	2261.125	106.057	-1.995	52.964	14.224	233.24	0.01	0.1	99.9	17.732	2.626	14.23	差油层	chang4+5
地199-48	2261.250	112.191	-1.164	59.958	14.114	236.784	0.01	0.1	99.9	19.073	2.65	14.183		chang4+5
地199-48	2261.375	118.923	-0.47	69.425	13.592	241.153	0.01	0.1	99.9	20.959	2.66	13.677		chang4+5
地199-48	2261.500	126.505	0.078	81.604	13.021	246.23	0.01	0.1	99.9	22.188	2.65	13.056		chang4+5
地199-48	2261.625	130.546	0.5	84.002	12.781	253.036	0.01	0.1	99.9	23.025	2.625	12.8		chang4+5
地199-48	2261.750	130.479	0.82	83.881	12.499	262.218	0.01	0.1	99.9	24.333	2.611	12.657		chang4+5
地199-48	2261.875	134.613	1.054	94.248	11.205	272.234	0.01	0.1	99.9	25.464	2.606	11.503		chang4+5
地199-48	2262.000	144.183	1.23	99.9	9.11	280.352	0.01	0.1	99.9	26.677	2.576	9.327		chang4+5
地199-48	2262.125	143.769	1.369	99.9	7.761	282.5	0.01	0.1	99.9	27.343	2.494	7.741		chang4+5
地199-48	2262.250	131.387	1.473	81.105	8.143	279.499	0.01	0.1	99.9	25.289	2.404	7.885		chang4+5
地199-48	2262.375	113.182	1.536	56.109	10.117	273.182	0.01	0.1	99.9	19.385	2.404	9.775		chang4+5
地199-48	2262.500	97.248	1.555	39.53	12.483	264.445	0.01	0.1	99.9	14.82	2.484	12.275		chang4+5
地199-48	2262.625	89.325	1.543	34.55	13.806	255.083	0.01	0.1	99.9	13.711	2.586	13.794		chang4+5
地199-48	2262.750	89.599	1.508	35.487	13.786	247.384	0.01	0.1	99.9	13.967	2.644	13.883		chang4+5
地199-48	2262.875	93.747	1.431	39.546	13.046	242.944	0.01	0.1	99.9	15.165	2.667	13.172		chang4+5
地199-48	2263.000	102.272	1.289	49.578	12.178	243.885	0.01	0.1	99.9	17.485	2.655	12.245		chang4+5
地199-48	2263.125	116.676	1.063	68.636	11.784	248.741	0.01	0.1	99.9	20.103	2.622	11.756		chang4+5
地199-48	2263.250	131.041	0.746	89.008	12.03	254.236	0.01	0.1	99.9	22.321	2.592	11.962		chang4+5
地199-48	2263.375	141.062	0.34	99.9	12.452	260.22	0.01	0.1	99.9	23.448	2.585	12.459		chang4+5
地199-48	2263.500	145.413	-0.161	99.9	12.269	266.725	0.01	0.1	99.9	23.509	2.606	12.407		chang4+5
地199-48	2263.625	153.654	-0.77	99.9	11.191	272.758	0.01	0.1	99.9	24.612	2.614	11.401		chang4+5
地199-48	2263.750	163.786	-1.472	99.9	9.732	277.148	0.01	0.1	99.9	27.354	2.549	9.864		chang4+5
地199-48	2263.875	161.148	-2.207	99.9	8.903	278.736	0.01	0.1	99.9	29.816	2.442	8.901		chang4+5
地199-48	2264.000	144.539	-2.892	99.9	8.997	277.412	0.01	0.1	99.9	30.657	2.39	8.917		chang4+5
地199-48	2264.125	123.419	-3.477	69.114	9.594	273.25	0.01	0.1	99.9	27.377	2.45	9.502		chang4+5
