井名	深度	GR	SP	SH	SS	RT	RT.1	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	CAL	DEN	CNL	RT.2	解释结论	层位
耿203	2261.500	79.896	61.08	33.19	66.81	10.665	11.126	213.615	0.0	0.01	0.0	0.1	99.9	0.0	26.772	2.55	22.991	11.012		长4+5!1^(2_3)
耿203	2261.625	79.791	60.978	32.702	67.298	11.287	11.295	214.916	0.0	0.01	0.0	0.1	99.9	0.0	26.788	2.546	24.906	11.699		长4+5!1^(2_3)
耿203	2261.750	79.194	60.828	31.243	68.757	11.857	11.73	219.244	0.0	0.01	0.0	0.1	99.9	0.0	26.78	2.535	25.563	12.093		长4+5!1^(2_3)
耿203	2261.875	77.896	60.712	29.77	70.23	12.261	12.303	222.605	0.0	0.01	0.0	0.1	99.9	0.0	26.727	2.518	24.186	12.513		长4+5!1^(2_3)
耿203	2262.000	76.638	60.637	28.727	71.273	12.729	13.157	223.219	0.0	0.01	0.0	0.1	99.9	0.0	26.647	2.495	21.414	13.052		长4+5!1^(2_3)
耿203	2262.125	75.839	60.571	28.573	71.427	13.335	14.802	220.452	0.0	0.01	0.0	0.1	99.9	0.0	26.547	2.489	18.973	13.758		长4+5!1^(2_3)
耿203	2262.250	75.759	60.471	28.759	71.241	13.947	17.1	212.852	0.0	0.01	0.0	0.1	99.9	0.0	26.424	2.506	17.472	14.229		长4+5!1^(2_3)
耿203	2262.375	75.634	60.412	27.35	72.65	14.461	19.34	205.531	0.0	0.01	0.0	0.1	99.9	0.0	26.321	2.532	16.482	14.808		长4+5!1^(2_3)
耿203	2262.500	74.149	60.417	25.148	74.852	15.119	20.956	200.954	0.0	0.01	0.0	0.1	99.9	0.0	26.307	2.561	15.74	15.583		长4+5!1^(2_3)
耿203	2262.625	72.279	60.456	24.333	75.667	16.013	20.672	199.182	0.0	0.01	0.0	0.1	99.9	0.0	26.328	2.583	15.284	16.657		长4+5!1^(2_3)
耿203	2262.750	71.689	60.674	24.628	75.372	16.945	18.884	201.474	0.0	0.01	0.0	0.1	99.9	0.0	26.407	2.595	15.139	17.376		长4+5!1^(2_3)
耿203	2262.875	72.333	60.967	26.722	73.278	17.684	17.299	205.63	0.0	0.01	0.0	0.1	99.9	0.0	26.532	2.606	15.571	18.146		长4+5!1^(2_3)
耿203	2263.000	74.806	61.267	31.235	68.765	18.483	15.963	209.932	0.0	0.01	0.0	0.1	99.9	0.0	26.643	2.613	16.677	18.989		长4+5!1^(2_3)
耿203	2263.125	78.53	61.596	33.38	66.62	19.228	14.544	214.886	0.0	0.01	0.0	0.1	99.9	0.0	26.772	2.605	18.084	19.584		长4+5!1^(2_3)
耿203	2263.250	80.678	62.147	37.184	62.816	19.402	13.345	221.854	0.0	0.01	0.0	0.1	99.9	0.0	26.997	2.587	19.501	19.129		长4+5!1^(2_3)
耿203	2263.375	84.256	62.625	43.697	56.303	18.794	12.705	228.088	0.0	0.01	0.0	0.1	99.9	0.0	27.308	2.555	21.066	18.291		长4+5!1^(2_3)
耿203	2263.500	90.241	62.914	57.563	42.437	17.793	12.015	233.246	0.0	0.01	0.0	0.1	99.9	0.0	27.574	2.499	22.693	17.048		长4+5!1^(2_3)
耿203	2263.625	98.811	63.153	65.143	34.857	16.248	10.939	239.077	0.0	0.01	0.0	0.1	99.9	0.0	27.885	2.444	24.039	15.05		长4+5!1^(2_3)
耿203	2263.750	103.333	63.386	72.428	27.572	14.517	9.734	249.284	0.0	0.01	0.0	0.1	99.9	0.0	28.423	2.394	25.227	13.719		长4+5!1^(2_3)
耿203	2263.875	108.05	63.492	86.322	13.678	13.2	8.888	257.642	0.0	0.01	0.0	0.1	99.9	0.0	29.139	2.332	27.619	12.421		长4+5!1^(2_3)
耿203	2264.000	114.601	63.46	95.478	4.522	11.907	8.039	263.554	0.0	0.01	0.0	0.1	99.9	0.0	29.682	2.225	32.222	11.138		长4+5!1^(2_3)
耿203	2264.125	118.412	63.365	99.9	0.1	10.506	7.102	275.462	0.0	0.01	0.0	0.1	99.9	0.0	30.219	2.129	38.563	9.559		长4+5!1^(2_3)
耿203	2264.250	120.032	63.119	99.9	0.1	9.227	6.37	286.615	0.0	0.01	0.0	0.1	99.9	0.0	30.902	2.066	45.677	8.729		长4+5!1^(2_3)
耿203	2264.375	120.038	62.847	99.9	0.1	8.441	6.119	293.617	0.0	0.01	0.0	0.1	99.9	0.0	31.605	2.009	51.501	8.01		长4+5!1^(2_3)
耿203	2264.500	119.759	62.621	96.722	3.278	7.817	5.926	297.86	0.0	0.01	0.0	0.1	99.9	0.0	31.942	1.91	54.001	7.528		长4+5!1^(2_3)
耿203	2264.625	117.66	62.393	86.897	13.103	7.223	5.581	296.181	0.0	0.01	0.0	0.1	99.9	0.0	32.136	1.81	54.344	6.765		长4+5!1^(2_3)
耿203	2264.750	113.101	61.996	77.554	22.446	6.671	5.169	291.678	0.0	0.01	0.0	0.1	99.9	0.0	32.276	1.741	55.845	6.529		长4+5!1^(2_3)
耿203	2264.875	107.493	61.607	60.913	39.087	6.479	5.148	288.271	0.0	0.01	0.0	0.1	99.9	0.0	32.401	1.696	59.585	6.404		长4+5!1^(2_3)
耿203	2265.000	98.796	61.309	51.698	48.302	6.386	5.425	286.625	0.0	0.01	0.0	0.1	99.9	0.0	32.466	1.692	61.272	6.36		长4+5!1^(2_3)
耿203	2265.125	93.043	61.008	44.626	55.374	6.341	6.305	283.532	0.0	0.01	0.0	0.1	99.9	0.0	32.409	1.72	56.532	6.313		长4+5!1^(2_3)
耿203	2265.250	88.205	60.421	39.224	60.776	6.326	7.417	276.434	0.0	0.01	0.0	0.1	99.9	0.0	31.815	1.764	47.394	6.346		长4+5!1^(2_3)
耿203	2265.375	82.888	59.768	27.647	72.353	6.392	7.823	264.953	0.0	0.01	0.0	0.1	99.9	0.0	30.633	1.823	37.777	6.461		长4+5!1^(2_3)
耿203	2265.500	73.638	59.166	21.52	78.48	6.541	8.094	250.725	0.0	0.01	0.0	0.1	99.9	0.0	29.531	1.958	29.991	6.66		长4+5!1^(2_3)
耿203	2265.625	67.944	58.487	17.828	82.172	6.86	8.953	233.106	0.0	0.01	0.0	0.1	99.9	0.0	28.518	2.125	25.369	7.159		长4+5!1^(2_3)
耿203	2265.750	63.925	57.355	14.396	85.604	7.288	10.389	223.529	0.0	0.01	0.0	0.1	99.9	0.0	27.616	2.271	23.178	7.482		长4+5!1^(2_3)
耿203	2265.875	59.385	56.299	9.174	90.826	7.633	11.044	223.199	0.0	0.01	0.0	0.1	99.9	0.0	26.989	2.383	21.77	7.86		长4+5!1^(2_3)
耿203	2266.000	53.424	55.559	6.991	93.009	8.018	10.78	225.509	0.0	0.01	0.0	0.1	99.9	0.0	26.826	2.445	20.638	8.256		长4+5!1^(2_3)
耿203	2266.125	50.631	54.92	5.762	94.238	8.596	9.75	229.858	0.0	0.01	0.0	0.1	99.9	0.0	26.785	2.468	20.099	9.106		长4+5!1^(2_3)
耿203	2266.250	49.203	54.276	5.766	94.234	9.326	8.871	233.961	0.0	0.01	0.0	0.1	99.9	0.0	26.74	2.478	20.284	9.655		长4+5!1^(2_3)
耿203	2266.375	50.887	53.944	11.918	88.082	9.859	8.894	237.763	0.0	0.01	0.0	0.1	99.9	0.0	26.674	2.485	21.546	10.165		长4+5!1^(2_3)
耿203	2266.500	59.114	54.013	18.108	81.892	10.32	9.174	242.57	0.0	0.01	0.0	0.1	99.9	0.0	26.615	2.488	23.902	10.553		长4+5!1^(2_3)
耿203	2266.625	66.547	54.321	25.321	74.679	10.742	9.824	250.997	0.0	0.01	0.0	0.1	99.9	0.0	26.558	2.49	26.277	11.025		长4+5!1^(2_3)
耿203	2266.750	74.267	55.164	34.413	65.587	11.138	10.752	257.772	0.0	0.01	0.0	0.1	99.9	0.0	26.5	2.495	27.807	11.308		长4+5!1^(2_3)
耿203	2266.875	83.525	56.13	51.589	48.411	11.405	11.522	260.242	0.0	0.01	0.0	0.1	99.9	0.0	26.458	2.503	28.236	11.55		长4+5!1^(2_3)
耿203	2267.000	95.352	56.946	62.457	37.543	11.62	12.376	259.935	0.0	0.01	0.0	0.1	99.9	0.0	26.457	2.528	27.691	11.726		长4+5!1^(2_3)
耿203	2267.125	101.795	57.74	70.063	29.937	11.955	13.516	254.657	0.0	0.01	0.0	0.1	99.9	0.0	26.481	2.552	26.737	12.298		长4+5!2^(1_1)
耿203	2267.250	105.601	58.855	72.569	27.431	12.535	14.611	248.264	0.0	0.01	0.0	0.1	99.9	0.0	26.543	2.566	25.694	12.89		长4+5!2^(1_1)
耿203	2267.375	106.051	59.836	66.69	33.31	13.149	14.99	243.489	0.0	0.01	0.0	0.1	99.9	0.0	26.642	2.575	24.184	13.536		长4+5!2^(1_1)
耿203	2267.500	102.954	60.439	62.779	37.221	13.731	15.151	240.061	0.0	0.01	0.0	0.1	99.9	0.0	26.734	2.582	22.139	14.023		长4+5!2^(1_1)
耿203	2267.625	100.795	60.891	60.18	39.82	14.019	15.267	242.478	0.0	0.01	0.0	0.1	99.9	0.0	26.836	2.589	20.364	14.013		长4+5!2^(1_1)
耿203	2267.750	99.082	61.412	56.623	43.377	13.775	15.194	253.529	0.0	0.01	0.0	0.1	99.9	0.0	27.011	2.6	19.329	13.419		长4+5!2^(1_1)
耿203	2267.875	96.521	61.849	50.805	49.195	13.018	14.666	274.677	0.0	0.01	0.0	0.1	99.9	0.0	27.259	2.61	19.011	12.418		长4+5!2^(1_1)
耿203	2268.000	93.099	62.121	48.404	51.596	11.961	13.639	306.687	0.0	0.01	0.0	0.1	99.9	0.0	27.485	2.58	19.405	11.276		长4+5!2^(1_1)
耿203	2268.125	91.495	62.323	46.533	53.467	10.562	11.511	367.039	0.0	0.01	0.0	0.1	99.9	0.0	27.731	2.474	20.43	9.492		长4+5!2^(1_1)
耿203	2268.250	90.338	62.555	45.935	54.065	9.174	8.882	418.199	0.0	0.01	0.0	0.1	99.9	0.0	28.138	2.308	22.268	8.697		长4+5!2^(1_1)
耿203	2268.375	90.348	62.742	48.436	51.564	8.493	7.549	437.348	0.0	0.01	0.0	0.1	99.9	0.0	28.702	2.139	27.403	8.187		长4+5!2^(1_1)
耿203	2268.500	91.897	62.855	49.248	50.752	8.035	6.834	433.545	0.0	0.01	0.0	0.1	99.9	0.0	29.161	2.001	37.14	7.806		长4+5!2^(1_1)
耿203	2268.625	92.28	62.941	48.718	51.282	7.627	6.574	389.646	0.0	0.01	0.0	0.1	99.9	0.0	29.545	1.93	46.062	7.358		长4+5!2^(1_1)
耿203	2268.750	92.065	63.01	49.314	50.686	7.286	6.646	335.892	0.0	0.01	0.0	0.1	99.9	0.0	29.756	1.92	48.385	7.177		长4+5!2^(1_1)
耿203	2268.875	92.191	63.072	47.828	52.172	7.153	6.841	295.758	0.0	0.01	0.0	0.1	99.9	0.0	29.612	1.936	43.244	7.116		长4+5!2^(1_1)
耿203	2269.000	91.053	63.161	45.734	54.266	7.149	7.106	264.608	0.0	0.01	0.0	0.1	99.9	0.0	29.121	2.0	34.2	7.199		长4+5!2^(1_1)
耿203	2269.125	89.624	63.305	44.235	55.765	7.398	7.958	236.233	0.0	0.01	0.0	0.1	99.9	0.0	28.429	2.1	26.931	7.696		长4+5!2^(1_1)
耿203	2269.250	88.506	63.627	42.675	57.325	7.853	9.626	218.717	0.0	0.01	0.0	0.1	99.9	0.0	27.549	2.22	23.113	8.088		长4+5!2^(1_1)
耿203	2269.375	86.964	63.999	38.785	61.215	8.251	11.367	212.822	0.0	0.01	0.0	0.1	99.9	0.0	26.695	2.361	20.96	8.494		长4+5!2^(1_1)
耿203	2269.500	84.167	64.305	36.507	63.493	8.701	12.905	211.394	0.0	0.01	0.0	0.1	99.9	0.0	26.311	2.507	19.54	9.011		长4+5!2^(1_1)
耿203	2269.625	82.605	64.618	36.033	63.967	9.555	13.428	213.528	0.0	0.01	0.0	0.1	99.9	0.0	26.185	2.594	18.954	10.368		长4+5!2^(1_1)
耿203	2269.750	82.041	65.175	34.543	65.457	10.782	12.912	216.733	0.0	0.01	0.0	0.1	99.9	0.0	26.145	2.616	19.076	11.402		长4+5!2^(1_1)
耿203	2269.875	80.575	65.725	31.864	68.136	11.827	12.397	218.9	0.0	0.01	0.0	0.1	99.9	0.0	26.145	2.618	19.577	12.463		长4+5!2^(1_1)
耿203	2270.000	78.812	66.06	32.422	67.578	12.902	12.008	219.8	0.0	0.01	0.0	0.1	99.9	0.0	26.159	2.608	20.273	13.559		长4+5!2^(1_1)
耿203	2270.125	79.562	66.29	34.492	65.508	14.111	11.442	217.244	0.0	0.01	0.0	0.1	99.9	0.0	26.178	2.585	21.079	14.938		长4+5!2^(1_1)
耿203	2270.250	81.217	66.575	35.817	64.183	15.137	10.893	212.354	0.0	0.01	0.0	0.1	99.9	0.0	26.212	2.556	22.1	15.435		长4+5!2^(1_1)
耿203	2270.375	82.094	66.829	35.717	64.283	15.457	11.067	207.305	0.0	0.01	0.0	0.1	99.9	0.0	26.262	2.528	23.244	15.489		长4+5!2^(1_1)
耿203	2270.500	81.726	66.963	33.929	66.071	15.399	11.87	203.037	0.0	0.01	0.0	0.1	99.9	0.0	26.302	2.51	23.734	15.265		长4+5!2^(1_1)
耿203	2270.625	80.067	67.021	31.366	68.634	14.919	13.3	200.809	0.0	0.01	0.0	0.1	99.9	0.0	26.327	2.505	22.847	14.401		长4+5!2^(1_1)
耿203	2270.750	78.015	67.018	29.941	70.059	14.207	14.732	201.155	0.0	0.01	0.0	0.1	99.9	0.0	26.318	2.511	20.918	13.916		长4+5!2^(1_1)
耿203	2270.875	76.902	66.982	29.482	70.518	13.835	15.281	203.041	0.0	0.01	0.0	0.1	99.9	0.0	26.269	2.525	18.751	13.713		长4+5!2^(1_1)
耿203	2271.000	76.222	66.972	27.629	72.371	13.661	15.452	205.382	0.0	0.01	0.0	0.1	99.9	0.0	26.212	2.552	17.013	13.584		长4+5!2^(1_1)
耿203	2271.125	74.47	67.023	25.712	74.288	13.515	15.36	209.811	0.0	0.01	0.0	0.1	99.9	0.0	26.164	2.572	16.369	13.413		长4+5!2^(1_1)
耿203	2271.250	73.01	67.128	25.793	74.207	13.358	14.869	215.585	0.0	0.01	0.0	0.1	99.9	0.0	26.136	2.565	16.885	13.277		长4+5!2^(1_1)
耿203	2271.375	73.506	67.247	28.062	71.938	13.251	13.998	221.732	0.0	0.01	0.0	0.1	99.9	0.0	26.137	2.539	18.462	13.213		长4+5!2^(1_1)
耿203	2271.500	75.635	67.37	30.171	69.829	13.218	12.923	228.371	0.0	0.01	0.0	0.1	99.9	0.0	26.158	2.499	20.993	13.225		长4+5!2^(1_1)
耿203	2271.625	77.423	67.501	31.44	68.56	13.206	12.029	235.885	0.0	0.01	0.0	0.1	99.9	0.0	26.183	2.472	23.205	13.177		长4+5!2^(1_1)
耿203	2271.750	78.387	67.607	31.723	68.277	13.136	11.659	240.253	0.0	0.01	0.0	0.1	99.9	0.0	26.204	2.474	24.013	13.075		长4+5!2^(1_1)
耿203	2271.875	78.725	67.652	32.497	67.503	13.018	11.672	239.625	0.0	0.01	0.0	0.1	99.9	0.0	26.217	2.493	23.187	12.933		长4+5!2^(1_1)
耿203	2272.000	79.509	67.628	33.873	66.127	12.889	11.83	236.056	0.0	0.01	0.0	0.1	99.9	0.0	26.223	2.527	21.021	12.823		长4+5!2^(1_1)
耿203	2272.125	80.635	67.534	34.873	65.127	12.742	12.314	229.903	0.0	0.01	0.0	0.1	99.9	0.0	26.237	2.559	18.954	12.621		长4+5!2^(1_1)
耿203	2272.250	81.329	67.298	34.94	65.06	12.54	13.144	225.332	0.0	0.01	0.0	0.1	99.9	0.0	26.299	2.578	17.952	12.417		长4+5!2^(1_1)
耿203	2272.375	81.404	67.021	35.118	64.882	12.326	13.743	224.949	0.0	0.01	0.0	0.1	99.9	0.0	26.427	2.588	17.998	12.189		长4+5!2^(1_1)
耿203	2272.500	81.605	66.832	35.597	64.403	12.067	13.857	227.337	0.0	0.01	0.0	0.1	99.9	0.0	26.569	2.586	18.997	11.886		长4+5!2^(1_1)
耿203	2272.625	81.986	66.672	35.953	64.047	11.674	13.155	233.165	0.0	0.01	0.0	0.1	99.9	0.0	26.716	2.571	20.41	11.358		长4+5!2^(1_1)
耿203	2272.750	82.674	66.421	38.718	61.282	11.195	11.908	239.687	0.0	0.01	0.0	0.1	99.9	0.0	26.918	2.551	21.814	10.953		长4+5!2^(1_1)
耿203	2272.875	85.963	66.179	48.62	51.38	10.802	11.105	244.663	0.0	0.01	0.0	0.1	99.9	0.0	27.18	2.531	23.614	10.578		长4+5!2^(1_1)
耿203	2273.000	93.007	66.048	56.798	43.202	10.414	10.52	248.999	0.0	0.01	0.0	0.1	99.9	0.0	27.406	2.508	26.374	10.169		长4+5!2^(1_1)
耿203	2273.125	97.986	65.952	61.492	38.508	9.883	9.75	254.401	0.0	0.01	0.0	0.1	99.9	0.0	27.61	2.487	29.512	9.456		长4+5!2^(1_1)
耿203	2273.250	101.002	65.765	67.18	32.82	9.274	8.909	259.09	0.0	0.01	0.0	0.1	99.9	0.0	27.898	2.472	32.438	9.003		长4+5!2^(1_1)
耿203	2273.375	104.943	65.521	78.721	21.279	8.888	8.533	261.644	0.0	0.01	0.0	0.1	99.9	0.0	28.271	2.453	35.049	8.716		长4+5!2^(1_1)
耿203	2273.500	110.824	65.292	87.395	12.605	8.622	8.499	263.069	0.0	0.01	0.0	0.1	99.9	0.0	28.546	2.405	36.706	8.482		长4+5!2^(1_1)
耿203	2273.625	114.831	65.093	93.45	6.55	8.387	8.457	264.284	0.0	0.01	0.0	0.1	99.9	0.0	28.689	2.338	36.645	8.245		长4+5!2^(1_1)
耿203	2273.750	117.364	64.906	96.469	3.531	8.213	8.221	265.365	0.0	0.01	0.0	0.1	99.9	0.0	28.721	2.28	35.468	8.166		长4+5!2^(1_1)
耿203	2273.875	118.09	64.741	92.461	7.539	8.187	8.042	266.384	0.0	0.01	0.0	0.1	99.9	0.0	28.651	2.235	34.812	8.219		长4+5!2^(1_1)
耿203	2274.000	116.093	64.625	86.601	13.399	8.259	8.178	267.556	0.0	0.01	0.0	0.1	99.9	0.0	28.573	2.21	35.726	8.32		长4+5!2^(1_1)
耿203	2274.125	113.627	64.576	83.904	16.096	8.384	9.0	268.355	0.0	0.01	0.0	0.1	99.9	0.0	28.526	2.211	37.148	8.48		长4+5!2^(1_1)
耿203	2274.250	112.236	64.636	80.487	19.513	8.513	10.166	267.47	0.0	0.01	0.0	0.1	99.9	0.0	28.459	2.232	37.39	8.562		长4+5!2^(1_1)
耿203	2274.375	109.877	64.761	71.077	28.923	8.588	10.51	264.442	0.0	0.01	0.0	0.1	99.9	0.0	28.312	2.26	35.796	8.628		长4+5!2^(1_1)
耿203	2274.500	105.127	64.874	64.379	35.621	8.676	10.138	260.204	0.0	0.01	0.0	0.1	99.9	0.0	28.121	2.31	32.952	8.748		长4+5!2^(1_1)
耿203	2274.625	101.622	64.989	60.698	39.302	8.863	9.81	256.299	0.0	0.01	0.0	0.1	99.9	0.0	27.928	2.379	31.156	9.034		长4+5!2^(1_1)
耿203	2274.750	99.421	65.173	57.278	42.722	9.131	10.118	255.082	0.0	0.01	0.0	0.1	99.9	0.0	27.741	2.444	31.513	9.276		长4+5!2^(1_1)
耿203	2274.875	97.013	65.361	51.955	48.045	9.342	10.867	256.487	0.0	0.01	0.0	0.1	99.9	0.0	27.572	2.499	32.689	9.44		长4+5!2^(1_2)
耿203	2275.000	93.753	65.472	48.594	51.406	9.497	11.501	257.753	0.0	0.01	0.0	0.1	99.9	0.0	27.437	2.547	32.702	9.582		长4+5!2^(1_2)
耿203	2275.125	91.686	65.534	47.118	52.882	9.694	11.662	253.844	0.0	0.01	0.0	0.1	99.9	0.0	27.283	2.576	30.9	9.862		长4+5!2^(1_2)
耿203	2275.250	90.743	65.628	46.404	53.596	9.984	11.664	245.46	0.0	0.01	0.0	0.1	99.9	0.0	26.99	2.578	28.104	10.166		长4+5!2^(1_2)
耿203	2275.375	90.301	65.76	46.192	53.808	10.287	12.111	236.972	0.0	0.01	0.0	0.1	99.9	0.0	26.55	2.569	25.089	10.468		长4+5!2^(1_2)
耿203	2275.500	90.324	65.893	47.208	52.792	10.58	13.1	230.082	0.0	0.01	0.0	0.1	99.9	0.0	26.198	2.563	22.07	10.748		长4+5!2^(1_2)
耿203	2275.625	91.292	66.022	49.923	50.077	10.925	14.542	224.973	0.0	0.01	0.0	0.1	99.9	0.0	26.008	2.569	19.883	11.19		长4+5!2^(1_2)
耿203	2275.750	93.038	66.19	51.49	48.51	11.372	15.793	222.287	0.0	0.01	0.0	0.1	99.9	0.0	25.841	2.583	18.877	11.644		长4+5!2^(1_2)
耿203	2275.875	94.027	66.364	52.431	47.569	11.831	15.979	221.617	0.0	0.01	0.0	0.1	99.9	0.0	25.684	2.597	18.537	12.111		长4+5!2^(1_2)
耿203	2276.000	94.791	66.484	54.351	45.649	12.321	15.621	221.51	0.0	0.01	0.0	0.1	99.9	0.0	25.59	2.61	18.537	12.635		长4+5!2^(1_2)
耿203	2276.125	95.911	66.573	55.09	44.91	13.001	15.452	221.233	0.0	0.01	0.0	0.1	99.9	0.0	25.541	2.618	18.606	13.549		长4+5!2^(1_2)
耿203	2276.250	96.147	66.643	53.932	46.068	13.887	15.483	220.887	0.0	0.01	0.0	0.1	99.9	0.0	25.494	2.618	18.53	14.393		长4+5!2^(1_2)
耿203	2276.375	95.245	66.679	51.738	48.262	14.644	15.42	220.536	0.0	0.01	0.0	0.1	99.9	0.0	25.441	2.612	18.361	15.02		长4+5!2^(1_2)
耿203	2276.500	93.788	66.691	49.691	50.309	15.236	15.296	220.207	0.0	0.01	0.0	0.1	99.9	0.0	25.399	2.597	18.248	15.561		长4+5!2^(1_2)
耿203	2276.625	92.157	66.702	46.119	53.881	15.807	15.561	220.227	0.0	0.01	0.0	0.1	99.9	0.0	25.37	2.578	18.145	16.175		长4+5!2^(1_2)
耿203	2276.750	89.597	66.714	42.553	57.447	16.314	16.388	220.774	0.0	0.01	0.0	0.1	99.9	0.0	25.343	2.568	17.824	16.522		长4+5!2^(1_2)
耿203	2276.875	87.08	66.71	39.992	60.008	16.535	17.157	221.741	0.0	0.01	0.0	0.1	99.9	0.0	25.319	2.568	17.07	16.553		长4+5!2^(1_2)
耿203	2277.000	85.086	66.688	37.435	62.565	16.524	17.53	222.972	0.0	0.01	0.0	0.1	99.9	0.0	25.306	2.576	15.808	16.482		长4+5!2^(1_2)
耿203	2277.125	83.066	66.659	35.133	64.867	16.503	17.448	224.282	0.0	0.01	0.0	0.1	99.9	0.0	25.306	2.591	14.762	16.534		长4+5!2^(1_2)
耿203	2277.250	81.361	66.612	34.091	65.909	16.626	17.033	224.766	0.0	0.01	0.0	0.1	99.9	0.0	25.322	2.602	14.554	16.764		长4+5!2^(1_2)
耿203	2277.375	80.98	66.539	36.038	63.962	16.898	16.65	223.627	0.0	0.01	0.0	0.1	99.9	0.0	25.364	2.61	15.31	17.099		长4+5!2^(1_2)
耿203	2277.500	82.726	66.432	38.688	61.312	17.269	16.384	221.131	0.0	0.01	0.0	0.1	99.9	0.0	25.42	2.616	17.267	17.524		长4+5!2^(1_2)
耿203	2277.625	84.899	66.272	41.502	58.498	17.747	16.057	217.508	0.0	0.01	0.0	0.1	99.9	0.0	25.484	2.617	19.418	18.082		长4+5!2^(1_2)
耿203	2277.750	87.226	66.036	45.207	54.793	18.128	15.554	214.837	0.0	0.01	0.0	0.1	99.9	0.0	25.582	2.615	20.729	18.196		长4+5!2^(1_2)
耿203	2277.875	89.958	65.792	48.69	51.31	17.989	14.969	215.406	0.0	0.01	0.0	0.1	99.9	0.0	25.735	2.614	21.205	17.679		长4+5!2^(1_2)
耿203	2278.000	92.33	65.633	51.355	48.645	17.288	14.333	218.836	0.0	0.01	0.0	0.1	99.9	0.0	25.901	2.612	20.961	16.703		长4+5!2^(1_2)
耿203	2278.125	94.093	65.482	53.481	46.519	15.807	13.32	225.641	0.0	0.01	0.0	0.1	99.9	0.0	26.069	2.59	20.446	14.464		长4+5!2^(1_2)
耿203	2278.250	95.512	65.231	55.575	44.425	13.602	11.694	233.225	0.0	0.01	0.0	0.1	99.9	0.0	26.331	2.526	20.226	12.312		长4+5!2^(1_2)
耿203	2278.375	96.743	64.929	56.58	43.42	11.798	10.021	237.199	0.0	0.01	0.0	0.1	99.9	0.0	26.745	2.415	20.971	11.029		长4+5!2^(1_2)
耿203	2278.500	97.29	64.688	56.791	43.209	10.634	8.583	237.617	0.0	0.01	0.0	0.1	99.9	0.0	27.187	2.239	24.588	10.042		长4+5!2^(1_2)
耿203	2278.625	97.371	64.472	56.579	43.421	9.626	7.267	234.669	0.0	0.01	0.0	0.1	99.9	0.0	27.585	2.032	31.98	9.003		长4+5!2^(1_2)
耿203	2278.750	97.269	64.174	56.63	43.37	8.7	6.249	230.442	0.0	0.01	0.0	0.1	99.9	0.0	28.063	1.896	43.425	8.245		长4+5!2^(1_2)
耿203	2278.875	97.363	63.81	57.162	42.838	8.105	5.864	229.325	0.0	0.01	0.0	0.1	99.9	0.0	28.604	1.827	56.195	7.894		长4+5!2^(1_2)
耿203	2279.000	97.538	63.505	56.396	43.604	7.79	5.933	233.101	0.0	0.01	0.0	0.1	99.9	0.0	28.94	1.796	60.065	7.633		长4+5!2^(1_2)
耿203	2279.125	97.108	63.258	56.107	43.893	7.561	6.233	247.298	0.0	0.01	0.0	0.1	99.9	0.0	28.933	1.809	52.729	7.452		长4+5!2^(1_2)
耿203	2279.250	97.119	62.968	57.368	42.632	7.438	6.835	269.359	0.0	0.01	0.0	0.1	99.9	0.0	28.608	1.866	42.296	7.417		长4+5!2^(1_2)
耿203	2279.375	97.571	62.618	55.839	44.161	7.465	7.694	287.131	0.0	0.01	0.0	0.1	99.9	0.0	27.904	1.962	33.816	7.538		长4+5!2^(1_2)
耿203	2279.500	96.301	62.346	52.162	47.838	7.624	8.865	297.089	0.0	0.01	0.0	0.1	99.9	0.0	27.174	2.125	27.103	7.752		长4+5!2^(1_2)
耿203	2279.625	94.014	62.198	49.66	50.34	7.961	10.665	295.298	0.0	0.01	0.0	0.1	99.9	0.0	26.685	2.331	22.911	8.273		长4+5!2^(1_2)
耿203	2279.750	92.276	62.063	47.061	52.939	8.55	12.797	281.447	0.0	0.01	0.0	0.1	99.9	0.0	26.296	2.454	21.639	8.965		长4+5!2^(1_2)
耿203	2279.875	90.471	61.878	44.76	55.24	9.254	14.042	264.733	0.0	0.01	0.0	0.1	99.9	0.0	26.0	2.49	22.201	9.687		长4+5!2^(1_2)
耿203	2280.000	89.146	61.689	44.871	55.129	10.061	14.373	250.233	0.0	0.01	0.0	0.1	99.9	0.0	25.824	2.494	24.342	10.621		长4+5!2^(1_2)
耿203	2280.125	89.304	61.498	45.504	54.496	11.338	14.664	239.091	0.0	0.01	0.0	0.1	99.9	0.0	25.734	2.487	26.68	12.412		长4+5!2^(1_2)
耿203	2280.250	89.564	61.218	44.738	55.262	13.174	15.156	233.558	0.0	0.01	0.0	0.1	99.9	0.0	25.604	2.482	27.842	14.315		长4+5!2^(1_2)
耿203	2280.375	89.315	60.835	46.125	53.875	14.767	15.716	234.313	0.0	0.01	0.0	0.1	99.9	0.0	25.403	2.478	28.014	15.443		长4+5!2^(1_2)
耿203	2280.500	90.409	60.481	48.08	51.92	15.752	16.396	238.116	0.0	0.01	0.0	0.1	99.9	0.0	25.207	2.47	27.619	16.213		长4+5!2^(1_2)
耿203	2280.625	91.365	60.1	46.907	53.093	16.332	17.675	242.291	0.0	0.01	0.0	0.1	99.9	0.0	25.083	2.462	27.039	16.51		长4+5!2^(1_3)
