井名	深度	GR	SP	SH	SS	IR4A	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地72-94	2361.125	74.725	112.567	34.462	65.538	18.840	224.455	0.000	0.010	0.000	0.100	99.900	0.000	2.545	18.840		长4+5!2^(1_3)
地72-94	2361.250	75.264	112.559	33.384	66.616	18.987	223.655	0.000	0.010	0.000	0.100	99.900	0.000	2.545	18.987		长4+5!2^(1_3)
地72-94	2361.375	75.198	112.746	33.564	66.436	19.029	223.408	0.000	0.010	0.000	0.100	99.900	0.000	2.547	19.029		长4+5!2^(1_3)
地72-94	2361.500	72.258	113.146	31.762	68.238	18.955	223.372	0.000	0.010	0.000	0.100	99.900	0.000	2.550	18.955		长4+5!2^(1_3)
地72-94	2361.625	71.275	113.739	30.001	69.999	18.890	223.317	0.000	0.010	0.000	0.100	99.900	0.000	2.553	18.890		长4+5!2^(1_3)
地72-94	2361.750	74.763	114.473	31.699	68.301	18.955	223.086	0.000	0.010	0.000	0.100	99.900	0.000	2.555	18.955		长4+5!2^(1_3)
地72-94	2361.875	78.810	115.277	35.652	64.348	19.200	222.610	0.000	0.010	0.000	0.100	99.900	0.000	2.555	19.200		长4+5!2^(1_3)
地72-94	2362.000	79.130	116.085	37.572	62.428	19.573	222.083	0.000	0.010	0.000	0.100	99.900	0.000	2.553	19.573		长4+5!2^(1_3)
地72-94	2362.125	75.679	116.877	35.507	64.493	20.011	222.237	0.000	0.010	0.000	0.100	99.900	0.000	2.549	20.011		长4+5!2^(1_3)
地72-94	2362.250	74.791	117.677	33.485	66.515	20.235	223.758	0.000	0.010	0.000	0.100	99.900	0.000	2.545	20.235		长4+5!2^(1_3)
地72-94	2362.375	79.395	118.535	36.047	63.953	20.238	227.055	0.000	0.010	0.000	0.100	99.900	0.000	2.543	20.238		长4+5!2^(1_3)
地72-94	2362.500	87.568	119.459	43.741	56.259	20.111	231.870	0.000	0.010	0.000	0.100	99.900	0.000	2.541	20.111		长4+5!2^(1_3)
地72-94	2362.625	95.474	120.391	53.855	46.145	19.926	237.272	0.000	0.010	0.000	0.100	99.900	0.000	2.540	19.926		长4+5!2^(1_3)
地72-94	2362.750	100.822	121.229	62.755	37.245	19.741	242.034	0.000	0.010	0.000	0.100	99.900	0.000	2.540	19.741		长4+5!2^(1_3)
地72-94	2362.875	103.555	121.840	68.455	31.545	19.547	245.533	0.000	0.010	0.000	0.100	99.900	0.000	2.539	19.547		长4+5!2^(1_3)
地72-94	2363.000	104.148	122.178	70.733	29.267	19.431	247.645	0.000	0.010	0.000	0.100	99.900	0.000	2.538	19.431		长4+5!2^(1_3)
地72-94	2363.125	103.355	122.264	70.353	29.647	19.430	248.932	0.000	0.010	0.000	0.100	99.900	0.000	2.534	19.430		长4+5!2^(2_1)
地72-94	2363.250	101.620	122.146	68.215	31.785	19.480	251.048	0.000	0.010	0.000	0.100	99.900	0.000	2.527	19.480		长4+5!2^(2_1)
地72-94	2363.375	100.938	121.860	66.495	33.505	19.537	255.242	0.000	0.010	0.000	0.100	99.900	0.000	2.517	19.537		长4+5!2^(2_1)
地72-94	2363.500	102.832	121.402	67.840	32.160	19.721	261.504	0.000	0.010	0.000	0.100	99.900	0.000	2.506	19.721		长4+5!2^(2_1)
地72-94	2363.625	106.849	120.703	72.935	27.065	20.086	267.456	0.000	0.010	0.000	0.100	99.900	0.000	2.499	20.086		长4+5!2^(2_1)
地72-94	2363.750	109.684	119.667	78.464	21.536	20.684	269.658	0.000	0.010	0.000	0.100	99.900	0.000	2.498	20.684		长4+5!2^(2_1)
地72-94	2363.875	110.277	118.261	81.036	18.964	21.375	266.132	0.000	0.010	0.000	0.100	99.900	0.000	2.505	21.375		长4+5!2^(2_1)
地72-94	2364.000	108.946	116.658	80.057	19.943	21.923	257.022	0.000	0.010	0.000	0.100	99.900	0.000	2.518	21.923		长4+5!2^(2_1)
地72-94	2364.125	105.001	115.072	75.150	24.850	22.430	244.337	0.000	0.010	0.000	0.100	99.900	0.000	2.531	22.430		长4+5!2^(2_1)
地72-94	2364.250	98.314	113.578	66.284	33.716	23.029	231.792	0.000	0.010	0.000	0.100	99.900	0.000	2.540	23.029		长4+5!2^(2_1)
地72-94	2364.375	88.308	112.163	53.960	46.040	23.929	221.544	0.000	0.010	0.000	0.100	99.900	0.000	2.541	23.929		长4+5!2^(2_1)
地72-94	2364.500	76.942	110.793	30.123	69.877	25.408	214.875	0.178	0.844	8.833	6.254	72.033	0.314	2.532	25.408		长4+5!2^(2_1)
地72-94	2364.625	69.508	109.428	15.735	84.265	27.491	212.749	0.234	1.369	9.385	10.239	52.622	0.296	2.517	27.491	干层	长4+5!2^(2_1)
地72-94	2364.750	67.548	108.031	13.873	86.127	29.608	213.602	0.270	1.449	9.677	10.206	50.841	0.280	2.503	29.608	干层	长4+5!2^(2_1)
地72-94	2364.875	67.023	106.694	13.557	86.443	31.183	215.758	0.310	1.679	9.957	10.365	48.892	0.269	2.495	31.183	干层	长4+5!2^(2_1)
地72-94	2365.000	64.153	105.653	12.930	87.070	32.189	217.400	0.390	1.921	10.426	10.544	47.423	0.262	2.497	32.189	干层	长4+5!2^(2_1)
地72-94	2365.125	58.768	105.073	11.248	88.752	32.979	216.897	0.501	2.005	10.934	10.579	46.718	0.257	2.511	32.979	干层	长4+5!2^(2_1)
地72-94	2365.250	55.027	104.907	9.469	90.531	33.135	214.253	0.530	1.826	11.048	10.405	47.267	0.256	2.531	33.135	干层	长4+5!2^(2_1)
地72-94	2365.375	53.720	104.957	8.385	91.615	32.705	209.896	0.453	0.691	10.730	10.049	49.009	0.259	2.552	32.705	干层	长4+5!2^(2_1)
地72-94	2365.500	53.410	105.029	7.798	92.202	32.252	204.838	0.355	0.010	10.235	9.586	51.365	0.262	2.565	32.252	干层	长4+5!2^(2_1)
地72-94	2365.625	53.217	105.077	7.411	92.589	32.039	200.973	0.295	0.010	9.852	9.165	53.516	0.264	2.565	32.039	干层	长4+5!2^(2_1)
地72-94	2365.750	53.156	105.190	7.217	92.783	32.152	199.844	0.279	0.010	9.741	8.949	54.490	0.263	2.553	32.152	干层	长4+5!2^(2_1)
地72-94	2365.875	54.389	105.469	7.518	92.482	32.213	202.103	0.294	0.010	9.848	9.036	53.997	0.262	2.532	32.213	干层	长4+5!2^(2_1)
地72-94	2366.000	57.145	105.872	8.531	91.469	31.935	207.044	0.329	0.010	10.076	9.411	52.419	0.264	2.510	31.935	干层	长4+5!2^(2_1)
地72-94	2366.125	61.253	106.307	10.227	89.773	31.243	212.804	0.358	0.886	10.249	9.938	50.619	0.268	2.492	31.243	干层	长4+5!2^(2_1)
地72-94	2366.250	64.936	106.788	12.104	87.896	30.270	217.422	0.376	1.697	10.347	10.431	49.359	0.275	2.482	30.270	干层	长4+5!2^(2_1)
地72-94	2366.375	68.046	107.423	13.758	86.242	29.158	220.254	0.370	1.984	10.319	10.775	48.926	0.282	2.481	29.158	干层	长4+5!2^(2_1)
地72-94	2366.500	72.423	108.267	15.599	84.401	28.002	221.580	0.000	2.114	0.000	10.962	49.203	0.000	2.489	28.002	干层	长4+5!2^(2_1)
地72-94	2366.625	80.957	109.332	30.402	69.598	26.942	222.078	0.000	0.863	0.000	4.470	79.685	0.000	2.504	26.942		长4+5!2^(2_1)
地72-94	2366.750	92.180	110.661	48.008	51.992	25.751	222.756	0.000	0.010	0.000	0.100	99.900	0.000	2.523	25.751		长4+5!2^(2_1)
地72-94	2366.875	102.155	112.249	62.180	37.820	24.358	224.146	0.000	0.010	0.000	0.100	99.900	0.000	2.544	24.358		长4+5!2^(2_1)
地72-94	2367.000	110.155	113.947	75.921	24.079	22.793	226.348	0.000	0.010	0.000	0.100	99.900	0.000	2.562	22.793		长4+5!2^(2_1)
地72-94	2367.125	114.996	115.570	86.558	13.442	21.202	228.828	0.000	0.010	0.000	0.100	99.900	0.000	2.573	21.202		长4+5!2^(2_1)
地72-94	2367.250	116.537	117.012	91.888	8.112	19.804	230.594	0.000	0.010	0.000	0.100	99.900	0.000	2.578	19.804		长4+5!2^(2_1)
地72-94	2367.375	115.083	118.223	91.396	8.604	18.721	231.191	0.000	0.010	0.000	0.100	99.900	0.000	2.578	18.721		长4+5!2^(2_1)
地72-94	2367.500	112.933	119.209	87.861	12.139	17.917	230.934	0.000	0.010	0.000	0.100	99.900	0.000	2.575	17.917		长4+5!2^(2_1)
地72-94	2367.625	112.105	119.978	85.340	14.660	17.421	231.014	0.000	0.010	0.000	0.100	99.900	0.000	2.572	17.421		长4+5!2^(2_1)
地72-94	2367.750	110.144	120.523	82.627	17.373	17.056	232.478	0.000	0.010	0.000	0.100	99.900	0.000	2.571	17.056		长4+5!2^(2_1)
地72-94	2367.875	107.737	120.852	78.720	21.280	16.709	235.395	0.000	0.010	0.000	0.100	99.900	0.000	2.572	16.709		长4+5!2^(2_1)
地72-94	2368.000	107.172	120.994	76.477	23.523	16.325	239.024	0.000	0.010	0.000	0.100	99.900	0.000	2.574	16.325		长4+5!2^(2_1)
地72-94	2368.125	109.858	120.964	78.865	21.135	15.975	241.944	0.000	0.010	0.000	0.100	99.900	0.000	2.576	15.975		长4+5!2^(2_1)
地72-94	2368.250	110.863	120.773	81.783	18.217	15.839	242.984	0.000	0.010	0.000	0.100	99.900	0.000	2.577	15.839		长4+5!2^(2_1)
地72-94	2368.375	108.663	120.419	80.182	19.818	15.949	241.384	0.000	0.010	0.000	0.100	99.900	0.000	2.579	15.949		长4+5!2^(2_1)
地72-94	2368.500	107.047	119.868	76.985	23.015	16.230	236.885	0.000	0.010	0.000	0.100	99.900	0.000	2.579	16.230		长4+5!2^(2_1)
地72-94	2368.625	106.191	119.122	75.025	24.975	16.696	229.756	0.000	0.010	0.000	0.100	99.900	0.000	2.578	16.696		长4+5!2^(2_1)
地72-94	2368.750	100.474	118.304	69.005	30.995	17.442	222.202	0.000	0.010	0.000	0.100	99.900	0.000	2.575	17.442		长4+5!2^(2_1)
地72-94	2368.875	89.197	117.674	55.930	44.070	18.354	216.863	0.000	0.010	0.000	0.100	99.900	0.000	2.571	18.354		长4+5!2^(2_1)
地72-94	2369.000	80.539	117.357	43.418	56.582	19.111	216.539	0.000	0.010	0.000	0.100	99.900	0.000	2.570	19.111		长4+5!2^(2_1)
地72-94	2369.125	83.800	117.267	41.514	58.486	19.660	223.600	0.000	0.010	0.000	0.100	99.900	0.000	2.573	19.660		长4+5!2^(2_1)
地72-94	2369.250	94.397	117.229	51.128	48.872	19.748	235.226	0.000	0.010	0.000	0.100	99.900	0.000	2.580	19.748		长4+5!2^(2_1)
地72-94	2369.375	105.461	117.078	66.561	33.439	19.281	247.919	0.000	0.010	0.000	0.100	99.900	0.000	2.588	19.281		长4+5!2^(2_1)
地72-94	2369.500	112.692	116.737	80.778	19.222	18.743	258.103	0.000	0.010	0.000	0.100	99.900	0.000	2.594	18.743		长4+5!2^(2_1)
地72-94	2369.625	115.083	116.173	88.486	11.514	18.506	262.643	0.000	0.010	0.000	0.100	99.900	0.000	2.592	18.506		长4+5!2^(2_1)
地72-94	2369.750	115.037	115.345	90.222	9.778	18.567	262.083	0.000	0.010	0.000	0.100	99.900	0.000	2.585	18.567		长4+5!2^(2_1)
地72-94	2369.875	113.754	114.250	88.738	11.262	18.808	257.287	0.000	0.010	0.000	0.100	99.900	0.000	2.573	18.808		长4+5!2^(2_1)
地72-94	2370.000	111.862	113.036	85.685	14.315	19.119	249.413	0.000	0.010	0.000	0.100	99.900	0.000	2.560	19.119		长4+5!2^(2_1)
地72-94	2370.125	107.420	111.892	79.628	20.372	19.731	239.872	0.000	0.010	0.000	0.100	99.900	0.000	2.551	19.731		长4+5!2^(2_1)
地72-94	2370.250	99.884	110.856	69.294	30.706	20.775	231.145	0.000	0.010	0.000	0.100	99.900	0.000	2.545	20.775		长4+5!2^(2_1)
地72-94	2370.375	92.575	109.733	58.230	41.770	21.959	225.246	0.000	0.010	0.000	0.100	99.900	0.000	2.541	21.959		长4+5!2^(2_1)
地72-94	2370.500	89.618	108.362	51.726	48.274	23.285	223.216	0.000	0.010	0.000	0.100	99.900	0.000	2.536	23.285		长4+5!2^(2_1)
地72-94	2370.625	92.957	106.843	52.811	47.189	24.619	224.752	0.000	0.010	0.000	0.100	99.900	0.000	2.528	24.619		长4+5!2^(2_1)
地72-94	2370.750	96.065	105.428	57.161	42.839	25.791	227.196	0.000	0.010	0.000	0.100	99.900	0.000	2.517	25.791		长4+5!2^(2_1)
地72-94	2370.875	94.353	104.285	57.448	42.552	26.740	228.881	0.000	0.010	0.000	0.100	99.900	0.000	2.501	26.740		长4+5!2^(2_2)
地72-94	2371.000	86.589	103.281	50.416	49.584	27.537	229.439	0.000	0.010	0.000	0.100	99.900	0.000	2.484	27.537		长4+5!2^(2_2)
地72-94	2371.125	75.909	102.227	29.888	70.112	28.434	229.978	0.408	2.078	10.514	7.132	67.265	0.288	2.465	28.434		长4+5!2^(2_2)
地72-94	2371.250	66.407	101.137	16.380	83.620	29.299	231.691	0.723	3.703	11.681	11.928	44.794	0.280	2.447	29.299	差油层	长4+5!2^(2_2)
地72-94	2371.375	60.915	100.211	13.484	86.516	30.664	234.472	1.104	4.360	12.542	12.156	43.107	0.270	2.432	30.664	差油层	长4+5!2^(2_2)
地72-94	2371.500	61.499	99.558	12.949	87.051	32.312	237.181	1.231	5.238	12.763	12.421	41.230	0.260	2.421	32.312	差油层	长4+5!2^(2_2)
地72-94	2371.625	66.314	99.121	14.419	85.581	33.728	238.342	1.021	5.934	12.384	12.594	39.879	0.252	2.413	33.728	差油层	长4+5!2^(2_2)
地72-94	2371.750	69.108	98.849	16.006	83.994	34.235	238.043	0.872	6.099	12.062	12.622	39.502	0.249	2.409	34.235	差油层	长4+5!2^(2_2)
地72-94	2371.875	67.698	98.851	16.049	83.951	33.792	236.911	0.884	5.802	12.090	12.544	39.970	0.252	2.407	33.792	差油层	长4+5!2^(2_2)
地72-94	2372.000	64.811	99.230	14.922	85.078	32.694	235.474	0.952	5.278	12.241	12.417	40.994	0.258	2.408	32.694	差油层	长4+5!2^(2_2)
地72-94	2372.125	62.968	99.928	13.792	86.208	31.516	233.368	0.939	4.662	12.213	12.239	42.265	0.265	2.412	31.516	差油层	长4+5!2^(2_2)
地72-94	2372.250	62.207	100.802	13.038	86.962	30.968	229.815	0.814	3.968	11.922	11.950	43.503	0.269	2.420	30.968	差油层	长4+5!2^(2_2)
地72-94	2372.375	62.945	101.826	12.683	87.317	30.761	224.200	0.588	3.113	11.260	11.486	45.147	0.271	2.435	30.761	差油层	长4+5!2^(2_2)
地72-94	2372.500	64.720	103.047	12.650	87.350	30.631	216.583	0.364	2.180	10.282	10.824	47.584	0.272	2.456	30.631	差油层	长4+5!2^(2_2)
地72-94	2372.625	65.123	104.430	12.349	87.651	30.597	208.204	0.232	0.730	9.367	10.041	50.743	0.273	2.481	30.597	差油层	长4+5!2^(2_2)
地72-94	2372.750	63.458	105.855	11.409	88.591	30.054	201.367	0.178	0.010	8.828	9.318	54.534	0.277	2.509	30.054	差油层	长4+5!2^(2_2)
地72-94	2372.875	62.686	107.226	10.584	89.416	29.076	197.798	0.154	0.010	8.537	8.845	57.895	0.284	2.534	29.076	差油层	长4+5!2^(2_2)
地72-94	2373.000	65.394	108.564	10.988	89.012	27.722	198.181	0.137	0.010	8.295	8.729	59.943	0.295	2.553	27.722	差油层	长4+5!2^(2_2)
地72-94	2373.125	71.799	109.921	13.169	86.831	26.051	202.169	0.121	0.010	8.044	8.976	60.409	0.309	2.566	26.051	差油层	长4+5!2^(2_2)
地72-94	2373.250	79.811	111.316	16.824	83.176	24.296	207.545	0.000	0.010	0.000	9.443	59.939	0.000	2.571	24.296	差油层	长4+5!2^(2_2)
地72-94	2373.375	87.467	112.754	35.849	64.151	22.687	213.075	0.000	0.010	0.000	3.925	83.797	0.000	2.572	22.687		长4+5!2^(2_2)
地72-94	2373.500	94.956	114.243	53.370	46.630	21.343	218.259	0.000	0.010	0.000	0.100	99.900	0.000	2.573	21.343		长4+5!2^(2_2)
地72-94	2373.625	103.002	115.725	64.497	35.503	20.153	223.062	0.000	0.010	0.000	0.100	99.900	0.000	2.576	20.153		长4+5!2^(2_2)
地72-94	2373.750	110.388	117.060	76.700	23.300	18.999	227.502	0.000	0.010	0.000	0.100	99.900	0.000	2.583	18.999		长4+5!2^(2_2)
地72-94	2373.875	114.738	118.123	86.429	13.571	18.002	231.326	0.000	0.010	0.000	0.100	99.900	0.000	2.591	18.002		长4+5!2^(2_2)
地72-94	2374.000	116.227	118.975	91.330	8.670	17.197	234.174	0.000	0.010	0.000	0.100	99.900	0.000	2.598	17.197		长4+5!2^(2_2)
地72-94	2374.125	116.069	119.718	92.289	7.711	16.350	235.621	0.000	0.010	0.000	0.100	99.900	0.000	2.602	16.350		长4+5!2^(2_2)
地72-94	2374.250	112.281	120.333	87.901	12.099	15.569	235.835	0.000	0.010	0.000	0.100	99.900	0.000	2.601	15.569		长4+5!2^(2_2)
地72-94	2374.375	104.498	120.722	77.033	22.967	15.131	234.968	0.000	0.010	0.000	0.100	99.900	0.000	2.597	15.131		长4+5!2^(2_2)
地72-94	2374.500	95.126	120.900	63.214	36.786	15.031	233.547	0.000	0.010	0.000	0.100	99.900	0.000	2.590	15.031		长4+5!2^(2_2)
地72-94	2374.625	88.836	120.984	52.530	47.470	15.164	232.626	0.000	0.010	0.000	0.100	99.900	0.000	2.581	15.164		长4+5!2^(2_2)
地72-94	2374.750	85.631	121.067	46.786	53.214	15.283	232.881	0.000	0.010	0.000	0.100	99.900	0.000	2.572	15.283		长4+5!2^(2_2)
地72-94	2374.875	84.821	121.167	44.611	55.389	15.308	234.274	0.000	0.010	0.000	0.100	99.900	0.000	2.563	15.308		长4+5!2^(2_2)
地72-94	2375.000	85.027	121.236	44.369	55.631	15.287	236.322	0.000	0.010	0.000	0.100	99.900	0.000	2.556	15.287		长4+5!2^(2_2)
地72-94	2375.125	86.480	121.225	45.524	54.476	15.263	238.740	0.000	0.010	0.000	0.100	99.900	0.000	2.549	15.263		长4+5!2^(2_2)
地72-94	2375.250	90.586	121.133	49.343	50.657	15.246	241.807	0.000	0.010	0.000	0.100	99.900	0.000	2.544	15.246		长4+5!2^(2_2)
地72-94	2375.375	97.113	121.021	56.798	43.202	15.191	246.365	0.000	0.010	0.000	0.100	99.900	0.000	2.539	15.191		长4+5!2^(2_2)
地72-94	2375.500	105.113	120.910	67.757	32.243	15.020	252.910	0.000	0.010	0.000	0.100	99.900	0.000	2.537	15.020		长4+5!2^(2_2)
地72-94	2375.625	110.871	120.699	78.573	21.427	14.713	260.816	0.000	0.010	0.000	0.100	99.900	0.000	2.535	14.713		长4+5!2^(2_2)
地72-94	2375.750	113.074	120.300	84.908	15.092	13.976	267.888	0.000	0.010	0.000	0.100	99.900	0.000	2.533	13.976		长4+5!2^(2_2)
地72-94	2375.875	112.873	119.779	86.286	13.714	13.198	272.250	0.000	0.010	0.000	0.100	99.900	0.000	2.531	13.198		长4+5!2^(2_2)
地72-94	2376.000	111.662	119.293	84.814	15.186	12.696	272.459	0.000	0.010	0.000	0.100	99.900	0.000	2.531	12.696		长4+5!2^(2_2)
地72-94	2376.125	110.557	118.889	82.743	17.257	12.785	266.889	0.000	0.010	0.000	0.100	99.900	0.000	2.533	12.785		长4+5!2^(2_2)
地72-94	2376.250	108.536	118.473	79.832	20.168	13.231	256.752	0.000	0.010	0.000	0.100	99.900	0.000	2.538	13.231		长4+5!2^(2_2)
地72-94	2376.375	104.527	117.922	74.405	25.595	13.725	243.744	0.000	0.010	0.000	0.100	99.900	0.000	2.546	13.725		长4+5!2^(2_2)
地72-94	2376.500	99.825	117.232	67.324	32.676	14.125	230.441	0.000	0.010	0.000	0.100	99.900	0.000	2.554	14.125		长4+5!2^(2_2)
地72-94	2376.625	98.341	116.530	63.061	36.939	14.466	220.278	0.000	0.010	0.000	0.100	99.900	0.000	2.559	14.466		长4+5!2^(2_2)
地72-94	2376.750	98.875	115.967	62.650	37.350	14.701	214.385	0.000	0.010	0.000	0.100	99.900	0.000	2.562	14.701		长4+5!2^(2_2)
地72-94	2376.875	98.170	115.620	62.342	37.658	14.811	212.314	0.000	0.010	0.000	0.100	99.900	0.000	2.562	14.811		长4+5!2^(2_2)
地72-94	2377.000	96.214	115.403	60.230	39.770	14.858	212.497	0.000	0.010	0.000	0.100	99.900	0.000	2.562	14.858		长4+5!2^(2_2)
地72-94	2377.125	95.573	115.208	58.554	41.446	14.887	213.319	0.000	0.010	0.000	0.100	99.900	0.000	2.561	14.887		长4+5!2^(2_2)
地72-94	2377.250	95.723	115.059	58.317	41.683	14.934	213.898	0.000	0.010	0.000	0.100	99.900	0.000	2.560	14.934		长4+5!2^(2_2)
地72-94	2377.375	96.144	115.113	58.760	41.240	14.934	214.191	0.000	0.010	0.000	0.100	99.900	0.000	2.560	14.934		长4+5!2^(2_2)
地72-94	2377.500	96.918	115.430	59.663	40.337	14.872	214.366	0.000	0.010	0.000	0.100	99.900	0.000	2.560	14.872		长4+5!2^(2_2)
地72-94	2377.625	96.562	115.932	59.800	40.200	14.761	214.707	0.000	0.010	0.000	0.100	99.900	0.000	2.561	14.761		长4+5!2^(2_2)
地72-94	2377.750	95.230	116.526	58.463	41.537	14.633	215.369	0.000	0.010	0.000	0.100	99.900	0.000	2.563	14.633		长4+5!2^(2_2)
地72-94	2377.875	94.535	117.195	57.127	42.873	14.474	216.466	0.000	0.010	0.000	0.100	99.900	0.000	2.566	14.474		长4+5!2^(2_2)
地72-94	2378.000	96.288	117.949	58.217	41.783	14.313	218.139	0.000	0.010	0.000	0.100	99.900	0.000	2.571	14.313		长4+5!2^(2_2)
地72-94	2378.125	101.776	118.750	64.098	35.902	14.147	220.646	0.000	0.010	0.000	0.100	99.900	0.000	2.574	14.147		长4+5!2^(2_2)
地72-94	2378.250	108.732	119.544	74.196	25.804	13.918	223.931	0.000	0.010	0.000	0.100	99.900	0.000	2.577	13.918		长4+5!2^(2_2)
地72-94	2378.375	113.928	120.286	84.356	15.644	13.642	227.906	0.000	0.010	0.000	0.100	99.900	0.000	2.578	13.642		长4+5!2^(2_2)
地72-94	2378.500	117.078	120.943	91.715	8.285	13.338	232.332	0.000	0.010	0.000	0.100	99.900	0.000	2.578	13.338		长4+5!2^(2_2)
地72-94	2378.625	119.571	121.469	97.124	2.876	12.965	236.658	0.000	0.010	0.000	0.100	99.900	0.000	2.577	12.965		长4+5!2^(2_2)
地72-94	2378.750	119.818	121.827	99.424	0.576	12.577	240.181	0.000	0.010	0.000	0.100	99.900	0.000	2.577	12.577		长4+5!2^(2_2)
地72-94	2378.875	115.052	121.977	93.983	6.017	12.296	242.251	0.000	0.010	0.000	0.100	99.900	0.000	2.579	12.296		长4+5!2^(2_2)
地72-94	2379.000	107.009	121.916	81.583	18.417	12.212	242.341	0.000	0.010	0.000	0.100	99.900	0.000	2.581	12.212		长4+5!2^(2_2)
地72-94	2379.125	102.308	121.721	71.248	28.752	12.312	239.986	0.000	0.010	0.000	0.100	99.900	0.000	2.583	12.312		长4+5!2^(2_2)
地72-94	2379.250	102.669	121.508	68.534	31.466	12.501	236.163	0.000	0.010	0.000	0.100	99.900	0.000	2.585	12.501		长4+5!2^(2_2)
地72-94	2379.375	106.172	121.341	72.155	27.845	12.741	231.895	0.000	0.010	0.000	0.100	99.900	0.000	2.586	12.741		长4+5!2^(2_2)
地72-94	2379.500	108.113	121.171	76.382	23.618	12.955	228.269	0.000	0.010	0.000	0.100	99.900	0.000	2.588	12.955		长4+5!2^(2_2)
地72-94	2379.625	105.789	120.923	75.350	24.650	13.169	226.404	0.000	0.010	0.000	0.100	99.900	0.000	2.590	13.169		长4+5!2^(2_2)
地72-94	2379.750	101.911	120.570	70.063	29.937	13.348	226.276	0.000	0.010	0.000	0.100	99.900	0.000	2.593	13.348		长4+5!2^(2_2)
地72-94	2379.875	100.959	120.130	66.695	33.305	13.451	227.593	0.000	0.010	0.000	0.100	99.900	0.000	2.595	13.451		长4+5!2^(2_2)
地72-94	2380.000	103.042	119.666	68.051	31.949	13.592	229.783	0.000	0.010	0.000	0.100	99.900	0.000	2.594	13.592		长4+5!2^(2_2)
地72-94	2380.125	105.864	119.247	72.085	27.915	13.770	231.985	0.000	0.010	0.000	0.100	99.900	0.000	2.590	13.770		长4+5!2^(2_2)
地72-94	2380.250	108.655	118.917	76.736	23.264	13.970	233.509	0.000	0.010	0.000	0.100	99.900	0.000	2.583	13.970		长4+5!2^(2_2)
地72-94	2380.375	111.095	118.674	81.193	18.807	14.129	234.200	0.000	0.010	0.000	0.100	99.900	0.000	2.575	14.129		长4+5!2^(2_2)
地72-94	2380.500	112.990	118.475	84.974	15.026	14.191	234.473	0.000	0.010	0.000	0.100	99.900	0.000	2.567	14.191		长4+5!2^(2_2)
地72-94	2380.625	113.626	118.274	87.059	12.941	14.255	235.592	0.000	0.010	0.000	0.100	99.900	0.000	2.559	14.255		长4+5!2^(2_2)
地72-94	2380.750	115.498	118.031	89.652	10.348	14.323	238.685	0.000	0.010	0.000	0.100	99.900	0.000	2.552	14.323		长4+5!2^(2_2)
地72-94	2380.875	119.089	117.652	95.309	4.691	14.357	244.274	0.000	0.010	0.000	0.100	99.900	0.000	2.547	14.357		长4+5!2^(2_2)
地72-94	2381.000	123.177	117.070	99.196	0.804	14.486	251.575	0.000	0.010	0.000	0.100	99.900	0.000	2.545	14.486		长4+5!2^(2_2)
地72-94	2381.125	125.782	116.305	99.900	0.100	14.701	257.568	0.000	0.010	0.000	0.100	99.900	0.000	2.546	14.701		长4+5!2^(2_2)
地72-94	2381.250	123.814	115.426	99.900	0.100	15.161	258.975	0.000	0.010	0.000	0.100	99.900	0.000	2.548	15.161		长4+5!2^(2_2)
地72-94	2381.375	116.039	114.485	95.227	4.773	15.949	254.200	0.000	0.010	0.000	0.100	99.900	0.000	2.548	15.949		长4+5!2^(2_3)
地72-94	2381.500	103.379	113.476	78.782	21.218	16.886	244.315	0.000	0.010	0.000	0.100	99.900	0.000	2.546	16.886		长4+5!2^(2_3)
地72-94	2381.625	91.090	112.333	44.449	55.551	17.835	233.047	0.220	1.528	9.254	7.311	73.592	0.409	2.541	17.835		长4+5!2^(2_3)
地72-94	2381.750	83.283	110.981	24.223	75.777	18.692	224.690	0.213	2.062	9.196	11.640	57.286	0.395	2.533	18.692	油层	长4+5!2^(2_3)
地72-94	2381.875	80.216	109.387	20.860	79.140	19.389	220.832	0.205	1.576	9.113	11.091	58.556	0.384	2.526	19.389	油层	长4+5!2^(2_3)
地72-94	2382.000	80.093	107.652	20.018	79.982	19.861	220.764	0.205	1.479	9.119	10.937	58.532	0.377	2.521	19.861	油层	长4+5!2^(2_3)
地72-94	2382.125	81.074	105.944	20.409	79.591	20.240	222.652	0.215	1.602	9.213	11.044	57.510	0.372	2.519	20.240	油层	长4+5!2^(2_3)
地72-94	2382.250	81.101	104.386	20.814	79.186	20.488	224.464	0.236	1.787	9.399	11.223	56.389	0.369	2.519	20.488	油层	长4+5!2^(2_3)
地72-94	2382.375	79.238	103.026	20.390	79.610	20.753	225.375	0.272	1.933	9.688	11.346	55.513	0.365	2.520	20.753	油层	长4+5!2^(2_3)
地72-94	2382.500	77.073	101.793	19.385	80.615	21.394	224.997	0.298	2.006	9.874	11.359	54.625	0.356	2.519	21.394	油层	长4+5!2^(2_3)
地72-94	2382.625	77.567	100.581	18.975	81.025	22.664	223.223	0.265	1.994	9.638	11.242	53.553	0.342	2.517	22.664	油层	长4+5!2^(2_3)
地72-94	2382.750	79.306	99.348	19.378	80.622	24.506	221.081	0.217	1.939	9.233	11.048	52.271	0.322	2.511	24.506	油层	长4+5!2^(2_3)
