井名	深度	GR	SP	RT	AC	CNL	DEN	RT.1	RT.2	RT.3	RT.4	RT.5	RT.6	RT.7	RT.8	RT.9	解释结论	层位
苏257	2300.000	96.156	64.481	17.854	220.929	22.604	2.6	14.82	15.552	18.437	17.655	17.731	16.388	14.783	29.107	26.213		chang4+5
苏257	2300.125	93.882	64.327	18.229	219.849	22.46	2.599	14.828	15.661	18.509	18.039	18.114	16.595	14.807	29.358	26.537		chang4+5
苏257	2300.250	94.118	64.209	18.442	219.18	21.272	2.613	14.767	15.721	18.316	18.277	18.34	16.727	14.821	28.95	26.227		chang4+5
苏257	2300.375	96.319	64.18	18.457	219.639	21.31	2.621	14.601	15.715	17.839	18.338	18.377	16.758	14.812	28.164	25.655		chang4+5
苏257	2300.500	101.251	64.274	18.219	221.246	22.751	2.623	14.348	15.594	17.144	18.158	18.166	16.635	14.733	26.921	24.62		chang4+5
苏257	2300.625	107.234	64.472	17.705	223.515	24.146	2.618	14.13	15.328	16.415	17.711	17.681	16.325	14.552	25.312	23.024		chang4+5
苏257	2300.750	108.594	64.69	17.013	225.847	24.525	2.616	14.005	14.973	15.767	17.084	17.016	15.895	14.312	23.951	21.89		chang4+5
苏257	2300.875	104.857	64.829	16.306	227.981	24.259	2.613	13.94	14.642	15.186	16.437	16.334	15.474	14.112	22.872	21.23		chang4+5
苏257	2301.000	103.797	64.872	15.67	230.261	24.424	2.612	13.851	14.391	14.59	15.853	15.717	15.126	13.997	21.908	20.71		chang4+5
苏257	2301.125	103.669	64.861	15.082	233.379	24.935	2.614	13.671	14.182	13.932	15.304	15.143	14.814	13.924	21.027	20.382		chang4+5
苏257	2301.250	102.062	64.82	14.472	237.263	25.37	2.612	13.391	13.938	13.23	14.723	14.544	14.461	13.816	20.032	19.847		chang4+5
苏257	2301.375	103.19	64.736	13.806	241.347	25.873	2.605	13.084	13.61	12.58	14.071	13.882	14.02	13.615	18.926	19.022		chang4+5
苏257	2301.500	108.964	64.593	13.118	244.534	26.63	2.596	12.802	13.218	12.028	13.383	13.194	13.517	13.336	17.761	18.134		chang4+5
苏257	2301.625	111.84	64.397	12.487	245.825	26.354	2.596	12.579	12.827	11.608	12.742	12.56	13.022	13.036	16.722	17.293		chang4+5
苏257	2301.750	109.671	64.176	11.963	245.126	25.547	2.612	12.422	12.489	11.316	12.203	12.032	12.591	12.767	15.952	16.667		chang4+5
苏257	2301.875	106.956	63.993	11.563	243.445	25.625	2.631	12.324	12.228	11.133	11.785	11.627	12.247	12.555	15.374	16.24		chang4+5
苏257	2302.000	106.203	63.913	11.288	241.931	25.732	2.647	12.331	12.05	11.09	11.491	11.348	11.994	12.407	14.902	15.753		chang4+5
苏257	2302.125	105.046	63.943	11.136	241.854	26.38	2.659	12.434	11.961	11.151	11.321	11.191	11.836	12.333	14.458	15.281		chang4+5
苏257	2302.250	104.829	64.054	11.106	244.935	27.059	2.657	12.594	11.977	11.259	11.275	11.157	11.784	12.354	13.986	14.681		chang4+5
苏257	2302.375	105.629	64.21	11.172	255.201	28.611	2.635	12.701	12.084	11.299	11.328	11.22	11.824	12.465	13.57	14.024		chang4+5
苏257	2302.500	110.985	64.386	11.265	271.512	31.719	2.573	12.445	12.224	11.013	11.409	11.309	11.899	12.613	13.111	13.467		chang4+5
苏257	2302.625	123.424	64.534	11.238	288.802	34.308	2.459	11.529	12.242	10.19	11.37	11.277	11.863	12.645	12.55	12.728		chang4+5
苏257	2302.750	137.357	64.628	10.837	303.567	38.898	2.342	10.238	11.842	9.093	10.95	10.87	11.442	12.245	12.09	12.085		chang4+5
苏257	2302.875	143.543	64.68	9.967	304.567	40.389	2.32	9.403	10.889	8.394	10.054	9.992	10.514	11.262	11.833	11.839		chang4+5
苏257	2303.000	134.755	64.745	8.987	290.426	35.901	2.414	9.474	9.787	8.466	9.048	9.006	9.459	10.111	11.809	11.879		chang4+5
苏257	2303.125	118.635	64.879	8.453	270.059	30.613	2.521	10.64	9.177	9.499	8.495	8.47	8.873	9.471	12.325	12.772		chang4+5
苏257	2303.250	106.719	65.117	8.708	249.513	27.34	2.591	12.305	9.452	11.048	8.735	8.727	9.117	9.749	13.478	14.639		chang4+5
苏257	2303.375	102.473	65.422	9.786	234.487	25.619	2.627	13.868	10.624	12.716	9.796	9.811	10.192	10.946	14.801	16.759		chang4+5
苏257	2303.500	102.792	65.706	11.347	230.313	25.095	2.635	14.964	12.253	14.083	11.333	11.384	11.684	12.573	15.372	17.909		chang4+5
苏257	2303.625	101.326	65.891	12.952	233.68	26.966	2.597	15.214	13.785	14.607	12.914	12.999	13.104	14.045	15.079	17.843		chang4+5
苏257	2303.750	98.208	65.972	14.143	245.896	29.686	2.547	13.709	14.808	13.366	14.092	14.198	14.065	14.975	14.035	16.495		chang4+5
苏257	2303.875	97.663	65.98	14.268	264.552	34.137	2.507	10.977	14.75	10.789	14.219	14.33	14.027	14.829	13.289	15.437		chang4+5
苏257	2304.000	104.473	65.936	12.819	284.723	39.704	2.452	8.779	13.124	8.621	12.79	12.88	12.544	13.14	12.292	13.755		chang4+5
苏257	2304.125	118.821	65.835	10.441	299.987	42.296	2.382	8.082	10.63	7.872	10.435	10.492	10.245	10.629	11.62	12.377		chang4+5
苏257	2304.250	130.132	65.66	8.598	301.055	41.6	2.366	8.621	8.753	8.304	8.609	8.639	8.509	8.77	11.589	11.904		chang4+5
苏257	2304.375	129.576	65.406	7.995	289.37	37.715	2.427	10.293	8.179	9.814	8.014	8.032	7.987	8.226	12.205	12.265		chang4+5
苏257	2304.500	123.756	65.115	8.629	271.474	33.142	2.507	12.634	8.889	11.979	8.652	8.667	8.69	8.977	13.608	13.559		chang4+5
苏257	2304.625	120.174	64.846	10.25	252.395	28.777	2.559	14.661	10.624	14.005	10.273	10.297	10.385	10.764	15.958	15.904		chang4+5
苏257	2304.750	114.476	64.638	12.329	238.372	24.397	2.584	15.908	12.792	15.472	12.336	12.39	12.523	12.976	19.178	19.053		chang4+5
苏257	2304.875	102.103	64.51	14.226	230.225	21.214	2.596	16.392	14.653	16.323	14.193	14.29	14.405	14.829	22.451	22.066		chang4+5
苏257	2305.000	91.879	64.462	15.586	226.166	20.846	2.604	16.35	15.838	16.696	15.498	15.641	15.662	15.945	24.774	24.141		chang4+5
苏257	2305.125	88.691	64.47	16.371	225.427	22.616	2.611	15.973	16.364	16.724	16.232	16.41	16.291	16.365	25.568	24.829		chang4+5
苏257	2305.250	91.313	64.489	16.679	226.845	24.02	2.619	15.51	16.378	16.596	16.503	16.704	16.424	16.262	25.005	24.18		chang4+5
苏257	2305.375	94.45	64.481	16.693	228.991	23.711	2.621	15.108	16.109	16.451	16.487	16.703	16.272	15.886	23.846	22.881		chang4+5
苏257	2305.500	96.783	64.436	16.571	230.76	24.059	2.623	14.841	15.752	16.367	16.352	16.569	16.015	15.443	22.641	21.546		chang4+5
苏257	2305.625	97.988	64.373	16.44	231.347	23.977	2.621	14.729	15.44	16.386	16.221	16.43	15.79	15.071	21.759	20.564		chang4+5
苏257	2305.750	99.232	64.345	16.374	231.078	23.867	2.619	14.776	15.238	16.552	16.164	16.359	15.664	14.828	21.371	19.977		chang4+5
苏257	2305.875	104.29	64.414	16.422	229.822	23.547	2.619	15.021	15.181	16.934	16.226	16.407	15.678	14.744	21.552	19.956		chang4+5
苏257	2306.000	111.48	64.599	16.634	227.149	21.828	2.617	15.403	15.294	17.481	16.453	16.623	15.861	14.833	22.442	20.569		chang4+5
苏257	2306.125	110.26	64.862	17.039	223.478	20.36	2.617	15.777	15.587	18.031	16.874	17.036	16.225	15.096	24.075	22.06		chang4+5
苏257	2306.250	98.405	65.113	17.576	219.934	20.08	2.616	15.943	15.995	18.316	17.43	17.585	16.704	15.467	26.119	24.175		chang4+5
苏257	2306.375	82.273	65.278	18.063	218.356	20.806	2.608	15.904	16.357	18.304	17.942	18.087	17.124	15.791	27.867	25.936		chang4+5
苏257	2306.500	75.418	65.33	18.29	220.23	22.51	2.586	15.645	16.508	17.932	18.209	18.332	17.304	15.918	28.411	26.503		chang4+5
苏257	2306.625	77.992	65.289	18.226	227.217	25.156	2.56	15.351	16.441	17.447	18.188	18.283	17.234	15.852	26.722	25.176		chang4+5
苏257	2306.750	85.931	65.194	17.995	238.767	27.127	2.544	14.519	16.261	16.196	18.001	18.063	17.035	15.692	23.56	22.169		chang4+5
苏257	2306.875	94.867	65.048	17.251	251.499	28.284	2.528	13.194	15.711	14.417	17.33	17.327	16.42	15.215	20.547	18.854		chang4+5
苏257	2307.000	104.581	64.851	15.84	261.743	29.884	2.5	11.925	14.623	12.746	15.989	15.916	15.223	14.248	18.416	16.37		chang4+5
苏257	2307.125	111.964	64.602	14.104	265.641	29.089	2.492	11.554	13.214	12.172	14.285	14.173	13.689	12.954	17.232	14.93		chang4+5
苏257	2307.250	112.426	64.32	12.691	260.774	25.943	2.513	12.253	12.064	12.835	12.88	12.748	12.439	11.897	17.014	14.53		chang4+5
苏257	2307.375	107.357	64.052	12.375	249.876	22.674	2.56	13.285	11.869	13.911	12.574	12.424	12.216	11.753	17.593	15.207		chang4+5
苏257	2307.500	103.291	63.844	13.049	237.532	20.701	2.601	14.142	12.554	14.843	13.273	13.096	12.926	12.455	18.788	16.52		chang4+5
苏257	2307.625	100.116	63.719	14.064	226.757	20.066	2.626	14.732	13.528	15.544	14.306	14.106	13.94	13.425	20.408	18.155		chang4+5
苏257	2307.750	93.045	63.663	14.948	220.354	19.65	2.628	15.162	14.347	16.085	15.189	14.981	14.786	14.225	22.5	20.174		chang4+5
苏257	2307.875	84.691	63.651	15.633	217.768	19.737	2.619	15.41	14.956	16.407	15.861	15.655	15.409	14.802	24.62	22.175		chang4+5
苏257	2308.000	80.968	63.645	16.13	217.945	20.926	2.616	15.425	15.384	16.416	16.336	16.139	15.835	15.196	25.963	23.564		chang4+5
苏257	2308.125	81.986	63.602	16.387	219.667	22.982	2.607	15.233	15.607	16.128	16.568	16.383	16.04	15.396	26.332	24.122		chang4+5
苏257	2308.250	83.067	63.491	16.353	222.556	23.548	2.592	14.857	15.596	15.576	16.511	16.337	15.993	15.382	25.798	23.902		chang4+5
苏257	2308.375	84.771	63.345	16.016	226.66	23.367	2.584	14.325	15.348	14.809	16.155	15.991	15.694	15.157	24.214	22.629		chang4+5
苏257	2308.500	87.102	63.237	15.425	231.35	24.456	2.591	13.699	14.898	13.937	15.551	15.394	15.186	14.753	21.991	20.626		chang4+5
苏257	2308.625	90.732	63.249	14.652	236.347	25.346	2.601	13.033	14.296	13.052	14.766	14.618	14.524	14.212	19.751	18.52		chang4+5
苏257	2308.750	95.858	63.399	13.781	241.498	26.277	2.607	12.515	13.6	12.367	13.884	13.747	13.772	13.58	17.778	16.556		chang4+5
苏257	2308.875	100.379	63.653	12.941	246.183	27.055	2.604	12.278	12.911	12.006	13.03	12.91	13.035	12.948	16.251	14.964		chang4+5
苏257	2309.000	104.74	63.909	12.317	249.596	27.264	2.596	12.347	12.404	11.983	12.392	12.289	12.491	12.484	15.196	13.864		chang4+5
苏257	2309.125	108.586	64.082	12.024	250.693	25.769	2.589	12.65	12.198	12.223	12.087	11.999	12.256	12.31	14.684	13.283		chang4+5
苏257	2309.250	110.225	64.136	12.038	248.826	24.507	2.589	13.137	12.276	12.673	12.089	12.016	12.312	12.412	14.911	13.415		chang4+5
苏257	2309.375	108.237	64.101	12.31	244.128	23.471	2.596	13.783	12.592	13.312	12.349	12.29	12.61	12.742	15.936	14.486		chang4+5
苏257	2309.500	104.481	64.008	12.8	238.666	22.42	2.613	14.297	13.108	13.856	12.828	12.784	13.108	13.263	17.422	16.11		chang4+5
苏257	2309.625	100.039	63.842	13.411	235.032	22.811	2.626	14.326	13.725	13.938	13.431	13.399	13.708	13.874	18.853	17.688		chang4+5
苏257	2309.750	95.783	63.596	13.847	234.914	24.261	2.625	13.786	14.144	13.453	13.866	13.842	14.113	14.277	19.592	18.692		chang4+5
苏257	2309.875	97.098	63.282	13.808	238.559	25.658	2.615	13.129	14.072	12.825	13.836	13.811	14.033	14.185	18.895	18.224		chang4+5
苏257	2310.000	101.908	62.931	13.334	244.043	26.68	2.608	12.665	13.567	12.355	13.38	13.345	13.525	13.663	17.358	16.776		chang4+5
苏257	2310.125	106.132	62.604	12.753	249.253	27.462	2.6	12.421	12.969	12.074	12.823	12.769	12.93	13.06	15.762	15.228		chang4+5
苏257	2310.250	110.463	62.351	12.324	252.754	27.459	2.582	12.115	12.546	11.731	12.423	12.346	12.512	12.643	14.528	13.891		chang4+5
苏257	2310.375	111.823	62.207	12.011	254.153	26.892	2.563	11.654	12.253	11.256	12.14	12.037	12.227	12.364	13.895	13.272		chang4+5
苏257	2310.500	107.507	62.151	11.639	253.439	25.819	2.553	11.419	11.899	11.015	11.792	11.669	11.883	12.024	13.805	13.247		chang4+5
苏257	2310.625	98.946	62.146	11.221	250.41	25.024	2.554	11.717	11.487	11.297	11.389	11.251	11.482	11.619	14.032	13.397		chang4+5
苏257	2310.750	91.462	62.148	11.088	245.793	25.352	2.561	12.342	11.358	11.917	11.271	11.12	11.366	11.496	14.506	13.897		chang4+5
苏257	2310.875	87.513	62.114	11.428	241.563	25.876	2.572	12.933	11.704	12.55	11.633	11.463	11.727	11.849	15.123	14.546		chang4+5
苏257	2311.000	90.576	62.015	12.028	239.617	26.982	2.585	13.455	12.298	13.159	12.255	12.067	12.34	12.443	15.799	15.146		chang4+5
苏257	2311.125	96.171	61.88	12.656	241.172	28.078	2.585	14.005	12.892	13.824	12.894	12.698	12.954	13.022	16.814	16.001		chang4+5
苏257	2311.250	99.453	61.769	13.279	246.814	29.289	2.562	14.629	13.454	14.57	13.516	13.324	13.535	13.553	18.396	17.287		chang4+5
苏257	2311.375	104.256	61.753	13.962	254.384	30.739	2.516	15.212	14.061	15.247	14.186	14.009	14.158	14.12	20.23	18.849		chang4+5
苏257	2311.500	108.936	61.854	14.685	260.875	30.942	2.454	15.448	14.712	15.501	14.884	14.735	14.818	14.729	22.094	20.403		chang4+5
苏257	2311.625	109.911	62.039	15.265	263.571	30.871	2.443	15.121	15.247	15.1	15.426	15.318	15.348	15.232	23.25	21.215		chang4+5
苏257	2311.750	109.055	62.227	15.398	261.791	30.533	2.458	14.381	15.388	14.219	15.516	15.454	15.465	15.363	22.885	20.695		chang4+5
苏257	2311.875	109.989	62.34	14.922	256.382	28.818	2.505	13.635	14.978	13.309	14.995	14.979	15.013	14.971	21.038	18.846		chang4+5
苏257	2312.000	110.274	62.356	14.055	249.885	27.011	2.563	13.16	14.216	12.679	14.088	14.113	14.199	14.248	18.672	16.521		chang4+5
苏257	2312.125	107.723	62.295	13.211	244.641	27.374	2.603	12.987	13.487	12.369	13.215	13.271	13.417	13.564	16.596	14.552		chang4+5
苏257	2312.250	105.438	62.187	12.644	241.351	28.02	2.616	13.054	13.029	12.334	12.627	12.71	12.902	13.147	15.24	13.463		chang4+5
苏257	2312.375	104.042	62.03	12.383	239.553	26.899	2.607	13.247	12.866	12.473	12.353	12.461	12.675	13.016	14.61	13.186		chang4+5
苏257	2312.500	102.197	61.811	12.365	238.298	26.91	2.592	13.574	12.924	12.786	12.328	12.459	12.657	13.092	14.537	13.448		chang4+5
苏257	2312.625	101.596	61.539	12.539	236.439	26.778	2.586	14.124	13.146	13.317	12.504	12.654	12.788	13.313	14.804	13.921		chang4+5
苏257	2312.750	102.009	61.241	12.891	234.303	25.464	2.587	14.885	13.528	13.973	12.871	13.03	13.064	13.681	15.172	14.375		chang4+5
苏257	2312.875	103.102	60.974	13.44	233.717	25.938	2.589	15.334	14.12	14.21	13.455	13.599	13.533	14.269	15.414	14.761		chang4+5
苏257	2313.000	104.527	60.791	13.995	237.561	28.017	2.577	14.021	14.774	12.753	14.065	14.172	14.059	14.953	14.637	14.443		chang4+5
苏257	2313.125	105.159	60.726	13.878	245.389	29.552	2.534	10.918	14.785	9.815	14.013	14.063	13.995	15.026	13.076	13.202		chang4+5
苏257	2313.250	104.008	60.764	12.18	255.484	32.025	2.422	8.141	13.117	7.34	12.357	12.347	12.402	13.4	11.394	11.564		chang4+5
苏257	2313.375	102.242	60.864	9.413	264.691	33.991	2.252	7.126	10.19	6.379	9.571	9.528	9.686	10.45	9.873	9.795		chang4+5
苏257	2313.500	100.547	60.971	7.245	267.42	33.37	2.163	7.737	7.832	6.755	7.361	7.313	7.51	8.048	8.905	8.367		chang4+5
苏257	2313.625	100.502	61.018	6.508	262.908	31.183	2.248	9.685	7.083	8.111	6.613	6.561	6.809	7.31	8.904	8.224		chang4+5
苏257	2313.750	103.142	60.964	7.068	253.466	28.01	2.431	12.121	7.854	9.757	7.197	7.128	7.508	8.18	9.935	9.405		chang4+5
苏257	2313.875	103.959	60.819	8.414	242.148	25.659	2.561	14.405	9.621	11.304	8.588	8.493	9.105	10.138	11.748	11.337		chang4+5
苏257	2314.000	102.651	60.635	10.02	232.993	24.015	2.603	16.032	11.753	12.564	10.235	10.119	11.008	12.509	14.374	13.886		chang4+5
苏257	2314.125	96.742	60.456	11.506	227.368	23.035	2.598	16.935	13.687	13.468	11.734	11.619	12.73	14.641	17.43	16.54		chang4+5
苏257	2314.250	88.003	60.318	12.707	225.196	22.972	2.59	17.171	15.117	14.0	12.91	12.823	14.028	16.16	19.59	18.294		chang4+5
苏257	2314.375	81.659	60.214	13.538	225.855	23.298	2.593	17.015	15.934	14.285	13.681	13.643	14.796	16.935	20.229	18.763		chang4+5
苏257	2314.500	82.646	60.101	14.033	227.608	24.014	2.601	16.766	16.243	14.475	14.103	14.118	15.124	17.117	19.788	18.244		chang4+5
苏257	2314.625	88.395	59.915	14.315	229.494	24.084	2.605	16.584	16.253	14.668	14.312	14.375	15.2	16.968	18.844	17.099		chang4+5
苏257	2314.750	94.146	59.632	14.509	231.009	24.116	2.606	16.581	16.171	14.948	14.445	14.548	15.205	16.738	17.952	15.943		chang4+5
苏257	2314.875	99.368	59.257	14.731	231.592	24.694	2.601	16.756	16.16	15.336	14.616	14.753	15.278	16.61	17.573	15.357		chang4+5
苏257	2315.000	101.11	58.804	15.031	231.627	25.504	2.591	17.075	16.276	15.814	14.869	15.04	15.469	16.636	17.772	15.398		chang4+5
苏257	2315.125	96.816	58.279	15.336	231.701	25.806	2.581	17.468	16.46	16.338	15.138	15.337	15.706	16.762	18.409	15.917		chang4+5
苏257	2315.250	90.031	57.691	15.659	231.923	25.484	2.568	17.901	16.705	16.887	15.431	15.656	15.99	16.97	19.209	16.612		chang4+5
苏257	2315.375	84.629	57.048	16.111	232.275	24.235	2.556	18.377	17.072	17.463	15.845	16.105	16.403	17.297	20.083	17.389		chang4+5
苏257	2315.500	85.834	56.365	16.65	232.878	23.818	2.548	18.89	17.526	18.059	16.344	16.644	16.909	17.714	21.045	18.303		chang4+5
苏257	2315.625	91.634	55.67	17.214	234.154	24.364	2.542	19.392	18.015	18.62	16.875	17.21	17.447	18.171	22.033	19.321		chang4+5
苏257	2315.750	92.935	55.009	17.8	236.501	24.876	2.531	19.705	18.535	18.967	17.438	17.8	18.015	18.668	23.083	20.48		chang4+5
苏257	2315.875	88.578	54.418	18.373	239.948	26.072	2.509	19.743	19.053	19.014	18.001	18.375	18.581	19.171	23.986	21.583		chang4+5
苏257	2316.000	86.465	53.915	18.816	244.065	26.583	2.486	19.521	19.453	18.791	18.455	18.818	19.031	19.568	24.255	22.107	差油层	chang4+5
苏257	2316.125	87.413	53.482	18.995	248.18	26.431	2.466	19.083	19.601	18.368	18.668	18.993	19.235	19.727	23.732	21.856	差油层	chang4+5
苏257	2316.250	87.724	53.098	18.886	251.636	27.467	2.451	18.553	19.468	17.887	18.611	18.875	19.164	19.615	22.573	20.885	差油层	chang4+5
苏257	2316.375	88.831	52.726	18.552	254.092	28.455	2.437	18.071	19.105	17.507	18.332	18.528	18.867	19.274	21.151	19.459	差油层	chang4+5
苏257	2316.500	91.267	52.319	18.097	255.346	27.822	2.427	17.867	18.601	17.478	17.926	18.057	18.432	18.784	19.989	18.19	差油层	chang4+5
苏257	2316.625	95.162	51.858	17.672	255.309	28.501	2.418	18.086	18.1	17.971	17.534	17.614	17.998	18.28	19.359	17.371	差油层	chang4+5
苏257	2316.750	94.683	51.378	17.488	253.732	29.294	2.413	18.776	17.799	19.117	17.364	17.41	17.763	17.953	19.442	17.231	差油层	chang4+5
苏257	2316.875	90.031	50.949	17.763	250.181	28.387	2.415	19.774	17.897	20.848	17.626	17.66	17.929	17.995	20.583	18.214	差油层	chang4+5
苏257	2317.000	84.987	50.638	18.62	245.184	26.56	2.425	20.893	18.478	22.986	18.44	18.482	18.593	18.476	23.083	20.612	差油层	chang4+5
苏257	2317.125	80.736	50.454	20.092	239.51	24.838	2.445	21.985	19.507	25.396	19.832	19.91	19.732	19.337	27.259	24.649	差油层	chang4+5
苏257	2317.250	77.024	50.347	22.062	234.151	23.459	2.482	22.942	20.826	27.879	21.688	21.833	21.194	20.407	33.579	30.823	差油层	chang4+5
苏257	2317.375	74.738	50.224	24.352	230.364	22.007	2.518	23.642	22.256	30.141	23.83	24.076	22.802	21.512	41.281	38.028	差油层	chang4+5
苏257	2317.500	72.224	50.025	26.801	228.591	20.722	2.533	23.853	23.654	31.657	26.098	26.48	24.412	22.527	48.35	43.873	差油层	chang4+5
苏257	2317.625	68.649	49.752	29.148	228.384	20.571	2.513	23.619	24.859	32.277	28.245	28.79	25.845	23.331	53.115	47.311	差油层	chang4+5
苏257	2317.750	66.616	49.432	30.998	229.238	21.838	2.482	23.177	25.645	32.228	29.901	30.617	26.848	23.76	54.803	48.285	差油层	chang4+5
苏257	2317.875	65.987	49.087	32.013	230.511	22.36	2.468	22.848	25.864	31.939	30.76	31.632	27.238	23.723	53.746	46.837	差油层	chang4+5
苏257	2318.000	63.745	48.71	32.248	231.8	22.294	2.476	22.703	25.647	31.645	30.892	31.887	27.139	23.371	51.912	45.258	差油层	chang4+5
苏257	2318.125	60.822	48.295	32.065	233.279	22.668	2.487	22.586	25.305	31.214	30.651	31.739	26.876	22.991	49.733	44.172	差油层	chang4+5
苏257	2318.250	60.698	47.854	31.771	234.987	23.616	2.488	22.337	25.053	30.52	30.331	31.486	26.682	22.764	46.649	41.878	差油层	chang4+5
苏257	2318.375	65.876	47.422	31.399	236.597	24.883	2.481	22.052	24.858	29.789	29.96	31.16	26.528	22.636	43.219	38.877	油层	chang4+5
苏257	2318.500	74.426	47.05	30.824	238.203	25.897	2.47	21.88	24.568	29.275	29.411	30.631	26.252	22.447	39.931	35.98	油层	chang4+5
苏257	2318.625	81.221	46.777	30.109	239.936	25.871	2.451	21.841	24.184	29.034	28.74	29.959	25.859	22.178	37.09	33.383	油层	chang4+5
苏257	2318.750	78.905	46.614	29.497	241.582	25.036	2.426	21.822	23.862	28.898	28.175	29.384	25.521	21.955	35.339	32.053	油层	chang4+5
苏257	2318.875	70.986	46.54	29.135	242.996	24.29	2.397	21.743	23.696	28.746	27.851	29.049	25.346	21.856	35.024	32.232	油层	chang4+5
苏257	2319.000	63.186	46.525	28.956	243.493	24.207	2.382	21.62	23.631	28.569	27.706	28.887	25.277	21.829	35.77	33.27	油层	chang4+5
苏257	2319.125	58.065	46.526	28.812	242.499	23.414	2.388	21.483	23.556	28.373	27.595	28.751	25.194	21.777	37.038	34.714	油层	chang4+5
苏257	2319.250	57.667	46.495	28.646	240.367	21.7	2.414	21.302	23.438	28.098	27.463	28.584	25.06	21.674	38.615	36.357	油层	chang4+5
苏257	2319.375	59.635	46.412	28.456	238.21	21.19	2.445	21.049	23.291	27.691	27.308	28.384	24.893	21.541	39.955	37.851	油层	chang4+5
苏257	2319.500	60.116	46.308	28.217	237.061	20.719	2.468	20.728	23.109	27.166	27.103	28.128	24.688	21.38	40.556	38.725	油层	chang4+5
苏257	2319.625	62.092	46.255	27.868	237.348	19.874	2.471	20.364	22.854	26.577	26.789	27.757	24.405	21.159	40.135	38.412	油层	chang4+5
苏257	2319.750	64.97	46.311	27.393	238.574	20.376	2.459	19.981	22.512	25.977	26.35	27.258	24.03	20.866	38.881	37.099	油层	chang4+5
苏257	2319.875	65.994	46.492	26.832	239.871	21.48	2.448	19.593	22.109	25.412	25.82	26.673	23.591	20.521	37.153	35.279	油层	chang4+5
苏257	2320.000	65.621	46.743	26.237	240.544	22.578	2.451	19.231	21.674	24.95	25.25	26.056	23.124	20.147	35.276	33.251	油层	chang4+5
苏257	2320.125	65.248	46.97	25.658	240.405	22.63	2.453	18.905	21.235	24.61	24.685	25.457	22.658	19.761	33.726	31.634	油层	chang4+5
苏257	2320.250	65.623	47.098	25.15	239.72	21.936	2.441	18.61	20.824	24.394	24.181	24.934	22.227	19.388	32.58	30.623	油层	chang4+5
苏257	2320.375	67.651	47.121	24.758	238.663	21.678	2.429	18.358	20.468	24.319	23.779	24.532	21.861	19.046	31.649	29.78	油层	chang4+5
苏257	2320.500	69.038	47.075	24.487	236.925	21.895	2.438	18.194	20.168	24.424	23.491	24.257	21.561	18.738	31.227	29.279	油层	chang4+5
苏257	2320.625	69.133	46.982	24.35	233.97	21.045	2.47	18.194	19.932	24.786	23.33	24.12	21.333	18.467	31.855	29.728	油层	chang4+5
苏257	2320.750	68.263	46.84	24.381	229.68	20.279	2.499	18.342	19.791	25.334	23.336	24.158	21.212	18.266	34.131	32.019	油层	chang4+5
苏257	2320.875	64.149	46.635	24.63	224.923	19.468	2.53	18.504	19.799	25.808	23.564	24.417	21.256	18.194	37.556	35.907		chang4+5
苏257	2321.000	58.284	46.384	25.094	221.171	18.297	2.558	18.438	19.977	25.765	24.02	24.897	21.482	18.276	41.293	40.121		chang4+5
苏257	2321.125	56.321	46.127	25.595	220.21	16.822	2.563	18.018	20.219	24.978	24.542	25.419	21.769	18.43	43.461	42.633		chang4+5
苏257	2321.250	61.489	45.926	25.782	222.511	16.095	2.544	17.382	20.294	23.665	24.799	25.634	21.857	18.466	42.121	41.842		chang4+5
苏257	2321.375	65.679	45.828	25.325	227.461	16.572	2.515	16.776	19.987	22.221	24.472	25.21	21.501	18.203	37.683	37.568	油层	chang4+5
苏257	2321.500	65.496	45.846	24.234	232.955	18.09	2.494	16.331	19.312	20.901	23.561	24.154	20.719	17.659	32.564	32.097	油层	chang4+5
苏257	2321.625	63.837	45.967	22.846	237.071	19.976	2.476	16.069	18.504	19.78	22.375	22.8	19.779	17.039	28.336	27.417	油层	chang4+5
苏257	2321.750	63.483	46.148	21.473	238.846	19.794	2.465	15.985	17.774	18.893	21.205	21.455	18.919	16.524	25.542	24.34	油层	chang4+5
苏257	2321.875	64.841	46.347	20.268	237.739	19.178	2.473	15.994	17.21	18.151	20.194	20.274	18.242	16.184	24.335	23.059	油层	chang4+5
苏257	2322.000	66.518	46.516	19.276	234.445	19.261	2.494	16.011	16.824	17.471	19.376	19.301	17.761	16.021	24.521	23.434	油层	chang4+5
苏257	2322.125	67.856	46.64	18.471	230.552	19.202	2.514	15.959	16.578	16.783	18.715	18.511	17.435	15.989	25.467	24.726	油层	chang4+5
苏257	2322.250	66.795	46.743	17.765	227.2	18.179	2.517	15.785	16.387	16.048	18.122	17.814	17.17	16.003	26.515	26.157	油层	chang4+5
苏257	2322.375	62.059	46.889	17.08	225.486	16.879	2.501	15.466	16.174	15.277	17.518	17.135	16.883	15.982	27.254	27.387	油层	chang4+5
苏257	2322.500	58.901	47.131	16.366	226.621	16.252	2.47	15.099	15.878	14.581	16.849	16.423	16.51	15.859	26.907	27.497	油层	chang4+5
苏257	2322.625	62.088	47.483	15.611	229.832	17.021	2.45	14.777	15.478	14.035	16.105	15.668	16.031	15.604	25.527	26.395	油层	chang4+5
苏257	2322.750	68.315	47.889	14.882	233.949	18.212	2.443	14.551	15.023	13.678	15.355	14.937	15.5	15.259	23.815	24.797	油层	chang4+5
